wavelength (nm),DOMBlank1,DOMSTD15,DOM12053,DOM12081,DOM12086,DOM12096,DOM12114,DOM12147,DOM12201,DOMBlank2,DOM12267,DOM12310,DOM12316,DOM12336,DOM12343,DOM12979,DOM13057,DOM11873,DOM11903,DOMBlank3,DOM11908,DOM11914,DOM11916,DOM11946,DOM11992,DOM11997,DOM11999,DOM12006,DOM11962,DOM11928,DOMBlank4
640.7999878,-0.004059612,-0.002866656,-0.005896324,-0.010430146,-0.008241063,-0.012249379,-0.012102838,-0.013088309,-0.013301153,-0.014215926,-0.015947046,-0.015888004,-0.015747027,-0.016307712,-0.016170165,-0.01611674,-0.015906621,-0.016084412,-0.01790555,-0.017485147,-0.015810283,-0.016509414,-0.016221339,-0.015543772,-0.017128544,-0.017195627,-0.016599616,-0.017700817,-0.016702505,-0.015296341,-0.018187795
640,-0.004093154,-0.003102354,-0.006420893,-0.011210542,-0.008561739,-0.012663515,-0.012097803,-0.013250889,-0.012816051,-0.014382241,-0.016136345,-0.015712526,-0.015681468,-0.016869763,-0.016267121,-0.016651984,-0.016693736,-0.016497999,-0.017676014,-0.017571667,-0.015873779,-0.016607191,-0.016553819,-0.015780728,-0.017333496,-0.017464062,-0.016945502,-0.018122055,-0.017170249,-0.015243209,-0.018439986
639.2000122,-0.004296508,-0.003388165,-0.006161061,-0.010766786,-0.008317204,-0.012241125,-0.011360966,-0.012955769,-0.013137938,-0.014719586,-0.016489478,-0.015771443,-0.015265502,-0.016712168,-0.016292552,-0.016272455,-0.016704496,-0.016003484,-0.017966505,-0.017707627,-0.01587777,-0.016937235,-0.016638083,-0.015616896,-0.017278772,-0.017638732,-0.016578387,-0.017816911,-0.016975574,-0.014772383,-0.017940922
638.4000244,-0.003980258,-0.002208093,-0.005835644,-0.01007807,-0.008027148,-0.011977299,-0.011217656,-0.012782622,-0.012209363,-0.013629806,-0.015991958,-0.015607406,-0.015219014,-0.016479159,-0.015758311,-0.015916603,-0.015731001,-0.015360011,-0.01740055,-0.017231505,-0.015090724,-0.016405335,-0.01571642,-0.014912073,-0.016767165,-0.017234789,-0.016492119,-0.01717433,-0.016525712,-0.014985053,-0.017358668
637.5999756,-0.00440476,-0.002044984,-0.005534878,-0.010290826,-0.008205705,-0.011616647,-0.010999851,-0.012783628,-0.012336999,-0.013864098,-0.01618812,-0.015741786,-0.015081173,-0.015744932,-0.015814576,-0.01581832,-0.01575312,-0.015837539,-0.017360955,-0.017294742,-0.014981451,-0.015873129,-0.015871881,-0.015193869,-0.016614914,-0.017102713,-0.016229318,-0.017472565,-0.01658118,-0.014781339,-0.017824514
636.7999878,-0.0037494,-0.002221228,-0.005042247,-0.009917586,-0.00795182,-0.011694315,-0.011132031,-0.012194766,-0.011972818,-0.014097161,-0.015952684,-0.014937485,-0.014774734,-0.016434198,-0.015414728,-0.015807487,-0.01598547,-0.015627183,-0.017321359,-0.016697373,-0.015157524,-0.015861899,-0.015964162,-0.01483738,-0.017082354,-0.017127996,-0.015735794,-0.01722648,-0.016551377,-0.014000572,-0.017606519
636,-0.004224632,-0.002870874,-0.005620081,-0.010308724,-0.008578591,-0.011464194,-0.011340842,-0.012787297,-0.012464748,-0.014213621,-0.015706833,-0.015111974,-0.015385646,-0.016111054,-0.015853312,-0.01581917,-0.016629215,-0.015514649,-0.017643256,-0.016705144,-0.015375602,-0.016546395,-0.01588426,-0.014780139,-0.016877184,-0.017468438,-0.016542956,-0.017374584,-0.016576296,-0.014525362,-0.017857209
635.2000122,-0.003955686,-0.002641895,-0.005848823,-0.009941167,-0.007974084,-0.011582924,-0.010887828,-0.012137678,-0.012374638,-0.013857028,-0.015129874,-0.015163873,-0.015368856,-0.016184481,-0.015340521,-0.015762705,-0.015756216,-0.015337273,-0.017416317,-0.016581379,-0.014507587,-0.015847323,-0.015738839,-0.014522658,-0.016626375,-0.017499767,-0.016079923,-0.017180152,-0.016086658,-0.014530469,-0.017631276
634.4000244,-0.003066524,-0.002049312,-0.004889413,-0.009565905,-0.00766859,-0.011282582,-0.010918424,-0.012022524,-0.011515521,-0.01392853,-0.014747761,-0.014731647,-0.014876003,-0.015363359,-0.015510303,-0.015373753,-0.015212066,-0.014660927,-0.016649842,-0.016151959,-0.014350185,-0.015449353,-0.015586829,-0.014241929,-0.016324615,-0.01642991,-0.015553563,-0.01711829,-0.015804991,-0.014283862,-0.017187169
633.5999756,-0.003287315,-0.00203169,-0.005052788,-0.009657459,-0.007606224,-0.011418962,-0.010700368,-0.012377104,-0.012006812,-0.013583093,-0.014567418,-0.014308108,-0.014955092,-0.015714323,-0.014992555,-0.015329977,-0.01524091,-0.014740355,-0.016777575,-0.016346404,-0.01434147,-0.015600014,-0.015656549,-0.014299843,-0.016627071,-0.016118735,-0.015334924,-0.016605148,-0.015778532,-0.014424361,-0.017524978
632.7999878,-0.003597806,-0.002022517,-0.005145964,-0.009762106,-0.00769331,-0.011606213,-0.010429034,-0.012470986,-0.011682471,-0.013565029,-0.014791247,-0.014245336,-0.014581486,-0.015770694,-0.014740055,-0.015083873,-0.015309585,-0.014934683,-0.016717998,-0.016053231,-0.014344926,-0.015816674,-0.015218015,-0.013799857,-0.016656669,-0.016221238,-0.015769146,-0.016905617,-0.016038463,-0.014543487,-0.017293151
632,-0.004756548,-0.001895628,-0.005849896,-0.01062717,-0.00798979,-0.011875503,-0.011255745,-0.012419066,-0.012215102,-0.013482977,-0.014752866,-0.014936234,-0.014814214,-0.016079474,-0.015217464,-0.015216115,-0.015817372,-0.01488636,-0.017084047,-0.016854923,-0.014567968,-0.016096935,-0.015231811,-0.013995258,-0.016693188,-0.016642069,-0.015808037,-0.016620047,-0.015837239,-0.014567368,-0.017767914
631.2000122,-0.004313424,-0.002339114,-0.005710785,-0.010285467,-0.007784396,-0.01176955,-0.010804814,-0.01239079,-0.012100019,-0.013159235,-0.015106075,-0.014874703,-0.014535476,-0.016253805,-0.015051018,-0.01523466,-0.015537129,-0.014895114,-0.01715721,-0.016744001,-0.014777387,-0.015897786,-0.015899783,-0.014141363,-0.016794808,-0.016526658,-0.015366457,-0.016827829,-0.015774438,-0.014472186,-0.017620936
630.4000244,-0.003543376,-0.002087545,-0.005120485,-0.009820165,-0.007838245,-0.011726013,-0.010759513,-0.012502073,-0.01216572,-0.013604167,-0.015040867,-0.014543987,-0.014990254,-0.01610776,-0.015110674,-0.014998756,-0.015305987,-0.015026914,-0.016702604,-0.016358171,-0.014439235,-0.015898883,-0.015635075,-0.014212017,-0.016523469,-0.016373029,-0.015390343,-0.017157609,-0.015756914,-0.014289373,-0.017485844
629.5999756,-0.003595854,-0.002184965,-0.004951249,-0.00906074,-0.007671947,-0.011439838,-0.010278843,-0.011979918,-0.01165455,-0.013161696,-0.015004508,-0.01431472,-0.014738454,-0.015520144,-0.015070622,-0.014159404,-0.015123474,-0.014840032,-0.016105166,-0.016260089,-0.013765099,-0.015508155,-0.015357962,-0.014021225,-0.01583714,-0.015799599,-0.015275349,-0.016542606,-0.015384197,-0.013958612,-0.017052688
628.7999878,-0.002787959,-0.001296451,-0.004632505,-0.00936019,-0.006876091,-0.010888837,-0.010041648,-0.011357385,-0.011035234,-0.012523452,-0.014510842,-0.014250346,-0.014039471,-0.015103124,-0.015324429,-0.014318528,-0.014330599,-0.014288421,-0.015498314,-0.015822213,-0.013240243,-0.014883108,-0.014613724,-0.013628853,-0.016014313,-0.015421973,-0.014855142,-0.016091796,-0.01492758,-0.013454869,-0.016190266
628,-0.002477404,-0.001018815,-0.004356686,-0.009317222,-0.006634479,-0.010545117,-0.010195258,-0.01127325,-0.010902975,-0.012501319,-0.014153791,-0.014174436,-0.013323295,-0.015070622,-0.014703271,-0.013772071,-0.0141137,-0.013711028,-0.015603261,-0.0153792,-0.013159486,-0.014830826,-0.014614926,-0.013047466,-0.015448004,-0.015988115,-0.014643358,-0.015619642,-0.014780939,-0.012866013,-0.01612577
627.2000122,-0.002903531,-0.001624409,-0.004536657,-0.00927136,-0.006606282,-0.010995409,-0.010164459,-0.011359402,-0.011054817,-0.012744365,-0.014469081,-0.014082576,-0.014158251,-0.015554062,-0.014476242,-0.013946629,-0.014306605,-0.013652985,-0.015985871,-0.01581263,-0.013238335,-0.015192719,-0.014819318,-0.013197808,-0.016043002,-0.015969552,-0.014966096,-0.016023144,-0.015122125,-0.013195196,-0.016497202
626.4000244,-0.00307187,-0.001889339,-0.004646335,-0.009017235,-0.006317836,-0.010945332,-0.009545849,-0.011976041,-0.011054312,-0.01229377,-0.014425262,-0.013940663,-0.013852363,-0.01501216,-0.014675243,-0.013856526,-0.014929231,-0.01403932,-0.016189966,-0.015748177,-0.013205391,-0.015353814,-0.015072271,-0.013201022,-0.015851766,-0.015688209,-0.015171472,-0.01587243,-0.015333124,-0.01350004,-0.016281383
625.5999756,-0.003323846,-0.001296451,-0.004527486,-0.008961402,-0.006181733,-0.010784563,-0.00943264,-0.012049364,-0.011124259,-0.01256882,-0.014069394,-0.014078967,-0.013553387,-0.015476282,-0.014843484,-0.014123022,-0.014963195,-0.013646564,-0.015900331,-0.015719566,-0.012962955,-0.01492748,-0.014748412,-0.013407435,-0.01591181,-0.01551485,-0.014657724,-0.016017357,-0.01469276,-0.013422344,-0.015998993
624.7999878,-0.00327298,-0.001376297,-0.004738574,-0.00917501,-0.006451091,-0.010812338,-0.009534606,-0.011977853,-0.010597311,-0.012584311,-0.014536527,-0.01448225,-0.013783557,-0.015699793,-0.014889461,-0.014006237,-0.014594051,-0.013656848,-0.015714973,-0.015431966,-0.012937025,-0.0148688,-0.014392909,-0.013065301,-0.015611351,-0.0156126,-0.013820369,-0.0160204,-0.015097874,-0.013189521,-0.016398106
624,-0.003196463,-0.001398642,-0.00466293,-0.009387803,-0.00676152,-0.011177141,-0.00977709,-0.012114972,-0.010920696,-0.012355014,-0.01418546,-0.014366614,-0.014060222,-0.015265102,-0.014726693,-0.014318627,-0.013983929,-0.013282726,-0.01596581,-0.015633825,-0.012917477,-0.014954492,-0.014902218,-0.013490004,-0.016144825,-0.015318432,-0.014500727,-0.015877672,-0.01501316,-0.013163053,-0.016229369
623.2000122,-0.003396898,-0.00162575,-0.004297738,-0.008916263,-0.006392121,-0.011081869,-0.009563322,-0.011427585,-0.010698549,-0.011914038,-0.013793739,-0.013440213,-0.013679173,-0.015185321,-0.013748598,-0.013809185,-0.014007791,-0.012993606,-0.015360611,-0.015689157,-0.012353504,-0.014891012,-0.014827973,-0.012836359,-0.015744183,-0.015333524,-0.014498173,-0.015275799,-0.014351487,-0.013044703,-0.016357971
622.4000244,-0.002577156,-0.000891012,-0.0039425,-0.008464977,-0.005798098,-0.010394663,-0.009413287,-0.010915798,-0.010322829,-0.011163214,-0.013560914,-0.013358891,-0.012987778,-0.014905419,-0.013820469,-0.012820575,-0.013829798,-0.012169847,-0.014836529,-0.014821719,-0.011871019,-0.014255255,-0.014117759,-0.012322757,-0.015523341,-0.01464451,-0.013568742,-0.014920076,-0.014022227,-0.012417154,-0.015796306
621.5999756,-0.002669733,-0.001105166,-0.003968973,-0.008604478,-0.006274463,-0.010392338,-0.009488564,-0.011210743,-0.010400728,-0.01156407,-0.013448796,-0.013839576,-0.013270273,-0.015288294,-0.014104628,-0.01307776,-0.013914992,-0.012283453,-0.014903619,-0.014963745,-0.012767491,-0.014722989,-0.014316624,-0.012294374,-0.015667835,-0.015130225,-0.0142525,-0.01577938,-0.014594352,-0.012793229,-0.015723661
620.7999878,-0.00292693,-0.001069843,-0.003843318,-0.009062616,-0.006241344,-0.010632222,-0.009920218,-0.011147471,-0.010258568,-0.012227534,-0.01330753,-0.013935299,-0.013617163,-0.015457097,-0.01405125,-0.013141655,-0.013851862,-0.013058318,-0.01518522,-0.01505877,-0.012668947,-0.014484503,-0.014442039,-0.012538944,-0.015818071,-0.014972048,-0.01428817,-0.015988465,-0.015210566,-0.012454082,-0.015873179
620,-0.002680435,-0.001271313,-0.004300917,-0.009170093,-0.006162541,-0.010640356,-0.009544076,-0.01131189,-0.01117709,-0.012525917,-0.013280366,-0.014099467,-0.013573158,-0.015096874,-0.014033405,-0.013508974,-0.013899148,-0.013349352,-0.015236011,-0.015909813,-0.013175056,-0.014912973,-0.014483102,-0.012463087,-0.015767049,-0.015016812,-0.015252355,-0.015505358,-0.014849888,-0.012486831,-0.016003136
619.2000122,-0.003425253,-0.001563903,-0.005127648,-0.009674877,-0.00705446,-0.01174491,-0.010602161,-0.012438386,-0.011395966,-0.012796296,-0.014013154,-0.014149582,-0.014333655,-0.015990511,-0.014510592,-0.014368467,-0.014629643,-0.014096108,-0.016370485,-0.01621226,-0.013452963,-0.015373253,-0.015606457,-0.013686446,-0.016493814,-0.015816273,-0.015892295,-0.01627899,-0.015883161,-0.013767206,-0.016766716
618.4000244,-0.003538755,-0.001297948,-0.005231755,-0.009339872,-0.007104274,-0.01161579,-0.010302859,-0.012651749,-0.011355569,-0.012469476,-0.014172733,-0.014285966,-0.014318277,-0.016021697,-0.014611272,-0.014249494,-0.01486915,-0.013503454,-0.015739439,-0.016067948,-0.012998982,-0.015423772,-0.015524191,-0.013550978,-0.016400449,-0.016077578,-0.015537378,-0.016395165,-0.015597317,-0.013548669,-0.016649494
617.5999756,-0.003282331,-0.001292374,-0.004884754,-0.009267762,-0.00735718,-0.011603743,-0.010809359,-0.012312894,-0.011180017,-0.012419569,-0.014158752,-0.014799303,-0.014460117,-0.016009223,-0.014900917,-0.014124525,-0.01460136,-0.013948886,-0.016037066,-0.016425423,-0.012917879,-0.01532183,-0.015836041,-0.012717819,-0.016459869,-0.01658372,-0.015520793,-0.016178295,-0.015961967,-0.013465812,-0.016701009
616.7999878,-0.003215632,-0.001418974,-0.004723006,-0.009072402,-0.006390947,-0.01139637,-0.01037222,-0.012099918,-0.010833648,-0.012288687,-0.014071099,-0.014800454,-0.014466276,-0.016019301,-0.014380839,-0.013973201,-0.014340668,-0.013742729,-0.015792111,-0.016181987,-0.012995114,-0.014982652,-0.015506856,-0.012776892,-0.016531643,-0.01615146,-0.014715833,-0.016133402,-0.015690455,-0.012889082,-0.016371582
616,-0.003321585,-0.000875667,-0.004562376,-0.008380027,-0.006059066,-0.011016407,-0.010253916,-0.012123581,-0.010615348,-0.01216436,-0.013492161,-0.014226247,-0.014181502,-0.015145875,-0.014227148,-0.013902307,-0.014511593,-0.012946825,-0.015527788,-0.015726907,-0.012634048,-0.014695663,-0.015329776,-0.01272893,-0.015953233,-0.01557609,-0.014273742,-0.015870683,-0.015328277,-0.013137788,-0.016215354
615.2000122,-0.002920502,-0.000597038,-0.004745897,-0.00875469,-0.006207916,-0.010784816,-0.010249062,-0.012413984,-0.010955529,-0.012723601,-0.01416702,-0.013968889,-0.014392007,-0.015613899,-0.014441137,-0.014279854,-0.014638653,-0.013310291,-0.015966658,-0.016261285,-0.012984461,-0.015073322,-0.015475083,-0.013130806,-0.015986918,-0.016185578,-0.014791647,-0.015929628,-0.015534381,-0.013597343,-0.016678441
614.4000244,-0.00353629,-0.000404047,-0.00474646,-0.009646118,-0.006573647,-0.011023726,-0.010573564,-0.012963859,-0.011023524,-0.013051234,-0.014491414,-0.014940185,-0.014535075,-0.016320925,-0.014792298,-0.014452806,-0.014547542,-0.013838422,-0.016657466,-0.016432203,-0.013568039,-0.015388095,-0.015642865,-0.012693233,-0.016414158,-0.016503382,-0.015467639,-0.01651679,-0.015923189,-0.013940211,-0.016872851
613.5999756,-0.003622604,-0.001146786,-0.004550285,-0.009631737,-0.0069059,-0.011569717,-0.010818701,-0.012821077,-0.011782852,-0.013174002,-0.014763474,-0.015323229,-0.014934584,-0.016492717,-0.0153806,-0.014919726,-0.015067521,-0.014178295,-0.017023616,-0.017267877,-0.013903209,-0.015776185,-0.015902277,-0.013483077,-0.017163929,-0.016561843,-0.016064407,-0.016750975,-0.016629912,-0.014269283,-0.017240461
612.7999878,-0.003099681,-0.001531351,-0.004473122,-0.009789086,-0.007191207,-0.011854143,-0.010662078,-0.012993556,-0.011801797,-0.013486239,-0.014981451,-0.015474883,-0.015133725,-0.016201787,-0.015206867,-0.014764225,-0.015198968,-0.014159353,-0.017102912,-0.016912289,-0.01371489,-0.015612651,-0.015811082,-0.01362509,-0.017191995,-0.016538272,-0.016380707,-0.016720938,-0.016720986,-0.014129336,-0.017198913
612,-0.003258283,-0.001717705,-0.004945823,-0.009306884,-0.006847298,-0.011750251,-0.010630807,-0.012948885,-0.011600466,-0.013589817,-0.015354514,-0.015210666,-0.015285845,-0.016341168,-0.015552764,-0.014853491,-0.015533682,-0.014212067,-0.016935542,-0.016914431,-0.014124024,-0.015711976,-0.015647311,-0.013263895,-0.016946945,-0.016954314,-0.015784273,-0.016715458,-0.016242834,-0.014081875,-0.017221455
611.2000122,-0.004151053,-0.00248631,-0.005486059,-0.009772281,-0.007241005,-0.012231913,-0.011373019,-0.013926424,-0.012529991,-0.014128884,-0.015796604,-0.015964063,-0.015354764,-0.016803922,-0.015821764,-0.015767748,-0.016226027,-0.015235811,-0.017772038,-0.017410796,-0.014305553,-0.016229168,-0.016588006,-0.013727681,-0.017743064,-0.017707925,-0.016834803,-0.0175745,-0.017188562,-0.014859844,-0.017966952
610.4000244,-0.00430471,-0.001629206,-0.005335837,-0.009832413,-0.006822428,-0.012143116,-0.010938871,-0.013406732,-0.012530443,-0.013944875,-0.015625834,-0.016193507,-0.01523436,-0.017269768,-0.015636174,-0.015426519,-0.015782576,-0.015116875,-0.017561026,-0.017888809,-0.014470683,-0.016097086,-0.016719094,-0.013769865,-0.01725086,-0.017549144,-0.016787985,-0.017577484,-0.016819114,-0.014637652,-0.017842701
