wavelength (nm),DOMBlank1,DOMSTD21,DOM12282,DOM12486,DOM12602,DOM12622,DOMBlank2,DOM12629,DOM12636,DOM12682,DOM12785,DOM12812,DOM12815,DOM12847,DOM12941,DOM13373,DOMBlank3,DOM13374,DOM12196,DOM12220,DOM12227,DOM12228,DOM12772,DOM12827,DOM12996,DOM13171,DOM13241,DOMBlank4
672,-0.00590041,-0.007155763,-0.014775335,-0.01934406,-0.013319228,-0.020304212,-0.020409338,-0.019964108,-0.018771965,-0.021261852,-0.021000937,-0.020133378,-0.02071622,-0.022365816,-0.024431236,-0.025103396,-0.022692794,-0.021315683,-0.021447027,-0.020953085,-0.022686405,-0.020659057,-0.017191697,-0.021302177,-0.019343711,-0.02049266,-0.023409197,-0.022783391
671.2000122,-0.005677929,-0.006744495,-0.015357962,-0.019135445,-0.01476883,-0.020732805,-0.019975629,-0.020438084,-0.019420011,-0.021972153,-0.021091493,-0.021329781,-0.021271516,-0.021943903,-0.024959564,-0.024861842,-0.023239236,-0.022251081,-0.020396693,-0.021195345,-0.023411896,-0.020138666,-0.017746693,-0.021034282,-0.020521451,-0.021559266,-0.023406696,-0.023287868
670.4000244,-0.005969353,-0.007480549,-0.014663531,-0.018980604,-0.014454959,-0.020307226,-0.020900099,-0.021349693,-0.019834887,-0.022245523,-0.020627461,-0.022667291,-0.021501377,-0.022168439,-0.024844632,-0.024607336,-0.022648225,-0.021921949,-0.020732855,-0.021060374,-0.023095474,-0.020260386,-0.01806902,-0.020384096,-0.019507334,-0.021256085,-0.023048345,-0.02342725
669.5999756,-0.005141615,-0.006093577,-0.014630845,-0.018171262,-0.013357887,-0.018389668,-0.01938674,-0.019847548,-0.018104676,-0.021360438,-0.020525204,-0.021835012,-0.019992143,-0.02192574,-0.024994513,-0.024159094,-0.02269019,-0.020890379,-0.020516561,-0.02090898,-0.022428507,-0.020086173,-0.016876685,-0.02042144,-0.01823893,-0.019634575,-0.023257738,-0.023103379
668.7999878,-0.006106391,-0.008133153,-0.016438385,-0.019257644,-0.013856626,-0.020058885,-0.02072392,-0.020707631,-0.019352922,-0.022913065,-0.022348113,-0.022660313,-0.021137109,-0.023012307,-0.026108006,-0.025285084,-0.024596035,-0.022049321,-0.02147132,-0.021362115,-0.02311781,-0.02020845,-0.018449266,-0.021631926,-0.02040015,-0.021365415,-0.023682399,-0.023816705
668,-0.006546619,-0.006667772,-0.015918398,-0.018197972,-0.012095587,-0.017738491,-0.01920638,-0.019879449,-0.018491339,-0.021352157,-0.020433886,-0.020878388,-0.019910851,-0.021479944,-0.025944073,-0.023881195,-0.022724044,-0.021860119,-0.020526439,-0.020231133,-0.022352589,-0.019903285,-0.016502088,-0.020647753,-0.019958965,-0.01980323,-0.0221094,-0.022348851
667.2000122,-0.006069073,-0.007478921,-0.0159449,-0.018207306,-0.013363158,-0.018920338,-0.020580212,-0.019874057,-0.020413931,-0.021468759,-0.021814186,-0.02132214,-0.021537688,-0.021914959,-0.025443114,-0.024255164,-0.022974547,-0.020561893,-0.019923264,-0.020905428,-0.022925636,-0.020113558,-0.017756581,-0.021789074,-0.019935774,-0.021195591,-0.023302343,-0.024041893
666.4000244,-0.006764527,-0.008576764,-0.016848648,-0.019579001,-0.014581786,-0.021135483,-0.02166931,-0.020785617,-0.021349743,-0.023759605,-0.022777202,-0.022256097,-0.023274668,-0.023715831,-0.027160684,-0.024893327,-0.024349403,-0.02324817,-0.021543551,-0.022229241,-0.025102956,-0.021778144,-0.018419741,-0.022551455,-0.02113208,-0.021718066,-0.024871668,-0.024676552
665.5999756,-0.006916703,-0.009043197,-0.0175568,-0.020118302,-0.014991704,-0.019952687,-0.020636596,-0.020716418,-0.020616896,-0.023296602,-0.022584632,-0.021854162,-0.022939043,-0.023244832,-0.026766185,-0.025982598,-0.022844942,-0.023209693,-0.022638544,-0.022301788,-0.024470583,-0.021314647,-0.018809149,-0.023103083,-0.021537196,-0.021744216,-0.02459036,-0.025649697
664.7999878,-0.005578325,-0.007736033,-0.01617191,-0.018444948,-0.013846496,-0.019001368,-0.020206869,-0.019846857,-0.01875223,-0.022375453,-0.02135477,-0.021318689,-0.020717554,-0.022058522,-0.024777593,-0.02552777,-0.022761628,-0.021913433,-0.021232469,-0.021926133,-0.02383572,-0.020872468,-0.017473262,-0.021598727,-0.019945515,-0.021212256,-0.023983549,-0.023642786
664,-0.00550661,-0.006716713,-0.015550566,-0.018962465,-0.013210715,-0.019046064,-0.020656638,-0.019812826,-0.01880067,-0.022128688,-0.020534093,-0.020534141,-0.020656934,-0.021559956,-0.024428105,-0.024209335,-0.023164835,-0.021685414,-0.020564411,-0.02106639,-0.023930293,-0.020352678,-0.017645046,-0.021136321,-0.019223569,-0.019829743,-0.022813898,-0.023084871
663.2000122,-0.006508013,-0.007437089,-0.015860401,-0.018282911,-0.01434147,-0.018449165,-0.020572115,-0.020187052,-0.018623343,-0.022327952,-0.02181522,-0.021651678,-0.021382222,-0.022919744,-0.024580967,-0.024385573,-0.023303078,-0.021706887,-0.020565547,-0.021679899,-0.023498911,-0.020908782,-0.017356528,-0.021142535,-0.01960711,-0.02092837,-0.02262385,-0.023092186
662.4000244,-0.0050664,-0.00624216,-0.015137475,-0.016522422,-0.013015864,-0.017404927,-0.019050227,-0.018946655,-0.017073693,-0.019823462,-0.020385925,-0.020083603,-0.019921187,-0.021337518,-0.024252374,-0.022188904,-0.022441782,-0.020764148,-0.018829674,-0.020234345,-0.022712596,-0.020129573,-0.016365699,-0.019393722,-0.018756595,-0.020006234,-0.0210036,-0.021521084
661.5999756,-0.005934577,-0.007075802,-0.016188471,-0.017298672,-0.012755426,-0.018348726,-0.020226488,-0.0197223,-0.019867776,-0.022524912,-0.021302374,-0.022205925,-0.021266487,-0.022282509,-0.024437794,-0.024161788,-0.022830451,-0.021897238,-0.019960597,-0.020532759,-0.02283497,-0.020478979,-0.017600602,-0.021181539,-0.019741297,-0.020609837,-0.023837876,-0.023080502
660.7999878,-0.006743629,-0.00761238,-0.016808108,-0.019130243,-0.013464708,-0.020386912,-0.020701313,-0.020731078,-0.019606814,-0.022502054,-0.022930743,-0.022161059,-0.022128098,-0.023072695,-0.024462899,-0.024380825,-0.023267504,-0.022301592,-0.020836052,-0.022393893,-0.023642344,-0.02063931,-0.018802108,-0.021533797,-0.020127546,-0.021755541,-0.02453121,-0.024145823
660,-0.006954203,-0.008082999,-0.016895907,-0.01912207,-0.013421842,-0.020485399,-0.020479029,-0.021648131,-0.020038418,-0.022138331,-0.023479341,-0.02162631,-0.022249604,-0.021970972,-0.025757,-0.025265986,-0.023308426,-0.021898074,-0.0214488,-0.021860218,-0.02403572,-0.021002416,-0.017935906,-0.021130798,-0.0206088,-0.021049079,-0.023545157,-0.024811383
659.2000122,-0.006018782,-0.007638833,-0.016662098,-0.01899676,-0.014108638,-0.019534409,-0.02035011,-0.020653628,-0.018782524,-0.021769477,-0.022807511,-0.021905705,-0.021673299,-0.021936076,-0.026036043,-0.024866242,-0.023295032,-0.021690536,-0.021015882,-0.02143047,-0.02397375,-0.020558437,-0.017065929,-0.020954961,-0.019576427,-0.021082271,-0.023517352,-0.023605717
658.4000244,-0.006349776,-0.007856753,-0.016758647,-0.02041403,-0.015023763,-0.020322887,-0.020471571,-0.02140376,-0.019288449,-0.022576423,-0.022725565,-0.02252329,-0.022077123,-0.022510411,-0.02603931,-0.025110725,-0.023813372,-0.021578873,-0.02153345,-0.022407906,-0.024563795,-0.020312315,-0.017384136,-0.021908905,-0.018884005,-0.021140413,-0.02337005,-0.024485704
657.5999756,-0.006635448,-0.007371177,-0.016538022,-0.020278124,-0.014372024,-0.020169556,-0.020576853,-0.020764148,-0.019979831,-0.022465725,-0.02275411,-0.021588529,-0.022249507,-0.021991743,-0.02633849,-0.024822678,-0.024909215,-0.021372661,-0.021558035,-0.022056112,-0.023741223,-0.02062292,-0.017336283,-0.021563699,-0.01938872,-0.021236414,-0.023912556,-0.023567813
656.7999878,-0.005951634,-0.007929504,-0.016484743,-0.019085951,-0.013018376,-0.018978275,-0.020444011,-0.020204546,-0.019153478,-0.022060836,-0.02112636,-0.020762814,-0.021010062,-0.021720923,-0.024264516,-0.024122708,-0.023453001,-0.021603307,-0.021016032,-0.021353932,-0.02356747,-0.019418031,-0.016909203,-0.021432195,-0.019540941,-0.020389529,-0.023277121,-0.023135973
656,-0.004989943,-0.007200169,-0.01550271,-0.01848097,-0.01225854,-0.019181812,-0.019230355,-0.019800857,-0.018999187,-0.021236364,-0.020306978,-0.021568824,-0.02100434,-0.022051683,-0.024403242,-0.024062905,-0.022710187,-0.020934241,-0.019735212,-0.021320958,-0.023848755,-0.019284884,-0.016601261,-0.0201957,-0.019861842,-0.020450531,-0.023003714,-0.023321429
655.2000122,-0.006003362,-0.007758664,-0.014279954,-0.018507017,-0.013110965,-0.018753072,-0.019825488,-0.019957038,-0.01903224,-0.021109987,-0.020711729,-0.02175948,-0.020277383,-0.021274621,-0.024789721,-0.02383366,-0.022838801,-0.021530841,-0.018972278,-0.020151023,-0.023054285,-0.019919407,-0.016196001,-0.020683939,-0.019319696,-0.020797707,-0.022759466,-0.022689207
654.4000244,-0.004450063,-0.00593376,-0.013180531,-0.0170942,-0.011123301,-0.01724872,-0.018596608,-0.019268192,-0.017062495,-0.020600209,-0.019429812,-0.020560609,-0.019392384,-0.019974293,-0.022992225,-0.022162585,-0.020805554,-0.019347873,-0.018595418,-0.018861847,-0.021954583,-0.018608313,-0.015014411,-0.019094275,-0.018063061,-0.019460605,-0.020980515,-0.021891527
653.5999756,-0.004693507,-0.007064342,-0.014734049,-0.01763908,-0.011892479,-0.018055312,-0.018890647,-0.019040069,-0.0184706,-0.020705905,-0.020229947,-0.020702597,-0.020066351,-0.020337313,-0.023547854,-0.022644784,-0.021855099,-0.019920545,-0.019563362,-0.019588107,-0.022212861,-0.019385502,-0.015711028,-0.019250413,-0.019568658,-0.019565638,-0.022248425,-0.022361735
652.7999878,-0.004838627,-0.006593382,-0.015475683,-0.017944101,-0.01192794,-0.018814949,-0.018164558,-0.019549504,-0.019160511,-0.021275459,-0.020699192,-0.021371625,-0.02022209,-0.021953648,-0.024048897,-0.02269466,-0.021775583,-0.020527672,-0.019672032,-0.019872475,-0.023002144,-0.018975152,-0.015293792,-0.020043759,-0.018629344,-0.019676287,-0.022186985,-0.022625472
652,-0.005365343,-0.006803214,-0.015666537,-0.018901106,-0.013398349,-0.019185923,-0.018713651,-0.019868173,-0.018434528,-0.021519952,-0.0208776,-0.021209888,-0.020264488,-0.021366993,-0.024235679,-0.023325305,-0.022409381,-0.021601386,-0.019362874,-0.019412633,-0.022486422,-0.018993141,-0.015420424,-0.020648543,-0.019206926,-0.018929061,-0.023212001,-0.022420347
651.2000122,-0.004811082,-0.00698951,-0.016013863,-0.018772956,-0.013185302,-0.020389035,-0.019395949,-0.020831313,-0.018494416,-0.022725763,-0.020429786,-0.021451561,-0.021256529,-0.022375306,-0.024647595,-0.024027344,-0.023328887,-0.022297952,-0.019832166,-0.021138689,-0.023284284,-0.019293401,-0.016205827,-0.021340674,-0.019961191,-0.020033771,-0.022799505,-0.022736523
650.4000244,-0.006194799,-0.007061082,-0.015574242,-0.017871965,-0.012791269,-0.019823361,-0.019075546,-0.019908428,-0.01746426,-0.021753473,-0.020238051,-0.021312479,-0.019979436,-0.020875379,-0.023523482,-0.023191633,-0.022734115,-0.021221524,-0.019903235,-0.020172572,-0.023159435,-0.019454962,-0.01574588,-0.020491276,-0.019299194,-0.019440111,-0.023372993,-0.02274178
649.5999756,-0.006793479,-0.006612197,-0.015401436,-0.017681582,-0.01244885,-0.018864028,-0.018689552,-0.019612752,-0.018074432,-0.02108735,-0.020789564,-0.02084597,-0.019929199,-0.020723131,-0.024558267,-0.022790318,-0.02254069,-0.021540299,-0.01990279,-0.020979973,-0.023274668,-0.019059641,-0.016545895,-0.020389184,-0.019438477,-0.019449022,-0.0238318,-0.02238524
648.7999878,-0.005688047,-0.006325796,-0.014189169,-0.017047958,-0.011461925,-0.018266432,-0.018470898,-0.018899471,-0.017263299,-0.021026438,-0.020369029,-0.020125469,-0.019039623,-0.02046678,-0.024010934,-0.023059243,-0.02192756,-0.020921117,-0.019684747,-0.020314835,-0.021963885,-0.018607719,-0.015519595,-0.019502681,-0.018212171,-0.019500405,-0.023291597,-0.021729983
648,-0.006464659,-0.006840061,-0.014858043,-0.017764682,-0.012949689,-0.01845894,-0.020545548,-0.019273492,-0.017535619,-0.021935435,-0.020840246,-0.020958068,-0.020007815,-0.021088287,-0.024256291,-0.02302625,-0.021907231,-0.021261409,-0.019863673,-0.020790057,-0.022884775,-0.019286171,-0.015768247,-0.020654319,-0.018479481,-0.020509845,-0.02238814,-0.022868665
647.2000122,-0.007329794,-0.007618993,-0.015869236,-0.018429566,-0.013507267,-0.019284189,-0.020527327,-0.02001009,-0.018470997,-0.022870384,-0.020609096,-0.021142485,-0.020481795,-0.021280093,-0.025203213,-0.023279427,-0.023231434,-0.022229044,-0.019816387,-0.021631876,-0.022964677,-0.020437146,-0.016593786,-0.020968577,-0.019175274,-0.02070087,-0.023264853,-0.02428503
646.4000244,-0.006260277,-0.00831502,-0.016472081,-0.017858401,-0.013853316,-0.020137431,-0.020608207,-0.019934835,-0.019163979,-0.022393057,-0.021311443,-0.02158385,-0.020858651,-0.021829842,-0.025681319,-0.024284245,-0.02430466,-0.021464027,-0.019845966,-0.021799857,-0.022621982,-0.020803284,-0.016648397,-0.020993341,-0.020545697,-0.021150621,-0.023398897,-0.024015391
645.5999756,-0.005873647,-0.007426249,-0.016267719,-0.018662971,-0.012683629,-0.019641107,-0.02007767,-0.019755347,-0.018743603,-0.021442197,-0.021399966,-0.021163886,-0.019401643,-0.022369258,-0.025015529,-0.024084996,-0.02339139,-0.021502806,-0.019410605,-0.020361718,-0.022440553,-0.019946406,-0.01588341,-0.021176411,-0.020302236,-0.020470139,-0.022375699,-0.023234183
644.7999878,-0.005671644,-0.007630592,-0.015468389,-0.017881256,-0.012481248,-0.019382779,-0.020884803,-0.020235136,-0.01905226,-0.022237554,-0.021107078,-0.021765193,-0.020064125,-0.023172637,-0.024975352,-0.024871081,-0.023439121,-0.022024667,-0.020358408,-0.020801803,-0.023253175,-0.020174252,-0.016203633,-0.021051198,-0.01945308,-0.02075319,-0.023161791,-0.022779215
644,-0.005734493,-0.007623826,-0.014928031,-0.017657224,-0.011836964,-0.018935256,-0.020515475,-0.01938362,-0.017469831,-0.021970775,-0.020762617,-0.02114071,-0.020593148,-0.022134297,-0.024327766,-0.023616308,-0.022408742,-0.022030178,-0.0194958,-0.020754721,-0.022804072,-0.019679651,-0.015845526,-0.021452399,-0.018978275,-0.021099679,-0.022816157,-0.022394925
643.2000122,-0.006173618,-0.006964953,-0.015167722,-0.017451579,-0.0115985,-0.018254519,-0.019769149,-0.018270154,-0.018672988,-0.021110382,-0.019813025,-0.02044737,-0.019712752,-0.021015981,-0.024270292,-0.023583358,-0.021463091,-0.020871431,-0.019892851,-0.02060332,-0.022203317,-0.019177008,-0.015234561,-0.021092283,-0.018909333,-0.020622179,-0.022222256,-0.022084652
642.4000244,-0.00590041,-0.007324907,-0.016013714,-0.017686056,-0.013074645,-0.019379461,-0.020167679,-0.019640017,-0.018830813,-0.022544967,-0.020151516,-0.021369508,-0.020253913,-0.022178868,-0.024690492,-0.023780143,-0.022830943,-0.021569809,-0.020338895,-0.021157427,-0.023952194,-0.020322641,-0.016624631,-0.021555472,-0.019550394,-0.020057797,-0.023435736,-0.022579618
641.5999756,-0.006065856,-0.00774595,-0.015955629,-0.01808943,-0.012636261,-0.019953476,-0.019197762,-0.019075448,-0.018601716,-0.022198251,-0.020358803,-0.021342941,-0.021128234,-0.022023633,-0.025603136,-0.024428153,-0.022781672,-0.022024125,-0.02039684,-0.021963049,-0.023903785,-0.020354753,-0.016075183,-0.020311525,-0.019863918,-0.019912334,-0.023041325,-0.02315384
640.7999878,-0.006365439,-0.007730489,-0.015735196,-0.01864814,-0.012235739,-0.019974541,-0.020038567,-0.020381132,-0.018394185,-0.022201497,-0.020668142,-0.022583747,-0.021115264,-0.022502152,-0.025854863,-0.024381805,-0.023618074,-0.022494778,-0.021087302,-0.021945132,-0.024020975,-0.019801449,-0.016027983,-0.020567078,-0.019254426,-0.020626277,-0.023622487,-0.023789356
640,-0.004779336,-0.007400648,-0.015579586,-0.017929744,-0.011943857,-0.01901455,-0.019777212,-0.020399064,-0.017423529,-0.02196295,-0.021107374,-0.021712404,-0.020582631,-0.022667045,-0.025507901,-0.024254136,-0.023820085,-0.021844612,-0.019538121,-0.020936806,-0.023120413,-0.020109603,-0.015557908,-0.020348577,-0.019182902,-0.020985644,-0.023681711,-0.023251899
639.2000122,-0.005004018,-0.00675887,-0.014952341,-0.017388115,-0.011543905,-0.01795215,-0.019924302,-0.019383026,-0.01724688,-0.021486988,-0.020524561,-0.021424901,-0.019906402,-0.022214435,-0.024345389,-0.022864539,-0.022824558,-0.020875132,-0.019320834,-0.020722341,-0.022677856,-0.019106166,-0.014023681,-0.019882169,-0.01975218,-0.019931175,-0.022593085,-0.022654416
638.4000244,-0.006138091,-0.007937943,-0.016773291,-0.019321529,-0.01345482,-0.019488871,-0.020391703,-0.021541778,-0.019490158,-0.022550128,-0.021396909,-0.021976534,-0.021396071,-0.022644982,-0.026109954,-0.024922706,-0.02335749,-0.022532383,-0.020908782,-0.021776961,-0.024012404,-0.020298876,-0.015506756,-0.021844022,-0.021289261,-0.021778587,-0.023487335,-0.024141172
637.5999756,-0.00631605,-0.007945263,-0.017507922,-0.020810736,-0.014146524,-0.0210511,-0.022044843,-0.02157242,-0.020473201,-0.02388051,-0.022284623,-0.023105292,-0.022955887,-0.023837533,-0.026056716,-0.026248826,-0.024459817,-0.022445716,-0.02122611,-0.0231987,-0.024943434,-0.021881878,-0.016824842,-0.023766516,-0.021562222,-0.022406973,-0.025142632,-0.025519226
636.7999878,-0.006259971,-0.007761461,-0.016767861,-0.020609738,-0.013586655,-0.019888844,-0.021941343,-0.022085734,-0.020679198,-0.024225885,-0.022342311,-0.023435295,-0.022212124,-0.02363896,-0.026036287,-0.026048768,-0.024704773,-0.022593133,-0.021703884,-0.022799013,-0.024504885,-0.021186026,-0.01645349,-0.022852309,-0.02122537,-0.02213843,-0.02421061,-0.025516933
636,-0.005579245,-0.00832279,-0.016231813,-0.020044252,-0.014277299,-0.020574534,-0.021207867,-0.020703536,-0.019099675,-0.023627782,-0.022052471,-0.022139659,-0.021783559,-0.023073776,-0.026300043,-0.025518689,-0.024513839,-0.022703407,-0.020464014,-0.022920186,-0.02387365,-0.020783888,-0.016051035,-0.02241597,-0.020036787,-0.02115861,-0.024690052,-0.02443755
635.2000122,-0.005159624,-0.00747826,-0.016108759,-0.019223519,-0.012842088,-0.01880201,-0.020612748,-0.019934686,-0.018239576,-0.022505496,-0.021161076,-0.021946363,-0.021882223,-0.021933073,-0.026302041,-0.025401512,-0.02384067,-0.021980373,-0.019846164,-0.022336114,-0.024295896,-0.020009596,-0.015799349,-0.022016546,-0.019361539,-0.020889934,-0.024091853,-0.022923378
634.4000244,-0.004808368,-0.006615002,-0.016001338,-0.019636801,-0.013418679,-0.019394068,-0.02093868,-0.019199446,-0.018628104,-0.022423787,-0.020422723,-0.022062805,-0.020932119,-0.023343066,-0.025536703,-0.025260173,-0.024175206,-0.022638544,-0.019354556,-0.021780014,-0.024096407,-0.020196442,-0.015269401,-0.021212058,-0.020073913,-0.021535324,-0.023970909,-0.024126627
633.5999756,-0.004825213,-0.006505258,-0.015810981,-0.019802488,-0.013344783,-0.019979633,-0.0206986,-0.020492708,-0.018957807,-0.022579569,-0.021520149,-0.022656873,-0.021657292,-0.024513302,-0.02519149,-0.025052134,-0.02396699,-0.023270741,-0.020805307,-0.022149794,-0.024444696,-0.021317458,-0.016187772,-0.021814825,-0.020795733,-0.021268113,-0.024387287,-0.02430564
632.7999878,-0.006143604,-0.008056625,-0.016877333,-0.02037644,-0.013890523,-0.021229314,-0.021752832,-0.022221863,-0.020117512,-0.024359437,-0.02314147,-0.023705047,-0.023434166,-0.025047345,-0.028080871,-0.026366213,-0.025198525,-0.02413456,-0.022255113,-0.024140829,-0.025909152,-0.022559663,-0.017661499,-0.022825195,-0.022223929,-0.022539707,-0.026136866,-0.026089625
632,-0.006630043,-0.007867328,-0.017873654,-0.021090852,-0.014350836,-0.021782033,-0.022534203,-0.022484357,-0.021036353,-0.024338828,-0.023856988,-0.02399854,-0.024064327,-0.025564576,-0.028477279,-0.026892874,-0.026193604,-0.024230439,-0.022269033,-0.024755344,-0.026405189,-0.022962369,-0.017328274,-0.023804599,-0.021758644,-0.023329966,-0.027343506,-0.027133448
631.2000122,-0.006481338,-0.006836494,-0.017154722,-0.020227032,-0.013375106,-0.021207325,-0.021807883,-0.021333527,-0.020363547,-0.023553101,-0.023230845,-0.023962922,-0.022279607,-0.024822874,-0.027373645,-0.02674759,-0.025097238,-0.024269411,-0.021352405,-0.023539959,-0.02549677,-0.022186544,-0.017054679,-0.022628617,-0.022214582,-0.023420235,-0.027102757,-0.026522584
630.4000244,-0.00676045,-0.007071575,-0.017261408,-0.019980524,-0.013029531,-0.021581091,-0.021760367,-0.021337371,-0.020066399,-0.024751822,-0.022410365,-0.023922846,-0.02250633,-0.024432901,-0.027254535,-0.02716472,-0.024829915,-0.023789406,-0.021347081,-0.023448881,-0.025942415,-0.02262616,-0.017560778,-0.023003126,-0.021450773,-0.022963302,-0.025257047,-0.026324017
629.5999756,-0.006481185,-0.006596696,-0.016857661,-0.019524608,-0.012490403,-0.020942578,-0.021995336,-0.022094984,-0.019918961,-0.024495343,-0.022565413,-0.024367023,-0.022935851,-0.024145333,-0.027328532,-0.026948687,-0.025330847,-0.023686271,-0.021713141,-0.023637638,-0.025554521,-0.021946657,-0.018055163,-0.022681344,-0.021198746,-0.023299104,-0.025692932,-0.025933441
