wavelength (nm),DOMBlank1,DOMSTD28,DOM12273,DOM12702,DOM12704,DOM12710,DOM12841,DOM13050,DOMBlank2,DOM13070,DOM13089,DOM13094,DOM13131,DOM13144,DOM13437,DOM13494,DOMBlank3
813.5999756,-0.006589965,-0.009139526,-0.011309518,-0.015940558,-0.018293286,-0.021706691,-0.027994139,-0.029770561,-0.029259529,-0.027536893,-0.031838916,-0.031067571,-0.030969959,-0.029999254,-0.031545334,-0.033101566,-0.032978162
812.7999878,-0.004169718,-0.01011105,-0.010098202,-0.014320431,-0.01653244,-0.019763559,-0.022230864,-0.026270999,-0.027187966,-0.027205229,-0.028268546,-0.029990654,-0.030652437,-0.029442389,-0.031126464,-0.030298617,-0.032399785
812,-0.002252441,-0.007268194,-0.013217445,-0.014760172,-0.012036221,-0.018414829,-0.022244735,-0.026646471,-0.025729725,-0.026900467,-0.0318419,-0.028025882,-0.031110995,-0.030423701,-0.031510666,-0.028700791,-0.029995874
811.2000122,-0.005532118,-0.009690269,-0.011581614,-0.015674576,-0.016337877,-0.020227032,-0.025397556,-0.028443338,-0.028415263,-0.030609449,-0.031858977,-0.033052247,-0.032030649,-0.030388512,-0.032544389,-0.032111917,-0.032209128
810.4000244,-0.004050892,-0.008519351,-0.014622635,-0.015849719,-0.01854988,-0.020060072,-0.026546011,-0.026826054,-0.03048051,-0.027503705,-0.03365314,-0.031418018,-0.032501735,-0.032965828,-0.030905258,-0.033008873,-0.03496623
809.5999756,-0.003906381,-0.007559265,-0.012347264,-0.015308136,-0.016998425,-0.018367287,-0.025389889,-0.026934382,-0.028598284,-0.029611971,-0.030591307,-0.030088438,-0.032288484,-0.031015273,-0.030375429,-0.030798495,-0.034186307
808.7999878,-0.003671633,-0.005817459,-0.008812834,-0.014327845,-0.014916576,-0.0164499,-0.023264166,-0.027163748,-0.025101442,-0.022925392,-0.02906003,-0.027704937,-0.030050129,-0.029081045,-0.028558681,-0.030585084,-0.03160084
808,-0.006994299,-0.009915057,-0.011891774,-0.014591648,-0.01778307,-0.020224413,-0.027102999,-0.027664086,-0.029528447,-0.029951032,-0.033122335,-0.032262098,-0.031816784,-0.030019645,-0.033004649,-0.03269764,-0.032992028
807.2000122,-0.002995113,-0.005355832,-0.010573261,-0.013641295,-0.017110676,-0.019953625,-0.024767959,-0.026699297,-0.027464584,-0.027240727,-0.026963284,-0.029974999,-0.030405311,-0.026950099,-0.028718868,-0.03041704,-0.031143427
806.4000244,-0.004409578,-0.007977439,-0.01179691,-0.016607091,-0.018437257,-0.019611465,-0.024521327,-0.026539873,-0.027025023,-0.02729523,-0.030903377,-0.029812278,-0.030990543,-0.030447641,-0.028785009,-0.031331759,-0.033176634
805.5999756,-0.003956301,-0.006520559,-0.009867385,-0.013081176,-0.014179598,-0.018711569,-0.023789307,-0.026564905,-0.025813643,-0.025595374,-0.030708494,-0.028854048,-0.030394835,-0.031483993,-0.028470589,-0.029759975,-0.032062244
804.7999878,-0.002998352,-0.007706331,-0.009603227,-0.012654867,-0.01655362,-0.018944871,-0.022776956,-0.025771784,-0.02449226,-0.025575606,-0.026685616,-0.028123187,-0.031503927,-0.030063415,-0.028564014,-0.029603219,-0.02947069
804,-0.003267892,-0.005849283,-0.008796751,-0.010675717,-0.014663881,-0.018134469,-0.027199637,-0.02688757,-0.027427161,-0.026460724,-0.02921132,-0.028775416,-0.028293237,-0.02914137,-0.030070564,-0.031477395,-0.031260125
803.2000122,-0.005868744,-0.010027382,-0.011580152,-0.016988818,-0.02189325,-0.02115575,-0.029258657,-0.03024869,-0.031015513,-0.031954516,-0.03207412,-0.032194994,-0.034816887,-0.03504036,-0.034800112,-0.034036551,-0.036578048
802.4000244,-0.002377835,-0.003810167,-0.008448171,-0.012285969,-0.014982701,-0.019547574,-0.02292544,-0.025579609,-0.025909005,-0.026773585,-0.029324813,-0.030787403,-0.029043181,-0.029225938,-0.027856894,-0.030434417,-0.032015983
801.5999756,-0.003720759,-0.005808468,-0.012809115,-0.01295994,-0.015250556,-0.019245064,-0.024979018,-0.02827199,-0.029220808,-0.028662506,-0.029126024,-0.031222835,-0.029736286,-0.028937267,-0.029520417,-0.029805511,-0.032736581
800.7999878,-0.003762745,-0.007087568,-0.010125768,-0.014544988,-0.015815325,-0.018774543,-0.02272876,-0.029597124,-0.028260153,-0.027154798,-0.030617749,-0.029770127,-0.029400541,-0.030886116,-0.029840168,-0.03075205,-0.031639349
800,-0.002306465,-0.006282322,-0.009809688,-0.012892399,-0.015582533,-0.020606035,-0.022213647,-0.024219325,-0.026845133,-0.025872132,-0.027420696,-0.028381364,-0.029852299,-0.029818175,-0.029539958,-0.028730255,-0.030360416
799.2000122,-0.002554562,-0.008754285,-0.009999859,-0.015119624,-0.014293781,-0.017940326,-0.02353177,-0.027731068,-0.025824619,-0.024724141,-0.029805608,-0.02986216,-0.029766839,-0.02784762,-0.02771572,-0.030122735,-0.031684544
798.4000244,-0.002843872,-0.006463843,-0.006306559,-0.012292914,-0.013993403,-0.016953817,-0.023900846,-0.026159532,-0.026033701,-0.02520976,-0.028694637,-0.028322484,-0.02691122,-0.02829605,-0.027721403,-0.02848465,-0.028865868
797.5999756,-0.003810937,-0.0088071,-0.010794916,-0.014746411,-0.016632553,-0.019619234,-0.021906739,-0.027420891,-0.026897935,-0.029898794,-0.02839504,-0.030287366,-0.029362267,-0.02972565,-0.030806452,-0.028992042,-0.031242251
796.7999878,-0.001761174,-0.006334112,-0.006870077,-0.010876922,-0.014882207,-0.017937196,-0.022430327,-0.024749035,-0.025123771,-0.02673912,-0.028044133,-0.0291359,-0.029585904,-0.030035201,-0.027349874,-0.028637255,-0.030828202
796,-0.002168739,-0.003257307,-0.007518052,-0.011198686,-0.012937981,-0.017318921,-0.022904912,-0.027099742,-0.024882864,-0.025314732,-0.027349729,-0.027811298,-0.028188983,-0.028721435,-0.028617479,-0.029058579,-0.030064333
795.2000122,-0.001062561,-0.004585377,-0.00763344,-0.013753012,-0.014686604,-0.016027736,-0.022879077,-0.024509093,-0.025518836,-0.024988648,-0.028292557,-0.028266363,-0.027769096,-0.030292245,-0.026640045,-0.029182471,-0.030722097
794.4000244,0.000917798,-0.00773405,-0.008587576,-0.011919126,-0.01527045,-0.017339567,-0.022707583,-0.025529429,-0.024796126,-0.026009126,-0.027283611,-0.029569412,-0.027831353,-0.02802535,-0.027004251,-0.029184455,-0.030067472
793.5999756,-0.004341617,-0.008808927,-0.011588772,-0.013291663,-0.016807409,-0.02212972,-0.026086506,-0.027452385,-0.027932487,-0.029862884,-0.030764975,-0.029402524,-0.031639062,-0.032842964,-0.030030128,-0.032647893,-0.034610506
792.7999878,-0.003495617,-0.00513215,-0.010644448,-0.010487813,-0.014677595,-0.017370706,-0.024141807,-0.025213571,-0.024264809,-0.026929857,-0.026015807,-0.026668577,-0.028654363,-0.028410703,-0.028694347,-0.028320108,-0.028741982
792,-0.005650232,-0.006333551,-0.012504539,-0.015307386,-0.015183521,-0.019859122,-0.026508801,-0.027905203,-0.030224206,-0.027256869,-0.030409992,-0.031368364,-0.030355636,-0.032200955,-0.03260342,-0.030575674,-0.033929355
791.2000122,-0.00252229,-0.00673272,-0.010125819,-0.01321895,-0.014617629,-0.0199604,-0.023729656,-0.026427111,-0.025960458,-0.026906986,-0.02918252,-0.03085212,-0.030463956,-0.031679589,-0.028346978,-0.031007849,-0.032184705
790.4000244,-0.002087081,-0.004950327,-0.011508816,-0.01354882,-0.01441765,-0.016741062,-0.022145415,-0.024429768,-0.026103763,-0.026570214,-0.02856857,-0.02789899,-0.028278684,-0.028308855,-0.028619273,-0.028525861,-0.030149832
789.5999756,-0.005344274,-0.007571833,-0.009027782,-0.014238521,-0.014523559,-0.017435515,-0.023489935,-0.026407041,-0.025075981,-0.025229741,-0.029493134,-0.030748433,-0.027843347,-0.029940257,-0.029842874,-0.029390525,-0.031663947
788.7999878,-0.0014343,-0.003613774,-0.006524741,-0.010098708,-0.012037983,-0.015384647,-0.023178527,-0.023381481,-0.023964737,-0.022413217,-0.027625175,-0.027340492,-0.026675684,-0.029169111,-0.027710183,-0.02581057,-0.029156717
788,-0.004899959,-0.007355805,-0.010723603,-0.013883755,-0.015347318,-0.018300284,-0.024107624,-0.025525719,-0.027345402,-0.028079608,-0.027039278,-0.028464625,-0.030949276,-0.028614717,-0.030439099,-0.029280001,-0.030807706
787.2000122,-0.003043236,-0.006624537,-0.010982335,-0.013365066,-0.012034811,-0.018638816,-0.023303177,-0.025499357,-0.024475869,-0.02587413,-0.028406678,-0.029023375,-0.028860491,-0.028988361,-0.029750885,-0.031714432,-0.030218363
786.4000244,-0.002983698,-0.005471796,-0.008802687,-0.011853942,-0.014613724,-0.019271709,-0.023073677,-0.027275346,-0.02697321,-0.026430668,-0.027478531,-0.028140463,-0.029376397,-0.027164914,-0.027863206,-0.029704474,-0.030263998
785.5999756,-0.002326703,-0.00600811,-0.009552889,-0.011963046,-0.015879268,-0.018376864,-0.023522157,-0.024066873,-0.026293026,-0.025218554,-0.026426965,-0.029221486,-0.029582907,-0.028266411,-0.029294906,-0.030561151,-0.029762294
784.7999878,-0.003328829,-0.007130198,-0.009827352,-0.015507156,-0.015030514,-0.0189867,-0.023152269,-0.026059007,-0.027648736,-0.024803706,-0.029691176,-0.028359734,-0.03095863,-0.029090632,-0.028927676,-0.030785955,-0.033494715
784,-0.00244595,-0.007374944,-0.010852837,-0.013280014,-0.015593671,-0.017826105,-0.0266844,-0.026430862,-0.028496869,-0.026389258,-0.029509921,-0.029938469,-0.030853279,-0.029207351,-0.031177014,-0.030967306,-0.029828954
783.2000122,-0.003594365,-0.006817637,-0.011428443,-0.013077157,-0.016336381,-0.020668881,-0.025031021,-0.0275384,-0.02697034,-0.027277291,-0.028050393,-0.031347558,-0.030200206,-0.031580333,-0.032142349,-0.031178845,-0.030664498
782.4000244,-0.005192928,-0.009496415,-0.011122291,-0.013267561,-0.016709877,-0.020736113,-0.024794905,-0.027127076,-0.026389746,-0.027589805,-0.02998645,-0.030059259,-0.032120328,-0.031918004,-0.030043945,-0.031179471,-0.032207731
781.5999756,-0.003288805,-0.007041012,-0.010886212,-0.013036463,-0.01450248,-0.020076238,-0.024242582,-0.027966082,-0.027522607,-0.025429638,-0.027989041,-0.029489556,-0.03021252,-0.031344619,-0.029439535,-0.030488666,-0.032836821
780.7999878,-0.003105232,-0.006170912,-0.010414326,-0.01224646,-0.015674975,-0.017977037,-0.023442604,-0.024841063,-0.025332216,-0.026298728,-0.027509633,-0.029227052,-0.029750112,-0.029871536,-0.027978653,-0.028924093,-0.0313753
780,-0.002694224,-0.004129463,-0.009009172,-0.0103475,-0.014992154,-0.016996782,-0.022505151,-0.024302213,-0.024565557,-0.023588849,-0.026472073,-0.026977004,-0.027461862,-0.029680878,-0.027947538,-0.028239341,-0.029004972
779.2000122,-0.00365346,-0.006702745,-0.009921533,-0.014352839,-0.014040523,-0.019958472,-0.026775483,-0.027471192,-0.028116103,-0.027337624,-0.030848745,-0.03049523,-0.030764494,-0.032811187,-0.031241143,-0.031699851,-0.032523207
778.4000244,-0.002679406,-0.007028583,-0.009026058,-0.011662564,-0.015070272,-0.018520858,-0.023400074,-0.024989478,-0.025237849,-0.024327766,-0.028593631,-0.028584324,-0.027376125,-0.029465901,-0.027627895,-0.029030057,-0.03040082
777.5999756,-0.003212292,-0.008640564,-0.008992083,-0.011624762,-0.014067089,-0.018250249,-0.022098379,-0.024474792,-0.026837152,-0.026482206,-0.028133377,-0.030922277,-0.030958725,-0.03198294,-0.029386558,-0.030904584,-0.032065418
776.7999878,-0.001254949,-0.006497965,-0.009919256,-0.010263169,-0.013662868,-0.018055115,-0.024096653,-0.025257291,-0.02680975,-0.024790455,-0.026112977,-0.028041802,-0.027721403,-0.030125681,-0.028829291,-0.030174946,-0.029944219
776,-0.002815273,-0.007857363,-0.012573095,-0.014677796,-0.015415877,-0.018355079,-0.025959482,-0.026869126,-0.027591458,-0.027211551,-0.029908072,-0.031146992,-0.031381272,-0.031230399,-0.031031178,-0.031342886,-0.032628682
775.2000122,-0.002399666,-0.007591369,-0.010751079,-0.013890374,-0.013043447,-0.019192809,-0.023759115,-0.02534169,-0.026723007,-0.02736125,-0.027828975,-0.029193265,-0.029128348,-0.029303521,-0.028123528,-0.029399185,-0.029047295
774.4000244,-0.002362852,-0.007081049,-0.009318032,-0.01307776,-0.014945138,-0.018193554,-0.024927692,-0.026259448,-0.025490277,-0.026277188,-0.02991363,-0.030565301,-0.029513838,-0.030199578,-0.030565927,-0.03202334,-0.031436656
773.5999756,-0.003533414,-0.007182906,-0.012063413,-0.013823027,-0.014784342,-0.020868223,-0.025629101,-0.027137192,-0.027889619,-0.026458971,-0.028682716,-0.030541221,-0.0311468,-0.030947493,-0.031328388,-0.031082705,-0.031606808
772.7999878,-0.001782211,-0.007040146,-0.008927828,-0.013493717,-0.014533172,-0.017998742,-0.023398062,-0.02512211,-0.025016457,-0.025632175,-0.027059125,-0.026138864,-0.028087229,-0.030850433,-0.028490225,-0.028338103,-0.031849887
772,-0.002757145,-0.00809052,-0.00907159,-0.01320519,-0.015037766,-0.019439021,-0.025040649,-0.025041675,-0.02551537,-0.025142973,-0.028267624,-0.029540539,-0.028794603,-0.028528623,-0.029675752,-0.029402137,-0.030728173
771.2000122,-0.003617162,-0.006577421,-0.00927283,-0.011990746,-0.015770543,-0.018032964,-0.024272006,-0.025602305,-0.026492922,-0.024667503,-0.028459873,-0.030837124,-0.029300617,-0.030101625,-0.028732533,-0.029073782,-0.031006886
770.4000244,-0.004225145,-0.007231688,-0.009641763,-0.013436951,-0.014945788,-0.019088876,-0.024060113,-0.026976664,-0.027859662,-0.023979433,-0.027876267,-0.029154152,-0.029303908,-0.030694889,-0.029747501,-0.029537346,-0.029857181
769.5999756,-0.003902687,-0.007093986,-0.009596594,-0.012277313,-0.01568716,-0.020505056,-0.023025662,-0.02773005,-0.027831402,-0.026726609,-0.029308118,-0.030539725,-0.02966057,-0.030238694,-0.029386073,-0.030231498,-0.032442451
768.7999878,-0.00407664,-0.007521563,-0.010494483,-0.013861941,-0.015183521,-0.01969593,-0.023845717,-0.02715796,-0.025492279,-0.02710801,-0.030222662,-0.029811408,-0.029299069,-0.029496232,-0.028702052,-0.030262694,-0.031140968
768,-0.003254018,-0.007876226,-0.010666271,-0.013112974,-0.015202967,-0.021104464,-0.024060311,-0.027035775,-0.027145119,-0.026957981,-0.029657427,-0.030358581,-0.029468561,-0.029555386,-0.031385608,-0.029393476,-0.032424144
767.2000122,-0.003467473,-0.006858306,-0.008367635,-0.013517857,-0.01441159,-0.017835794,-0.022718687,-0.027341075,-0.025623975,-0.026367091,-0.028327335,-0.028797025,-0.030060662,-0.02817438,-0.028223138,-0.029633442,-0.031701103
766.4000244,-0.004725874,-0.008806897,-0.011303113,-0.015751721,-0.0166474,-0.019977706,-0.025575217,-0.027340103,-0.027278263,-0.029040905,-0.030697349,-0.030120755,-0.031864077,-0.032076333,-0.030089935,-0.032516722,-0.032891203
765.5999756,-0.002383293,-0.006984568,-0.00962004,-0.013936251,-0.016336232,-0.02010471,-0.024718614,-0.026203694,-0.02759413,-0.026057934,-0.026442505,-0.028431797,-0.03165191,-0.031227846,-0.029636005,-0.029514031,-0.033157162
764.7999878,-0.002849169,-0.006132119,-0.008309941,-0.01078229,-0.014551147,-0.018813908,-0.023007691,-0.024977013,-0.027009845,-0.024669509,-0.026987124,-0.028974365,-0.029370734,-0.029147567,-0.028952425,-0.029681506,-0.031051569
764,-0.002555231,-0.00811425,-0.008245585,-0.012686495,-0.013916647,-0.0196607,-0.023132339,-0.026235033,-0.026948055,-0.025848765,-0.027021375,-0.029122975,-0.031373613,-0.028954316,-0.030667489,-0.031162461,-0.031348377
763.2000122,-0.004041404,-0.00798608,-0.010161931,-0.013040232,-0.014570672,-0.019923016,-0.022256097,-0.027040834,-0.02819626,-0.025049055,-0.028917504,-0.030914418,-0.029107384,-0.030181032,-0.030309482,-0.029954754,-0.030206338
762.4000244,-0.002850609,-0.007935655,-0.008822828,-0.01165072,-0.012723853,-0.017324492,-0.022371324,-0.025102027,-0.025823448,-0.024539234,-0.028415214,-0.028424911,-0.028578555,-0.027957149,-0.029217614,-0.029300036,-0.030805826
761.5999756,-0.004899703,-0.009302222,-0.01185505,-0.013909126,-0.015637521,-0.019264182,-0.026345992,-0.026548835,-0.028937994,-0.027431972,-0.029130332,-0.030958967,-0.030744091,-0.031955909,-0.03007723,-0.032292139,-0.03240113
760.7999878,-0.004572263,-0.008548591,-0.010974359,-0.014575878,-0.014952641,-0.020314291,-0.026361926,-0.02845129,-0.028032823,-0.027537573,-0.028978191,-0.030102156,-0.031330362,-0.031445228,-0.031128054,-0.030773705,-0.032049645
760,-0.002842637,-0.006394468,-0.009949364,-0.013011192,-0.01306088,-0.018610248,-0.023786955,-0.026000837,-0.025870716,-0.025220947,-0.027770117,-0.027449226,-0.027771525,-0.028192962,-0.029484332,-0.028973348,-0.030162197
759.2000122,-0.003618292,-0.008658632,-0.012821077,-0.015224763,-0.01529759,-0.020076089,-0.025258511,-0.026304185,-0.028006613,-0.02590842,-0.028030688,-0.029392073,-0.030235555,-0.030830614,-0.030054526,-0.031835306,-0.032487657
758.4000244,-0.003436193,-0.008438118,-0.01042302,-0.012534065,-0.015522742,-0.019573556,-0.02387806,-0.026103763,-0.026328744,-0.025258023,-0.028756518,-0.029100606,-0.029766308,-0.029671207,-0.029591465,-0.031065112,-0.031298522
757.5999756,-0.002817537,-0.006046711,-0.010644296,-0.012272431,-0.013810288,-0.019064002,-0.023651218,-0.024934683,-0.025477046,-0.02560582,-0.026988147,-0.029892221,-0.027699254,-0.029727632,-0.028846733,-0.028929468,-0.031978082
756.7999878,-0.001769682,-0.005772708,-0.009754766,-0.011658985,-0.013272683,-0.017195379,-0.02431543,-0.025907444,-0.025517421,-0.024185685,-0.027097164,-0.028388638,-0.028986376,-0.029136578,-0.029160542,-0.029986547,-0.029377557
756,-0.002750149,-0.006915837,-0.008521738,-0.013002349,-0.015930276,-0.020161353,-0.023162968,-0.025043435,-0.026932972,-0.025573703,-0.027788959,-0.029366137,-0.030158671,-0.029721636,-0.028610451,-0.030467045,-0.030814555
755.2000122,-0.001907948,-0.005984418,-0.008021354,-0.011995732,-0.013110261,-0.018113863,-0.021954484,-0.024188623,-0.025055505,-0.024501264,-0.027635863,-0.027271602,-0.028672054,-0.028305363,-0.028723083,-0.0288649,-0.029045844
754.4000244,-0.002983647,-0.006121144,-0.008947455,-0.011427182,-0.012853196,-0.017880611,-0.022919646,-0.02474835,-0.025101051,-0.024062809,-0.025852863,-0.028494444,-0.028599739,-0.029445535,-0.029403588,-0.029882507,-0.030359257
753.5999756,-0.002494134,-0.0065354,-0.00912746,-0.012556951,-0.013217896,-0.016983291,-0.023183092,-0.025578,-0.026480744,-0.023140047,-0.02613009,-0.02786641,-0.028248657,-0.028179327,-0.028608076,-0.029914837,-0.030258782
752.7999878,-0.002946522,-0.007138602,-0.009069715,-0.012055155,-0.014336861,-0.018821146,-0.023039851,-0.024040081,-0.025449216,-0.024802336,-0.027470658,-0.028055973,-0.028493959,-0.029802708,-0.030350471,-0.030708928,-0.030811226
752,-0.004921305,-0.006639629,-0.00845401,-0.012345503,-0.014955092,-0.018508803,-0.02380308,-0.026185464,-0.025573898,-0.02502672,-0.027925983,-0.02776123,-0.029193217,-0.028651068,-0.028829388,-0.030609401,-0.030119836
751.2000122,-0.005174205,-0.00765277,-0.010179075,-0.012380626,-0.014124224,-0.019020051,-0.024550242,-0.024761846,-0.02664832,-0.025526011,-0.025484663,-0.028044665,-0.030019065,-0.028079998,-0.029446501,-0.031299099,-0.031260945
750.4000244,-0.005153741,-0.007674439,-0.010562297,-0.01323477,-0.015376552,-0.019935181,-0.025230376,-0.024430014,-0.027055427,-0.026835984,-0.0276448,-0.030314598,-0.030103559,-0.031202165,-0.029143937,-0.029599736,-0.032636508
749.5999756,-0.0039898,-0.006706671,-0.010915243,-0.011886484,-0.012788956,-0.017626254,-0.024189897,-0.025264177,-0.025634225,-0.026412984,-0.027693864,-0.028335048,-0.028365506,-0.029732756,-0.029452886,-0.029850898,-0.030948987
748.7999878,-0.003830284,-0.00643487,-0.009880189,-0.013713385,-0.01518527,-0.018691486,-0.022633974,-0.025690591,-0.027124109,-0.025841741,-0.026307108,-0.029252898,-0.030336084,-0.030180886,-0.028866982,-0.030076796,-0.031026166
748,-0.002771086,-0.007551329,-0.009541139,-0.012557956,-0.014029847,-0.018180795,-0.022879127,-0.025746997,-0.026581561,-0.024023915,-0.026707573,-0.029253285,-0.028506177,-0.02858956,-0.028111929,-0.030243088,-0.031037783
747.2000122,-0.003255612,-0.006774416,-0.010642175,-0.013095744,-0.013558104,-0.01884529,-0.023831749,-0.025759684,-0.026125848,-0.025162762,-0.026501931,-0.029029766,-0.028361188,-0.02908797,-0.02876994,-0.030779155,-0.032281466
746.4000244,-0.006274974,-0.008106425,-0.011186374,-0.014105831,-0.014556504,-0.020039754,-0.024398005,-0.026625825,-0.026683085,-0.026832918,-0.028156815,-0.029584743,-0.029540151,-0.030016068,-0.029871536,-0.029501164,-0.030923145
745.5999756,-0.004113053,-0.007729676,-0.010428933,-0.012974261,-0.013842033,-0.019148573,-0.025142046,-0.026210176,-0.026099425,-0.026040236,-0.026957592,-0.028643023,-0.028797364,-0.029355153,-0.029902659,-0.02988502,-0.031127717
744.7999878,-0.004080999,-0.006916295,-0.009653814,-0.01215842,-0.013304417,-0.0192308,-0.023827191,-0.025164569,-0.02634804,-0.025300812,-0.027373111,-0.028817616,-0.029122248,-0.028962839,-0.029451145,-0.028830502,-0.03078123
744,-0.005141513,-0.008345595,-0.010789461,-0.013979918,-0.013346591,-0.019259378,-0.022916649,-0.028204605,-0.028460698,-0.025985183,-0.026029412,-0.029288858,-0.030021722,-0.030344725,-0.030481283,-0.030345401,-0.031274866
