wavelength (nm),DOMBlank1,DOMSTD16,DOM12101,DOM12117,DOM12126,DOM12146,DOM12172,DOM12206,DOM12210,DOMBlank2,DOM12253,DOM12259,DOM12260,DOM12262,DOM12290,DOM12291,DOM12306,DOM12207,DOM12470,DOMBlank3,DOM12534,DOM13288,DOM13296,DOM13315,DOM13432,DOMBlank4
627.2000122,-0.003564636,-0.003101839,-0.008107187,-0.008387897,-0.011993768,-0.011272695,-0.013264147,-0.014271689,-0.014669136,-0.015721764,-0.017510757,-0.017333845,-0.016988469,-0.016850092,-0.014464323,-0.017951801,-0.018991804,-0.018066885,-0.018620465,-0.017028794,-0.01700216,-0.018042201,-0.018329222,-0.018152246,-0.017138299,-0.019057263
626.4000244,-0.003603607,-0.003279557,-0.008327971,-0.008821356,-0.01234032,-0.011238845,-0.013690259,-0.014297037,-0.014407834,-0.016335534,-0.01750285,-0.017410746,-0.017717021,-0.016534632,-0.01506207,-0.018136604,-0.018812025,-0.018131193,-0.018670607,-0.016877931,-0.017162932,-0.018519966,-0.018269062,-0.018765718,-0.017570473,-0.019176463
625.5999756,-0.003124251,-0.002949607,-0.008323806,-0.009465415,-0.01170772,-0.010996772,-0.014108087,-0.01451685,-0.014436079,-0.016597275,-0.017550386,-0.017507525,-0.017258374,-0.016724672,-0.015157773,-0.017873505,-0.019223964,-0.017973756,-0.018315373,-0.017039994,-0.016872751,-0.018459139,-0.018259581,-0.018724957,-0.017208565,-0.019265519
624.7999878,-0.00322555,-0.002470712,-0.008066941,-0.009097245,-0.011486531,-0.011071371,-0.013495474,-0.014337362,-0.014470082,-0.016032774,-0.017280463,-0.016928671,-0.016393319,-0.016430808,-0.014687805,-0.017368468,-0.01901341,-0.017698532,-0.017937992,-0.016620196,-0.017126104,-0.017932924,-0.01787897,-0.018494168,-0.017007835,-0.018932827
624,-0.002957423,-0.002942819,-0.008449948,-0.0090615,-0.011964154,-0.010776432,-0.012577672,-0.014379386,-0.014554702,-0.015828703,-0.016954165,-0.017132973,-0.016548289,-0.01616413,-0.014486256,-0.017527912,-0.018477993,-0.017433077,-0.018174935,-0.016529599,-0.017014058,-0.018347386,-0.017799022,-0.018367188,-0.017374286,-0.018579694
623.2000122,-0.003456071,-0.003177602,-0.008313648,-0.009249821,-0.011817617,-0.011184054,-0.013433387,-0.014098815,-0.015067871,-0.016122727,-0.017164825,-0.01699255,-0.01731723,-0.016467845,-0.01485339,-0.017873803,-0.018653596,-0.017909227,-0.018107457,-0.016527805,-0.016930414,-0.018198222,-0.017836241,-0.017929249,-0.017688589,-0.019428823
622.4000244,-0.003603453,-0.00300154,-0.008024911,-0.008300493,-0.011184154,-0.011109928,-0.013152907,-0.013983177,-0.014690909,-0.016008874,-0.016750129,-0.016350193,-0.017107092,-0.016009273,-0.014419953,-0.017293649,-0.018293882,-0.017601,-0.017669601,-0.016475322,-0.016532939,-0.01746998,-0.017546607,-0.017808862,-0.017247925,-0.01918632
621.5999756,-0.003294406,-0.002746599,-0.00791222,-0.008644422,-0.01143409,-0.011221641,-0.013453916,-0.014419002,-0.014876154,-0.015851816,-0.017293798,-0.016722381,-0.016831614,-0.016448105,-0.014231106,-0.017224638,-0.018627757,-0.017311808,-0.017974602,-0.01663335,-0.016621143,-0.018405302,-0.017836438,-0.018159743,-0.01713551,-0.019116569
620.7999878,-0.00348663,-0.00278621,-0.008125582,-0.008438575,-0.011580404,-0.011067283,-0.013296885,-0.014001775,-0.01470317,-0.015853213,-0.017234191,-0.016625777,-0.016535381,-0.016317435,-0.014483252,-0.017241705,-0.018833689,-0.017103907,-0.017657572,-0.016523618,-0.016868617,-0.018169921,-0.017807966,-0.018070757,-0.016911941,-0.018970493
620,-0.002716554,-0.002576641,-0.008449948,-0.008169533,-0.011121433,-0.010862329,-0.012895415,-0.013901906,-0.013975356,-0.015907219,-0.016949037,-0.016421586,-0.016204432,-0.015784223,-0.014207207,-0.017214935,-0.018339494,-0.016989863,-0.017374735,-0.016671965,-0.016359916,-0.017892385,-0.017414328,-0.017690528,-0.01697861,-0.018569872
619.2000122,-0.001770507,-0.002495935,-0.008140876,-0.007594218,-0.010751635,-0.010775523,-0.01293602,-0.0138648,-0.014116256,-0.016065555,-0.016701158,-0.016498299,-0.015902577,-0.015763555,-0.014316224,-0.017255686,-0.018394582,-0.017107988,-0.017067373,-0.016129112,-0.016452642,-0.017537856,-0.017425518,-0.017324941,-0.016572658,-0.018858278
618.4000244,-0.002279943,-0.002374437,-0.008329648,-0.008208652,-0.010941243,-0.010928622,-0.012634451,-0.013557401,-0.014412842,-0.015791014,-0.016706191,-0.016388584,-0.016985232,-0.015867889,-0.014299592,-0.017005794,-0.018639859,-0.017438449,-0.017587079,-0.016499296,-0.016308609,-0.017781181,-0.017808314,-0.017625857,-0.017172636,-0.018972427
617.5999756,-0.00266294,-0.002713415,-0.008651983,-0.008739469,-0.011476951,-0.010927107,-0.012923256,-0.013481471,-0.014402475,-0.016052034,-0.016836943,-0.016723378,-0.017322751,-0.016323319,-0.0146827,-0.017544668,-0.018662225,-0.01756043,-0.018038526,-0.016899493,-0.016574303,-0.018106909,-0.017897751,-0.017993428,-0.017116498,-0.019333957
616.7999878,-0.002541437,-0.002404094,-0.00820027,-0.008465586,-0.011192379,-0.011200956,-0.012551418,-0.013571653,-0.013949136,-0.015705736,-0.017067969,-0.016421536,-0.016992154,-0.01573899,-0.014543386,-0.01697433,-0.018503942,-0.01724897,-0.017662743,-0.016707834,-0.016443569,-0.017803743,-0.017892087,-0.017376028,-0.016850987,-0.018733338
616,-0.002827721,-0.00280766,-0.008562704,-0.009157522,-0.011595274,-0.011570927,-0.013024204,-0.01438795,-0.014549995,-0.016522473,-0.017748134,-0.017110625,-0.017172588,-0.01631579,-0.01539589,-0.017846229,-0.019523619,-0.017961439,-0.018179305,-0.01694366,-0.01700913,-0.018628897,-0.018404011,-0.017934116,-0.017700868,-0.019424664
615.2000122,-0.002971152,-0.002471278,-0.00809738,-0.008589251,-0.011569263,-0.011348054,-0.013225932,-0.013930836,-0.014845685,-0.016485788,-0.018045429,-0.017171841,-0.01750111,-0.016376467,-0.01536331,-0.01787902,-0.019422833,-0.017856115,-0.01808943,-0.01689023,-0.017025359,-0.018706908,-0.018500617,-0.018574981,-0.017241655,-0.019240409
614.4000244,-0.002666131,-0.001286334,-0.007989282,-0.008092502,-0.011134654,-0.010562903,-0.012744114,-0.014225245,-0.014376932,-0.0162361,-0.017103907,-0.016746093,-0.017041687,-0.015971299,-0.014784492,-0.017241208,-0.01858386,-0.017703302,-0.017661996,-0.016449701,-0.016620396,-0.018157756,-0.01779112,-0.017765677,-0.017154124,-0.01905315
613.5999756,-0.003128877,-0.00190604,-0.008147279,-0.00826509,-0.011529891,-0.010642023,-0.013035007,-0.014858193,-0.014061124,-0.016561296,-0.017402539,-0.017103609,-0.017206626,-0.016146172,-0.014793498,-0.017407812,-0.018815,-0.017739436,-0.017727161,-0.016758597,-0.017009577,-0.018534303,-0.018014636,-0.018139981,-0.017392144,-0.019077083
612.7999878,-0.00278513,-0.002446207,-0.00858448,-0.008627064,-0.011348104,-0.011073138,-0.013949988,-0.014959443,-0.015036466,-0.016577343,-0.018284649,-0.017348371,-0.017890299,-0.016949734,-0.015223313,-0.018247567,-0.019365747,-0.018086849,-0.018044487,-0.017240562,-0.017392244,-0.018641097,-0.018797498,-0.018714594,-0.018146932,-0.020207906
612,-0.00276728,-0.002424018,-0.007818161,-0.008407854,-0.011580051,-0.01122255,-0.013498736,-0.014520305,-0.014925629,-0.016516292,-0.018004702,-0.017284196,-0.017646438,-0.016795157,-0.015471786,-0.018411802,-0.019459516,-0.018650273,-0.018475413,-0.017484898,-0.017559635,-0.018793035,-0.018973418,-0.018658705,-0.018161729,-0.020289242
611.2000122,-0.002527849,-0.001938513,-0.008133509,-0.008188738,-0.011848954,-0.011062237,-0.013190425,-0.014572074,-0.015211816,-0.016827032,-0.017986473,-0.01728514,-0.017689584,-0.016735284,-0.015388794,-0.0182363,-0.019345,-0.018550575,-0.018213661,-0.017298026,-0.017202048,-0.018796308,-0.018988583,-0.019063605,-0.01783957,-0.020300506
610.4000244,-0.002105423,-0.002592492,-0.008301154,-0.008329139,-0.011276579,-0.0111616,-0.013681681,-0.01479485,-0.014974949,-0.016499046,-0.018096333,-0.017694604,-0.01769376,-0.016638283,-0.015700493,-0.018349966,-0.019528123,-0.018342672,-0.01845775,-0.017400401,-0.017308274,-0.019172896,-0.018636635,-0.019187162,-0.018236795,-0.020253913
609.5999756,-0.002517606,-0.002525172,-0.007942924,-0.008093975,-0.011188595,-0.010809157,-0.01367832,-0.0148685,-0.015052469,-0.016952472,-0.017940177,-0.01726922,-0.017549541,-0.016797947,-0.015815325,-0.018605733,-0.019611862,-0.018479383,-0.018596211,-0.017856115,-0.017446555,-0.01904656,-0.018953297,-0.01881133,-0.018531475,-0.020406868
608.7999878,-0.00239565,-0.002022311,-0.007584704,-0.008472695,-0.010872529,-0.010828094,-0.013236477,-0.014648665,-0.014810911,-0.017036261,-0.0176358,-0.017449837,-0.017715381,-0.01677867,-0.014873602,-0.018311204,-0.019507037,-0.018485783,-0.018942295,-0.017616013,-0.017422982,-0.018390214,-0.019050526,-0.018479085,-0.018022384,-0.020125272
608,-0.002510503,-0.001779118,-0.007787549,-0.008296989,-0.011084241,-0.010540822,-0.013170787,-0.014562712,-0.014452505,-0.016318981,-0.017963424,-0.017617555,-0.017913351,-0.016942514,-0.015027114,-0.018411504,-0.019493226,-0.018552609,-0.019081444,-0.017936302,-0.017496584,-0.018968858,-0.019252345,-0.018651018,-0.018188888,-0.020309104
607.2000122,-0.002444045,-0.001570816,-0.007331168,-0.007955683,-0.01169875,-0.011158825,-0.013095393,-0.013944172,-0.014698966,-0.01667301,-0.017722338,-0.017242253,-0.017729048,-0.017049303,-0.015533132,-0.018395972,-0.019839982,-0.018676756,-0.01896653,-0.017686205,-0.017536614,-0.019382037,-0.019455111,-0.018619919,-0.018679682,-0.020328272
606.4000244,-0.003748579,-0.002365169,-0.008290843,-0.008687153,-0.012080735,-0.01163323,-0.014250847,-0.014625738,-0.015327327,-0.017491015,-0.01845656,-0.018391108,-0.018435966,-0.017855123,-0.016122876,-0.018732991,-0.020630425,-0.01970523,-0.019411396,-0.018309219,-0.018292442,-0.01965788,-0.019914757,-0.019252494,-0.019500453,-0.020761926
605.5999756,-0.003092124,-0.001873823,-0.00807431,-0.008643102,-0.011381442,-0.010905499,-0.014030949,-0.014389654,-0.015244508,-0.016787188,-0.018414531,-0.018247966,-0.018197179,-0.017748928,-0.015678572,-0.018949926,-0.020560263,-0.018519767,-0.019392088,-0.018230293,-0.018351754,-0.019675149,-0.019697463,-0.019263983,-0.019068956,-0.020554041
604.7999878,-0.00185243,-0.001605325,-0.007731557,-0.00814738,-0.010960225,-0.010456124,-0.013143715,-0.014618631,-0.015001807,-0.016403141,-0.018139634,-0.017639976,-0.018005,-0.017124413,-0.015212816,-0.018461373,-0.019990906,-0.0181942,-0.018087147,-0.017977731,-0.017885529,-0.019497929,-0.019313011,-0.019050177,-0.018421875,-0.020186855
604,-0.001885783,-0.001900886,-0.007743407,-0.008404807,-0.010830164,-0.010672232,-0.0132651,-0.014541233,-0.01461798,-0.016270811,-0.017708423,-0.01760453,-0.017979171,-0.016787587,-0.014720487,-0.018495705,-0.020101497,-0.018692626,-0.018115601,-0.018016474,-0.017690927,-0.019009,-0.019103194,-0.018700015,-0.018541496,-0.020179836
603.2000122,-0.002451047,-0.00201386,-0.008032077,-0.008600569,-0.011141315,-0.011061227,-0.01355168,-0.014651968,-0.014664532,-0.016936041,-0.017695002,-0.017682526,-0.017835842,-0.016602159,-0.015025114,-0.018337907,-0.019483821,-0.019133216,-0.018886533,-0.018516891,-0.018185511,-0.019687369,-0.019094424,-0.018837556,-0.019072128,-0.02055187
602.4000244,-0.002225761,-0.001729256,-0.008305929,-0.008004479,-0.010693498,-0.011560391,-0.013190977,-0.014995256,-0.014643258,-0.01643041,-0.018010166,-0.017608307,-0.01815309,-0.016952373,-0.014937934,-0.01841587,-0.019771079,-0.019008851,-0.018353788,-0.017713839,-0.01776831,-0.019113101,-0.018962268,-0.018689403,-0.018833144,-0.020533007
601.5999756,-0.002502267,-0.001948769,-0.008087878,-0.008392823,-0.010881213,-0.011618562,-0.013211819,-0.014968197,-0.015578537,-0.016680932,-0.018093204,-0.01786501,-0.017917326,-0.017097486,-0.015185971,-0.018940955,-0.019662976,-0.019136386,-0.018839143,-0.017926713,-0.017326633,-0.018988583,-0.019748421,-0.019111764,-0.018528102,-0.020698303
600.7999878,-0.002798813,-0.00191202,-0.007659332,-0.008794012,-0.011176989,-0.012081792,-0.013273737,-0.01529804,-0.015394341,-0.01711829,-0.018152395,-0.017771093,-0.018590458,-0.017369861,-0.015501461,-0.019210393,-0.019819207,-0.019306375,-0.019145899,-0.018033907,-0.017332451,-0.019142827,-0.019607456,-0.019614978,-0.019245807,-0.020851545
600,-0.002605204,-0.002188519,-0.007794566,-0.008728813,-0.011545519,-0.011770911,-0.013755419,-0.015691703,-0.015533183,-0.017145017,-0.018228505,-0.018135214,-0.018312842,-0.017538453,-0.015141575,-0.019470457,-0.020288253,-0.019125884,-0.019046165,-0.017910818,-0.017645145,-0.019147385,-0.019558216,-0.019361885,-0.019213365,-0.021264711
599.2000122,-0.002414648,-0.002029113,-0.008251985,-0.008661118,-0.011095141,-0.01181137,-0.013613901,-0.015353714,-0.015429468,-0.016590398,-0.017745499,-0.017472515,-0.018041158,-0.017161887,-0.01497675,-0.018975252,-0.019815745,-0.018638717,-0.019060485,-0.017908383,-0.017526321,-0.019175323,-0.019363122,-0.019256307,-0.018799828,-0.020665031
598.4000244,-0.003244666,-0.002248475,-0.008292215,-0.008600366,-0.010904237,-0.01155661,-0.013306324,-0.014832627,-0.015354364,-0.016276047,-0.01731126,-0.017387966,-0.017582903,-0.016931759,-0.015022012,-0.018501511,-0.019612009,-0.018456608,-0.018829873,-0.017430343,-0.017216478,-0.018922865,-0.018916868,-0.018448917,-0.019011477,-0.020438036
597.5999756,-0.002650591,-0.001458346,-0.008407347,-0.008156017,-0.010464665,-0.011012672,-0.012954513,-0.014764225,-0.014598707,-0.016065653,-0.01706339,-0.01684068,-0.017077427,-0.016477067,-0.014455159,-0.017685061,-0.019253979,-0.017535968,-0.018068373,-0.017117146,-0.016623933,-0.018466135,-0.018291101,-0.018382821,-0.018081335,-0.019925835
596.7999878,-0.002631191,-0.001212823,-0.007242227,-0.007510521,-0.010733856,-0.010550069,-0.01247501,-0.014587543,-0.014022227,-0.015719118,-0.016672263,-0.016093394,-0.01658098,-0.016046645,-0.013657952,-0.01726942,-0.019052111,-0.017324742,-0.017973458,-0.016789977,-0.016540414,-0.017998146,-0.017901875,-0.017651707,-0.017530646,-0.019620273
596,-0.002092285,-0.001416188,-0.007403549,-0.007997567,-0.010222262,-0.010116462,-0.0120262,-0.014503131,-0.013759181,-0.015005909,-0.016438186,-0.01567148,-0.016430458,-0.015558058,-0.01347856,-0.017192394,-0.018726941,-0.017239068,-0.017198017,-0.016847452,-0.016409572,-0.017485844,-0.017663836,-0.017423976,-0.017037904,-0.019453626
595.2000122,-0.002727718,-0.001424754,-0.007689699,-0.007861583,-0.010514646,-0.010201023,-0.012935518,-0.013709172,-0.01396558,-0.015334873,-0.017029192,-0.016170863,-0.017094897,-0.015901579,-0.013754115,-0.017736007,-0.0188674,-0.017603684,-0.017353494,-0.016730053,-0.016324066,-0.017672783,-0.017893726,-0.01757271,-0.017399754,-0.019318607
594.4000244,-0.00262198,-0.001026562,-0.007922438,-0.008030756,-0.010667988,-0.010432673,-0.012500967,-0.01369031,-0.013918402,-0.015218765,-0.016448904,-0.01597584,-0.016601859,-0.015720865,-0.013351913,-0.016862443,-0.018352745,-0.017059259,-0.0169221,-0.016518785,-0.015319381,-0.017552525,-0.017627547,-0.017857308,-0.016943758,-0.018545663
593.5999756,-0.002570568,-0.000921856,-0.007675253,-0.007573766,-0.010501154,-0.010341332,-0.012427921,-0.013575717,-0.014059119,-0.014939635,-0.015926933,-0.016066402,-0.016507072,-0.015288943,-0.012856664,-0.016675303,-0.018325498,-0.016826784,-0.016797299,-0.016119733,-0.015255405,-0.01691209,-0.017281311,-0.017124413,-0.016734935,-0.018670905
592.7999878,-0.002589816,-0.000782966,-0.00753637,-0.007695345,-0.010153029,-0.010005323,-0.011981883,-0.013289304,-0.013536124,-0.014829825,-0.015670132,-0.015114674,-0.015827755,-0.014773883,-0.012278168,-0.016482001,-0.017752457,-0.016720438,-0.016500343,-0.015401237,-0.015222314,-0.016419642,-0.016705543,-0.016640326,-0.015973045,-0.017880213
592,-0.002309967,-0.001059772,-0.006735218,-0.007152962,-0.009472709,-0.009610621,-0.011033064,-0.013018628,-0.012595576,-0.014217128,-0.015245408,-0.014983252,-0.015508954,-0.014565816,-0.012171458,-0.015730701,-0.017365782,-0.015961668,-0.015890449,-0.015014261,-0.01443042,-0.015763754,-0.016429761,-0.016088653,-0.015401736,-0.017351853
591.2000122,-0.002642306,-0.000640309,-0.006247825,-0.00700194,-0.009428739,-0.009390743,-0.01097547,-0.012527476,-0.012651196,-0.013963073,-0.014714231,-0.01450934,-0.014909072,-0.014064482,-0.01158232,-0.015216265,-0.016808307,-0.015730351,-0.015108074,-0.01461818,-0.013918702,-0.016000889,-0.01613465,-0.015839435,-0.014812513,-0.017112616
590.4000244,-0.002700398,-0.000268199,-0.006699992,-0.006916295,-0.009457108,-0.008984375,-0.010774412,-0.012723501,-0.012773473,-0.014082576,-0.014838781,-0.014039972,-0.014916225,-0.013682986,-0.011249641,-0.014678346,-0.016051434,-0.015418475,-0.015424871,-0.014951791,-0.013801763,-0.014892913,-0.01593372,-0.015445056,-0.014543937,-0.016808355
589.5999756,-0.002632066,0.000317841,-0.00640814,-0.006629941,-0.008911395,-0.009177443,-0.010875356,-0.012008322,-0.012376399,-0.013636177,-0.014018368,-0.013481521,-0.0144495,-0.013151952,-0.010701328,-0.01466328,-0.015929079,-0.014620583,-0.014604764,-0.01380738,-0.013156573,-0.014714131,-0.015093924,-0.015019062,-0.014024082,-0.015929278
588.7999878,-0.003039071,-0.000297328,-0.007410522,-0.00674633,-0.009386132,-0.009372503,-0.010550372,-0.011931869,-0.012308214,-0.013087104,-0.01414467,-0.013708821,-0.014098865,-0.013405578,-0.010502012,-0.014220735,-0.015747678,-0.014863497,-0.014662679,-0.013975206,-0.012849678,-0.014634148,-0.015131375,-0.014647163,-0.013684541,-0.015877921
588,-0.002988789,-0.000449303,-0.007098315,-0.006901977,-0.009155747,-0.008907185,-0.01050843,-0.011782147,-0.01212927,-0.013052791,-0.013776886,-0.013017171,-0.013809888,-0.012479336,-0.010042659,-0.013731694,-0.015329126,-0.014353842,-0.01377463,-0.013140651,-0.012592307,-0.013458133,-0.014614175,-0.013877887,-0.013193991,-0.015835792
587.2000122,-0.003046372,-0.000283359,-0.006732567,-0.006682047,-0.008917126,-0.008986099,-0.010304275,-0.011545821,-0.011697994,-0.012753464,-0.013913388,-0.013079518,-0.01355695,-0.012100925,-0.009974815,-0.013427765,-0.015369305,-0.013665678,-0.013406782,-0.012899888,-0.01199402,-0.013230802,-0.014666383,-0.013791081,-0.012993556,-0.015184721
586.4000244,-0.002715525,-0.000269234,-0.006464557,-0.006187143,-0.008340821,-0.008319235,-0.009870827,-0.011245302,-0.01121705,-0.011797867,-0.012503231,-0.012356574,-0.012857971,-0.011637968,-0.009318843,-0.013051486,-0.014529969,-0.013444229,-0.013257217,-0.012176543,-0.011106294,-0.012701127,-0.014015812,-0.013338006,-0.012488039,-0.01475862
585.5999756,-0.003116644,-0.000481833,-0.00672752,-0.006415077,-0.008049205,-0.00850336,-0.010157632,-0.011042754,-0.010763907,-0.011372868,-0.012519629,-0.012207703,-0.012716311,-0.011507808,-0.009486335,-0.01284802,-0.014014457,-0.01306917,-0.013196653,-0.012128063,-0.011065921,-0.012405531,-0.013528496,-0.012925919,-0.012346359,-0.014271738
584.7999878,-0.002485486,-0.000209936,-0.0067657,-0.006326255,-0.008324111,-0.008072429,-0.009265532,-0.010985313,-0.010668646,-0.011726467,-0.012175737,-0.011844571,-0.012619163,-0.011318648,-0.0094334,-0.012720434,-0.013570448,-0.012950543,-0.012671913,-0.012277363,-0.010617925,-0.012013962,-0.012854151,-0.012800468,-0.011674659,-0.014383794
584,-0.002247702,1.14E-05,-0.00692888,-0.006099295,-0.008326092,-0.008036956,-0.009255446,-0.010891766,-0.010604738,-0.011628442,-0.012064873,-0.011558475,-0.012586876,-0.011027764,-0.00904847,-0.012348724,-0.013843538,-0.012976271,-0.012763971,-0.011942749,-0.010401638,-0.012409607,-0.012994912,-0.012517869,-0.011359805,-0.014038919
583.2000122,-0.002648738,0.000446011,-0.007412812,-0.006122931,-0.008259198,-0.008056522,-0.009236188,-0.01126079,-0.010826427,-0.011804316,-0.012082244,-0.011612665,-0.01201774,-0.011243133,-0.008912409,-0.012494931,-0.013702098,-0.012728025,-0.012480594,-0.011649963,-0.010714258,-0.012140196,-0.012936322,-0.012493824,-0.011424761,-0.013817761
582.4000244,-0.00274058,-3.73E-06,-0.007045699,-0.006402528,-0.008395311,-0.008557069,-0.009913741,-0.011067031,-0.011172146,-0.012250688,-0.013187462,-0.011844873,-0.012411972,-0.011634842,-0.009324874,-0.01252149,-0.014388101,-0.012638675,-0.012797502,-0.012201813,-0.010670565,-0.012219632,-0.013195096,-0.013409493,-0.012002229,-0.013826888
581.5999756,-0.002567223,3.08E-06,-0.006794753,-0.006800971,-0.009032903,-0.008499552,-0.009955538,-0.011642252,-0.011303466,-0.012810572,-0.01360201,-0.012384349,-0.013014408,-0.01183646,-0.009143835,-0.0129123,-0.01486895,-0.013181737,-0.013612195,-0.012284711,-0.010675717,-0.012629421,-0.013552384,-0.013127993,-0.011767988,-0.014112347
