wavelength (nm),DOMBlank1,DOM11501,DOM12016,DOM12156,DOM12506,DOM12579,DOM12584,DOM12619,DOMBlank2,DOM12784,DOM12811,DOM12864,DOM12897,DOM13187,DOM13195,DOM13239,DOMSTD11,DOMBlank3
812,-0.001723171,0.000870511,-8.34E-05,-0.001404474,0.001673019,-0.000425874,-0.001069378,0.001999368,0.001467103,5.87E-05,0.000486333,0.00187638,0.000273882,-0.00138507,0.000210996,-0.001834593,-0.000326144,0.000933026
811.2000122,-0.004431102,-0.001647258,0.000304034,-0.004218839,-0.003761205,-0.002189859,-0.003300366,-0.001265222,0.000195846,-0.003269537,-0.002515496,-0.000455251,-0.002214738,-0.00228602,-0.001885319,-0.003123634,0.000633374,-0.001776333
810.4000244,-0.003235211,-0.001117405,-0.002020971,-0.002007521,-8.43E-05,-0.000237413,-4.04E-05,-0.002318721,8.40E-05,0.001139207,-0.000946291,-0.000290447,-0.001023412,-0.003837058,-0.000572169,-0.000673238,5.82E-05,-0.001174359
809.5999756,-0.000920616,-0.000710661,-0.001791492,-0.002154984,-0.002219786,-0.000478833,-0.000637362,0.001793116,0.002289972,-0.00038403,0.000401548,0.000715197,-0.000497088,-0.002158384,0.000454226,-0.000735574,0.001171521,0.000104048
808.7999878,-0.000720171,-0.000186494,-0.000479144,-0.002244767,-0.000512757,2.04E-05,0.00015915,-0.000408289,0.000235963,-0.000890289,-0.000256816,0.000324161,-0.000476506,-0.000765343,0.000533449,-0.000310676,0.00103242,0.001068047
808,-0.001672942,-0.001260421,-0.000288998,-0.002598771,-0.00078989,-0.002030762,-0.000616218,-0.00159083,-0.000826787,-0.000341457,-0.000185511,-0.000475886,-0.001548014,-0.00068921,-0.00129227,-0.00062816,0.000667854,-0.000488245
807.2000122,-0.002377269,-0.000674944,-0.00032899,-0.001986804,-0.000380098,-0.002005099,-0.000787358,-0.001637458,5.24E-05,-0.002054053,0.000148714,-0.000405599,-0.002597639,-0.003099167,-0.000240362,-0.002418046,0.000969501,-0.000822756
806.4000244,-0.002705852,-0.000680578,-0.001379703,-0.001615073,-0.000310003,-0.000584371,0.000326856,-0.000654111,-0.000100374,-0.001049391,-0.000135052,-0.000329559,-0.000253143,-0.002325467,-0.000641033,-0.001670363,0.001282107,-0.000261939
805.5999756,-0.001318182,-0.000190841,-0.000996604,-0.001459584,0.000891858,-0.000419564,0.000556231,0.000509916,0.001298983,0.000880757,0.00017852,0.001944422,-0.001183342,-0.000117351,0.001598705,-0.000116989,0.003414728,0.000940627
804.7999878,-0.002760181,-0.001269609,-0.002346014,-0.002702456,-0.001832376,-0.001609709,-0.000147835,7.71E-05,1.08E-05,-0.00190403,-0.00137609,-0.000479816,-0.002792332,-0.001423206,-0.000618079,-0.000325937,-0.000208332,-0.00029919
804,-0.001036014,0.000712241,-0.000363753,-0.002125877,-0.000820121,-0.000679544,0.00115369,0.002637411,0.00179361,0.001216687,-0.00122955,0.001359768,0.001607045,-0.00083676,-0.000227219,-0.000630487,0.002455951,0.000463088
803.2000122,-0.003510254,-0.001560808,-0.002046891,-0.003062925,0.000425722,-0.002149935,-0.0013764,-0.001858668,0.001182111,-0.00035201,-0.002812496,0.000403543,-0.001979022,-0.002414339,-0.000621853,-0.001317924,0.002081189,-0.002420775
802.4000244,-0.000696602,-0.000383823,-0.001651178,-0.001146941,0.001145228,0.000455081,4.68E-05,-0.001096335,0.002300251,0.002499454,0.000169819,0.001125296,-0.001026097,-0.000832109,0.00064154,4.02E-05,0.001857012,0.00270974
801.5999756,-0.001524335,0.001143619,-7.41E-05,-0.001198315,0.001258508,-0.0001527,0.000248188,0.000250571,0.002660929,-0.000186184,-0.000907338,0.000412404,0.000385225,0.000920548,0.001991332,0.000769157,0.002045036,4.48E-05
800.7999878,-0.002513797,-0.001048203,-0.001085336,-0.00147465,0.000143587,-0.000485246,-0.000966851,-0.000683059,-6.06E-05,-0.000778056,-0.001993452,0.001409809,-0.001044588,-0.001139919,-0.00124927,-0.000103739,0.000198409,-0.000875306
800,-0.000776764,0.000113836,-0.000847301,-0.00113966,0.000625208,0.000830465,0.001137857,-0.000372184,0.001882229,0.001353224,-0.00146366,0.001008107,-0.000886311,-0.00048085,-4.17E-05,-0.000567257,0.000626582,0.001121351
799.2000122,0.000301495,0.001803123,-0.00030276,-2.64E-05,0.001927651,0.000958294,0.001297244,0.002003165,0.001641213,0.001993127,0.000691395,0.002251225,0.002305299,-0.00094345,0.00162118,0.000939408,0.003137842,0.00102448
798.4000244,-0.000731025,-0.001209312,-0.000982244,-0.00252579,-0.001352763,-0.000185252,0.000411108,0.000324602,-0.00069562,0.000161118,-0.001639986,-0.001248703,-0.000771855,-0.00183382,-0.000980592,-0.000990767,0.001230315,0.001044511
797.5999756,-0.000637362,-0.000161964,-0.001480171,-0.001927483,-0.000787927,0.00064955,5.65E-05,-2.32E-05,-0.000516894,0.000131805,-0.000862853,0.000480735,0.000182742,-0.002284938,0.000949733,-0.000222148,0.001282548,0.000394241
796.7999878,-0.000984362,-0.000234878,-0.00108766,-0.001724666,0.000178339,-0.000139606,0.001402486,0.001611047,0.001762003,0.000996925,-0.001987783,0.000399293,0.000347684,-0.001305536,0.001909191,0.000928512,0.002339834,-0.000184838
796,-0.00109112,0.000889161,-0.000513895,-0.002034163,-0.00014856,-0.00055402,0.00137231,0.00144487,0.00187352,0.001779938,-0.001531661,-0.000852158,-0.000431667,-0.001085594,-3.81E-05,0.001067995,0.002118125,0.001811467
795.2000122,-0.002091512,0.000198435,-0.001718324,-0.002231839,-0.000181009,-0.000569635,0.000739804,0.000636692,0.001061015,-0.001391211,-0.000152856,0.000719423,-0.002307753,-0.002210617,0.000277612,0.000553458,-0.000532665,-0.001306413
794.4000244,-0.00177953,0.000238475,-0.001916865,-0.002055032,0.000297014,-5.26E-05,0.001525314,0.000211721,-0.000845131,6.99E-05,-0.001053574,-0.000657058,-0.001642822,-0.000961479,-0.000251694,0.000394034,0.000536274,0.000898239
793.5999756,-0.00143946,-0.001586755,-0.001250819,-0.001452773,-0.000171538,-0.000857377,0.000176604,-0.000991491,0.000453578,0.001173883,-0.000712315,0.000430982,-0.001605944,-0.001190106,-0.000902792,-0.00025899,0.00058661,0.000143432
792.7999878,-0.002493413,-0.000224063,-0.00122036,-0.002116036,-6.32E-05,-0.002175229,-0.000783534,-2.04E-05,-0.001171674,-0.001112241,-0.000956365,-0.000198138,-0.000841927,-0.001390334,-0.000822911,-0.00138316,0.001525912,-0.001455043
792,-0.002896434,-0.000941022,-0.001689187,-0.001845161,-0.000452251,-0.000597761,0.000225292,-0.00033199,-0.001165116,-0.000805859,-0.000712212,0.000931417,-0.001321382,-0.001434971,-0.000148457,0.000863793,0.002261764,0.000111894
791.2000122,-0.000990664,0.00080217,-0.001242714,-0.000986687,-0.00048416,0.000768976,0.000996743,0.000662513,0.000855234,0.00231459,-0.000807822,0.000219594,-0.000364684,-0.000520772,0.000614579,0.000900652,0.000438445,0.001151302
790.4000244,-0.001314466,0.001391397,0.000586324,0.001714468,0.000550063,0.000342762,0.001522716,0.001706152,0.00212788,0.000828805,0.000655409,0.00130807,0.001180294,0.001244048,0.002330075,0.000383178,0.003462319,0.00125965
789.5999756,0.00157579,4.02E-05,-0.000578839,-0.000697687,0.001046613,0.000654113,0.001625129,0.001318872,0.002069406,0.001293401,-0.000888842,0.001888651,-0.000656076,-0.000208436,-0.000756505,-0.000378754,0.000631818,0.001083436
788.7999878,-0.000620302,-0.000558209,-0.001073613,-0.000471645,0.000462673,0.001056863,0.002543065,0.002430466,0.001796235,0.000225448,0.001133575,0.000559212,-0.000170659,0.000478351,0.000618208,0.000484934,0.002439342,0.00108738
788,-0.000627643,-0.00039153,-0.000706061,-0.000314504,0.001014542,0.001283042,0.002082437,0.001226629,0.001209003,-0.000156685,0.001592834,0.00148009,0.000108191,-0.000920151,0.001107908,0.000947605,0.002113755,0.001375712
787.2000122,-0.001372219,-0.000657058,-0.000240466,9.21E-05,0.000928097,5.10E-05,0.001416744,0.000840943,0.001287559,-2.79E-05,0.000808731,0.000677317,0.001413393,-0.001419129,0.001466922,-0.000414288,0.002267254,-0.000675564
786.4000244,0.000242567,-0.000148871,0.000508724,-0.000531579,0.001509884,0.001497078,0.002748554,0.002250315,0.00040204,0.00097111,-0.000737279,0.002310816,-0.000845699,-0.001003009,0.00046783,0.001469623,0.002886538,0.000497503
785.5999756,-0.000363235,0.001097942,0.001320222,0.001902483,0.001317625,0.001531263,0.002210427,0.002299444,0.002640354,0.001607227,-0.000127961,0.001774297,0.002802637,0.000422483,0.00206449,0.001156026,0.00327402,0.001697706
784.7999878,0.000530132,-0.000982606,0.000931028,-2.15E-05,-0.000558415,0.000673998,0.000366985,0.001744044,0.001148758,0.000210918,-9.55E-05,0.000345663,0.00056958,-0.00159181,0.00085334,0.000802429,0.001532172,-0.000218112
784,-9.19E-05,-0.000670136,0.000679209,-0.001037357,0.000407429,0.001887481,0.001347538,0.001904095,0.001105416,0.001165266,0.000193955,0.001930537,0.002157015,2.56E-05,0.000721757,-0.000402702,0.001819734,0.000529147
783.2000122,-0.000224218,-0.001771486,-0.000179715,-0.000347561,0.000369006,0.000172901,0.000709181,0.001459649,0.001721407,0.000701921,0.000511238,0.001100901,-0.000517359,-0.000391375,0.000691524,0.000543427,0.002189587,-0.000110933
782.4000244,-1.65E-05,-0.001645143,0.000156328,-0.000352217,0.000612635,-0.000191203,0.000775122,0.000462129,0.00078495,0.001269334,-0.000685695,0.000666402,0.000128232,-7.88E-05,0.000123623,0.001675955,0.002231789,0.001095996
781.5999756,-0.000818829,0.000508776,0.000241143,0.000124452,0.001686843,0.001769567,0.00275603,0.002987553,0.001889665,0.000297143,-0.000220285,0.000829375,0.000640295,0.000227986,0.001568802,0.001494974,0.002375829,-0.000295828
780.7999878,-0.000359045,-0.001170538,-4.27E-05,0.00033999,0.000923064,0.000928253,0.001395396,0.001409264,0.000687921,0.000995679,-0.000363597,-5.44E-05,0.000815993,-0.00063881,0.00134237,0.001009301,0.00023257,0.001413056
780,0.001269905,0.000143328,0.001325155,0.001138818,0.001866475,0.001074016,0.001675617,0.002949239,0.002706797,0.002413598,0.000959591,0.00173804,0.000345715,5.35E-05,0.001477337,0.001372674,0.003006242,0.001055981
779.2000122,4.03E-05,-0.000611048,-5.16E-05,-1.01E-05,0.002256612,0.00055986,0.00160068,0.002308995,0.00039165,-4.58E-05,0.001483103,0.000476952,-0.000177697,-0.000259766,0.001077623,0.000537337,0.002967614,0.001548538
778.4000244,-0.00098617,0.00081231,-0.000772992,0.000506936,0.000675942,0.000767835,0.001413056,0.001117276,0.001678943,-0.000151924,0.000220112,-0.000518135,0.00064955,-0.000694431,-0.000273632,0.001145566,0.002562646,6.55E-05
777.5999756,-0.001051973,0.000420099,0.000419892,-0.000848386,-0.000226702,0.001101575,0.001636562,0.001953679,0.00064198,2.63E-05,0.000206334,0.000573079,0.001344889,-0.000121129,0.000622356,0.001272735,0.002261191,-3.96E-05
776.7999878,0.000626608,-0.000691019,0.000270878,0.000298386,0.000376027,-0.000759296,0.000837467,0.001857999,0.001750177,0.00130981,-0.000272959,0.000611287,-0.000230634,-0.000588455,0.001485103,0.000935879,0.002646162,-0.000139399
776,7.18E-05,0.000184891,0.000273546,0.000313774,0.00214328,0.001894917,0.002239959,0.001682062,0.00160915,0.001278213,0.000108087,0.001515469,0.000657198,-7.36E-05,0.001749632,0.000764179,0.003086584,0.000572561
775.2000122,-0.00083614,-0.000992885,0.00040191,-0.000772216,0.000930976,9.30E-05,0.001045861,0.001678502,-0.000125374,0.00014975,-0.000252211,-0.000241087,0.000991476,-0.000944793,0.00102557,0.000362995,0.003291391,0.000458553
774.4000244,0.001658363,0.000972718,0.000954428,0.002207201,0.001607383,0.002482635,0.002573739,0.002796072,0.002989638,0.002298065,0.001683413,0.003098055,0.001805255,0.000448939,0.00272253,0.002673535,0.003670932,0.00180107
773.5999756,-0.000546213,0.000427899,0.000175206,0.000697228,0.0017245,0.000246556,0.001581584,0.003216669,0.000776211,0.001241919,0.000244691,0.001231899,0.001073133,7.85E-05,0.001042877,0.001799718,0.001863745,0.00059436
772.7999878,-0.001873153,5.52E-05,-0.000951302,-0.001208486,0.000397765,0.001043577,0.001216635,0.001955213,0.000102754,0.001954927,-0.001533724,1.07E-05,0.000327218,-0.000744308,0.001483337,8.93E-05,0.001089197,0.000543972
772,0.000825044,0.000418156,-0.000593367,0.000824577,0.001654309,0.001920683,0.001752543,0.002166459,0.002320471,0.001010209,0.000224593,-0.00059254,0.002583166,0.000468582,0.000432122,0.002111934,0.002292574,0.001911634
771.2000122,0.000738326,0.00021312,-6.36E-05,-0.000240983,0.000581063,0.001349303,0.001173,0.001545109,0.001271437,0.000830491,0.000125228,0.000279684,5.38E-05,-0.00153909,0.000769546,0.001761536,0.002623921,0.000872923
770.4000244,2.81E-05,-0.000789322,-0.000744153,3.29E-06,9.24E-05,0.001283146,0.001211495,0.001495753,0.001148395,0.000771154,-0.000245174,0.00059169,0.000513804,-0.000929863,0.000792263,0.000749605,0.00196512,0.000115596
769.5999756,-0.000169054,0.000314939,-0.000662279,0.00030608,0.001508195,0.001577219,0.001093011,0.001554331,-8.99E-05,0.001086238,0.000268002,-8.22E-05,0.001292778,-0.00022872,0.000106793,0.000206412,0.002657752,0.0012475
768.7999878,0.000172901,0.000142241,-0.001187111,-0.00056462,0.000513441,0.000462544,0.000994097,0.001520171,0.000393749,0.000880757,-0.000196534,-0.00040203,0.000502504,-0.001399468,0.000187196,0.000885841,0.00269518,0.000824474
768,0.000778545,0.000174895,0.000216538,0.000383437,0.001459181,0.000766694,0.001528171,0.002982496,0.000933545,0.001509105,0.00035398,0.001045368,-0.00010731,0.000261138,0.001299866,0.00138854,0.003072871,0.001094517
767.2000122,0.001316535,0.001400253,-0.000328058,0.00123761,0.00069155,0.001440897,0.001479103,0.003009604,0.00246285,0.001888495,0.000672624,0.001332763,1.99E-05,0.000591353,0.001245086,0.001562956,0.003578632,0.000485348
766.4000244,-0.001121587,-0.000693811,-0.001056415,0.000580518,0.000234202,0.000460626,0.00123504,0.001840556,1.74E-05,-0.00011466,4.48E-06,0.000107155,-0.000487935,-0.000214593,0.000218118,0.001358885,0.001750541,-0.000111192
765.5999756,-0.000962202,0.000905477,0.000423442,0.000544257,0.000947994,0.001131395,0.001698953,0.002458346,0.0017396,0.001089378,0.000420747,0.001382594,0.001917147,-8.40E-05,0.000564629,0.001717483,0.002010056,0.00107059
764.7999878,0.000252876,0.001682166,0.000389266,0.001349589,0.001791998,0.001734402,0.001966732,0.002129675,0.001540771,0.001382282,0.000548274,0.000997548,0.001622193,0.000320664,0.002178296,0.001346603,0.002485239,0.001761561
764,0.000732102,0.001892473,0.000676331,0.001168147,0.001738092,0.002008964,0.00234556,0.003648664,0.001283717,0.002538769,0.000752276,0.001347563,0.00090571,-4.44E-05,0.001783083,0.002451708,0.002635041,0.002405763
763.2000122,0.00056875,0.001497727,0.000374213,0.001310459,0.001659012,0.002100099,0.001846093,0.003913783,0.001274604,0.001083098,0.00076519,0.001506637,0.003229839,0.001278291,0.001842688,0.001401421,0.003518971,0.002020173
762.4000244,8.75E-05,-7.12E-05,0.000296081,0.000677057,0.001581376,0.001523989,0.002324635,0.002865014,0.002361696,0.002610092,0.000658287,0.001078609,0.002365991,0.001124829,0.002263663,0.002204209,0.003225223,0.002577385
761.5999756,0.000833733,0.000965688,0.000710737,0.00193943,0.001129474,0.003192208,0.003215079,0.004340459,0.001721927,0.001527288,0.00085028,0.001838294,0.003423599,0.001527029,0.002893965,0.002581134,0.004026507,0.00261504
760.7999878,-0.000254333,5.59E-05,0.000260698,0.001222242,0.000958138,0.001568672,0.001943148,0.002888544,0.001471986,0.000883817,0.000316571,0.00063537,0.001110399,9.48E-05,0.001762991,0.001193247,0.002941265,0.001572569
760,0.000988337,0.000922312,0.000483793,0.00250099,0.001755324,0.001454325,0.001882931,0.002362686,0.001893669,0.001347538,0.000716649,0.001630664,0.001496195,0.000572327,0.002462667,0.0027751,0.003389786,0.001876536
759.2000122,-7.07E-05,-0.000197672,-0.000825908,0.000610458,0.000966907,0.000966751,9.91E-05,0.002067716,0.001205031,0.000371001,-0.000487987,0.000411523,0.001616581,-0.000474696,0.000695206,0.001419938,0.002098772,0.000161351
758.4000244,-0.000329559,-0.000328627,-0.000108345,0.000948825,0.001272034,0.001741601,0.001038803,0.002372628,0.000504966,0.001832341,2.99E-05,0.000814515,0.000784017,0.000890224,0.001385814,0.000897409,0.002545044,0.000797891
757.5999756,0.001139544,0.001313886,0.00099062,0.002592071,0.001273462,0.002777471,0.001377192,0.004067267,0.001842324,0.002355606,0.000848335,0.001331465,0.001494922,0.001715456,0.00248943,0.00248805,0.004508479,0.001148109
756.7999878,-0.000526926,-0.000219147,-0.001288399,0.000822969,0.00074639,0.000874739,0.000395562,0.001422769,0.00112104,3.00E-05,-0.000828957,0.000107285,0.000737211,4.73E-05,0.001255522,0.001011455,0.002138389,0.000137839
756,0.001321728,0.000790733,0.001149173,0.001822047,0.001771334,0.000946697,0.001910361,0.003505323,0.00176624,0.001728918,0.001038128,0.002011747,0.001357483,0.000843018,0.001137935,0.002531062,0.004089007,0.001117121
755.2000122,-0.000454372,0.0008023,-0.00060929,0.00069881,0.000922105,0.001212377,0.001198464,0.001764655,-0.00018903,0.000955596,-0.000529097,0.000426214,0.000246375,-0.000289826,0.000397506,0.001913897,0.002188859,0.000476434
754.4000244,0.000462025,0.00084709,0.000833214,0.001435027,0.00109828,0.002568635,0.003119929,0.002508071,0.002449521,0.002137115,0.000651832,0.000963067,0.00203159,0.001066568,0.000976143,0.002878616,0.002980411,0.000895282
753.5999756,0.000639336,0.00093012,0.000293335,0.0018182,0.00196772,0.002312534,0.001969905,0.003259362,0.000670316,0.001834993,0.001147564,0.00095186,0.001186887,0.000524793,0.00187482,0.002548716,0.003081344,0.001664157
752.7999878,-6.47E-05,-0.000494037,-0.000579666,0.000904024,0.000230265,0.001148499,0.000523963,0.002417502,2.48E-05,0.000662202,0.000463969,0.000638818,0.000262511,-0.000311504,0.00100995,0.002269596,0.001028164,0.000589046
752,0.000619971,0.00108725,0.000783602,0.002159981,0.001138377,0.001217387,0.001563554,0.002865379,0.001500662,0.00264947,0.000492605,0.001164565,0.001496792,0.001177413,0.001356834,0.002663195,0.002644834,0.001216479
751.2000122,0.000375224,0.000363565,0.000158865,0.000979516,0.001951703,0.001726163,0.001626844,0.003325978,0.00070161,0.001019187,0.001329855,3.83E-05,0.001564151,9.44E-05,0.001950142,0.001787112,0.00282963,0.00072772
750.4000244,-0.000265612,0.001343331,0.00015783,0.002750559,0.001983713,0.002297518,0.001300852,0.003476906,0.001853112,0.002310088,0.000932222,0.00098665,0.00191361,0.001152599,0.001753556,0.002927738,0.0024635,0.001707347
749.5999756,0.000874713,0.00107604,0.000511083,0.001566905,0.000586791,0.001401473,0.002126241,0.002319092,0.001348888,0.001759118,0.000519816,0.000799628,0.001680788,0.00039165,0.001676267,0.0017015,0.00405206,0.002079316
748.7999878,0.000108243,0.000801573,0.000612117,0.001571737,0.001282341,0.001772192,0.00142708,0.002095417,0.001426638,0.00183975,0.000648332,0.000911106,0.001299321,6.39E-05,0.001730425,0.001823815,0.002632228,0.001633782
748,0.000772762,0.000749294,0.000711593,0.002309281,0.002043918,0.001601771,0.001377322,0.001979604,0.00194502,0.000899718,0.001061196,0.001105754,0.001174298,0.000498125,0.001480142,0.002263377,0.00258202,0.001618478
747.2000122,0.000399863,0.000575438,0.000382323,0.001916887,0.002276024,0.002701431,0.001892421,0.003370403,0.001230549,0.001825089,0.000270204,0.001675617,0.001911349,0.000804582,0.002070602,0.002499975,0.003188193,0.00095186
746.4000244,0.000216538,0.000522538,-0.000138468,0.00157935,0.001222787,0.001870738,0.001828104,0.002953514,0.001208665,0.001810532,0.000771076,0.000316571,0.001565502,0.000689139,0.002324609,0.002678015,0.002093856,0.001522898
745.5999756,0.001222268,0.000883739,0.001150393,0.003036896,0.002952158,0.002349308,0.002103064,0.004150053,0.002117266,0.002398214,0.001571322,0.001860339,0.002966076,0.001539394,0.002803653,0.002732533,0.00422355,0.002064152
744.7999878,0.001242256,0.000826574,0.00053122,0.002442961,0.00249245,0.002036011,0.002236108,0.003589385,0.002011669,0.00297181,0.001286806,0.000720875,0.001842766,0.001142218,0.002840625,0.003108275,0.004047592,0.001645007
