wavelength (nm),DOMBlank1,DOMSTD22,DOM11960,DOM12423,DOM12425,DOM12449,DOM12455,DOM12469,DOM12483,DOMBlank2,DOM12497,DOM12535,DOM12577,DOM13165,DOM13287,DOM13311,DOM13435,DOM12152,DOM12717,DOMBlank3,DOM12718,DOM12838,DOM12840,DOM12982,DOM12995,DOM13009,DOM13016,DOM13020,DOM13021,DOMBlank4,DOM13022,DOM13043,DOM13052,DOM13056,DOM13060,DOM13061,DOM13067,DOM13145,DOM13146,DOM13452,DOMBlank5
630.4000244,-0.000242432,-0.002789708,-0.008842663,-0.010324852,-0.013772372,-0.016932108,-0.019088082,-0.020037035,-0.023056788,-0.022604879,-0.025175465,-0.025200967,-0.025356146,-0.026420048,-0.026468469,-0.028307011,-0.027267518,-0.026283864,-0.027782938,-0.032083355,-0.026860025,-0.028537011,-0.025587663,-0.029732611,-0.025973918,-0.026418636,-0.029420134,-0.030589763,-0.031682137,-0.031630348,-0.030023798,-0.030440353,-0.030720649,-0.029339282,-0.029379638,-0.029143114,-0.028057575,-0.031570222,-0.03020996,-0.026497986,-0.030715631
629.5999756,0.001605539,-0.003051667,-0.008121466,-0.009686421,-0.013819817,-0.017654641,-0.019151693,-0.019439021,-0.023334039,-0.022799602,-0.025619047,-0.024610564,-0.025645597,-0.027143709,-0.026135257,-0.028488528,-0.028140947,-0.025673805,-0.027398288,-0.031445324,-0.02689521,-0.029548131,-0.025458444,-0.030404732,-0.025687126,-0.027236981,-0.030037472,-0.030372532,-0.031619519,-0.032657303,-0.029267902,-0.031437475,-0.030185619,-0.028397223,-0.030340767,-0.029252704,-0.028174913,-0.031463429,-0.030252939,-0.02587774,-0.031089403
628.7999878,0.00015436,-0.00291865,-0.008057641,-0.01023819,-0.014115454,-0.017175375,-0.019969102,-0.019642789,-0.02239232,-0.02323796,-0.024392916,-0.024840085,-0.025954217,-0.026608977,-0.02638541,-0.028384903,-0.028488528,-0.026151879,-0.027271261,-0.031488568,-0.027469346,-0.028815338,-0.025730116,-0.031087669,-0.02601883,-0.027082572,-0.030531086,-0.031124102,-0.032168504,-0.032844357,-0.02935346,-0.032312851,-0.030750023,-0.029261755,-0.030510385,-0.02942057,-0.028450128,-0.032118887,-0.030101288,-0.026284838,-0.032685347
628,8.47E-05,-0.001287057,-0.00739398,-0.009142567,-0.013212974,-0.016040957,-0.01929142,-0.01888237,-0.022041397,-0.022124849,-0.02482835,-0.024421742,-0.025631199,-0.026404118,-0.026927425,-0.028036123,-0.027338596,-0.025944609,-0.027145995,-0.03168137,-0.02751556,-0.027704792,-0.025542706,-0.030852024,-0.024951646,-0.02686022,-0.030231113,-0.030636469,-0.032582097,-0.031962354,-0.028702537,-0.031787001,-0.03061413,-0.028462056,-0.030260086,-0.028890137,-0.027925352,-0.031534694,-0.029598236,-0.025366597,-0.032159131
627.2000122,0.000784898,-0.001849956,-0.007700533,-0.009581047,-0.013968037,-0.016201738,-0.019302513,-0.019970339,-0.023035286,-0.022629108,-0.025797982,-0.025248205,-0.026262617,-0.026392717,-0.02666546,-0.027698915,-0.028289065,-0.026331959,-0.028033696,-0.03213764,-0.027182227,-0.029456273,-0.02611015,-0.030379483,-0.025986744,-0.026978076,-0.030371616,-0.030668069,-0.032588676,-0.031931572,-0.029937889,-0.030627495,-0.031494297,-0.029231457,-0.029363235,-0.029615404,-0.028297845,-0.031891741,-0.031045303,-0.026358612,-0.032564275
626.4000244,0.002042071,-0.001818972,-0.008134881,-0.008896279,-0.013519764,-0.015283396,-0.019000079,-0.019018168,-0.022722078,-0.022187872,-0.025574533,-0.025422752,-0.025362249,-0.025887154,-0.02589852,-0.027856311,-0.027709601,-0.026221922,-0.027591361,-0.031877067,-0.026761463,-0.028408183,-0.024727564,-0.029573668,-0.025509024,-0.026496526,-0.029526463,-0.029474657,-0.032536417,-0.031064726,-0.029723281,-0.030501263,-0.03077988,-0.029962823,-0.028959256,-0.029172935,-0.027885929,-0.030407144,-0.03007699,-0.026403142,-0.031809229
625.5999756,0.000739026,-0.001646742,-0.008389675,-0.008722369,-0.014024283,-0.015863096,-0.018985957,-0.018859269,-0.022499744,-0.02214266,-0.026027802,-0.025023447,-0.025324499,-0.026853601,-0.026674077,-0.028701326,-0.027831985,-0.026848881,-0.028274853,-0.031502772,-0.027355805,-0.028656835,-0.02512636,-0.029784726,-0.025424853,-0.026833938,-0.030126018,-0.029954029,-0.032854628,-0.031995062,-0.030196728,-0.02985955,-0.030654704,-0.029318813,-0.029219937,-0.029353073,-0.027342096,-0.030704152,-0.030008048,-0.027150324,-0.031777039
624.7999878,0.001171287,-0.001425218,-0.007734405,-0.008357021,-0.013819567,-0.015757263,-0.018374583,-0.018941302,-0.023054726,-0.021921506,-0.025428368,-0.024272153,-0.025032585,-0.026709326,-0.026089966,-0.028084753,-0.027985984,-0.026288835,-0.027477754,-0.030988375,-0.026945865,-0.029227246,-0.025591226,-0.030117711,-0.025045684,-0.026674906,-0.02961787,-0.029170031,-0.031741429,-0.031081403,-0.029154878,-0.030359063,-0.029984856,-0.029193217,-0.028798625,-0.028910093,-0.027407475,-0.029941466,-0.029708147,-0.026277432,-0.031519622
624,0.000740867,-0.002410787,-0.007960919,-0.008781683,-0.014178345,-0.016853977,-0.018754462,-0.01887523,-0.024026413,-0.022619722,-0.025252944,-0.024970269,-0.025247032,-0.026389454,-0.025932612,-0.027965887,-0.028421517,-0.026744036,-0.0267343,-0.030893685,-0.026853845,-0.029407943,-0.025521863,-0.030345449,-0.024804,-0.027373401,-0.029763214,-0.029617773,-0.031703893,-0.031384259,-0.029336814,-0.031301025,-0.029687308,-0.029807009,-0.029182132,-0.029431552,-0.027712708,-0.031032914,-0.030068632,-0.026889954,-0.031851474
623.2000122,0.001126775,-0.001497868,-0.007941297,-0.008834292,-0.013151098,-0.016353086,-0.018180596,-0.018677898,-0.023410326,-0.022335082,-0.024577592,-0.024516188,-0.024863796,-0.025852913,-0.024635855,-0.027865682,-0.027663164,-0.026211979,-0.026208226,-0.030672168,-0.026183954,-0.028168557,-0.024988353,-0.029380798,-0.024597552,-0.026512695,-0.02891048,-0.029299069,-0.031402417,-0.030689439,-0.028688628,-0.030410571,-0.029903047,-0.028044278,-0.028618256,-0.028230513,-0.026984353,-0.030193636,-0.029727969,-0.025792519,-0.031038266
622.4000244,0.001889483,-0.000874944,-0.006740468,-0.008869142,-0.012664521,-0.015777035,-0.018253675,-0.018413091,-0.021841165,-0.021021063,-0.023519509,-0.024762092,-0.024430454,-0.025200868,-0.02526154,-0.027032029,-0.026543574,-0.025276732,-0.026419951,-0.030273316,-0.025999861,-0.027019721,-0.024494266,-0.028834911,-0.024273966,-0.025651013,-0.029108353,-0.028461037,-0.031151522,-0.030028196,-0.028042093,-0.029441519,-0.029578602,-0.027585045,-0.027754771,-0.027490778,-0.026229233,-0.030155048,-0.028798042,-0.025676586,-0.03030755
621.5999756,0.001769983,-0.000832936,-0.006858611,-0.009031991,-0.012172918,-0.015627783,-0.017241804,-0.018398006,-0.021806603,-0.020901233,-0.022926373,-0.024194794,-0.023719998,-0.025346085,-0.025156068,-0.02734725,-0.026731575,-0.025013525,-0.025581563,-0.029681265,-0.026119461,-0.027194677,-0.023675535,-0.029227633,-0.024681835,-0.024913957,-0.028313173,-0.027923701,-0.030570801,-0.030001285,-0.027733935,-0.028628433,-0.028848622,-0.027715186,-0.026931608,-0.027686236,-0.026860902,-0.028696528,-0.028327724,-0.025462301,-0.030188518
620.7999878,0.000930068,-0.001629464,-0.006647787,-0.007839923,-0.012347315,-0.015961766,-0.017829185,-0.018289562,-0.021419235,-0.020727426,-0.023084134,-0.02333821,-0.024176186,-0.025637006,-0.025823839,-0.026430327,-0.026414786,-0.025302032,-0.025575949,-0.029568058,-0.025745241,-0.026866207,-0.023945874,-0.029678799,-0.024191316,-0.024430111,-0.028322194,-0.028655091,-0.02993267,-0.029390041,-0.02858224,-0.029564189,-0.028756227,-0.028220374,-0.026929272,-0.027553365,-0.025723821,-0.029776121,-0.028409686,-0.024489911,-0.029896474
620,0.001142062,-0.001354001,-0.00640115,-0.007633084,-0.012917276,-0.0155658,-0.017338621,-0.017310215,-0.020553153,-0.020348182,-0.023633666,-0.023303863,-0.023586644,-0.025102466,-0.024704577,-0.02624551,-0.026606299,-0.024763657,-0.026299605,-0.02986129,-0.02468697,-0.027097456,-0.023144856,-0.028844891,-0.023712205,-0.024855876,-0.028639629,-0.027778324,-0.030518396,-0.029493619,-0.027095413,-0.029195685,-0.028243758,-0.027357409,-0.027310885,-0.026632935,-0.02492916,-0.028859764,-0.028876912,-0.023817243,-0.029439922
619.2000122,0.000955336,-0.001773858,-0.006275892,-0.008169533,-0.012699367,-0.014980751,-0.01777989,-0.016537972,-0.020315329,-0.020205781,-0.023868307,-0.023155458,-0.023168368,-0.024123786,-0.023719704,-0.026299799,-0.026328988,-0.024141368,-0.025481196,-0.028850414,-0.023625085,-0.026627677,-0.022392664,-0.027734032,-0.022395318,-0.023133617,-0.027151247,-0.027974188,-0.030075829,-0.028614862,-0.026675588,-0.028474905,-0.028010011,-0.026894772,-0.02653135,-0.025533041,-0.024875823,-0.028679565,-0.028500795,-0.023029197,-0.028841792
618.4000244,0.001544382,-0.000181578,-0.006846992,-0.00830796,-0.013184699,-0.014309361,-0.017017892,-0.015788766,-0.020901283,-0.020535376,-0.022916699,-0.022767572,-0.023729458,-0.02424591,-0.023471983,-0.024743166,-0.025187287,-0.023324814,-0.024784293,-0.028780503,-0.023615034,-0.025446678,-0.022249753,-0.026964307,-0.021122169,-0.023201203,-0.026916087,-0.027479796,-0.02922681,-0.030227007,-0.025588395,-0.027457099,-0.027064865,-0.026209591,-0.02631091,-0.025743924,-0.024647497,-0.027682254,-0.027614437,-0.022685276,-0.027748749
617.5999756,0.000751576,-0.001402306,-0.007136717,-0.007672405,-0.013323396,-0.014036163,-0.017507225,-0.017030785,-0.020923682,-0.02026928,-0.023001505,-0.022952253,-0.02335852,-0.02404679,-0.024223486,-0.0252611,-0.025174439,-0.023832681,-0.02457314,-0.029027492,-0.024671173,-0.026220314,-0.022561235,-0.026990628,-0.022037609,-0.023823174,-0.026707282,-0.027150713,-0.02960849,-0.029641325,-0.026862897,-0.027627166,-0.027622454,-0.025523279,-0.026216025,-0.026158752,-0.023853263,-0.028276259,-0.027435472,-0.022538774,-0.028170886
616.7999878,0.003574613,-0.000655094,-0.005445722,-0.006794906,-0.011270123,-0.012728126,-0.015772641,-0.014703421,-0.019545197,-0.01821381,-0.020616896,-0.02066903,-0.021523252,-0.022651467,-0.02269358,-0.023954399,-0.023564626,-0.022181034,-0.02303887,-0.026980605,-0.023053892,-0.02474297,-0.020831313,-0.025197499,-0.020527327,-0.022725075,-0.024978383,-0.025142241,-0.027443053,-0.027540684,-0.025177956,-0.026175814,-0.025110383,-0.024919285,-0.024069911,-0.024510022,-0.02188444,-0.026881974,-0.025171312,-0.021090753,-0.026641456
616,0.002824002,0.000255751,-0.00448875,-0.007451695,-0.010827892,-0.011931516,-0.015396689,-0.01482222,-0.01888331,-0.018153585,-0.021013318,-0.020467669,-0.020893684,-0.021905459,-0.021901324,-0.023384571,-0.02340704,-0.021920718,-0.022860806,-0.026002202,-0.021742838,-0.02395043,-0.019637246,-0.025421629,-0.019421149,-0.021334955,-0.024752555,-0.024074906,-0.026347796,-0.027133983,-0.024452379,-0.025641644,-0.024726244,-0.023760732,-0.023805579,-0.022952843,-0.021158906,-0.025770416,-0.024532678,-0.019778993,-0.026206521
615.2000122,0.001836734,-0.000940195,-0.005879368,-0.00631207,-0.010794764,-0.012092466,-0.015303838,-0.014456111,-0.018668424,-0.018038973,-0.021516306,-0.019588849,-0.020797953,-0.021624094,-0.021394052,-0.023480322,-0.023636019,-0.021017658,-0.022502398,-0.025617486,-0.021820536,-0.023604345,-0.020337708,-0.024944412,-0.018684046,-0.020466682,-0.024782091,-0.023997167,-0.025944561,-0.025920272,-0.023263773,-0.025868911,-0.024846148,-0.024177849,-0.022945279,-0.021924065,-0.020799335,-0.025338711,-0.023558399,-0.019963415,-0.025787493
614.4000244,0.002413962,-0.000276271,-0.00519917,-0.005768672,-0.010678697,-0.01137201,-0.015253556,-0.014516599,-0.017754395,-0.017528757,-0.021260424,-0.018445842,-0.019870101,-0.020681223,-0.020186657,-0.022601144,-0.02210453,-0.020322938,-0.02153217,-0.025043191,-0.021625226,-0.023345029,-0.019601172,-0.024569763,-0.018171163,-0.018644521,-0.024117762,-0.023266669,-0.025909785,-0.025612408,-0.023287524,-0.024259767,-0.024251051,-0.022517096,-0.022230519,-0.021192286,-0.019831523,-0.024973594,-0.023015106,-0.018877115,-0.02435929
613.5999756,0.001299113,3.43E-05,-0.005432531,-0.005516834,-0.011443268,-0.011595224,-0.014280906,-0.013597795,-0.017723482,-0.017005246,-0.020629881,-0.018792987,-0.020168569,-0.019506145,-0.019246846,-0.0221464,-0.020863339,-0.019564796,-0.021452546,-0.024916939,-0.020687098,-0.022828978,-0.018864425,-0.023694115,-0.017438648,-0.019565836,-0.02379166,-0.023477722,-0.02584701,-0.024309164,-0.0233909,-0.024486389,-0.023693576,-0.022048188,-0.022273704,-0.020987272,-0.019651201,-0.023818469,-0.022824114,-0.018404506,-0.024418807
612.7999878,0.002475216,0.000534693,-0.004933794,-0.004495668,-0.009767067,-0.011149641,-0.013245817,-0.012713244,-0.017531989,-0.015660094,-0.01960513,-0.017472366,-0.018249305,-0.01914357,-0.018900709,-0.020873109,-0.020255592,-0.019027879,-0.020601295,-0.023793424,-0.01926532,-0.02071316,-0.017312752,-0.022539362,-0.017281957,-0.019043241,-0.022471329,-0.022635153,-0.024162034,-0.024195137,-0.021939866,-0.022659872,-0.022933543,-0.020818286,-0.020576114,-0.021033442,-0.018512277,-0.022712447,-0.021846285,-0.016739318,-0.022861445
612,0.002010992,0.000575697,-0.005197993,-0.004673635,-0.009641965,-0.01211457,-0.013340215,-0.013458333,-0.01714641,-0.016673559,-0.019093929,-0.018899122,-0.018941203,-0.019629378,-0.019118898,-0.021202346,-0.021336829,-0.019010289,-0.020168569,-0.024201697,-0.019227432,-0.021333329,-0.017886175,-0.022387747,-0.017488131,-0.020412944,-0.023093805,-0.022450337,-0.023018297,-0.024540849,-0.021341216,-0.023302784,-0.021877794,-0.021595031,-0.020622229,-0.020772291,-0.019175421,-0.023367302,-0.022531303,-0.01744571,-0.023112753
611.2000122,0.001568802,8.28E-06,-0.005969711,-0.005384826,-0.010172652,-0.012500715,-0.013237482,-0.01290225,-0.017308375,-0.016833756,-0.019081146,-0.018560199,-0.019174976,-0.020059923,-0.019274136,-0.021523204,-0.020742726,-0.019553117,-0.020357421,-0.023419842,-0.019683164,-0.02112123,-0.018106712,-0.022664735,-0.017188761,-0.01946917,-0.023976984,-0.022155304,-0.024320276,-0.025730798,-0.021597199,-0.022945624,-0.022023879,-0.021969495,-0.020889638,-0.020386664,-0.018816289,-0.022911051,-0.021867897,-0.017101966,-0.023786269
610.4000244,0.001822125,0.000500612,-0.005514789,-0.00494178,-0.009722721,-0.011358897,-0.013448696,-0.012643301,-0.01664765,-0.016303921,-0.018817429,-0.019117163,-0.018636635,-0.019557968,-0.018438796,-0.020770859,-0.0204002,-0.018007534,-0.019850813,-0.023282567,-0.019814756,-0.02000742,-0.017342601,-0.022534251,-0.016868817,-0.01866406,-0.023211656,-0.0217648,-0.023721714,-0.025044218,-0.021878581,-0.022179704,-0.021140562,-0.021427413,-0.020735225,-0.020216802,-0.019070741,-0.022107482,-0.02165217,-0.017904757,-0.023886634
609.5999756,0.001828962,-0.000768547,-0.006263951,-0.004743695,-0.009886768,-0.010949825,-0.014930831,-0.013160039,-0.016797049,-0.015667135,-0.018340487,-0.018133327,-0.01929865,-0.019529212,-0.018430756,-0.020686012,-0.020385627,-0.018477149,-0.020281484,-0.022811342,-0.0195936,-0.020344477,-0.017167361,-0.022331689,-0.017051294,-0.017980661,-0.02233159,-0.021950645,-0.023278888,-0.023964539,-0.021257957,-0.02368534,-0.022016989,-0.020515228,-0.02143525,-0.020529451,-0.018099809,-0.022254229,-0.021449935,-0.017269867,-0.022613874
608.7999878,0.002214798,-0.000255109,-0.005569176,-0.005986766,-0.009669409,-0.011270677,-0.014571523,-0.013310442,-0.016076829,-0.01573804,-0.018376071,-0.01672582,-0.018088289,-0.018893572,-0.018484443,-0.020980563,-0.02037224,-0.018162671,-0.019257396,-0.022940565,-0.018636882,-0.020491574,-0.01695073,-0.020933993,-0.015761457,-0.018352646,-0.02185367,-0.021717425,-0.023278249,-0.023323048,-0.020873848,-0.0221279,-0.021205502,-0.019802885,-0.02121615,-0.019918071,-0.018077064,-0.022411643,-0.021272501,-0.016759245,-0.022400137
608,0.00060828,-0.001392037,-0.005853062,-0.006350899,-0.009404016,-0.012839374,-0.014017415,-0.01398057,-0.017453916,-0.016219094,-0.019157737,-0.018516345,-0.018964596,-0.019818021,-0.019080006,-0.021558871,-0.020439023,-0.018444799,-0.020357568,-0.023794601,-0.01961676,-0.021370394,-0.017453071,-0.022696037,-0.017041089,-0.01770718,-0.022911493,-0.022985743,-0.0232914,-0.02461932,-0.02138513,-0.022648912,-0.022652008,-0.020555869,-0.021946657,-0.020249169,-0.018747123,-0.02315649,-0.022373093,-0.017188312,-0.022900099
607.2000122,0.001131914,-0.000433374,-0.00461304,-0.005538405,-0.0090183,-0.010783099,-0.013587006,-0.013337353,-0.016341368,-0.015878819,-0.018859467,-0.017513938,-0.018739438,-0.019253235,-0.017459435,-0.020490585,-0.020411856,-0.018569078,-0.019205043,-0.022241931,-0.019048395,-0.019644372,-0.017046764,-0.022147285,-0.015630679,-0.017659362,-0.021487335,-0.022372996,-0.022723405,-0.023651266,-0.020356135,-0.022164799,-0.022176409,-0.019834887,-0.020525401,-0.020335831,-0.017846178,-0.022387698,-0.021666059,-0.016105216,-0.022185165
606.4000244,0.001845573,0.001131032,-0.004398867,-0.004599977,-0.008695881,-0.0108798,-0.013162299,-0.012502023,-0.016449103,-0.015103875,-0.017665625,-0.016833657,-0.018179206,-0.019049186,-0.017737946,-0.019411594,-0.019713691,-0.016928423,-0.017306782,-0.022099953,-0.018093403,-0.019679205,-0.0167039,-0.020395903,-0.014472085,-0.016588256,-0.021253768,-0.020895017,-0.021889903,-0.022649305,-0.020127693,-0.021155601,-0.021925887,-0.019909022,-0.019138765,-0.018769683,-0.017056471,-0.021443332,-0.02041655,-0.016221238,-0.022378208
605.5999756,0.001445052,0.000680687,-0.004964455,-0.004726744,-0.008060792,-0.010252702,-0.012596532,-0.011555148,-0.015455798,-0.015392193,-0.017061947,-0.015811231,-0.0172632,-0.017822824,-0.017797681,-0.019645164,-0.019461149,-0.017095944,-0.018532567,-0.022074515,-0.017305987,-0.019420011,-0.015330276,-0.02080965,-0.014674893,-0.016412264,-0.020375798,-0.020837285,-0.023047805,-0.022251327,-0.020503722,-0.020757187,-0.02147408,-0.019651646,-0.019108098,-0.018381035,-0.016824193,-0.021277037,-0.020739963,-0.015809285,-0.021538181
604.7999878,9.50E-05,-0.000746169,-0.005867211,-0.006186633,-0.008760373,-0.011081212,-0.01339092,-0.012678349,-0.017001612,-0.016197996,-0.019036848,-0.017825706,-0.018686378,-0.018528499,-0.018811876,-0.020478386,-0.020185865,-0.019131085,-0.019751439,-0.022466118,-0.017755937,-0.020482931,-0.017297082,-0.021258056,-0.016676398,-0.017302802,-0.021307845,-0.021277923,-0.024502194,-0.023300184,-0.021556705,-0.022200661,-0.022431016,-0.021039559,-0.019896559,-0.0193244,-0.018233072,-0.022128245,-0.021230645,-0.016583869,-0.022507215
604,0.001246125,-0.000428305,-0.00522403,-0.004672252,-0.009024081,-0.0107732,-0.013874478,-0.011702479,-0.016774088,-0.014871951,-0.018328229,-0.017917871,-0.017478831,-0.018952802,-0.01778158,-0.020334251,-0.020472558,-0.018182781,-0.019696176,-0.021847615,-0.017565999,-0.018967718,-0.016836545,-0.021854753,-0.016882213,-0.017145565,-0.021783609,-0.020755213,-0.023467178,-0.023158159,-0.02094016,-0.021607051,-0.021415045,-0.019828703,-0.020459322,-0.018519867,-0.016808257,-0.021151707,-0.020595517,-0.016580082,-0.022146497
603.2000122,0.001748384,0.000256088,-0.004168026,-0.004670818,-0.0077252,-0.01031383,-0.012613178,-0.01207872,-0.016454784,-0.015345419,-0.017671391,-0.017078023,-0.016983988,-0.01748256,-0.017237576,-0.02120338,-0.019043142,-0.017923933,-0.018764775,-0.022221765,-0.017721942,-0.018286882,-0.016264128,-0.022471428,-0.015278648,-0.015889751,-0.021265747,-0.021032851,-0.023677103,-0.022271393,-0.020164169,-0.022092426,-0.020404745,-0.020231973,-0.019497186,-0.018820701,-0.016707785,-0.021632271,-0.020486882,-0.015768247,-0.021862581
602.4000244,0.002189925,0.000123727,-0.004732685,-0.004943162,-0.008182793,-0.010572149,-0.013050933,-0.01192381,-0.016008824,-0.016134899,-0.017799569,-0.017565601,-0.017803941,-0.018185562,-0.017997302,-0.019958718,-0.01979769,-0.017462121,-0.019110378,-0.021677436,-0.017279319,-0.018919842,-0.016645258,-0.022522356,-0.014400371,-0.017994024,-0.02150852,-0.021154715,-0.022424182,-0.022730086,-0.02059379,-0.022600161,-0.021510197,-0.019382384,-0.02007411,-0.019018069,-0.017093753,-0.021452792,-0.020488018,-0.016856864,-0.022922838
601.5999756,0.00111969,-0.000337474,-0.005322028,-0.004528049,-0.008843474,-0.010689407,-0.013826938,-0.012817106,-0.015560905,-0.016418396,-0.019376887,-0.01787425,-0.017364487,-0.018229349,-0.019046064,-0.020707138,-0.020352777,-0.017853135,-0.019386988,-0.022589497,-0.018672492,-0.019270372,-0.015797952,-0.02182802,-0.014391356,-0.017541187,-0.021227835,-0.021598972,-0.023929214,-0.02321573,-0.021992972,-0.023183975,-0.021559611,-0.020043412,-0.022026733,-0.020529104,-0.018942095,-0.0214181,-0.021839492,-0.017202843,-0.022745023
