wavelength (nm),DOMBlank1,DOMSTD26,DOM12168,DOM12277,DOM12700,DOM12719,DOM12727,DOM12735,DOM12765,DOMBlank2,DOM13017,DOM13156,DOM13157,DOM13196,DOM13458,DOM13466,DOM13129,DOM13257,DOMBlank3,DOM13258,DOM13259,DOM13309,DOM13369,DOM13395,DOM13473,DOM13475,DOM13514,DOM13515,DOMBlank4,DOM13521,DOM13525,DOM13529,DOM13594,DOM13595,DOM13601,DOMBlank5
725.5999756,0.000417405,-0.001061786,-0.006931581,-0.007082322,-0.012676891,-0.015388744,-0.016689103,-0.017292952,-0.019606614,-0.020760939,-0.020880116,-0.023939602,-0.021279501,-0.02257726,-0.021324359,-0.022463709,-0.024148811,-0.027277388,-0.025226662,-0.024314696,-0.026949709,-0.024649063,-0.025071975,-0.025551738,-0.02468521,-0.025100024,-0.027015489,-0.025742801,-0.026297947,-0.026953017,-0.026819726,-0.026711956,-0.025564771,-0.028263647,-0.025977576,-0.026637852
724.7999878,-0.000394116,-0.000909302,-0.007359725,-0.007845516,-0.011776,-0.016038014,-0.016859604,-0.018283457,-0.02140026,-0.022194365,-0.022221223,-0.024680465,-0.021289557,-0.023296945,-0.021668719,-0.022102365,-0.02600703,-0.027633142,-0.027067298,-0.025727872,-0.028157445,-0.025767002,-0.02577398,-0.02628055,-0.025448484,-0.026903726,-0.02731706,-0.026211053,-0.026261009,-0.027691094,-0.027244616,-0.02679617,-0.026138572,-0.028698174,-0.027574258,-0.027004493
724,-0.001699295,-0.001526347,-0.008173597,-0.008534377,-0.013293069,-0.016164228,-0.017664781,-0.019582465,-0.022076139,-0.021353193,-0.023480322,-0.025793152,-0.022434015,-0.024819402,-0.02241951,-0.023468746,-0.025049349,-0.028355805,-0.027190007,-0.026263349,-0.02818287,-0.027620608,-0.026761221,-0.026849804,-0.026434468,-0.026365044,-0.028306479,-0.026911074,-0.02683905,-0.028242836,-0.027918264,-0.027936954,-0.027368832,-0.030556422,-0.028202228,-0.0278752
723.2000122,-0.001310698,-0.001172706,-0.006987523,-0.007630388,-0.012296186,-0.015223313,-0.016048191,-0.018655382,-0.021478612,-0.021484083,-0.021781737,-0.023964295,-0.021977125,-0.024386406,-0.022193382,-0.023311371,-0.02611956,-0.027427549,-0.026703825,-0.024145236,-0.026430132,-0.025354875,-0.02676088,-0.02739688,-0.024723897,-0.025147762,-0.02722434,-0.026304087,-0.027186945,-0.027715186,-0.027591167,-0.027808871,-0.026542649,-0.029107675,-0.028122751,-0.027157424
722.4000244,-0.000433839,-0.000382995,-0.00750182,-0.007708721,-0.011896509,-0.015166223,-0.017032776,-0.018544473,-0.021097116,-0.020950176,-0.020787343,-0.024241701,-0.020936411,-0.023835916,-0.0235685,-0.022525599,-0.025618071,-0.027200172,-0.026257841,-0.025233598,-0.027405726,-0.026659813,-0.026438706,-0.026661759,-0.024373092,-0.025610896,-0.027156938,-0.026313346,-0.026968539,-0.027052412,-0.02650203,-0.026613994,-0.026570896,-0.029608151,-0.027018942,-0.027271455
721.5999756,0.000492319,-0.000991026,-0.007393268,-0.006378755,-0.01186971,-0.014377683,-0.017068965,-0.017392591,-0.020194268,-0.020517599,-0.02071479,-0.024106791,-0.021856083,-0.023483265,-0.022781966,-0.022227814,-0.024531601,-0.026346918,-0.026277091,-0.025244445,-0.026711322,-0.02623128,-0.026270561,-0.026760781,-0.025399754,-0.026167283,-0.027611814,-0.026464084,-0.025649842,-0.027688423,-0.026905138,-0.02707722,-0.026844744,-0.029200187,-0.026581172,-0.0268317
720.7999878,-0.000351544,-0.002660831,-0.005834061,-0.006944573,-0.01173065,-0.0143585,-0.016862493,-0.018200058,-0.021618379,-0.02079366,-0.021361424,-0.024408676,-0.02146654,-0.02333713,-0.022847004,-0.022048239,-0.024858762,-0.026920076,-0.025667753,-0.025533091,-0.027687499,-0.025920516,-0.025278538,-0.02579725,-0.025261004,-0.025113119,-0.026945865,-0.026086409,-0.027100421,-0.027788863,-0.026804006,-0.027241066,-0.026522145,-0.029361155,-0.026986346,-0.027742822
720,0.000673479,-0.000732111,-0.005321926,-0.006352429,-0.011217353,-0.014375329,-0.016416751,-0.017750071,-0.020190462,-0.019669112,-0.021108311,-0.022701491,-0.019999757,-0.023826262,-0.02146388,-0.022174293,-0.024507871,-0.024941722,-0.024776615,-0.02434201,-0.025615387,-0.025669169,-0.025021393,-0.025325134,-0.02399903,-0.024661195,-0.025833692,-0.02548803,-0.025690006,-0.02611059,-0.026736297,-0.02649677,-0.025281958,-0.027849417,-0.026512306,-0.026294196
719.2000122,-0.000969486,-0.001753491,-0.007733439,-0.007993298,-0.013068064,-0.017148551,-0.018234413,-0.019447884,-0.021776322,-0.021705754,-0.023391832,-0.025460789,-0.021930464,-0.02369637,-0.023130132,-0.024321549,-0.025522497,-0.028411238,-0.02724554,-0.025851449,-0.028042238,-0.027012181,-0.027107816,-0.027070411,-0.025975479,-0.025336171,-0.027734371,-0.026777867,-0.027286479,-0.027392505,-0.027521733,-0.028780164,-0.02752698,-0.031041108,-0.027955014,-0.028324861
718.4000244,0.000289683,-0.002149575,-0.007762885,-0.00861808,-0.013937104,-0.016704198,-0.017262155,-0.018590011,-0.022366358,-0.020971486,-0.022737652,-0.02631091,-0.021322189,-0.023797199,-0.022695791,-0.023312302,-0.027266935,-0.029012818,-0.027399309,-0.025705962,-0.028730061,-0.027329504,-0.027848493,-0.027300773,-0.027124401,-0.02676015,-0.028499873,-0.026653092,-0.027577562,-0.027707221,-0.02753116,-0.02815992,-0.028073058,-0.031161882,-0.028131388,-0.029373009
717.5999756,-0.000680785,-0.001666031,-0.008108153,-0.007936265,-0.012726618,-0.015926383,-0.016889036,-0.018418154,-0.021725995,-0.021360932,-0.021851651,-0.024950229,-0.021255493,-0.024174422,-0.022040365,-0.022435047,-0.026056228,-0.028041268,-0.025751242,-0.025261149,-0.027177997,-0.025941487,-0.026575085,-0.027025899,-0.025379196,-0.025980843,-0.027827857,-0.025414843,-0.027005807,-0.028094945,-0.026993353,-0.027562305,-0.027106455,-0.030164322,-0.027862137,-0.028188206
716.7999878,-0.000811078,0.000193696,-0.007345777,-0.007255261,-0.013488498,-0.015132724,-0.01687056,-0.018209888,-0.022185855,-0.020622822,-0.021314204,-0.024335941,-0.0206986,-0.023246549,-0.022089276,-0.022802452,-0.024766199,-0.027089138,-0.025405027,-0.024984052,-0.026866838,-0.026479185,-0.026390621,-0.025848132,-0.025396384,-0.025276927,-0.027035726,-0.02618444,-0.025872814,-0.028273882,-0.025880666,-0.026244,-0.025295438,-0.029417232,-0.026835106,-0.026043063
716,6.51E-05,0.000133773,-0.00661439,-0.007655873,-0.012793832,-0.01441785,-0.015424521,-0.016465252,-0.021399718,-0.020643506,-0.020889737,-0.023722008,-0.021188146,-0.022749051,-0.020881942,-0.022837082,-0.024711719,-0.026524726,-0.026038578,-0.024371624,-0.026476944,-0.025872473,-0.026416443,-0.026560329,-0.025369918,-0.025521912,-0.026946936,-0.0254499,-0.026953455,-0.027772788,-0.026763119,-0.026077779,-0.025926564,-0.029395701,-0.027676862,-0.027027067
715.2000122,0.000138486,-0.000367477,-0.006684443,-0.005614612,-0.011712659,-0.014823771,-0.016320227,-0.017500164,-0.021230744,-0.020503178,-0.020631412,-0.024729619,-0.021526899,-0.02288566,-0.021619365,-0.022523241,-0.024632284,-0.026555313,-0.024912246,-0.024800673,-0.027517553,-0.025662629,-0.02593939,-0.026121022,-0.025268624,-0.024989575,-0.026574889,-0.026128091,-0.026962653,-0.027717859,-0.027298246,-0.026229573,-0.025764417,-0.029088791,-0.027146677,-0.027496414
714.4000244,-0.000243363,-8.60E-05,-0.00648297,-0.005731938,-0.011263464,-0.014986503,-0.015684213,-0.016672013,-0.02100656,-0.01995318,-0.021223497,-0.023933379,-0.020469498,-0.023188589,-0.020684531,-0.022372751,-0.02428077,-0.026584484,-0.025167404,-0.024619713,-0.027217142,-0.025127485,-0.024919285,-0.024868784,-0.024319982,-0.025362544,-0.026516739,-0.025519373,-0.026168453,-0.027191127,-0.026124043,-0.026175471,-0.026282305,-0.027979285,-0.026151538,-0.026795536
713.5999756,-0.00015565,-0.000364839,-0.006860038,-0.00711222,-0.011984753,-0.014110893,-0.016439082,-0.017107788,-0.021274768,-0.020926297,-0.020462681,-0.023981197,-0.020422822,-0.02203997,-0.021205502,-0.021662464,-0.023838365,-0.026775435,-0.025278198,-0.025165986,-0.027968606,-0.026081044,-0.02635866,-0.026008833,-0.024393503,-0.025805544,-0.026789794,-0.024510268,-0.027227452,-0.026828682,-0.026366457,-0.026434077,-0.025874959,-0.028281983,-0.027215101,-0.027193947
712.7999878,-0.001040301,-0.000762345,-0.007211269,-0.008495947,-0.011964356,-0.014729195,-0.016821006,-0.017423678,-0.021716442,-0.021622863,-0.021008385,-0.023696909,-0.02086783,-0.02332403,-0.021984803,-0.022509869,-0.024816956,-0.027805569,-0.026434176,-0.025450047,-0.026032727,-0.024998667,-0.025716551,-0.02625984,-0.024496224,-0.025724163,-0.029241621,-0.025277367,-0.026375616,-0.027232654,-0.026727874,-0.026522584,-0.026621735,-0.028542344,-0.027276561,-0.026992867
712,0.000622512,-0.000423754,-0.006635958,-0.006745158,-0.012547746,-0.014394212,-0.016019301,-0.01758161,-0.020528363,-0.022072842,-0.020692181,-0.023966646,-0.020468164,-0.022495516,-0.021183116,-0.021976879,-0.025160123,-0.026636878,-0.025801787,-0.025370307,-0.026019804,-0.025905397,-0.024980191,-0.025893886,-0.024320373,-0.026731331,-0.028111832,-0.025312142,-0.026350621,-0.027485091,-0.026221044,-0.026851654,-0.026194969,-0.029488685,-0.026162311,-0.026040332
711.2000122,-0.000916689,-0.001592481,-0.008422326,-0.008693749,-0.012960794,-0.016334886,-0.017819347,-0.019515254,-0.021923769,-0.022205187,-0.022303952,-0.025173901,-0.021971958,-0.024305835,-0.022247588,-0.023762057,-0.024959467,-0.026797824,-0.02632007,-0.026412399,-0.02749452,-0.027681962,-0.026198527,-0.026973793,-0.026499838,-0.027264163,-0.02911208,-0.026017465,-0.027172938,-0.028481305,-0.027289154,-0.028039569,-0.026446987,-0.030264674,-0.027828779,-0.02791705
710.4000244,-0.000143592,-0.000604017,-0.007625454,-0.007099894,-0.012186208,-0.014921677,-0.016239692,-0.017798178,-0.021176705,-0.020975877,-0.021933516,-0.024880517,-0.021166598,-0.023933135,-0.022370193,-0.022337344,-0.024418365,-0.027496513,-0.025383297,-0.025879204,-0.027609289,-0.026685374,-0.026049353,-0.02591598,-0.025725285,-0.025461666,-0.027903166,-0.025702108,-0.02653471,-0.028140899,-0.027675793,-0.027442276,-0.025784176,-0.029774863,-0.028395379,-0.027101299
709.5999756,-0.000393806,-0.000256868,-0.006862892,-0.006219348,-0.012356473,-0.014555002,-0.016083416,-0.017470477,-0.02046841,-0.019984923,-0.023087423,-0.024677286,-0.02082401,-0.022081403,-0.022029145,-0.021889066,-0.023649797,-0.027392698,-0.025887934,-0.024729326,-0.026611509,-0.026121607,-0.025817545,-0.026087772,-0.02514576,-0.025790615,-0.027562015,-0.025662677,-0.025961775,-0.026870586,-0.027879471,-0.027167102,-0.025322154,-0.029233731,-0.026930198,-0.026581561
708.7999878,-0.001852533,-0.000419202,-0.008112421,-0.008346966,-0.012805043,-0.015245058,-0.01735056,-0.019042943,-0.021054257,-0.021204909,-0.021645816,-0.025078133,-0.021034133,-0.023632489,-0.022405693,-0.022943316,-0.024424629,-0.027887968,-0.026680553,-0.025601232,-0.028042434,-0.026825568,-0.026214562,-0.026761999,-0.026370354,-0.025443943,-0.0285134,-0.026413618,-0.027216073,-0.028056897,-0.02774632,-0.027327949,-0.026917838,-0.030111481,-0.028454686,-0.028661536
708,-0.000582044,-0.000249935,-0.0070784,-0.007659689,-0.012257583,-0.014322635,-0.01648185,-0.017852537,-0.021525618,-0.02119357,-0.022839637,-0.024993926,-0.021088781,-0.023726812,-0.021626359,-0.021893939,-0.025383005,-0.027163211,-0.026560718,-0.024951842,-0.028575938,-0.0272875,-0.02618907,-0.027111659,-0.025724944,-0.025380172,-0.028021077,-0.026677974,-0.026552146,-0.027333345,-0.027272914,-0.027560946,-0.026251262,-0.029836301,-0.027410392,-0.028103389
707.2000122,-0.00122449,0.000166997,-0.007931842,-0.007080234,-0.012923708,-0.015166523,-0.01669817,-0.017722538,-0.020673918,-0.021273537,-0.022057883,-0.025273899,-0.020992847,-0.022442028,-0.021488467,-0.022016447,-0.024874406,-0.026903531,-0.025623878,-0.024916841,-0.027023127,-0.025476022,-0.02599401,-0.026771881,-0.025664141,-0.026162116,-0.027487522,-0.025777686,-0.026590375,-0.026632497,-0.026851801,-0.027237857,-0.027081987,-0.029093441,-0.027511965,-0.027230466
706.4000244,-0.000356976,0.000558097,-0.007188813,-0.007937891,-0.012071217,-0.014503731,-0.016132105,-0.017762894,-0.021079805,-0.020614773,-0.021792028,-0.024167567,-0.02084814,-0.023034548,-0.021755492,-0.021839935,-0.0241517,-0.027024878,-0.026831992,-0.024781751,-0.027784735,-0.026696669,-0.026247801,-0.026265053,-0.026076803,-0.026020098,-0.026829705,-0.025811594,-0.027626,-0.02763664,-0.026880125,-0.026745107,-0.026152415,-0.029355202,-0.027829751,-0.027001526
705.5999756,-0.001327885,0.000504215,-0.007237441,-0.007571884,-0.013430124,-0.014285816,-0.016308859,-0.018838299,-0.020798299,-0.021234639,-0.022135427,-0.024252765,-0.020229453,-0.023475908,-0.02133471,-0.022074318,-0.024212958,-0.027433965,-0.026122972,-0.025419384,-0.027982878,-0.026157973,-0.025406688,-0.025970798,-0.025848815,-0.026179956,-0.027044628,-0.026393887,-0.02647222,-0.02785131,-0.027054066,-0.026849855,-0.027223026,-0.029498843,-0.027624641,-0.027437611
704.7999878,0.000286238,-0.000620199,-0.006652018,-0.007023591,-0.011938215,-0.01429824,-0.015863447,-0.017452175,-0.021624833,-0.020692527,-0.021468166,-0.023810089,-0.020368783,-0.023311714,-0.021461317,-0.021745546,-0.024955556,-0.027651068,-0.026022242,-0.024920898,-0.026742334,-0.025799006,-0.024696704,-0.026451079,-0.025258806,-0.0262112,-0.026836373,-0.024894891,-0.026098937,-0.027580477,-0.026064225,-0.026934674,-0.025794616,-0.030456331,-0.027394157,-0.027446844
704,-0.00061596,0.000319965,-0.007063731,-0.007555196,-0.012526621,-0.014557204,-0.016341168,-0.019003153,-0.020171681,-0.021622468,-0.022369308,-0.025349163,-0.020717207,-0.023113539,-0.021946462,-0.022812817,-0.025393991,-0.027117057,-0.026344385,-0.02488086,-0.027508078,-0.026178982,-0.026391646,-0.026340535,-0.025141947,-0.024954677,-0.027133107,-0.025967188,-0.026626214,-0.027945014,-0.026955256,-0.02747892,-0.02547729,-0.030953953,-0.027828876,-0.026985811
703.2000122,0.001030136,0.000858165,-0.006697036,-0.005608479,-0.011403631,-0.014622886,-0.016296342,-0.018011011,-0.02093651,-0.01986753,-0.022050206,-0.023776367,-0.020492313,-0.023041865,-0.020962311,-0.022149695,-0.023564773,-0.027035143,-0.024849668,-0.025096115,-0.026504757,-0.025634274,-0.025626173,-0.025279613,-0.024898214,-0.025360247,-0.026770275,-0.024825366,-0.025501067,-0.027832616,-0.026483862,-0.026729334,-0.025040258,-0.029802999,-0.026496574,-0.026116438
702.4000244,0.000550892,0.001228602,-0.006021999,-0.006741997,-0.01157259,-0.013809085,-0.01657181,-0.018374434,-0.020331187,-0.020536808,-0.021422684,-0.022973958,-0.01957524,-0.021779226,-0.02150315,-0.021388777,-0.02361013,-0.025835937,-0.025054283,-0.024660802,-0.026108347,-0.025961628,-0.024949055,-0.025887739,-0.026033361,-0.024502782,-0.026572552,-0.02415934,-0.025103787,-0.027386673,-0.026176155,-0.026549516,-0.025232671,-0.028022388,-0.026417319,-0.025396237
701.5999756,-0.000960652,0.001221281,-0.007375453,-0.007864328,-0.012046997,-0.013761138,-0.016449003,-0.018762594,-0.020896448,-0.021533845,-0.022220731,-0.023684604,-0.019685738,-0.023352731,-0.021871885,-0.021466343,-0.024159975,-0.027113069,-0.025703864,-0.025204679,-0.026775969,-0.026654797,-0.025955534,-0.0268427,-0.026047306,-0.026398027,-0.027829751,-0.025969286,-0.027160246,-0.028506711,-0.027893212,-0.027400915,-0.026885623,-0.029588709,-0.026333325,-0.026830921
700.7999878,8.75E-05,0.000688439,-0.006284414,-0.007100709,-0.011526966,-0.013048521,-0.016780663,-0.017336134,-0.020175191,-0.020400101,-0.021517241,-0.02395043,-0.01926215,-0.023289045,-0.022019992,-0.020944946,-0.024310192,-0.026699882,-0.025162272,-0.024418317,-0.027378991,-0.025983037,-0.025624806,-0.025498917,-0.025506437,-0.025926173,-0.026999677,-0.025429735,-0.026449813,-0.02808883,-0.026649198,-0.02722891,-0.026877934,-0.029573234,-0.02646691,-0.026370987
700,0.000969735,0.000927085,-0.005617167,-0.005607713,-0.011212559,-0.013269318,-0.015703389,-0.017326383,-0.019775826,-0.019586375,-0.02094233,-0.023180099,-0.018632915,-0.021841757,-0.019704884,-0.020894276,-0.02285167,-0.026795099,-0.024128193,-0.023938917,-0.026240833,-0.024912588,-0.024283854,-0.025004776,-0.025100756,-0.024105567,-0.026170792,-0.024578424,-0.025242588,-0.026313201,-0.026012393,-0.024939133,-0.024537522,-0.028815629,-0.024885163,-0.024516629
699.2000122,-0.000281755,-0.000337681,-0.006634581,-0.007189628,-0.012696149,-0.015076922,-0.016717101,-0.017484251,-0.021397697,-0.021194408,-0.021253275,-0.02383621,-0.022302624,-0.022964824,-0.021415439,-0.021449048,-0.02456448,-0.026918422,-0.025422264,-0.024803119,-0.025509512,-0.026991552,-0.026143299,-0.026060957,-0.02568493,-0.025545001,-0.027270483,-0.026225967,-0.02700571,-0.027615409,-0.027445339,-0.027322698,-0.025914224,-0.029619563,-0.025954753,-0.027465167
698.4000244,-0.001667733,-0.000121802,-0.006589506,-0.006944981,-0.013395789,-0.016442074,-0.017832713,-0.01830232,-0.020520907,-0.020535968,-0.022626111,-0.024467401,-0.020922745,-0.022920825,-0.021676155,-0.021650199,-0.024511149,-0.026882119,-0.025667265,-0.024652291,-0.028090285,-0.026430035,-0.025915151,-0.026587404,-0.025887253,-0.025843546,-0.026954284,-0.025710158,-0.026894383,-0.02737068,-0.026663367,-0.026211785,-0.026017757,-0.028867854,-0.027653059,-0.027584558
697.5999756,-0.000325575,0.000223816,-0.006783591,-0.006827932,-0.011421887,-0.014138156,-0.017067024,-0.016859803,-0.021211468,-0.02015038,-0.021537738,-0.023994081,-0.019747036,-0.023053451,-0.020849474,-0.021158116,-0.023903981,-0.02638497,-0.024500187,-0.024993632,-0.027301405,-0.025702693,-0.025704792,-0.027308796,-0.024915962,-0.026469687,-0.026706016,-0.024577444,-0.025587663,-0.027403928,-0.027636979,-0.025960362,-0.024922902,-0.028423943,-0.025452731,-0.027064817
696.7999878,0.000736925,0.000741567,-0.006278648,-0.006363602,-0.011252264,-0.014643759,-0.017092956,-0.016187722,-0.019967718,-0.019554552,-0.021977961,-0.024120798,-0.019267648,-0.021781934,-0.020863585,-0.021379365,-0.022996791,-0.025620658,-0.024835195,-0.024362961,-0.026249411,-0.026167721,-0.0260965,-0.025094306,-0.024457909,-0.025934758,-0.025833253,-0.024311416,-0.025938658,-0.02777439,-0.026716726,-0.025335683,-0.025559256,-0.027342923,-0.026075194,-0.025882276
696,0.000227312,7.04E-05,-0.007592488,-0.005872472,-0.010987332,-0.01306942,-0.016045596,-0.017169302,-0.01972794,-0.019683659,-0.021054553,-0.0243658,-0.01878773,-0.022578241,-0.020843206,-0.019924549,-0.022190232,-0.025849352,-0.024257367,-0.0245704,-0.026633324,-0.025217919,-0.025200918,-0.025361078,-0.025069922,-0.026168697,-0.025444726,-0.024447288,-0.025087416,-0.026497256,-0.02634955,-0.025545049,-0.026165187,-0.027779732,-0.025894422,-0.025790615
695.2000122,-0.000743688,4.18E-05,-0.008237101,-0.005151695,-0.011641143,-0.013915995,-0.015463892,-0.01755327,-0.019980771,-0.021252979,-0.021392522,-0.023409443,-0.020301297,-0.022046762,-0.02195788,-0.02023563,-0.023294982,-0.027378263,-0.025425486,-0.02444445,-0.025951972,-0.026327282,-0.025054283,-0.025680831,-0.024683204,-0.025640178,-0.026184391,-0.024515454,-0.025370698,-0.027493062,-0.025655797,-0.025851741,-0.025204143,-0.028571188,-0.026346089,-0.025805544
694.4000244,0.000287611,0.000285357,-0.004937224,-0.005420618,-0.010592208,-0.014161408,-0.015347067,-0.015821865,-0.019964652,-0.020093786,-0.02029107,-0.022357507,-0.01796104,-0.021294586,-0.020313352,-0.020393679,-0.02239345,-0.026402753,-0.023819106,-0.024063395,-0.0251032,-0.024727028,-0.024081176,-0.025752755,-0.02401549,-0.024546279,-0.025223292,-0.024370352,-0.025137648,-0.025614411,-0.026242392,-0.02635335,-0.024615603,-0.027792117,-0.026079241,-0.025271505
693.5999756,0.000214959,-9.75E-05,-0.00660822,-0.005201574,-0.010604132,-0.014202146,-0.015696997,-0.016937833,-0.020707829,-0.019945022,-0.021399817,-0.02409582,-0.02025337,-0.021910824,-0.020785814,-0.021153038,-0.023217447,-0.026679482,-0.024678119,-0.024404956,-0.025803739,-0.026042966,-0.024595644,-0.026035408,-0.025277415,-0.02548603,-0.026737269,-0.024859544,-0.026254235,-0.025953924,-0.026028192,-0.026488295,-0.026251554,-0.02851888,-0.026409378,-0.026391646
692.7999878,-0.001355962,-0.000856343,-0.007263255,-0.007006627,-0.012265586,-0.01408423,-0.016418295,-0.018644668,-0.020216949,-0.020372488,-0.022141626,-0.02463072,-0.020597542,-0.023212049,-0.020767404,-0.021056032,-0.023576934,-0.02731492,-0.026220215,-0.024636541,-0.026077583,-0.025340274,-0.024671318,-0.026664097,-0.02691453,-0.025845058,-0.0279087,-0.024421742,-0.026656404,-0.027042536,-0.027130336,-0.026833307,-0.025560426,-0.028268449,-0.026688343,-0.026727192
