wavelength (nm),DOMBlank1,DOMSTD33,DOM13474F,DOM12725,DOM12778,DOM12865,DOM12925,DOM12956,DOM12966,DOMBlank2,DOM12967,DOM13115,DOM13211,DOM13212,DOM13491,DOM13511,DOM13512,DOM13513,DOMBlank3
634.4000244,-0.007024253,-0.005104316,-0.002409809,-0.012237803,-0.011810967,-0.014525211,-0.016874194,-0.014737152,-0.015541825,-0.020710297,-0.017683867,-0.021407701,-0.021873953,-0.019381987,-0.017474953,-0.021774352,-0.015438961,-0.019477138,-0.023403704
633.5999756,-0.007711569,-0.006404466,-0.0031334,-0.013244362,-0.012858474,-0.015061121,-0.017028544,-0.015205868,-0.016388783,-0.022103546,-0.018251937,-0.021049423,-0.022708714,-0.020747811,-0.017873555,-0.021846138,-0.016711671,-0.020580063,-0.023536379
632.7999878,-0.00748228,-0.006496384,-0.002820983,-0.012099012,-0.011501354,-0.016091997,-0.016939377,-0.014450953,-0.015608355,-0.020957921,-0.01875109,-0.020717455,-0.020939913,-0.019758463,-0.01773233,-0.022314083,-0.016132854,-0.020401238,-0.022857664
632,-0.008633256,-0.006785069,-0.003446004,-0.012432147,-0.011048862,-0.016545048,-0.017101865,-0.015141275,-0.0157991,-0.021543896,-0.018657316,-0.020416697,-0.02212421,-0.020543128,-0.018110435,-0.022443011,-0.015938561,-0.020492807,-0.023325011
631.2000122,-0.007584755,-0.005528999,-0.003691756,-0.012644558,-0.011616042,-0.015393042,-0.017687347,-0.015117175,-0.017017195,-0.020985102,-0.018960681,-0.020884605,-0.022150531,-0.021072753,-0.018455716,-0.023403017,-0.015527987,-0.020231528,-0.024328647
630.4000244,-0.006861414,-0.005423328,-0.002989765,-0.01183117,-0.011926178,-0.01506037,-0.017420843,-0.014964646,-0.017281659,-0.021100864,-0.018906062,-0.020986335,-0.021682017,-0.020959647,-0.018344656,-0.022693383,-0.015040467,-0.020010931,-0.024121288
629.5999756,-0.006729763,-0.004197714,-0.001943306,-0.012617755,-0.012055709,-0.014721338,-0.016864982,-0.015577588,-0.017669851,-0.021596855,-0.018431153,-0.020862008,-0.02139139,-0.020453297,-0.018233171,-0.023145003,-0.015543573,-0.020701561,-0.024022004
628.7999878,-0.007403702,-0.004876103,-0.002500208,-0.012028466,-0.011900942,-0.015748326,-0.016606642,-0.014935984,-0.016816175,-0.022557205,-0.018969106,-0.021527834,-0.022274837,-0.019655159,-0.017687496,-0.022397483,-0.015992707,-0.020333262,-0.023481745
628,-0.006319622,-0.004805245,-0.00180201,-0.011738006,-0.011581563,-0.015124825,-0.016330598,-0.014421756,-0.015780529,-0.021932531,-0.019285427,-0.020279903,-0.022504512,-0.01980605,-0.017710261,-0.02272306,-0.016673608,-0.019856105,-0.022903537
627.2000122,-0.006733179,-0.005308936,-0.003040305,-0.012404777,-0.012185604,-0.015821166,-0.017425021,-0.016527455,-0.017190851,-0.022153778,-0.019145057,-0.022369012,-0.023186283,-0.020913914,-0.018992251,-0.023679113,-0.017654689,-0.02125367,-0.024076277
626.4000244,-0.006683475,-0.005894792,-0.002966165,-0.012363518,-0.011772221,-0.015869236,-0.017434917,-0.017106595,-0.017724128,-0.022848921,-0.019531686,-0.022118995,-0.022891946,-0.02056767,-0.019064844,-0.022940075,-0.016330199,-0.022047352,-0.023936026
625.5999756,-0.006687044,-0.005260552,-0.002692784,-0.012153285,-0.011932574,-0.015523491,-0.017514635,-0.015973145,-0.017962482,-0.022230765,-0.020176822,-0.021800645,-0.022292936,-0.021572864,-0.01888559,-0.023019278,-0.016330548,-0.021759234,-0.023847872
624.7999878,-0.006372684,-0.005445875,-0.002083784,-0.012324066,-0.01212489,-0.0152704,-0.017323349,-0.015875526,-0.017553817,-0.021871343,-0.019722745,-0.02166,-0.022221567,-0.021408293,-0.018724462,-0.023204736,-0.016304869,-0.022081798,-0.024528323
624,-0.006581551,-0.005560231,-0.00251776,-0.012987727,-0.011560693,-0.014939835,-0.017307827,-0.015128175,-0.017199708,-0.021653796,-0.019871289,-0.022210253,-0.022486027,-0.021131389,-0.018692626,-0.022868911,-0.015607306,-0.020507772,-0.024602689
623.2000122,-0.007199405,-0.005965728,-0.00234277,-0.012748035,-0.011266086,-0.015266702,-0.016347151,-0.016174154,-0.017486291,-0.02203943,-0.019315884,-0.022033328,-0.023261761,-0.020881349,-0.019161453,-0.02334027,-0.015646011,-0.020714641,-0.024749231
622.4000244,-0.00783255,-0.006092352,-0.002725712,-0.012816655,-0.011401161,-0.015120075,-0.016795157,-0.014572324,-0.017490169,-0.021860119,-0.018808603,-0.022456629,-0.023027774,-0.020207314,-0.017893082,-0.022875689,-0.015905522,-0.020970402,-0.024979655
621.5999756,-0.006756168,-0.006250581,-0.002023135,-0.013138491,-0.012153083,-0.015403136,-0.017460531,-0.015198168,-0.016834553,-0.021811921,-0.01907634,-0.021881878,-0.022885414,-0.020204941,-0.019018019,-0.02313396,-0.016045148,-0.020102782,-0.024381757
620.7999878,-0.006060751,-0.005175944,-0.002348073,-0.012627661,-0.012204179,-0.015416076,-0.016524415,-0.014515048,-0.016912738,-0.021904917,-0.018867895,-0.021413764,-0.022463808,-0.020272046,-0.017718164,-0.023096701,-0.015226712,-0.020449098,-0.023897367
620,-0.007594828,-0.00519078,-0.003368799,-0.012706556,-0.011745363,-0.015239459,-0.017069513,-0.014797852,-0.016831515,-0.021878384,-0.01841061,-0.02143042,-0.022305083,-0.020472657,-0.017813183,-0.02283551,-0.015089774,-0.020431416,-0.02414646
619.2000122,-0.007347101,-0.0044846,-0.002238534,-0.011910815,-0.010600494,-0.014549695,-0.016534334,-0.014805358,-0.015803443,-0.021323865,-0.017827893,-0.02067367,-0.021132918,-0.019908676,-0.017635401,-0.021373844,-0.014576029,-0.019683115,-0.023164637
618.4000244,-0.007676372,-0.005038101,-0.002050704,-0.011162054,-0.010174473,-0.014186462,-0.015846724,-0.013912385,-0.015734846,-0.019917578,-0.01762536,-0.019724427,-0.020760298,-0.019513076,-0.016444866,-0.021440472,-0.013894284,-0.01860618,-0.023005974
617.5999756,-0.006559623,-0.005629893,-0.000916069,-0.010811429,-0.009782051,-0.013693219,-0.014940836,-0.013800158,-0.015029915,-0.019993033,-0.017278573,-0.02028593,-0.021251796,-0.018825807,-0.015985072,-0.020810291,-0.013922865,-0.018549036,-0.022435637
616.7999878,-0.006241395,-0.005273595,-0.000489487,-0.011682118,-0.010511008,-0.013567989,-0.015619842,-0.01368133,-0.014403927,-0.019742632,-0.017937146,-0.020385381,-0.020182159,-0.019141538,-0.015961718,-0.020435369,-0.013121463,-0.019070048,-0.021625079
616,-0.007034798,-0.004601514,-0.000737951,-0.011552476,-0.010304376,-0.013189672,-0.014374929,-0.012303634,-0.014086987,-0.018970197,-0.016588604,-0.01965699,-0.018913746,-0.018371953,-0.016513601,-0.019804269,-0.012782271,-0.018485684,-0.021380695
615.2000122,-0.00645864,-0.004586043,-0.000892562,-0.010051968,-0.009049788,-0.012955066,-0.014594001,-0.011279505,-0.014006237,-0.017949367,-0.016376618,-0.018383019,-0.019750696,-0.017260065,-0.016496604,-0.019116025,-0.012907174,-0.017731881,-0.021246077
614.4000244,-0.006419413,-0.00532341,-3.92E-05,-0.009483296,-0.008227347,-0.012314958,-0.013894886,-0.01154814,-0.01307349,-0.018114954,-0.015627733,-0.018276459,-0.018846529,-0.016427767,-0.014519754,-0.018548293,-0.011961283,-0.016893517,-0.021083355
613.5999756,-0.007249101,-0.005301571,0.000332943,-0.011079597,-0.00892661,-0.013100165,-0.014409737,-0.010643438,-0.013672601,-0.018592689,-0.015984721,-0.018171014,-0.019463329,-0.016899094,-0.015276498,-0.018593235,-0.011440797,-0.016310953,-0.020818384
612.7999878,-0.005172568,-0.003775166,0.001016981,-0.009925531,-0.008164198,-0.013044301,-0.013359393,-0.010762089,-0.012595928,-0.018420585,-0.015036366,-0.017226778,-0.018268814,-0.016251462,-0.013235724,-0.01797192,-0.010630706,-0.015311484,-0.019441646
612,-0.006023173,-0.003850913,0.000859254,-0.010565783,-0.007388026,-0.01173463,-0.01436977,-0.011698094,-0.012183087,-0.018545961,-0.014383944,-0.017397614,-0.018447131,-0.016554518,-0.013182992,-0.018467326,-0.010187925,-0.015485325,-0.019959016
611.2000122,-0.005612568,-0.004313066,0.001313523,-0.010655359,-0.007594269,-0.011534075,-0.014317175,-0.012563942,-0.012189178,-0.018230788,-0.014344726,-0.017435864,-0.017953789,-0.016147519,-0.013607328,-0.018527159,-0.010232527,-0.016458724,-0.02029112
610.4000244,-0.006464659,-0.004272055,0.000101122,-0.009450066,-0.007537998,-0.012357479,-0.014210514,-0.011419315,-0.012517164,-0.017542729,-0.013574462,-0.017370656,-0.018305397,-0.015557609,-0.013020436,-0.019191869,-0.009799513,-0.015723512,-0.019049929
609.5999756,-0.006063048,-0.004557509,0.000778804,-0.009716949,-0.007364917,-0.011883562,-0.013464607,-0.010633889,-0.011774085,-0.017885629,-0.014092149,-0.017488727,-0.018528499,-0.015007959,-0.012497194,-0.01993978,-0.010322121,-0.015156673,-0.018878801
608.7999878,-0.005894486,-0.003727072,0.001582753,-0.009422963,-0.007194007,-0.011082929,-0.013268716,-0.010396584,-0.012666583,-0.017191248,-0.013444881,-0.015998943,-0.017512547,-0.014899267,-0.012022071,-0.017691374,-0.009657257,-0.015004409,-0.019517975
608,-0.006327326,-0.003328521,0.001424924,-0.009050194,-0.006748471,-0.011225072,-0.012817861,-0.010055104,-0.012766887,-0.016700562,-0.012528582,-0.016543504,-0.01723484,-0.015047768,-0.01179167,-0.016883358,-0.009044413,-0.015295841,-0.019117016
607.2000122,-0.006417118,-0.003314187,0.000895749,-0.00863828,-0.007361863,-0.012317725,-0.012956473,-0.009685914,-0.011652736,-0.017203689,-0.01302948,-0.016271807,-0.016726168,-0.016073937,-0.011704042,-0.017176619,-0.008774631,-0.015460694,-0.019062912
606.4000244,-0.006848113,-0.004073306,0.000496181,-0.009600746,-0.008282615,-0.011129911,-0.012755878,-0.009126801,-0.011876964,-0.017089821,-0.012979135,-0.016119834,-0.016978562,-0.016384345,-0.012158521,-0.01785383,-0.009146572,-0.015322929,-0.019073367
605.5999756,-0.00554735,-0.002694687,0.000967426,-0.00868634,-0.00725572,-0.010832638,-0.012655169,-0.009309266,-0.011015095,-0.016387984,-0.012574705,-0.016084513,-0.016797548,-0.014765877,-0.012426361,-0.017295489,-0.008857323,-0.014679948,-0.018778063
604.7999878,-0.00590802,-0.003244101,0.000495041,-0.008672486,-0.007167986,-0.011199492,-0.011445285,-0.009267864,-0.011867795,-0.016548488,-0.012643804,-0.016261684,-0.017446853,-0.014598656,-0.011730094,-0.017500214,-0.008718715,-0.014752666,-0.019164227
604,-0.005861746,-0.002987195,0.001337982,-0.008873048,-0.006974786,-0.010626716,-0.012525413,-0.009299384,-0.010653592,-0.016915675,-0.01281218,-0.01546679,-0.018109839,-0.014856393,-0.010933266,-0.016630311,-0.008168974,-0.014174086,-0.018179454
603.2000122,-0.006003362,-0.002525327,0.002240089,-0.008991322,-0.007087721,-0.010811581,-0.012858675,-0.00907803,-0.010265394,-0.017062195,-0.012471338,-0.01564656,-0.017301111,-0.014321082,-0.011714725,-0.016687559,-0.007942517,-0.01430405,-0.018341977
602.4000244,-0.005832477,-0.002933255,0.00235722,-0.008267528,-0.007814652,-0.010716077,-0.012460622,-0.00936627,-0.010088996,-0.017113762,-0.013474244,-0.015412879,-0.016506124,-0.015054019,-0.011284701,-0.016114695,-0.007849889,-0.013406682,-0.018272735
601.5999756,-0.004821936,-0.001973817,0.001838944,-0.0075961,-0.006741793,-0.010505247,-0.01283289,-0.009315448,-0.009973954,-0.017514287,-0.013318324,-0.015685461,-0.016973333,-0.015103574,-0.011341093,-0.01640334,-0.008315832,-0.01384419,-0.017394431
600.7999878,-0.005379405,-0.002578957,0.002428956,-0.00785421,-0.006323602,-0.00990114,-0.013340115,-0.009078689,-0.009535264,-0.016877184,-0.012739589,-0.015555061,-0.016250862,-0.014412792,-0.011126328,-0.015332825,-0.008189754,-0.013957759,-0.018772757
600,-0.006263083,-0.002509061,0.002283076,-0.008306589,-0.007309482,-0.010180845,-0.013867859,-0.009255599,-0.010502973,-0.017032178,-0.01334147,-0.016981101,-0.016868817,-0.014937685,-0.011718606,-0.016638881,-0.009319958,-0.014249995,-0.018757833
599.2000122,-0.005574338,-0.002280973,0.001678735,-0.009500113,-0.008262093,-0.010923068,-0.014153791,-0.01046037,-0.011169068,-0.016748386,-0.013979717,-0.018194051,-0.017567042,-0.015582982,-0.012168388,-0.017378166,-0.008597625,-0.014959194,-0.01935114
598.4000244,-0.004718089,-0.003419603,0.001498636,-0.009277239,-0.008795635,-0.011792476,-0.013632314,-0.010044429,-0.012248021,-0.017350361,-0.013217294,-0.018151848,-0.018084018,-0.015801497,-0.012527577,-0.017434819,-0.009036047,-0.014891312,-0.01914357
597.5999756,-0.006315132,-0.003810321,0.000479284,-0.009167204,-0.008640514,-0.010954217,-0.013459438,-0.009812674,-0.011430964,-0.017800115,-0.014186664,-0.017044773,-0.018086599,-0.01605857,-0.0128158,-0.017953092,-0.009744236,-0.015043017,-0.019062417
596.7999878,-0.005134862,-0.003719322,0.001447598,-0.007529552,-0.007462382,-0.010546329,-0.012220236,-0.008262347,-0.011006161,-0.016889036,-0.012706758,-0.016119882,-0.017064983,-0.015594371,-0.012178758,-0.016470736,-0.008751951,-0.014527615,-0.018341679
596,-0.005072745,-0.002676988,0.001805723,-0.007883547,-0.006681283,-0.01077623,-0.012363015,-0.007800261,-0.010551483,-0.016889334,-0.012169244,-0.016269913,-0.017022023,-0.015015261,-0.011879281,-0.016400548,-0.008215714,-0.014361856,-0.018294329
595.2000122,-0.005060976,-0.002807969,0.002163519,-0.007739034,-0.006116397,-0.010293405,-0.012569223,-0.009140489,-0.010642225,-0.017121427,-0.012529387,-0.016854374,-0.017119883,-0.016272854,-0.012004344,-0.017240312,-0.008523514,-0.014540683,-0.018490694
594.4000244,-0.00456007,-0.002216438,0.003067944,-0.007100047,-0.006260532,-0.010292697,-0.011649107,-0.007776107,-0.011065012,-0.017095245,-0.011617151,-0.015591524,-0.016835002,-0.015227213,-0.010807844,-0.017068418,-0.007340127,-0.013267059,-0.017613975
593.5999756,-0.003949786,-0.002537731,0.002258303,-0.007069334,-0.006875275,-0.010369237,-0.011490463,-0.008496962,-0.010625806,-0.015777383,-0.012104047,-0.015227012,-0.016888188,-0.013307379,-0.010910043,-0.017045122,-0.006888524,-0.013457781,-0.017164774
592.7999878,-0.004202227,-0.001861915,0.002275555,-0.007970577,-0.006844138,-0.009414554,-0.011531957,-0.008490515,-0.010584629,-0.015905771,-0.012804238,-0.016440129,-0.016446061,-0.013728584,-0.010708449,-0.016418844,-0.006994146,-0.014610221,-0.01807637
592,-0.005469853,-0.00258364,0.002593556,-0.008068669,-0.008070244,-0.010248961,-0.011974328,-0.008020388,-0.010446471,-0.016884403,-0.012910291,-0.016163431,-0.016006578,-0.014825322,-0.01070259,-0.015976189,-0.007547411,-0.014024082,-0.017797928
591.2000122,-0.004493926,-0.002254243,0.003988467,-0.007329539,-0.00575779,-0.008711967,-0.010331373,-0.006407782,-0.009250936,-0.016439183,-0.010823801,-0.014935384,-0.014803156,-0.012994862,-0.010201933,-0.015247107,-0.006685055,-0.012330205,-0.016464904
590.4000244,-0.004942035,-0.001885319,0.003559423,-0.007157495,-0.0062367,-0.008841597,-0.010740321,-0.006457212,-0.010051006,-0.016606094,-0.011558878,-0.015274499,-0.015833097,-0.013432383,-0.00979025,-0.015091724,-0.007087874,-0.012264479,-0.016884305
589.5999756,-0.005708128,-0.00163555,0.00298234,-0.006406915,-0.006272524,-0.009495706,-0.010051917,-0.00714018,-0.009840309,-0.015929079,-0.010774412,-0.014369419,-0.015165573,-0.012691573,-0.009041372,-0.015083723,-0.006198882,-0.011788193,-0.016666882
588.7999878,-0.005192212,-0.001419232,0.004377771,-0.00656202,-0.005915221,-0.008182539,-0.010217508,-0.006916142,-0.008331577,-0.014850489,-0.010178367,-0.013636328,-0.014537328,-0.012476922,-0.007685019,-0.013939159,-0.004203662,-0.009978761,-0.014882207
588,-0.003852298,-0.000312435,0.006534383,-0.004620365,-0.003643295,-0.007009989,-0.007758054,-0.004649101,-0.005935343,-0.013325354,-0.007480957,-0.011127691,-0.011971558,-0.009895928,-0.00631651,-0.011373473,-0.002211184,-0.008207383,-0.013303914
587.2000122,-0.004363554,-0.00053856,0.006958855,-0.004661547,-0.002805397,-0.006562122,-0.007095463,-0.003248212,-0.005839118,-0.012869833,-0.006462669,-0.010632323,-0.010829659,-0.009390843,-0.005619927,-0.01085016,-0.001295419,-0.007166305,-0.011998804
586.4000244,-0.004234887,0.000166453,0.007107235,-0.00462057,-0.002633919,-0.006469199,-0.007306173,-0.003107288,-0.004870881,-0.010823498,-0.006197096,-0.01042403,-0.010096887,-0.00827149,-0.004487777,-0.010515556,-0.000627798,-0.006403854,-0.01210742
585.5999756,-0.004202944,0.000390951,0.006411969,-0.00403771,-0.002491972,-0.005096999,-0.005708128,-0.00212835,-0.003128209,-0.009885453,-0.00582599,-0.009808067,-0.008894554,-0.007389756,-0.003928802,-0.00954433,0.00062106,-0.005994477,-0.011446193
584.7999878,-0.003731538,0.000795557,0.005872252,-0.002754213,-0.000847352,-0.004597775,-0.00505376,-0.001102481,-0.002811467,-0.009259907,-0.006135029,-0.008516102,-0.00839323,-0.005863074,-0.001992215,-0.008299173,0.001203084,-0.004027965,-0.009269434
584,-0.003377788,0.001726657,0.006512914,-0.003006064,-0.001115649,-0.004065356,-0.00461094,-0.000486177,-0.002028495,-0.009536074,-0.004404812,-0.007567864,-0.00719472,-0.005103856,-0.002338856,-0.007812567,0.00163269,-0.003645913,-0.008189296
583.2000122,-0.00276229,0.000997366,0.007200262,-0.002648996,6.25E-05,-0.003585174,-0.004260828,-0.000152131,-0.002021383,-0.008819175,-0.003735285,-0.007208011,-0.00722848,-0.004701445,-0.001101551,-0.006409415,0.002321226,-0.003525095,-0.008317306
582.4000244,-0.002867222,0.002001734,0.008514579,-0.002327579,0.000247048,-0.003171434,-0.00411654,0.00024249,-0.001469646,-0.007863972,-0.002382778,-0.005847904,-0.006167288,-0.003979592,-0.00079573,-0.006014289,0.004039936,-0.002200161,-0.007267073
581.5999756,-0.003209568,0.00085583,0.008009474,-0.001490748,0.000147472,-0.003539782,-0.004227452,0.000912947,-0.001298619,-0.007066074,-0.002090636,-0.006183009,-0.005428952,-0.003123634,0.000585469,-0.005413,0.004025305,-0.00219671,-0.006605874
580.7999878,-0.002173941,0.00150804,0.008677118,-0.000578994,0.001255704,-0.002237968,-0.003134634,0.001628559,-0.001269351,-0.006585019,-0.001719922,-0.005508654,-0.005294821,-0.002548849,0.001122233,-0.004961742,0.004084879,-0.001849079,-0.006114202
580,-0.00246649,0.000807668,0.008484301,-0.001299807,0.000824629,-0.003043287,-0.003799236,0.000672313,-0.001411905,-0.00677411,-0.001892535,-0.005886518,-0.005642976,-0.003981644,0.001623726,-0.004895966,0.004106071,-0.001537697,-0.006943707
579.2000122,-0.002530216,0.001509624,0.007712015,-0.001734361,4.37E-05,-0.00377768,-0.004305838,-0.000174333,-0.001715075,-0.00763344,-0.002755756,-0.005730201,-0.00574466,-0.003589282,-0.000571807,-0.005843102,0.003505088,-0.002225349,-0.00715719
578.4000244,-0.002223701,0.001642642,0.008278641,-0.00156674,0.000204677,-0.003415082,-0.004470252,0.000392609,-0.001821601,-0.007890461,-0.002756168,-0.006216439,-0.007212542,-0.003881496,-0.000823893,-0.006159479,0.004086159,-0.002639116,-0.007225883
577.5999756,-0.002791303,0.001482428,0.007604917,-0.002618687,-5.01E-05,-0.004254984,-0.005094799,-0.000610997,-0.002245488,-0.008728255,-0.002763473,-0.007668997,-0.007689648,-0.004066382,-0.000996966,-0.007180615,0.002915985,-0.003212137,-0.008807608
576.7999878,-0.004106899,0.000879408,0.006700126,-0.003858815,2.82E-05,-0.004807549,-0.005982018,-0.001422174,-0.00295696,-0.008702274,-0.004291843,-0.008507218,-0.008091739,-0.005892239,-0.001716055,-0.007733236,0.002900923,-0.00438467,-0.008616253
576,-0.003844653,0.000644262,0.006878083,-0.003742728,-0.00092821,-0.005497664,-0.006432217,-0.001904288,-0.003877853,-0.009573299,-0.004538296,-0.009711887,-0.008515188,-0.007087365,-0.002874319,-0.008376878,0.002015882,-0.004430948,-0.010042001
575.2000122,-0.004145361,0.000366726,0.006741637,-0.004415164,-0.001916504,-0.005866292,-0.008091232,-0.002315374,-0.004687361,-0.010874447,-0.006298701,-0.010040838,-0.008955519,-0.007437191,-0.004376675,-0.008726327,0.000525544,-0.005320341,-0.011035486
574.4000244,-0.003689703,-2.21E-05,0.006170474,-0.004220069,-0.001944543,-0.006175557,-0.008074614,-0.002659081,-0.005752119,-0.011527067,-0.00724849,-0.010828396,-0.010245623,-0.008691415,-0.004967218,-0.01022115,-0.000865437,-0.006814018,-0.011590335
573.5999756,-0.003534647,-9.88E-05,0.006544369,-0.005033444,-0.002000667,-0.006953541,-0.00854519,-0.003990108,-0.006952675,-0.012843395,-0.007888325,-0.011071674,-0.011835452,-0.008556866,-0.005616605,-0.01081345,-0.000877992,-0.008302982,-0.013199816
