wavelength (nm),DOMBlank1,DOMSTD20,DOM11407,DOM11740,DOM11743,DOM11902,DOM11904,DOM11915,DOM11934,DOMBlank2,DOM11961,DOM12617,DOM12627,DOM13189,DOM13236,DOM13337,DOM13238,DOM11609,DOM11762,DOMBlank3,DOM12140,DOM12200,DOM12221,DOM12278,DOM12733,DOM12737,DOM12771,DOM12776,DOM12826,DOMBlank4,DOM12828,DOM12833,DOM12907,DOM13038,DOM13125,DOM13213,DOM13244,DOM13245,DOMBlank5
375.1999817,0.000614009,0.064177781,0.04434327,0.002839322,0.01321435,-4.13E-05,-0.001586961,-0.002495472,0.00182696,-0.007833363,0.001992607,0.083057918,0.031220352,0.007970346,-0.005743791,0.017462179,-0.009569399,-0.009746565,0.036079999,-0.006706722,-0.004188844,-0.007834432,0.082924016,0.038415208,0.068761289,0.03187339,0.097964488,0.066899553,0.096647471,-0.009263049,0.035573028,0.054895513,-0.006576401,0.097747706,0.013074939,0.020199759,0.019237094,-0.007832296,-0.009782405
374.3999939,0.001823867,0.066967748,0.044844057,0.004061335,0.01954334,0.001620556,-0.001984124,0.002329216,0.002018014,-0.00520674,0.003229057,0.086052924,0.033399414,0.008070625,-0.004726693,0.019582359,-0.007625911,-0.006697443,0.038551569,-0.005445006,-0.00209687,-0.0071605,0.085963622,0.04066439,0.072203971,0.033038773,0.102678455,0.0680198,0.100061052,-0.006047477,0.037760172,0.055249698,-0.004570675,0.099247448,0.014898865,0.022957735,0.021717923,-0.005906897,-0.008331882
373.6000061,0.001179827,0.067134492,0.043767754,0.005363526,0.016825218,0.000469825,-0.001435951,0.002460767,0.001669407,-0.007211219,0.00252385,0.085368514,0.0338347,0.009012793,-0.006368908,0.019717673,-0.007724997,-0.006920473,0.038976647,-0.006409517,-0.002687947,-0.009591226,0.088136643,0.040349051,0.072491467,0.032939512,0.102461509,0.070687972,0.099133343,-0.006630655,0.038908437,0.054520719,-0.004681113,0.101321399,0.014917672,0.022513825,0.021264186,-0.007594777,-0.00816059
372.7999878,0.002255883,0.066651225,0.045474287,0.004361742,0.015490538,0.001915873,-0.002485434,-0.000390909,0.001126775,-0.006958789,0.003507802,0.086909316,0.03563872,0.010239285,-0.004127207,0.019301226,-0.007340636,-0.007806516,0.042337973,-0.007115836,-0.004662418,-0.008783814,0.088622086,0.043060608,0.072843626,0.032193977,0.10517145,0.069722772,0.101847269,-0.006306202,0.041459307,0.054669626,-0.004284615,0.10228204,0.015290998,0.023101201,0.023184367,-0.007210353,-0.00960019
372,0.00277002,0.069802351,0.046751104,0.004320196,0.015895342,-0.000369546,-0.003437221,0.002001214,0.002981506,-0.003478772,0.003272533,0.089331709,0.035656534,0.010052423,-0.005848312,0.019519674,-0.009015206,-0.006954916,0.03898653,-0.00693367,-0.005044652,-0.007413627,0.087710351,0.042543259,0.075645976,0.034391448,0.10606534,0.072139084,0.100848794,-0.007426961,0.040560503,0.057369176,-0.00594142,0.105373293,0.016840152,0.02158838,0.022782534,-0.007470066,-0.008035533
371.1999817,0.002132198,0.071097352,0.047827609,0.004976952,0.014696732,0.001412355,-0.001100725,0.000700781,0.003961194,-0.003409226,0.003479541,0.090830408,0.037369967,0.011476535,-0.007005761,0.020779965,-0.008627876,-0.007211677,0.040768929,-0.00588805,-0.003501164,-0.00722629,0.090396993,0.042225923,0.076063387,0.036110967,0.108338192,0.073136076,0.10460557,-0.00529881,0.039588463,0.05790557,-0.004002317,0.105961978,0.017712437,0.023771118,0.025739985,-0.005165149,-0.007805753
370.3999939,0.001484766,0.069448337,0.047000684,0.002130195,0.013830238,0.000323514,-0.003323692,-0.000615546,0.000185927,-0.007940586,0.000858865,0.0906161,0.037071697,0.007538985,-0.008259808,0.018945664,-0.010153383,-0.009017489,0.039464191,-0.008266462,-0.004755473,-0.010411798,0.089765869,0.043553535,0.076123938,0.033693153,0.107745215,0.071860984,0.103775956,-0.00859661,0.038704157,0.056339253,-0.006022612,0.105359733,0.014832835,0.021394964,0.022909679,-0.00724737,-0.009340581
369.6000061,0.001405446,0.071710736,0.045937158,0.00316668,0.017485354,0.000917098,-0.003770444,0.001302358,0.001490532,-0.004548646,0.003802681,0.091198519,0.035987914,0.005789058,-0.005729587,0.020059418,-0.010374798,-0.007937688,0.03989394,-0.00661286,-0.006297171,-0.010793351,0.093500011,0.042786229,0.075148068,0.036282286,0.109284401,0.072216384,0.105737604,-0.009100794,0.041191347,0.059831701,-0.007067602,0.108117499,0.016915156,0.022324223,0.021562072,-0.00608301,-0.007924421
368.7999878,0.002090578,0.073420115,0.047567736,0.003711972,0.018114811,0.002837003,-0.001382799,-0.001274565,-0.000779606,-0.006132323,0.002621473,0.092519142,0.039784819,0.009815674,-0.005735208,0.023193212,-0.009317121,-0.007761919,0.043099027,-0.008019981,-0.002118303,-0.008360018,0.093991004,0.045522578,0.075587161,0.037858393,0.112140194,0.076612674,0.108417392,-0.005688404,0.043549873,0.059470374,-0.004334902,0.111940712,0.015931888,0.025480174,0.024384566,-0.006166114,-0.007811042
368,0.001758079,0.06934192,0.04650072,0.001606058,0.013772199,-0.001049236,-0.004469023,-0.002414082,-0.001256601,-0.010618682,-0.001200432,0.09381555,0.03532552,0.004363128,-0.007945822,0.018711369,-0.012187769,-0.010744463,0.041305095,-0.009619128,-0.006430024,-0.00995918,0.095082648,0.045608137,0.075678945,0.036056258,0.109858483,0.076728955,0.107777759,-0.009223264,0.041721992,0.059554122,-0.005882023,0.110579185,0.013521343,0.022632001,0.022399634,-0.010107357,-0.011125319
367.1999817,-2.37E-05,0.074730761,0.050356597,0.003948028,0.018649243,0.000117927,-0.003096596,0.001809648,0.000511523,-0.006534788,-0.001376451,0.095761187,0.038895044,0.009794598,-0.005913485,0.023599606,-0.010608528,-0.00912523,0.041386466,-0.008867824,-0.003571824,-0.010089148,0.09808968,0.047664993,0.080274813,0.03732872,0.11612758,0.077739529,0.11263898,-0.006040277,0.043945443,0.063631102,-0.003628252,0.111800343,0.015912257,0.026241263,0.023075785,-0.004333518,-0.008963785
366.3999939,0.003187515,0.079503097,0.053709082,0.00660626,0.021090291,0.00340484,-0.000662589,0.003677772,0.002828379,-0.004673686,0.005781975,0.099586338,0.044196509,0.012650287,-0.004695811,0.025062611,-0.008156932,-0.005218199,0.047406226,-0.003747604,-0.002137623,-0.002708733,0.102437586,0.051417228,0.084196202,0.040939651,0.117526554,0.081151925,0.116278142,-0.005629177,0.050094973,0.066658556,0.000878526,0.118324451,0.020086989,0.028656349,0.027197717,-0.003101428,-0.005996928
365.6000061,0.004540312,0.082414135,0.051284112,0.005777621,0.021513462,0.003926974,0.002087795,0.005457779,0.002063528,-0.004214276,0.002650589,0.10275536,0.042588625,0.014513296,-0.006156876,0.024162864,-0.004997108,-0.002752412,0.047153991,-0.003458947,-0.00145881,-0.003434293,0.105216108,0.049132507,0.083664678,0.041174699,0.12158335,0.084616989,0.11632064,-0.006917518,0.049353123,0.066717625,-0.000906615,0.118795984,0.021478673,0.029094461,0.028536854,-0.004475172,-0.006907887
364.7999878,0.001526483,0.078323737,0.051132366,0.003175076,0.01723671,0.001718756,-0.002734303,0.003032934,0.000716052,-0.005142536,0.001222553,0.100222319,0.041752625,0.01231621,-0.007383699,0.022487817,-0.010016605,-0.004239962,0.048120521,-0.00978858,-0.003293172,-0.008068669,0.104335882,0.052002832,0.08368662,0.042485531,0.121659011,0.082812235,0.118259832,-0.006647991,0.047625966,0.062416773,-0.003977796,0.119779505,0.018150005,0.027531391,0.026923014,-0.005918183,-0.007322921
364,0.000405175,0.080497563,0.051351495,0.003629504,0.018417863,0.004461558,-0.002233126,0.00274165,0.002724927,-0.005173182,0.002530567,0.102072626,0.041155912,0.007795657,-0.009331663,0.022296183,-0.00986278,-0.007801584,0.046764135,-0.007632677,-0.002320266,-0.006277321,0.103984416,0.051000878,0.083353952,0.040229335,0.120436326,0.083675601,0.120385021,-0.006771562,0.046835784,0.067191057,-0.008144331,0.121532075,0.017964618,0.028432816,0.027042285,-0.004398047,-0.008071413
363.1999817,-0.001533982,0.077220075,0.05395015,0.003826968,0.019647302,0.002956407,-0.004392307,0.002824523,0.002550694,-0.005214516,0.003654094,0.103656277,0.042123917,0.008989668,-0.008686442,0.026923453,-0.011863412,-0.010982891,0.049364522,-0.008280583,-0.00479229,-0.006825638,0.105968788,0.052011993,0.081027597,0.040578522,0.121379271,0.080041654,0.120937243,-0.00848427,0.049691323,0.068540812,-0.006320438,0.121608079,0.015385285,0.025432002,0.024014806,-0.006198015,-0.009354516
362.3999939,0.000874843,0.082624711,0.051949613,0.00248891,0.019616889,-0.000657058,-0.003404655,0.00020491,0.002662674,-0.005785123,-0.002494443,0.104409717,0.040234819,0.009553784,-0.009232944,0.024118697,-0.008087928,-0.00801495,0.049743656,-0.009960799,-0.004585941,-0.00804275,0.107594565,0.049998187,0.085818313,0.042133842,0.121025689,0.082023337,0.123897784,-0.006666702,0.048208185,0.064974658,-0.004908302,0.122963749,0.01627115,0.027099591,0.028224563,-0.005998613,-0.010942454
361.6000061,0.001052919,0.079495452,0.051627085,0.003019014,0.020127712,-0.000150113,-0.004171308,0.002162114,0.003577197,-0.006746381,0.000297583,0.106803209,0.044931605,0.010471121,-0.006244355,0.026829988,-0.010703702,-0.007199914,0.049123205,-0.008971139,-0.005191905,-0.008940202,0.106360249,0.057217244,0.087471046,0.042749554,0.124607176,0.086933538,0.120465122,-0.009213076,0.048443697,0.067643523,-0.003809551,0.122362934,0.015445606,0.027397566,0.026678789,-0.008204486,-0.011622897
360.7999878,0.001770529,0.082786553,0.053833541,0.007711198,0.021233821,0.003553916,-0.000749321,0.00417692,0.006686062,-0.005354809,0.00384517,0.109802745,0.048265833,0.008790214,-0.006097355,0.025656493,-0.009202787,-0.005154048,0.049877405,-0.005208889,-0.001877019,-0.007036224,0.109715857,0.056950599,0.090539724,0.045118645,0.131881118,0.088924572,0.127470672,-0.004521235,0.051859733,0.071504772,-0.000667914,0.124632284,0.018625734,0.033300657,0.027295755,-0.00379939,-0.007477089
360,0.003437323,0.090969548,0.056850176,0.005032518,0.023816399,0.006525974,0.002016012,0.006001627,0.004492446,-0.002165957,0.006470242,0.114581585,0.046587192,0.015122856,-0.003586509,0.026147697,-0.00899046,-0.004295022,0.049510192,-0.005196254,3.70E-06,-0.008713793,0.113863699,0.058322731,0.092437759,0.046072677,0.132566765,0.08837644,0.129876792,-0.006502708,0.055983793,0.075113513,0.000730443,0.129603744,0.018810024,0.031465918,0.030376226,-0.005335069,-0.005764279
359.1999817,0.002053255,0.089901894,0.054079805,0.005076149,0.023784926,0.002806129,0.000943143,0.003628852,0.001237662,-0.005500527,0.005228708,0.111524478,0.049671095,0.010622033,-0.00803965,0.027627103,-0.007600119,-0.005370099,0.052973323,-0.007082934,-0.002249299,-0.007855939,0.116689242,0.061398048,0.091213144,0.044131286,0.128290311,0.091777593,0.128839821,-0.005566927,0.053541116,0.071928002,-0.002896743,0.132246077,0.020069746,0.030071512,0.028424082,-0.005522559,-0.007950397
358.3999939,-0.003929777,0.084566914,0.052097499,0.004017937,0.016278002,-0.000891064,-0.002543187,0.002056974,-0.003144708,-0.010299522,-0.00185011,0.113340691,0.044886854,0.010712579,-0.012517869,0.025402222,-0.014001023,-0.009441555,0.051515818,-0.012657733,-0.00879462,-0.010400577,0.110693067,0.056394309,0.088628784,0.046651948,0.125938505,0.086883895,0.129704475,-0.007404109,0.0517019,0.070501767,-0.009980077,0.128709599,0.016339362,0.028029026,0.025161073,-0.009005572,-0.009731175
357.6000061,-0.000761725,0.086393513,0.055600673,0.00348703,0.016086133,0.002343738,-0.002697208,0.001804397,0.001723928,-0.010915698,-0.001980465,0.11253126,0.044200636,0.009266583,-0.011197525,0.025047116,-0.015804093,-0.012562031,0.050317355,-0.013782755,-0.007279496,-0.008183555,0.112001509,0.05496528,0.089284681,0.044002447,0.127098396,0.088989891,0.128125086,-0.007443298,0.050286777,0.07153859,-0.004808112,0.13085489,0.016782571,0.025424838,0.026573598,-0.009990753,-0.013006117
356.7999878,0.004108527,0.09470614,0.061380185,0.009184746,0.019477898,0.002105275,-0.003928135,0.004234031,0.005592405,-0.002051167,0.004268197,0.110427141,0.049267665,0.013547141,-0.001207815,0.023199957,-0.00645053,-0.004094437,0.053706944,-0.007957259,-0.001907381,-0.00633447,0.115956441,0.061914515,0.092857562,0.047615539,0.135095924,0.097839206,0.136701629,-0.002505767,0.056358349,0.078170024,-0.00198196,0.139200598,0.019764917,0.035818793,0.031104766,0.00041655,-0.002411302
356,0.003392969,0.09128724,0.057808951,0.00620348,0.027465424,-0.001044794,-0.000188719,0.00535624,0.005092466,-0.005529358,0.003038486,0.116612002,0.051060591,0.013609531,-0.007558299,0.02603296,-0.009665409,-0.008952679,0.056358613,-0.010655764,-0.008184165,-0.00608883,0.118287295,0.056972466,0.099005699,0.047057655,0.136015594,0.097727381,0.139988199,-0.008275249,0.056489758,0.076351322,-0.00830471,0.139003441,0.018176431,0.034182809,0.027899383,-0.00635146,-0.009470937
355.1999817,-0.003592568,0.089007966,0.052001752,0.004133589,0.015899934,0.001745447,0.000244614,0.005957142,0.001379841,-0.007733439,-0.000325937,0.116531357,0.045739353,0.009172637,-0.005899644,0.02386412,-0.008416588,-0.006684749,0.056311168,-0.013600153,-0.002985035,-0.009759474,0.12146952,0.061330218,0.094086438,0.046442583,0.134296522,0.09212517,0.136166871,-0.004714761,0.053433634,0.07928092,-0.005714566,0.14107056,0.018591663,0.029859561,0.028397275,-0.004936405,-0.011222801
354.3999939,0.00300632,0.092499025,0.0588874,0.008309195,0.019864164,0.001459363,-0.00115639,0.008566032,0.006218369,-0.008563668,0.003656731,0.120115042,0.055041347,0.016140049,-0.005104316,0.026408898,-0.011749445,-0.005098074,0.057004847,-0.008254017,-0.002690468,-0.006531779,0.122981615,0.058675073,0.100303091,0.04781634,0.139831826,0.097479254,0.141308159,-0.014560008,0.055279393,0.080403537,2.04E-06,0.145790353,0.021130158,0.035318274,0.024863943,-0.006842609,-0.005964145
353.6000061,0.00390532,0.094250038,0.064473398,0.010677929,0.025844453,8.96E-05,0.000688984,0.005189542,0.00887047,-0.004537015,0.005760622,0.123203605,0.056953758,0.01734419,-0.004317628,0.031612113,-0.010317015,-0.005193798,0.057081953,-0.0055979,-0.003357856,-0.007284129,0.123867348,0.059312422,0.100069985,0.049790625,0.144183278,0.105299987,0.147739679,-0.005525983,0.063343361,0.084855258,-0.000459078,0.151791439,0.020817686,0.044349633,0.033235654,-0.004689922,-0.002230499
352.7999878,0.008211128,0.096622802,0.071280912,0.009751895,0.032785166,0.006617115,0.002524449,0.01354861,0.010341495,0.000389862,0.015904982,0.130875722,0.057260979,0.024691589,0.007172155,0.035741381,-0.001095664,-0.001824488,0.062203523,0.000405538,0.000738377,-0.005632857,0.137696594,0.071915843,0.108743735,0.062003691,0.156829417,0.102292232,0.14994444,-0.00021863,0.067259409,0.088990971,-0.001853873,0.149743483,0.027049474,0.041014865,0.044969101,0.003616009,-0.002698546
352,0.005279853,0.098913796,0.062344961,0.009100757,0.026971022,0.003221859,-0.004109617,0.003386812,0.012966056,-0.004879533,0.00540795,0.124437422,0.056547105,0.016974801,-0.006478583,0.035636641,-0.006068154,-0.003773626,0.059066225,-0.009306226,0.003190879,-0.002076106,0.13541618,0.064903535,0.101972081,0.053210352,0.152969897,0.103111178,0.139809325,-0.004608891,0.06530609,0.084538735,0.000135586,0.154561028,0.031099204,0.036847707,0.030186158,-0.004650228,-0.004680293
351.1999817,-0.004409476,0.088965617,0.059818242,0.003121155,0.020386646,0.001626506,-0.003392994,0.000407248,0.001172118,-0.000471335,0.005436258,0.127507165,0.051567674,0.010642645,-0.009149462,0.033656623,-0.01437593,-0.008489957,0.057239186,-0.018777121,-0.006639119,-0.010246686,0.121796191,0.060439747,0.100960545,0.048085213,0.144828335,0.099928066,0.138924509,-0.007650176,0.063163929,0.079285547,-0.004460772,0.155545235,0.024164945,0.040642701,0.033242136,-0.008761642,-0.011261093
350.3999939,0.007261958,0.100778043,0.068249345,0.003220399,0.022557613,0.000816097,0.001039789,0.003347107,0.00841169,-0.009162946,0.001537575,0.124836691,0.058450948,0.013788071,-0.006204547,0.028209563,-0.01094619,-0.004570982,0.055444974,-0.010361452,-0.002883011,-0.007275983,0.128062397,0.068250194,0.103013538,0.051394295,0.147080928,0.10544797,0.148096338,-0.009732745,0.059981491,0.087129518,-0.003300777,0.148932934,0.016960805,0.035015211,0.03545858,-0.005898112,-0.007215496
349.6000061,-0.005634237,0.098455332,0.053868879,0.004518366,0.021074504,-0.003882727,-0.012119352,-0.008281649,-0.008281955,-0.018376667,-0.007054104,0.121229254,0.037599389,0.000852355,-0.013736811,0.024082797,-0.010107053,-0.017317778,0.052869283,-0.017383687,-0.00950766,-0.019430457,0.133637577,0.056168497,0.1047806,0.045972522,0.141343892,0.094571404,0.142307818,-0.016864385,0.052400664,0.076648064,-0.01217614,0.147172749,0.017658109,0.022263566,0.025377879,-0.01651684,-0.007301947
348.7999878,0.00265882,0.108231038,0.07328964,0.020783577,0.040401209,0.01631966,0.016849194,0.025633784,0.021240998,0.013773347,0.023364946,0.155281693,0.079621829,0.037228026,0.018131869,0.060176589,0.019006941,0.021555571,0.08796747,0.016380111,0.027536493,0.019320495,0.168141037,0.096091166,0.136520103,0.082519017,0.180161864,0.137466729,0.178008691,0.020337733,0.095173948,0.114458047,0.022345753,0.182947531,0.049210113,0.059905596,0.058670394,0.025020791,0.017890513
348,0.003284687,0.109308675,0.074485786,0.02140916,0.041354917,0.017139705,0.017444691,0.023033312,0.022789709,0.017084748,0.024094261,0.158433557,0.083143771,0.041149084,0.020552333,0.06113109,0.017561493,0.022610839,0.088427365,0.018035283,0.024858132,0.02371775,0.168254629,0.098847613,0.137251645,0.085210681,0.182705,0.137924701,0.181214541,0.020017752,0.096873216,0.118620358,0.024071358,0.184418187,0.051369123,0.061846036,0.062250573,0.025724549,0.019812547
347.1999817,0.001201527,0.110507935,0.075371191,0.018472988,0.042062085,0.017663311,0.015576066,0.022381864,0.020780943,0.015862826,0.023835734,0.158618897,0.083231308,0.0405237,0.018482065,0.059994984,0.016537447,0.01934683,0.089976855,0.017152872,0.024624819,0.020104611,0.16929993,0.098577313,0.140272856,0.082117215,0.181579337,0.138094336,0.180901989,0.019260554,0.097190343,0.115172938,0.021298848,0.185800955,0.049706474,0.063689783,0.059315566,0.027275661,0.018648487
346.3999939,0.003876485,0.110163115,0.07440009,0.019450881,0.041175436,0.018824596,0.015275768,0.025639579,0.021423329,0.016082667,0.024839794,0.159563184,0.084211163,0.040528789,0.019880421,0.061285682,0.01594381,0.022570346,0.090870485,0.017330127,0.023641672,0.019558042,0.172261864,0.100091137,0.139044076,0.085226215,0.184743658,0.139484912,0.184981585,0.016080143,0.097331993,0.119002082,0.022078512,0.186168924,0.051170312,0.06179909,0.060665436,0.025020819,0.017081866
345.6000061,0.001006758,0.111591674,0.07533963,0.018569238,0.04337243,0.016858021,0.016786983,0.025297476,0.021635937,0.016865933,0.024158869,0.159951121,0.084203243,0.041714724,0.021385964,0.063621238,0.015906189,0.022761038,0.094201319,0.015650021,0.021854637,0.020478843,0.17553483,0.100861825,0.141518414,0.087374836,0.187795192,0.141523868,0.186554015,0.016401535,0.098911814,0.119954132,0.022130374,0.189381346,0.050449159,0.062253978,0.060264844,0.026241731,0.018174054
344.7999878,0.001396227,0.112723433,0.073509388,0.018933361,0.038481813,0.017066952,0.014311957,0.024878472,0.020142408,0.014300026,0.021530326,0.160117149,0.083052844,0.038500454,0.018378435,0.059375867,0.013737652,0.019279253,0.090616643,0.016238283,0.023088234,0.019036556,0.172721461,0.099702843,0.141617283,0.086366288,0.187102944,0.142138943,0.18606171,0.01721756,0.09639819,0.117281713,0.020279603,0.191227064,0.049175758,0.062661946,0.058374427,0.025053944,0.016340328
344,0.001460272,0.113280878,0.074856505,0.017428333,0.041639619,0.015514788,0.013139769,0.021848349,0.020272389,0.014594376,0.022729205,0.16134645,0.084648222,0.038582318,0.014984359,0.058973853,0.015254507,0.019397849,0.092826337,0.014941811,0.023615787,0.01890132,0.176171169,0.100106001,0.142595619,0.086135395,0.191029578,0.143131882,0.188676775,0.016780445,0.099001378,0.121253654,0.020772498,0.192090735,0.050953574,0.062797248,0.058147851,0.023276558,0.017162189
