wavelength (nm),DOMBlank1,DOMSTD32,DOM12918,DOM12924,DOM12957,DOM13090,DOM13109,DOM13111,DOM13143,DOMBlank2,DOM13262,DOM13313,DOM13335,DOM13476,DOM13531,DOM13589,DOMBlank3
805.5999756,-0.000578632,0.000549778,0.002977883,0.001708361,-0.000242432,0.002994382,0.002471987,0.003073523,0.000609447,-0.001183755,0.000834537,0.002795994,0.002635302,0.000470214,-0.002100889,0.000853548,-0.002378247
804.7999878,0.000452101,0.001863693,0.003675448,0.001443546,0.001683829,0.002357792,0.000610769,0.004259518,0.001672967,0.002650121,0.001305085,0.001470766,0.001953185,0.003089738,0.001013712,0.003298146,0.000286859
804,-0.000572944,-0.000233791,0.003506184,0.000326571,0.001470506,0.004676878,0.003106502,0.005846906,0.001567009,0.002669811,0.003272742,0.003290008,0.001028034,0.000261501,2.65E-05,0.000965247,-0.000915346
803.2000122,-0.001488375,-0.00125753,0.001848875,0.000493563,5.30E-05,-0.000691433,0.000661891,0.003577536,-0.001165839,-0.000104101,-1.87E-05,0.00140768,-0.001095457,0.000726994,-0.001963613,0.00226447,-0.002205672
802.4000244,-0.000100012,0.001387268,0.003364272,7.51E-05,-0.000332042,0.00130833,0.000998637,0.002648454,0.000681283,0.000586376,-0.000622163,-0.000291223,-0.000677322,0.001740119,0.000467934,0.001600732,-0.000588093
801.5999756,0.000916372,0.003329186,0.004641137,0.002043111,0.0031714,0.004430907,0.001130642,0.005528718,0.002826242,0.00345958,0.001806919,0.002761735,0.002441685,0.004188577,0.004112656,0.002616889,0.000149621
800.7999878,0.000865012,0.000240729,0.0043568,0.002342072,0.002511925,0.004396755,0.002688356,0.005388765,0.000614657,0.003403796,0.001021184,0.003550262,0.003149001,0.002756317,0.00176008,0.003567983,7.68E-05
800,-0.003032234,0.001569191,0.000324239,-0.001065143,0.000315483,0.002016922,-0.00048416,0.001875236,-0.002907799,-0.001018815,-0.001880319,0.00187313,-0.001392553,0.001000401,-0.002781426,0.001892655,-0.003310436
799.2000122,-0.00492888,-0.001776952,-0.00165618,-0.002151326,-0.000839292,0.002175798,-0.001993349,0.001533263,-0.002283188,-0.00206575,-0.003554211,-0.002346014,-0.002773401,-0.00133955,-0.000148767,-0.000783844,-0.001884752
798.4000244,-0.00161528,-0.000622887,0.003722833,0.001787553,4.38E-05,0.002377521,0.000223764,0.002613139,0.000290771,-0.001530113,9.58E-06,0.000174144,-0.001218502,0.000270955,0.000611132,0.000643562,-1.12E-05
797.5999756,-0.00161497,0.002155637,0.002346861,0.000959565,0.000768198,0.002117709,0.001270632,0.002826842,0.000621527,0.003620812,0.001437183,0.003585209,0.001653867,0.001669017,0.000559575,0.002012995,-3.08E-05
796.7999878,-0.001037615,8.73E-05,0.002866838,0.001575011,0.001866865,0.00449391,0.000277094,0.004109625,-0.000319315,0.001255315,-0.000105912,0.003185481,0.000529743,0.002735919,0.000634229,0.003302398,-0.001549253
796,-0.002883526,-0.002310173,0.001571608,-0.001323034,-0.00154528,0.002417867,-0.000227168,-0.000950321,-0.001352866,-0.002038904,-0.000811491,-5.08E-05,-0.00146753,-0.0005307,-0.001367833,-0.001179109,-0.002706624
795.2000122,0.000261061,0.001411212,0.001294725,-0.000341612,0.003219408,0.002207695,1.22E-05,0.001739184,-0.000554331,0.00053319,-0.000258834,-0.000495951,0.002115524,0.001650567,0.001953003,0.001704671,-0.000140849
794.4000244,4.38E-05,0.000964131,0.00362833,0.002009848,0.001142529,0.003871313,0.002488519,0.001834681,0.000919459,0.000907111,0.001148551,0.002092842,0.000696528,0.001462896,0.000196079,0.001791712,0.001327881
793.5999756,-0.001146425,0.000838946,0.002879685,0.001872714,0.000960213,0.003326343,0.000608591,0.003147645,0.000294941,0.001509702,0.000161999,0.002000304,0.001244826,0.001512819,0.000777456,0.000578211,-0.001487137
792.7999878,0.001519677,0.002238866,0.002910513,0.002210765,0.002414326,0.003046307,0.001318093,0.003710849,0.000442539,0.000785728,-0.000529873,0.001623882,0.002636213,-0.000696188,0.00120555,0.002297024,-0.00016745
792,-0.002683265,0.001129422,-0.000604741,0.000776185,0.000679287,5.38E-05,-0.000591299,0.000156017,-0.000294845,-0.003677845,-0.000803327,-0.000391582,0.00054024,0.000534071,-0.002019373,-0.001085336,-0.002350596
791.2000122,-5.58E-05,0.003249138,0.004930713,0.001774635,0.0031508,0.002548507,0.002183369,0.002441945,0.001593145,0.001849785,0.001220762,0.00135621,0.000226328,0.000845093,-0.000398823,0.001552123,-0.000796247
790.4000244,-0.000642997,-0.002258415,0.002110868,-0.00122449,-0.002283239,-0.000386823,0.000960862,-0.000789735,-0.003657567,-0.001089932,-0.002243427,-0.000125581,-0.000601122,-0.000754696,-0.002128504,-0.000958483,-0.003011154
789.5999756,-0.002546224,0.001466558,0.003163029,0.004564117,-0.001107955,0.002758661,0.000789437,0.002353264,0.000278027,0.002344701,0.001315782,0.003142352,0.000833447,0.002043501,0.000958346,0.001595562,-0.000249262
788.7999878,0.000137761,0.000993734,0.001038621,0.002442674,-3.09E-05,0.003349429,0.001628429,0.004788439,0.000757644,4.35E-05,-0.001530319,0.000807071,3.08E-05,8.00E-05,0.001096152,0.001088781,-0.000769219
788,-0.000654577,0.001070253,0.001964886,-0.001101809,0.001994947,0.002374528,-7.26E-05,0.000845845,-0.001595679,0.001902483,-0.001960469,0.002281176,0.000824837,0.000169301,0.000739985,0.001038076,-0.000612341
787.2000122,-0.001766898,0.00220002,0.002249794,0.001488039,0.002083764,0.001459389,-0.000795678,0.002428982,0.001556955,0.003083169,-0.00086864,0.001555968,0.000702025,0.001390332,0.000352943,0.001209937,-0.001617807
786.4000244,-0.00388873,0.000293827,0.000701636,9.68E-05,0.000802352,0.001230289,5.17E-05,0.001068436,-0.0016241,-0.00148239,-0.003497158,-0.000151562,-0.001279211,0.001492662,-0.002727512,-0.001180399,-0.001849234
785.5999756,-0.003773677,-0.000760278,0.002042331,-0.001899855,0.001258015,0.000768457,-0.002829933,0.001065764,-0.002107896,-5.30E-05,-0.003516673,-0.000603707,-0.002132162,-0.002182544,-0.002300028,-0.000506914,-0.001278023
784.7999878,-0.001898566,0.001064855,0.001776299,-0.000480437,0.000985613,0.002853341,-0.000658609,0.001908852,0.000125436,0.000476796,-0.001169247,-0.0002296,0.000236869,0.000271396,-0.000394737,0.000405823,-0.002392767
784,-0.00096153,0.001994089,0.003099228,0.00043448,0.000916579,0.00493896,0.001022508,0.001364857,0.000360094,0.001909607,-0.000708749,0.001564307,0.000671276,-0.000569687,0.002476595,0.002067898,-0.000768495
783.2000122,-0.000460785,0.001125581,0.003331691,0.001295997,-0.000326869,0.003172026,-0.000788082,0.003403822,0.001081178,0.001653582,-0.000208073,0.002002489,0.001048481,0.001814223,7.82E-06,0.002119686,-5.53E-05
782.4000244,-0.00141335,-0.000253401,0.002921979,0.001631287,0.000947346,0.000988441,0.000150941,0.001580233,-0.000331007,-0.000937096,-0.00020176,-0.00100554,-0.001038648,-0.00099242,-0.000143229,0.001186913,-0.003150413
781.5999756,-0.002367846,-0.002761621,0.001100537,-0.001876195,0.000709622,-0.001142139,-0.001212307,0.003420363,-0.001180451,-0.000598744,-0.002558473,-0.00278405,0.000983745,-0.00296817,-0.001975105,-0.00082627,-0.003322716
780.7999878,-0.004688437,-0.001896917,0.001809622,-0.001077073,7.12E-05,0.000579144,-0.00071552,0.000720771,-0.000940144,-0.001363704,-0.001576696,-0.000906047,-0.0028055,-0.001669435,-0.000172832,-0.001211222,-0.002750766
780,0.000231819,0.001722031,0.002563636,-0.000438546,-0.000369598,0.001217933,0.000865375,0.00260892,0.00212892,0.001026945,-0.001017937,0.00196616,0.000897902,1.34E-05,0.00213597,-0.001023308,-0.001256498
779.2000122,-0.001758029,0.001027152,0.002729251,0.000280565,-0.000883727,0.002891854,0.001143541,0.001950428,0.001895879,0.001554305,0.000104877,0.002654392,-0.002024527,-0.000155702,0.001112345,-0.000609756,-0.001368091
778.4000244,-0.00261318,0.00138036,0.003188532,0.000774681,0.001201631,0.000892766,0.000873001,0.000211851,0.000319654,0.001368753,-0.001647413,0.001411264,-0.000111606,0.000431371,-0.000604638,0.001447104,-0.001048048
777.5999756,-0.002697106,0.000368954,0.001489052,0.000805904,-0.001027647,0.000979801,0.000371804,0.000649239,-0.00069195,-3.47E-05,-0.001769321,0.000729224,-0.000697894,0.001498039,-0.001326905,-0.0002816,-0.002529187
776.7999878,-0.002170284,-0.000207711,0.002942594,-0.000266285,0.000772866,0.001542953,-0.000504949,0.000605481,5.17E-05,0.000426318,-0.001914339,0.000909627,-0.000327231,-0.001057034,-0.000810716,-0.000332818,0.000681413
776,-0.003298927,-0.001109142,0.000952664,0.000466638,-0.000254798,0.002053541,-0.000288947,-0.000606809,-0.001381096,0.000460134,-0.000714124,-0.000144213,-0.002044108,-0.00138765,0.000869422,-9.53E-06,-0.002983184
775.2000122,0.000342451,0.000395718,0.004482507,0.001411731,0.002284117,0.004365612,0.000179608,0.002128062,0.001511442,0.00235355,0.000653024,0.000780334,0.000848568,0.001629053,0.000643121,6.65E-05,-0.001568443
774.4000244,0.000638403,-0.000221476,0.001723148,-0.000795833,0.001141076,0.002397902,0.001795793,0.001789633,-0.000695413,0.00075894,-0.002552246,0.000762571,0.000152858,0.000631118,0.000437408,0.001387372,-0.000363804
773.5999756,-0.001716209,0.000483767,0.001800576,0.001262765,0.000181654,0.001439936,-7.18E-05,0.003003062,-0.000173608,0.000878526,-0.00183949,0.001227148,0.001253627,-0.00052646,0.001280913,0.000492164,-0.000277875
772.7999878,0.000512249,0.00200873,0.003702129,0.000739311,0.000875413,0.003327517,0.003316196,0.003735992,0.000538762,0.002199109,-0.001185046,0.003054362,0.001524197,0.001538744,0.000692536,0.000419581,-0.00028936
772,-0.000601225,0.000604962,0.003213201,0.002003425,0.002775751,0.002463943,0.001003619,0.002291195,0.00115343,0.002194921,0.000595371,0.002025582,0.000794001,0.00151165,0.001548928,0.000652791,0.00027396
771.2000122,-0.000275598,0.002067091,0.002564833,0.001790959,-0.000124287,0.001470194,0.002774396,0.001648073,0.002612097,0.001960024,-0.000973773,0.001538381,0.001153845,0.001733544,0.001370804,0.001150393,-0.00045282
770.4000244,0.000163345,0.003227075,0.003937814,0.001693496,0.00250828,0.003093466,0.002438483,0.004353767,0.001805125,0.000892273,0.000118444,0.002170361,0.002683589,0.001096333,0.002564807,0.002209256,0.001191793
769.5999756,-0.001211532,0.001501572,0.001619829,0.000474801,0.002191304,0.003233934,0.001369506,0.003421433,0.002087821,0.001361949,-0.000389823,0.001371168,-0.000639223,0.001479493,0.001623544,0.000568439,0.001531159
768.7999878,-0.002721802,0.000469618,0.001229199,6.19E-05,0.001751139,0.001376777,-0.000354493,0.00088942,0.00135673,0.000568128,-0.002174611,-0.000494141,-7.51E-05,0.001293868,-0.000378754,-0.000561621,-0.000282893
768,-0.00136102,0.001016047,0.003030301,-0.000615236,0.001619257,0.002000356,0.001432066,0.004779462,0.001153456,0.000440958,-0.001190932,-0.000842185,0.000802352,0.001137598,0.000365586,-0.000569222,-0.000570824
767.2000122,-0.002841814,-0.000555055,0.002752539,-6.97E-05,0.001286962,0.00210387,0.000745353,0.003323056,0.001995909,0.001581298,-0.001366852,-0.001120658,0.000887449,-0.000886776,0.000486178,-0.001078261,-0.001259492
766.4000244,-0.003004933,-0.000348027,0.001772556,0.00040761,0.000703321,0.002652491,0.00205713,0.002362451,0.000126161,7.48E-05,-0.001091688,-0.000307779,2.44E-05,0.001990396,2.33E-07,7.26E-05,-0.000437666
765.5999756,-0.002051219,0.002101893,0.002590691,0.000731817,0.000724116,0.003647464,0.000889705,0.001671771,-0.00012408,5.94E-05,-7.27E-05,0.000592338,-0.000340164,4.19E-06,0.000649161,0.001196128,-0.00122511
764.7999878,-0.001029403,0.001149459,0.0026739,0.000920652,-0.000313573,0.001095139,0.001589664,0.002988178,0.0011288,0.000287947,-0.000321333,3.97E-05,0.000466586,0.000384396,0.000238993,0.000433547,-0.002449811
764,-0.000947944,0.001547733,0.003746724,6.53E-05,0.001000557,0.003865777,0.0011913,0.001598056,-0.000267061,0.001155403,-0.000949391,0.00062443,0.001212948,0.002490784,0.001235118,-3.70E-05,-0.001977631
763.2000122,-0.000927383,0.0007397,0.003201518,0.002206446,0.001393656,0.003949308,0.00118276,0.002735919,0.001890315,0.001260273,0.000434428,0.0021643,0.001555526,0.000393334,-0.000245226,0.001131032,-0.0005322
762.4000244,-0.002503193,0.00201895,0.002913223,0.000428002,0.00187014,0.002883281,0.000354809,0.002057936,0.001295218,-0.000299811,-0.000785601,0.001538588,-0.000473972,0.001906408,0.001130357,0.000884232,-0.00022991
761.5999756,-0.000402133,0.002798286,0.005780322,0.001468532,0.003362211,0.006088064,0.002230357,0.004056162,0.002576291,0.00156067,0.00036271,0.002978587,0.001906018,0.00119348,0.002014009,0.002264912,0.000803104
760.7999878,0.000172279,0.000812647,0.003210228,0.001614502,0.002416695,0.003046489,0.00034398,0.002908402,0.002178452,0.000320664,0.001225902,0.002246672,0.0009454,0.002010914,0.001432586,0.001749892,-0.001395752
760,-0.002810901,0.001765356,0.003684403,0.001576596,0.00090571,0.003012758,0.00045959,0.000421628,0.001645215,-1.74E-05,-0.002393951,0.002123744,-0.000394633,-0.000692984,0.000249949,0.001044719,-0.002735847
759.2000122,-0.00114911,3.02E-05,0.002727323,0.000735707,0.001124569,0.002473706,0.00194294,0.001461415,-0.000111451,0.000225525,-0.00049533,0.00095378,-0.000255161,-0.000114556,0.000175024,0.00026966,-0.001630237
758.4000244,0.001586806,0.00305543,0.003862303,0.001969463,0.002271157,0.00523201,0.001953497,0.002554782,0.001510403,0.001207705,0.001481779,0.001650801,0.000230602,0.0025859,0.003802028,0.000474179,-0.000365667
757.5999756,-0.000342181,0.001136119,0.003352742,0.001477597,0.00109501,0.003016538,0.000902753,0.001019316,0.00042453,-0.000568549,0.00080912,0.000890665,0.00039735,0.000663783,0.000387064,0.0009935,-0.000299035
756.7999878,-0.000241759,0.001105494,0.003682471,0.000949992,0.001848407,0.003751058,0.001002296,0.002178998,0.001891017,0.002127698,0.000573442,0.000513234,0.000773358,0.000819702,0.002567724,0.00231524,0.000297454
756,-0.001499055,0.000162284,0.002417684,-0.000515808,0.000690306,0.001998354,0.000730832,0.001106065,-0.000737848,-0.000111244,-0.000636225,0.00176151,-6.92E-05,-0.00097305,-0.001011687,0.002190081,0.000500742
755.2000122,1.40E-05,0.001263804,0.005112451,0.002360629,0.002110841,0.003493919,0.000970824,0.002994251,0.002583764,0.000992774,0.001126126,0.002243575,0.00116742,0.001412277,0.002093674,0.001278654,9.84E-05
754.4000244,-0.00155178,0.00047405,0.002853497,0.000801755,0.000761378,0.003346638,0.000989712,0.001795325,0.000133411,-0.000654784,-0.000805549,0.000701558,0.000594256,0.00120215,0.001105312,0.000646621,-0.000733196
753.5999756,-0.002175435,0.000814618,0.002204027,0.000601411,1.47E-05,0.002932742,0.001492636,0.000214907,0.000439378,-0.000634364,-0.001539038,0.001121481,0.000424167,0.0012556,-9.94E-05,0.000486359,-0.001758029
752.7999878,-0.000416047,0.001057927,0.004347361,0.002410969,0.001674396,0.003478236,0.002552022,0.003911824,0.001360858,0.001130045,0.000227856,0.002564235,0.000510357,0.002402171,0.003112186,0.001735129,0.00132422
752,-0.001369845,0.001308356,0.002795733,0.001536926,0.000987118,0.004310026,0.000827664,0.002926879,0.000821569,0.000905866,0.001217881,0.002176163,-0.000263905,0.00234163,0.001402486,0.001369947,-0.00046487
751.2000122,-0.003384004,0.000588761,0.003059914,0.000657172,0.000937254,0.001256327,0.001703553,0.002595978,1.97E-05,-0.001645865,-0.000144057,0.000287947,-0.000921029,0.000113654,-0.000139917,-0.00074927,-0.002672923
750.4000244,-0.00153682,0.000554858,0.003185142,0.001166589,0.001680736,0.001560566,0.002233142,0.003584479,0.000948721,-0.002035503,-0.001413917,-0.000475317,-0.00013707,0.000501208,0.000872482,-0.000632193,-0.000306951
749.5999756,-0.00053282,0.001224033,0.004884819,0.001523548,0.002208866,0.00274053,0.001847653,0.004108109,0.002593426,0.000789774,-0.000291223,0.002541555,-0.000130704,0.001859195,0.001608241,0.001954823,0.001322247
748.7999878,-0.001988763,-0.000152597,0.002001864,0.000669668,0.001343513,0.001303838,0.000913622,0.001361767,-0.000674323,-0.001615692,-0.001583712,0.000278881,-0.000671118,-0.00020176,-0.000424116,0.000793093,-0.002024887
748,-0.002401417,-0.000260438,0.002553194,0.000820065,0.002329528,0.002888023,-0.000103428,5.41E-06,0.000941846,0.000631792,-0.000280255,-0.00068156,-3.47E-05,0.000647528,2.31E-05,0.001089975,-0.001588199
747.2000122,-0.001462628,-0.000760433,0.004534662,0.000813374,0.001358781,0.002003633,0.000392635,0.001978096,-0.00027208,0.00021211,-0.000434667,0.001265621,-0.00021568,0.000444197,0.00073454,-0.000358631,-0.000302709
746.4000244,-0.00145494,-0.001165375,0.002623869,0.000822684,0.001859637,0.00244749,0.001049104,0.002447152,0.001119664,-0.000935753,-0.000822395,0.000618753,-0.000186235,0.001503078,0.001682036,0.000376675,-0.002589919
745.5999756,0.000205013,0.000961848,0.003243818,0.001928405,0.001785084,0.002759286,0.001117744,0.002611082,0.002424088,0.001159659,-0.000164293,0.001542563,0.00257853,0.001193818,0.001591872,0.000437642,-0.001792317
744.7999878,-0.001021242,0.000877981,0.002463683,0.001861223,0.001458818,0.002695649,0.000656135,0.003720927,0.001339981,0.001942862,-0.000242432,0.001416406,0.000268624,0.0016422,0.001296413,3.44E-05,-0.000107983
744,-3.05E-05,0.002538899,0.003159483,0.001213312,0.002049379,0.003226814,0.000645195,0.003247287,0.00243877,0.000775537,0.000362296,0.000770921,0.00121557,0.001947412,0.001910152,0.001341773,-0.001628071
743.2000122,-0.000206262,0.002032968,0.003774401,0.003642765,0.002426925,0.003061765,0.001084993,0.004264433,0.001651841,0.001029669,-0.000153477,-3.45E-05,0.001726709,0.000922623,0.001900247,0.001058783,-0.000771751
742.4000244,-0.001870627,0.000658987,0.002077053,0.001848433,0.002495861,0.003021673,0.00016073,0.001160282,0.00081244,0.001280471,-0.001516029,0.001994947,0.00117422,0.00079107,0.002087717,0.000808965,-0.00127281
741.5999756,-0.001273997,0.000408491,0.002743057,0.000557424,0.002215397,0.002187246,0.000248162,0.001987952,0.000733866,-6.10E-05,-0.00247761,0.000804971,0.00080077,0.000457206,0.001859195,0.000533916,-0.002488935
740.7999878,-0.001180296,0.001936803,0.00251018,0.000391495,0.00218709,0.001606942,0.000845741,0.002509842,0.001008575,0.000239123,-0.000904239,0.001446896,0.000570694,0.001301138,0.001474376,-8.00E-05,-0.000244191
740,-0.003132012,-0.000714744,0.002195337,-0.000542386,0.000244147,0.001444741,-0.000425978,0.001029981,-0.000507069,-0.002541077,-0.002267274,-0.000331887,-0.001786645,0.000690513,-0.000306227,-0.002108051,-0.004100181
739.2000122,9.21E-05,0.001223669,0.003765132,0.00269294,0.002128738,0.003381229,0.001025284,0.002291039,0.00026435,0.000609991,-0.000233843,0.001885895,0.000663783,0.000650976,0.002919764,0.001664287,-0.001191294
738.4000244,-0.000545954,0.001745395,0.002559209,0.001611748,-0.000481885,0.003158753,0.000560171,0.00249646,0.000893778,0.000449794,-0.000126926,0.000376079,0.00014351,0.000625467,0.001610423,0.000979542,-0.001925215
737.5999756,-0.000485867,0.00244218,0.003574482,0.001571608,0.000659739,0.003340925,0.000754999,0.002204183,0.001441728,0.001647683,-0.001224749,0.001944058,0.000142862,0.000641799,0.002082385,0.000836171,-0.00129129
736.7999878,-0.001847069,0.001202721,0.002643063,0.00165366,0.001874144,0.003968561,0.002111596,0.003323969,0.002253619,0.002401181,0.000439093,0.002837316,0.000189734,0.00010221,0.001526327,0.000996639,-0.001584589
736,4.25E-05,0.001865565,0.003638928,0.001403862,0.001704697,0.003855408,0.002591447,0.002997901,0.002330595,0.00095889,-0.000668327,0.001504481,0.000104721,0.001632846,0.001712311,0.002108422,0.000702129
