wavelength (nm),DOMBlank1,DOMSTD12,DOM12158,DOM12236,DOM12251,DOM12307,DOM12335,DOM12444,DOM12501,DOM12558,DOMBlank2,DOM12640,DOM12749,DOM12748,DOM12850,DOM12905,DOM13193,DOM13186,DOM13286,DOM13327,DOMBlank3,DOM13372,DOM13375,DOM13414,DOM13429,DOM13431,DOM13436,DOMBlank4
842.4000244,-0.000498433,-0.000335715,-0.003792153,-0.001114358,-0.00285241,-0.00101897,-0.002783329,-0.001738589,0.000453396,-0.001690064,-0.000288274,-0.002008603,0.000734695,-0.001003268,-0.000361166,-0.000374409,-0.00179639,-0.00254993,-0.002727461,0.001258793,-0.002973826,0.001840712,-0.000509603,-0.00037746,0.000284632,0.001731491,-0.001752821,0.000823177
841.5999756,-0.000890651,-0.000330748,0.002059991,0.00065375,-0.002885634,-0.000396185,0.000548974,0.000198073,-4.90E-05,0.000577071,-0.001493431,-0.000759555,0.001798757,0.002131001,0.001910178,0.000149724,0.000925399,-0.001084664,0.000530028,-0.000565809,0.000367192,-0.000375753,-0.000850711,0.000890302,0.000459745,0.00398771,0.002523954,0.001415055
840.7999878,-0.000608153,0.000864805,-1.38E-05,0.000383385,-0.002964879,-0.000537578,-0.000127444,-0.002442501,-0.0018997,-0.001169557,-0.001317356,0.001644331,-8.34E-05,0.000440259,-0.000722394,0.001919253,-0.000610686,0.000806267,0.001011065,0.000404605,-0.0006111,-0.000763999,-0.000306278,0.001251732,0.002191434,0.002478574,-4.78E-05,-0.001078777
840,0.001087873,0.001925025,-0.000329559,0.002975824,-0.000675564,0.002090188,0.000259429,0.001336762,0.001031537,1.87E-05,0.000339031,0.002416279,0.002061421,0.00266705,0.00232336,0.002436713,0.001196154,0.002797739,0.000315121,0.00264947,0.002690569,0.001151276,0.003244235,0.002129284,0.001277044,0.002703854,0.002487035,0.005106191
839.2000122,0.001533393,-0.000436011,0.00127045,-0.000633795,-0.001387753,-0.000487728,-0.001424031,0.001451571,0.001732998,-0.000196275,-0.000422512,-0.000237309,0.000223013,0.000916916,0.00179465,-0.000283618,0.00120812,2.01E-05,-0.000169106,0.001479493,0.001824855,0.002133499,0.000732777,0.001395994,-6.07E-05,0.00306054,0.002588921,0.00185397
838.4000244,-0.000669671,-0.000646357,0.002290856,0.003426286,0.000883662,0.000122898,0.002890681,-0.000135207,0.002911164,9.42E-05,-0.00029143,0.002605561,0.002663664,0.002182615,0.002812277,0.000566962,0.002305794,-1.04E-05,0.000408517,0.003754348,0.002208085,0.002488337,0.000839127,0.00242794,0.003372803,0.001874404,0.004687214,0.004231522
837.5999756,0.00064491,0.000536792,0.000528939,-0.001466189,-0.001597433,0.00134746,-7.09E-05,-0.000813507,0.000368021,-0.000742396,-0.002587655,0.000216435,0.000161688,-9.81E-05,0.001790283,-9.89E-05,-0.001396681,-0.001802886,0.001520846,0.000899381,4.01E-06,0.002160085,0.001322688,0.000656628,0.000731195,0.003639032,0.001102795,0.001284002
836.7999878,-0.001594492,-0.001535633,-0.002149214,-0.00022458,-0.002777722,-0.000129669,-0.001917535,6.62E-05,-0.001692436,-0.000341095,-0.000864662,0.001871076,0.00014641,0.002496564,0.001594756,-0.00129929,-0.000808391,0.000712293,-0.000253246,0.000580181,-0.000939007,-0.000889307,0.000778363,-0.000162275,0.001278654,0.002975198,0.001152677,0.000186315
836,0.001727488,0.001236831,0.00097661,0.001650723,0.000569373,0.000971862,0.000327555,0.002368724,0.002003633,0.002300563,0.000125513,0.003460414,0.001920943,0.002298611,0.002566604,0.001637861,0.00232336,0.001136689,0.002776142,0.001799328,0.00238356,0.003328873,0.002044386,0.001877914,0.002169268,0.003494128,0.004110069,0.003024644
835.2000122,-0.001037409,0.001112397,0.001628169,0.000490117,0.000892403,4.83E-05,0.000142396,-0.000401202,0.002156001,0.000831761,0.002592879,0.00097098,0.001748774,0.001621959,0.001537705,-0.001298774,0.002317973,0.001994947,0.00267877,0.001795481,0.000124892,0.001873416,0.001154027,-0.000207608,0.002828353,0.003655687,0.00158891,0.002096041
834.4000244,0.000777637,0.003818376,0.000611728,0.00075518,0.001255211,0.000277094,0.002409589,0.001292466,0.001324999,3.10E-05,0.000127611,0.002843179,0.002011122,0.001723538,0.002221095,0.001344863,0.001481389,0.001485363,0.001634379,0.003561328,0.001792024,0.00206912,0.001502818,0.001006395,0.001013426,0.003984287,0.00399155,0.000694273
833.5999756,0.001283873,0.003604263,0.001426171,0.001758079,0.001479285,0.002286589,0.00324893,0.004410875,0.002303426,0.004035312,0.001576206,0.003564486,0.004022875,0.004823905,0.003098394,0.004246186,0.005470152,0.003274854,0.002800475,0.003356629,0.003940426,0.00433774,0.00443598,0.001397915,0.002787813,0.006321081,0.005381898,0.003276341
832.7999878,0.000123261,5.08E-05,-0.000224787,0.000232363,-0.001196818,-0.000217439,-0.000830197,-6.61E-05,0.000598559,-0.000748236,0.000284658,0.001305111,-0.000855878,0.000856608,0.000179401,-0.000130394,0.001801096,0.001073964,0.000942235,0.001055514,-7.99E-05,0.001201112,0.000282767,0.000654657,0.002298195,0.001365922,0.002302801,0.001073367
832,0.001536978,-0.000264836,0.001451104,-0.00030157,-0.000942417,-0.00086306,0.000734384,-0.000604017,0.000182431,0.000466068,0.000687791,0.001505104,0.002888597,0.001432586,0.003112186,0.001038076,0.001617828,0.003490892,0.002798781,0.000800873,0.000132246,0.002174133,0.001528405,0.001401967,0.002152281,0.001998302,0.002232777,0.004114642
831.2000122,0.001625441,0.002664706,0.004115792,0.003401135,0.000158451,0.00140555,0.000374732,0.002469019,0.001540563,0.00141451,0.002834502,0.003897719,0.002276024,0.002415524,0.002944652,0.001424691,0.003402726,0.001885869,0.003138754,0.003286044,0.003317839,0.002680568,0.002710574,0.00474735,0.004394689,0.002964929,0.003885234,0.003465711
830.4000244,-0.000843787,-0.00173993,-0.000737124,0.000175128,-0.002363057,-0.005313488,-0.001897123,-0.000645685,0.00029217,-0.00100771,-0.002048282,0.000905217,0.001048222,-0.000262146,-0.000669413,-0.00145365,0.000774136,-0.00239982,-0.000292827,4.78E-05,-0.001655665,0.002055283,-0.000788185,-0.001278178,0.000795038,0.000346363,-0.000374615,-0.000275443
829.5999756,0.001993517,0.001424353,0.002141537,0.000349964,0.00077354,0.001726059,0.001296491,0.001608059,0.001659454,-0.001011119,0.002050524,0.00269221,0.002987866,0.001674682,0.002453738,0.001593977,-0.000209833,0.000923661,0.000949369,0.001283509,0.002928416,0.002167187,0.002440358,0.001359534,0.001318352,0.003519702,0.003777273,0.002811287
828.7999878,0.001829066,-0.001353227,0.001741029,0.002823976,0.001582337,0.001379633,0.001631703,0.001099032,0.000868332,0.000581166,0.000769417,0.001806866,0.004437863,-0.000423133,0.004127317,0.002823793,0.001566386,0.002769134,0.001970373,0.002238345,0.001848485,0.003768317,0.002092529,9.26E-05,0.002787032,0.004014697,0.003039737,0.002218987
828,0.000780282,0.001959269,0.002566578,0.001662235,1.94E-05,0.000505122,0.001917017,0.001200333,0.002539342,0.002040589,0.00123208,0.000541354,0.0028252,0.002270767,0.001662936,0.001895151,0.003057073,0.002141849,0.001092207,-0.000166363,0.00295195,0.002618738,0.001302384,0.001489753,0.001369506,0.005919169,0.002238553,0.001006317
827.2000122,0.000332607,0.002327628,3.16E-05,0.001803149,-0.00068554,0.00118655,-0.000447545,0.001543264,0.001920683,0.000138719,0.002625613,0.000255362,0.002431533,0.001581324,0.00139376,0.002611811,0.002826894,0.00333216,-0.000146438,0.000710996,0.002363935,0.002152515,0.00175314,-0.000319988,0.003786387,0.001016099,0.003119069,0.003751998
826.4000244,-0.002401365,-0.002989046,-0.002817382,-0.000909818,-0.003802007,-0.003370134,-0.001433784,-0.002433903,-0.002192486,-0.001774219,-0.004093103,-0.000693966,-0.001235796,-0.000906563,-0.000706991,-0.00172379,-0.001705122,-0.002459232,-0.00061994,-0.001117766,-0.001984331,-0.001097162,-0.000966076,-0.003702998,-0.001370413,-0.000350251,-0.000736556,3.94E-05
825.5999756,-0.001450709,-1.98E-05,-0.001529494,-5.08E-05,-0.000555468,-0.001903515,-0.000433374,-0.002073478,0.001389268,-0.000426598,-0.001677429,0.000643795,0.000652298,-3.56E-05,-2.59E-06,0.000686339,0.00079605,-0.001113222,0.000566029,0.000711152,0.001308694,1.16E-05,-0.000546161,-5.59E-05,0.001443884,0.002815795,0.002360135,0.001034521
824.7999878,-0.000406116,-0.001574169,0.000261061,0.001956071,-0.002014014,-0.000771286,-0.002386176,-0.000220803,-0.00172611,-0.00073025,-0.001751996,-0.000882229,0.001055851,0.000210944,0.000709363,8.34E-05,0.002547414,0.000389007,-0.00243586,0.00033442,-0.000203623,0.002229499,-8.30E-05,0.000102831,0.001050116,0.002282737,1.27E-05,0.000560508
824,0.000675528,0.000443757,-0.000652406,-0.000525633,-0.001296193,-0.001265273,-0.001388269,-2.34E-05,0.000921326,0.000141619,-0.000511309,0.000554547,0.001939508,0.000968723,0.002342723,0.00256374,0.001924973,1.41E-05,0.001496273,0.000946905,0.00129971,0.000579481,0.000191702,0.001157297,0.001616373,0.001795819,0.001369817,0.002578322
823.2000122,-0.000489797,0.000236636,-0.001453908,0.001404044,-0.003237883,-0.000742241,-0.002201243,-2.18E-05,-0.000310314,-0.000416978,-3.58E-05,-1.53E-05,0.000985172,-7.61E-05,0.001169522,-0.000454941,0.000617586,-0.000503759,-4.66E-07,0.00021571,-7.25E-05,0.001082942,0.001052166,0.001011662,0.000698629,0.002602722,0.000668657,0.001820903
822.4000244,0.000189009,0.002731152,-0.001647309,0.000294915,-0.001835108,-0.002394929,-0.000683421,0.00048172,-0.000179922,0.000162154,-0.000200052,0.000171684,-4.69E-05,0.001160957,0.000706925,-0.000449148,0.000322115,-0.001274307,-6.82E-05,0.001015917,0.000597082,0.002126059,-0.00039934,0.002039392,-0.000186132,0.000367788,0.001833485,0.001671096
821.5999756,0.000183467,0.000910198,-0.00051224,0.000431164,-0.000481264,-0.000334111,0.000797191,0.000177951,0.000247799,0.001430638,-0.000498536,-0.000137174,0.001015165,0.002152437,0.002457851,0.001537082,0.001982257,0.001869698,0.00245025,0.001094127,0.000529587,0.001162307,0.000680843,0.001250901,0.000831969,0.004045972,0.000485711,0.002172703
820.7999878,-0.000397996,-0.00043296,-0.001254226,-0.000200932,-0.001953305,0.000259766,-0.002534077,0.00073524,0.00014975,-5.34E-05,0.000841928,-0.000467663,0.000440803,0.00292482,0.00167003,-0.000580338,0.001492194,-4.24E-05,-0.000456595,0.000384888,0.000152961,-0.001138318,0.001192857,-0.00054735,0.000815215,0.00260991,0.001730165,0.0025884
820,0.001471675,0.000221148,0.000389266,0.000851084,-0.002164463,-0.000833763,-0.001428985,0.001228861,0.000787544,0.002705651,-1.72E-05,0.000530935,0.002802403,0.000993785,0.003982197,0.001719198,0.001866969,0.001898635,0.002276934,0.002160579,0.001140297,0.003374368,0.001288961,-0.000238965,0.003526226,0.003571924,0.000646258,0.000806605
819.2000122,-0.000619734,-0.001014786,-0.000382581,0.00012106,-0.00255729,-0.000444028,-0.000131584,-0.000397789,0.000804763,0.000134032,-5.58E-05,-3.24E-05,0.002079264,0.00181911,0.000251141,6.16E-05,0.000225992,0.00082813,8.24E-05,7.15E-05,0.001757507,-0.000349734,-0.000596262,0.000619219,0.001897335,0.003755627,0.000334757,-0.000184735
818.4000244,0.001193558,3.35E-05,-0.000593729,2.69E-05,-0.001925627,-0.002537628,-0.001025684,-0.000519117,-0.000341716,0.001966524,0.001378023,0.000827482,0.002818452,0.003034837,0.002739254,-0.000296242,0.003310797,0.001754414,0.001324324,0.000360016,0.001584,-0.000590213,-0.000293655,0.000399112,0.003595598,0.003342594,0.002648975,0.002545617
817.5999756,-0.000227478,-0.000269286,-0.000565344,0.000901664,-0.001421606,-0.002145144,-0.000533751,-0.000746944,0.000342451,-0.001156132,-0.001314569,0.001124699,0.00048978,0.000746494,0.001254899,0.000982214,0.002684761,-0.000221217,5.17E-05,0.000895101,0.002302853,-0.000690606,0.001025881,-0.000271873,9.84E-05,0.002088758,0.000295848,0.002037416
816.7999878,-0.001615383,-0.001191345,-0.000466267,-0.000810354,-0.00418628,-0.000711023,-0.002486258,-0.001972477,-0.000480747,0.000344964,-0.002150399,-0.000275443,0.001120754,0.000600918,0.000345871,-0.000443873,0.000510538,-0.002013447,0.000362866,-0.002157302,-0.001648186,-0.000110467,-0.001623326,-0.000613737,0.00057028,0.002999855,0.000836171,0.001104508
816,0.000331596,0.001011688,0.000104359,0.001014698,-0.000486591,-0.000570721,0.00065432,0.000165728,0.001659584,-0.000207504,-0.002733789,-0.000291896,0.002274254,0.000110392,0.002287369,0.000874194,0.001179827,-8.07E-05,0.000272147,0.001246436,0.002111492,-0.000215525,0.001185823,-3.61E-05,0.001373609,0.001613983,0.002448948,0.00270427
815.2000122,-0.000224218,-0.000116471,0.000425541,0.002092269,-0.000495382,-0.000341612,0.000751317,0.00040489,0.001440689,0.001796833,0.000552603,0.002116746,0.001188522,0.003135704,0.002660304,0.003633107,0.002976502,0.000831139,0.001653971,0.003052068,0.002692523,0.002152801,0.000944233,0.001524976,0.002436609,0.004432659,0.002794457,0.001995181
814.4000244,0.001170457,0.002325208,0.001263466,0.001868866,0.000405641,0.000164847,-0.00028548,0.001848953,0.00273941,0.001173545,0.000170389,0.002649834,0.004288536,0.003201336,0.003109109,0.002442023,0.002828874,0.001185927,0.001544252,0.002439368,0.00334189,0.001996897,0.003010099,0.001665561,0.001781523,0.004714926,0.004055639,0.004242109
813.5999756,0.000459823,0.000471329,-0.000866729,0.001949804,-0.001279159,-0.000731646,-0.000749063,0.000964131,0.001381191,0.000191598,0.000223531,-0.001256239,0.000566444,0.003843107,0.001167264,0.000695362,0.00248753,0.000525233,0.00302282,0.000783939,0.002976137,0.002157926,0.000503152,0.002211104,0.001189639,0.003518736,0.001861821,0.00421989
812.7999878,-0.001213649,-0.000111295,-0.000341716,0.000137217,-0.002405896,-0.00112861,-0.000757694,-0.000109587,0.000237336,0.000809354,-0.002013963,0.000843588,2.62E-05,0.000223816,0.002494663,0.000541872,-0.000325834,-0.000572117,0.000442358,0.002212743,-0.000557433,-0.000561466,-0.000288688,0.00080606,-0.000857738,0.002525282,0.002165158,0.000804167
812,-0.000112693,-0.001376967,-0.000861045,0.001337878,-0.003039483,-0.00036127,0.000243629,0.00141799,-0.000752733,0.000654839,-0.001298464,0.000931521,0.00093191,0.00057917,0.001276811,0.000462751,0.001968735,-0.000653336,0.000660024,0.002757411,0.001417211,-0.000653956,0.001412095,0.001757559,0.001776923,0.001933735,0.000521294,0.001385554
811.2000122,-0.000856291,0.000459901,-0.00281409,-0.00195114,-0.002062297,-0.002060236,-0.001720232,0.000323462,-0.001342647,-0.000911936,-0.00226954,0.000602085,0.000581788,0.000641488,0.000655617,-0.000150941,0.000594075,-0.00135684,-0.001026201,0.001958671,0.000215658,-0.000513274,-0.000348803,-0.000817176,-0.001123808,0.000993059,-0.000391013,0.002846071
810.4000244,-0.001692642,0.000294838,-0.001166872,0.00127746,-0.001919545,-0.000271511,0.000853496,0.001334606,0.000620827,0.001193973,0.001475181,0.001983999,0.002694424,0.002766946,0.00292078,-0.000473248,0.002210401,-0.000160619,0.000316519,0.001826362,0.001486922,8.22E-05,-0.000326817,0.000569243,0.002705807,0.002811313,0.00121827,0.002067976
809.5999756,-0.000765653,-4.57E-05,-0.000868692,0.001143619,-0.002070387,0.000640347,-0.001856554,0.000282197,0.000441762,-0.001277094,-0.001579172,0.002153659,0.002194791,0.000492941,0.001074275,0.000635344,0.001469077,-0.001371291,0.000636407,0.001008056,0.00331437,-0.000200052,-0.000713142,0.000729639,0.001251888,0.001733856,0.000164226,0.003323995
808.7999878,-0.000861975,8.69E-05,-0.000427736,0.001399785,-0.000484832,-0.001089622,0.000444379,-0.000266751,-0.000509241,0.000470473,-0.001517422,0.000749139,8.06E-05,0.001923049,0.003708265,-0.000782811,0.000666116,-0.001166407,0.001082475,0.001891199,0.000978867,-0.000787927,0.000474697,-0.001086162,0.001148602,0.003414258,-9.01E-05,0.002865613
808,-0.001168369,-0.001060443,-0.000845854,0.000949266,-0.002324489,-0.000263543,-0.000410306,0.00114406,0.000356622,-0.001156287,-0.000871999,0.000768561,0.000100786,0.000492864,0.00214791,-0.001169712,7.27E-05,-0.001995153,-0.000643618,0.001455571,0.001194311,0.00121095,-0.001279727,-0.000879129,-0.000716915,0.002617592,0.000664146,0.002610118
807.2000122,7.15E-05,0.000427355,0.001323467,0.000622123,-0.001995926,-0.001704761,-2.45E-05,0.000296107,-0.000628988,-0.000110519,-0.001382231,0.001963846,0.003001498,0.003391273,0.002439186,0.002460767,0.001826986,0.000621838,-0.00027001,0.004229718,0.00084626,-0.000545799,0.001159244,-0.000143799,0.002861366,0.003649787,0.0010606,0.000817834
806.4000244,-0.000125943,-0.000823841,0.000219102,2.29E-05,-0.002234465,-1.16E-05,-0.003349431,0.000386468,0.000695699,8.75E-05,-0.000946963,0.002213445,0.001362858,0.00213558,0.000949006,-0.000242794,0.00158891,-0.001380219,-0.001060546,0.000145115,0.000424349,-0.001745654,-0.000122837,0.000364446,5.20E-05,0.003555508,0.001436144,0.001319599
805.5999756,-0.000111244,0.000923531,0.002654366,0.000431319,-0.000172677,0.002244928,0.000307867,0.001705216,0.001305708,0.002073958,0.001087146,0.000819235,0.001333724,0.003261813,0.000968048,0.002155402,0.002229473,0.001299347,0.000918784,0.001653062,0.003284557,0.002726073,0.000617716,0.001583351,0.00059449,0.003690277,0.001216946,0.002245423
804.7999878,-0.001106354,0.000373462,-0.003182947,0.000195431,-0.002500928,-0.00243066,-0.00194042,-0.000179663,-0.001665258,-0.000577029,-0.001359369,-0.000255782,3.13E-06,0.002139352,0.00041826,9.16E-05,0.000588424,-0.002481625,-0.000565447,-0.00077449,-0.002057608,-0.001186027,-0.001680781,-0.000465698,0.000285564,0.001658545,0.001237921,0.001343097
804,-0.000772268,0.000161636,0.001044978,-0.001296555,-0.003054546,-0.001350389,-0.001440957,4.87E-05,3.88E-07,0.00021514,-0.000203313,0.001120754,-0.000499364,0.001391085,0.002472898,0.000473272,0.00146874,9.31E-05,0.00098416,0.000704799,0.000829635,0.001241582,0.000128621,0.000549233,0.000987844,0.000765112,0.001708751,0.002091671
803.2000122,-0.003233567,-0.002739397,-0.001651281,-0.001238223,-0.00232969,-0.000665226,-0.002625942,-0.000296966,-0.001489974,-0.000860115,9.58E-06,0.000825719,0.000671768,0.000722742,-0.000221838,-0.000860787,0.000522564,-0.000158445,-0.001397352,0.000602811,-0.000605051,-0.002097901,-0.002899468,-0.001625028,-0.000913848,0.002629546,0.000462051,0.001657531
802.4000244,-0.000546781,0.000747842,0.000816538,0.000165961,-0.001680781,0.000985457,-0.00042815,-8.10E-05,-0.001061941,0.000567247,0.000343384,-0.000225615,0.002517445,0.001488506,0.000757774,-0.000226029,0.001426638,-0.000537009,-0.001382954,0.001881527,-0.000587163,-0.001449935,0.000417845,-0.00121179,0.002595431,0.003199093,0.002276232,0.000296521
801.5999756,-0.000370167,-0.000436011,0.000354342,-0.000132826,-0.000875357,7.33E-05,-0.002136489,-0.000677322,0.000392816,0.000334679,0.00021975,-0.001441679,0.001243632,0.000652117,0.001422925,0.001259339,0.002295072,0.000523212,-0.00036277,0.001306149,0.001117692,0.000902883,-0.00064796,0.000863715,0.001161139,0.001048014,0.001356626,0.000570746
800.7999878,0.000496621,-0.000134172,-0.000594918,0.00194021,-0.001138111,-0.000656541,0.000779012,-0.000122527,0.000298905,-3.29E-05,-0.001771383,0.002141615,0.00073301,0.002198979,0.002760355,0.000371208,0.000650017,0.000397583,0.000774992,0.001866969,0.002733888,0.000907137,-0.00159083,8.68E-05,0.00012787,0.001939898,0.000447696,0.001410874
800,-0.00171327,-0.000832368,-0.001363756,-0.001831345,-0.002876943,-0.000377357,-0.002434881,-0.000506914,-0.001430275,-0.00189202,-0.003037529,0.000951133,-0.000548384,0.000377193,0.001055747,-0.000313314,0.000615357,-0.002051786,-0.000401099,-0.000149492,-0.000254954,-0.000514257,-0.002730959,-0.002468704,-0.000643773,0.002098902,-0.000885432,-5.93E-05
799.2000122,0.000200818,-0.000677838,-0.000618803,-0.00094283,-0.002601756,-0.001153447,-0.001926091,-0.000122165,-0.001243024,-0.001358595,-0.001933565,0.000112774,-0.000179301,0.001755662,0.001081359,0.000247748,0.000855934,-0.000784826,-0.001244779,0.000999234,-0.000499829,-0.001463712,-0.002173941,-0.00146108,0.000683332,0.001847679,0.000706874,0.001165162
798.4000244,0.000242723,-0.000963855,0.00086924,-0.000153425,-0.00157422,4.46E-05,0.000809743,0.001770762,-0.000414082,0.0023852,-0.001024341,0.001911687,0.002241442,0.002135918,0.000213016,0.002399463,0.002125226,-0.000120301,0.001151665,0.002488311,0.002631421,0.001940288,0.000852666,-0.00086027,-0.000250763,0.003804144,0.000564629,0.003007467
