wavelength (nm),DOMBlank1,DOMSTD23,DOM12446,DOM12471,DOM12478,DOM12479,DOM12523,DOM12528,DOM12529,DOMBlank2,DOM12628,DOM13290,DOM13292,DOM13294,DOM13314,DOM13317,DOM13398,DOM12274,DOM12703,DOMBlank3,DOM12705,DOM12722,DOM12723,DOM13001,DOM13008,DOM13049,DOM13053,DOM13064,DOM13068,DOMBlank4,DOM13072,DOM13450,DOM13457,DOM13618,DOM13619,DOMBlank5
469.6000061,-0.001932482,0.019257685,0.004431848,0.002890264,0.00038095,0.01312875,0.028327337,0.004448429,0.001460454,-0.005988298,0.006559558,-0.00610098,-0.006425688,-0.009131668,-0.008572703,-0.010086416,-0.007707755,0.022620138,0.038061935,-0.00608301,0.006108829,0.011632768,0.042654902,0.023884987,0.02362724,0.026462488,0.045918629,0.022547852,0.010327896,-0.01306088,0.005848822,0.008307901,0.031530436,-0.002579214,-0.010417965,-0.012336646
468.7999878,-0.002579986,0.018119913,0.003290973,0.002605275,-0.001077383,0.012266681,0.027855495,0.00485605,0.001862913,-0.005918439,0.00592712,-0.007293904,-0.007315438,-0.009276124,-0.008735866,-0.010918626,-0.008023133,0.021852268,0.037264492,-0.007594422,0.00547217,0.01043763,0.041847106,0.023391746,0.023098063,0.026045877,0.046147894,0.022462001,0.010163095,-0.014659977,0.004939431,0.009252542,0.031846203,-0.003288754,-0.011136522,-0.012106966
468,-0.002194701,0.01807854,0.002101763,0.001376647,-0.00135813,0.011792197,0.026418692,0.005176522,0.001004708,-0.006133906,0.006844105,-0.006078058,-0.007148074,-0.00906652,-0.008584683,-0.010950532,-0.007185707,0.021318097,0.038080219,-0.007893461,0.004342812,0.010861265,0.042729158,0.024895715,0.02427095,0.02577344,0.047728237,0.022076143,0.010654291,-0.01443002,0.004295229,0.006891706,0.03273188,-0.003649301,-0.01113748,-0.012379318
467.1999817,-0.001009208,0.01812342,0.003748995,0.001920241,-0.000817589,0.013076699,0.025523465,0.00628418,0.000957334,-0.005894383,0.006366759,-0.005854697,-0.006766006,-0.008635844,-0.007998838,-0.010782897,-0.006539786,0.022605304,0.037954602,-0.007056345,0.005769724,0.011434807,0.043657083,0.025595425,0.024185881,0.026787916,0.048458342,0.023147259,0.011706958,-0.01369046,0.005730457,0.00808898,0.033235319,-0.002761312,-0.009789946,-0.011773783
466.3999939,-0.00061994,0.019321442,0.005197087,0.003498642,0.001600446,0.013797717,0.027481528,0.006735328,0.002981845,-0.005426447,0.006854519,-0.004826288,-0.006691071,-0.007243806,-0.007607191,-0.008880656,-0.006280229,0.024163002,0.040452663,-0.00603701,0.00623465,0.012065848,0.045138665,0.026349401,0.024945088,0.027902197,0.050431803,0.023402508,0.012475171,-0.013233716,0.007717917,0.010293224,0.034194544,-0.000511826,-0.009298523,-0.010987029
465.6000061,-0.001877277,0.019875029,0.004277451,0.004481199,9.21E-05,0.01459791,0.028804643,0.007573464,0.001687519,-0.005234722,0.006033963,-0.005082263,-0.005496539,-0.007731862,-0.007608819,-0.008199304,-0.005914353,0.023889309,0.040824007,-0.005847801,0.005989291,0.01220041,0.045577977,0.026351739,0.024619531,0.028655907,0.0494956,0.023629891,0.012462757,-0.013258422,0.007567116,0.009901736,0.033604316,-0.001422432,-0.010038713,-0.010939476
464.7999878,-0.001400861,0.020021547,0.00363107,0.003028867,0.000150268,0.014282476,0.029665006,0.007849293,0.002656918,-0.006520661,0.005944072,-0.006518672,-0.006991344,-0.00785538,-0.008525595,-0.009954019,-0.006456498,0.023486825,0.041099314,-0.005483759,0.006979767,0.012413103,0.044629391,0.026016936,0.025124455,0.027402362,0.050427847,0.023579683,0.011054371,-0.014020723,0.006058086,0.008941415,0.035097096,-0.001017214,-0.010614237,-0.011199291
464,-0.000914933,0.021007771,0.003114637,0.002261087,-0.000319005,0.014776964,0.030177111,0.008116988,0.002786797,-0.006270993,0.00670909,-0.005183362,-0.006586039,-0.006806016,-0.009017489,-0.008434055,-0.005772555,0.024865698,0.041958943,-0.004947461,0.008352654,0.013401831,0.045684971,0.027149078,0.025102953,0.028272521,0.051792037,0.025093134,0.012048735,-0.012708266,0.007703214,0.010041111,0.036557484,-0.000182354,-0.010111202,-0.010439041
463.1999817,-0.000810509,0.020561073,0.004464853,0.003857837,-0.000100478,0.014488699,0.029424056,0.007814949,0.002366173,-0.006600775,0.008155207,-0.005594424,-0.006565743,-0.006589098,-0.010226965,-0.008208652,-0.005167657,0.02621833,0.041957717,-0.004528818,0.008530814,0.013866344,0.045548249,0.028374946,0.024761602,0.028595796,0.052032799,0.025091434,0.012498428,-0.012453831,0.007403648,0.010473057,0.036465641,-0.000690296,-0.008952881,-0.010657835
462.3999939,-0.002275823,0.019643348,0.004031053,0.003439306,-0.001418252,0.013156765,0.029085521,0.006496465,0.001834057,-0.007513524,0.006581555,-0.006958432,-0.007113901,-0.007913288,-0.00959158,-0.009121732,-0.006918588,0.025301838,0.041532192,-0.005907509,0.007080765,0.013637124,0.044662096,0.026654596,0.024611449,0.028448431,0.051330928,0.024336049,0.01179273,-0.014314219,0.006599532,0.010153794,0.035731908,-0.001804072,-0.009578211,-0.01168106
461.6000061,-0.00267246,0.020850927,0.004835265,0.00312178,0.000407222,0.014054267,0.030129192,0.006606839,0.002014269,-0.005711142,0.004900474,-0.005587984,-0.006081734,-0.007300522,-0.008365654,-0.009224785,-0.006382275,0.02688531,0.042383008,-0.00595,0.008574428,0.014165054,0.046091445,0.027642773,0.026529487,0.028694786,0.052061222,0.025636613,0.012803877,-0.01255851,0.007442778,0.010579539,0.036253866,-0.000886362,-0.008815573,-0.010283495
460.7999878,-0.001650713,0.021402879,0.004288692,0.005371912,0.002159929,0.01579324,0.032063417,0.008680948,0.003154529,-0.004042481,0.005603235,-0.004145002,-0.006191737,-0.005541676,-0.00667542,-0.008013679,-0.004971773,0.027976265,0.044325009,-0.004375189,0.009061477,0.016016537,0.048249029,0.029240578,0.028020717,0.031241965,0.054746173,0.027803168,0.012766581,-0.012094731,0.007915957,0.012071305,0.037652008,0.000221925,-0.007056905,-0.01129938
460,-0.002089606,0.020581294,0.004633707,0.005080156,0.00212468,0.015976572,0.031437729,0.008347588,0.003552663,-0.003335149,0.006418747,-0.005056217,-0.007509198,-0.005321773,-0.006950688,-0.008222114,-0.005086254,0.028832609,0.044821955,-0.004875232,0.010164261,0.015270379,0.049029529,0.028871726,0.028001582,0.031391032,0.05617059,0.028031817,0.013452585,-0.01173589,0.008564264,0.012799905,0.037332557,-0.000754903,-0.008065365,-0.012466407
459.1999817,-0.001445755,0.020374058,0.003181569,0.002973973,0.001360209,0.015941259,0.03210241,0.008269643,0.003162117,-0.00430553,0.00765239,-0.006642739,-0.008208246,-0.005808366,-0.006671749,-0.00910201,-0.004793928,0.02794181,0.044564333,-0.005924312,0.009003463,0.014241121,0.049129464,0.029373063,0.027867612,0.031089973,0.055385154,0.027585506,0.013611508,-0.012777646,0.008528808,0.011365501,0.038073041,-0.001080326,-0.008480869,-0.01250816
458.3999939,-0.002930221,0.019265478,0.003755941,0.001915353,-0.00076586,0.014668243,0.030785399,0.006674102,0.001933839,-0.007324856,0.007072319,-0.00776619,-0.008882837,-0.008348591,-0.008594936,-0.010412152,-0.006211029,0.027029915,0.044036452,-0.006668639,0.007621566,0.014330605,0.048198637,0.028836565,0.026784806,0.029305292,0.054968249,0.026426092,0.013265589,-0.013823929,0.007580075,0.01008713,0.037557561,-0.00170208,-0.009610115,-0.011990998
457.6000061,-0.000224373,0.022065794,0.006908617,0.005677555,0.002231736,0.017824106,0.034709219,0.009088914,0.005358363,-0.004388309,0.008830525,-0.004443503,-0.005582158,-0.006169177,-0.006471188,-0.006786496,-0.003003442,0.03003348,0.045582291,-0.003962816,0.008746604,0.017554324,0.050380141,0.030999832,0.029219424,0.031942677,0.058523394,0.029256888,0.015927214,-0.011437267,0.009837996,0.013677513,0.041213319,0.001067969,-0.007351784,-0.010165269
456.7999878,-0.000888894,0.021188373,0.005227818,0.006287988,0.001984727,0.016830681,0.033896912,0.009727063,0.003528392,-0.005402262,0.009737043,-0.005552973,-0.0057864,-0.006061976,-0.007057618,-0.007282907,-0.004746614,0.028883677,0.045871127,-0.004967013,0.008829442,0.017363695,0.050201748,0.030288536,0.028466646,0.032589495,0.057546049,0.029205443,0.015170917,-0.011887038,0.008331993,0.013548236,0.040089525,0.000357632,-0.00787287,-0.009936258
456,-0.000107828,0.021410111,0.005665569,0.004524853,0.002632515,0.017741451,0.033143502,0.008571498,0.002562099,-0.005685849,0.008184724,-0.006166114,-0.006696067,-0.0070322,-0.005746959,-0.007953701,-0.0062293,0.028654857,0.045662567,-0.004742568,0.009768018,0.017174119,0.050114319,0.029827924,0.03004599,0.031987619,0.057655767,0.028783482,0.01633033,-0.012296286,0.008680367,0.013517311,0.040184271,0.000308437,-0.007735982,-0.010682082
455.1999817,-0.000462129,0.021834439,0.004803725,0.005243328,0.002306418,0.017736407,0.035421364,0.0096967,0.00339837,-0.003722915,0.008898821,-0.004210533,-0.006528821,-0.006376714,-0.005036463,-0.007516831,-0.006025318,0.028984809,0.04536042,-0.003880675,0.010362651,0.01726817,0.051443223,0.031145424,0.030852344,0.032853648,0.057600077,0.028757732,0.01561009,-0.011176031,0.009425489,0.01350476,0.041417502,0.001477207,-0.006995012,-0.010918121
454.3999939,-0.000772268,0.022399852,0.005276656,0.005562697,0.002803758,0.018295698,0.036343977,0.009543278,0.004163879,-0.003600783,0.009605439,-0.004139874,-0.006434105,-0.005741084,-0.005570147,-0.006692957,-0.005533855,0.02963757,0.047030397,-0.004477273,0.011679754,0.018221321,0.052594397,0.032005511,0.030595651,0.033579875,0.060208403,0.027989931,0.016287731,-0.012047803,0.010006912,0.014098653,0.04226099,0.001956175,-0.007820753,-0.010839961
453.6000061,-0.001874494,0.022183439,0.004405619,0.005482709,0.001845313,0.017594244,0.035597976,0.009687674,0.004450286,-0.00524797,0.00882083,-0.005689988,-0.0070975,-0.00632503,-0.005835798,-0.007348017,-0.006285077,0.02966121,0.047342774,-0.004198843,0.011308614,0.017329561,0.052825633,0.030573431,0.030101364,0.033476353,0.059644304,0.028644791,0.015243004,-0.012629924,0.010806036,0.0124159,0.04196097,0.001865253,-0.006764425,-0.010993642
452.7999878,-0.002424945,0.022570945,0.004196105,0.004625674,0.001655245,0.017493952,0.036059972,0.009232472,0.004479787,-0.004234887,0.009478454,-0.005800806,-0.006243283,-0.006036755,-0.005969405,-0.008345899,-0.005313181,0.031294681,0.047574408,-0.004368731,0.012017891,0.017226528,0.053345054,0.030198867,0.031358115,0.034158811,0.060079549,0.029408848,0.015696555,-0.011955895,0.010317531,0.012082404,0.041595973,0.000422276,-0.006792918,-0.010759362
452,-0.002854261,0.022136584,0.003860344,0.004378424,0.00056647,0.016375218,0.035345767,0.00901874,0.002867724,-0.005448892,0.009569396,-0.006977843,-0.006735778,-0.007187285,-0.008033196,-0.010056875,-0.005479924,0.030584291,0.046798129,-0.006865949,0.010943472,0.017421732,0.053164914,0.031453785,0.031019181,0.033707142,0.05988108,0.029343788,0.015129155,-0.01424724,0.009906476,0.011140651,0.042051133,0.000762467,-0.008437864,-0.011538814
451.1999817,-0.002060339,0.022252314,0.003784402,0.004004979,0.000309551,0.015598176,0.033774231,0.008937133,0.001105468,-0.005900002,0.008898477,-0.007399274,-0.00729706,-0.007170889,-0.00705283,-0.010450919,-0.005690755,0.031298354,0.04815881,-0.005890859,0.011205671,0.018357776,0.052130185,0.031422284,0.030796347,0.034003109,0.060128037,0.03005545,0.01579901,-0.014780738,0.009849091,0.013182915,0.043628089,6.88E-05,-0.008583109,-0.011296253
450.3999939,-0.002412177,0.023111356,0.003773252,0.003379142,0.000970357,0.017724382,0.03531982,0.009727301,0.00266705,-0.00454178,0.008594336,-0.007172721,-0.006235475,-0.007274812,-0.006332173,-0.008776102,-0.005814343,0.032222636,0.048817046,-0.005686718,0.011929733,0.018508375,0.053765476,0.032057844,0.032233011,0.033749301,0.062773772,0.03050378,0.015000891,-0.013886011,0.009867123,0.014514848,0.045143604,0.000341985,-0.007830364,-0.010411495
449.6000061,-0.002431844,0.024399627,0.005249223,0.002396782,0.002133473,0.018460482,0.036065988,0.009263436,0.00395704,-0.005103293,0.009215681,-0.005992179,-0.00616637,-0.005492552,-0.005617219,-0.007706585,-0.004869908,0.033606358,0.050490215,-0.00576622,0.01284563,0.019830348,0.054922037,0.033643335,0.032929126,0.035521813,0.063528076,0.0318547,0.016026475,-0.012150869,0.010570308,0.014944196,0.045107331,0.001888053,-0.007212491,-0.010662078
448.7999878,-0.001837016,0.021771999,0.004411921,0.003108379,0.002184306,0.017492739,0.037275635,0.009909469,0.004202325,-0.006146718,0.008959991,-0.005837688,-0.006631369,-0.006525557,-0.006119664,-0.008213428,-0.005678696,0.033051901,0.049453042,-0.006378041,0.013303649,0.020287659,0.055270541,0.03323761,0.0317077,0.036015928,0.063967347,0.031441819,0.01722976,-0.01246359,0.01077926,0.016029697,0.045377258,0.000633918,-0.007955125,-0.010742038
448,-0.001729204,0.022061681,0.004601683,0.003860448,0.002357532,0.018972922,0.037693169,0.010487403,0.003507019,-0.006082295,0.010093488,-0.005065274,-0.005995754,-0.007104376,-0.00573858,-0.0083105,-0.004714556,0.03346651,0.050367642,-0.004465384,0.013001236,0.021252442,0.056418892,0.033666302,0.033094276,0.036870476,0.065470628,0.032480963,0.018502647,-0.012366839,0.011624234,0.016414842,0.045621362,8.37E-05,-0.007258215,-0.010114843
447.1999817,-0.002126443,0.023715179,0.004411895,0.005272752,0.002983122,0.019074125,0.039469805,0.012840377,0.004893092,-0.006388448,0.010697004,-0.005090604,-0.006609851,-0.006310795,-0.004611094,-0.007354329,-0.004224325,0.035185929,0.052385941,-0.004224068,0.013279867,0.021924004,0.055936709,0.035867907,0.034391671,0.037574213,0.067308433,0.033570562,0.019347858,-0.012303886,0.010917404,0.017474333,0.04755633,0.00209448,-0.007260506,-0.009590365
446.3999939,-0.002116655,0.025098922,0.004033326,0.004948333,0.003706907,0.018751234,0.03934937,0.011589139,0.005877421,-0.006061976,0.011193613,-0.005223417,-0.005577916,-0.006213632,-0.004106078,-0.006355796,-0.004393691,0.035752818,0.052658711,-0.004925093,0.013934847,0.020684663,0.055363953,0.03572179,0.035557713,0.037988927,0.067810252,0.034281317,0.019915299,-0.011493539,0.011616019,0.018392611,0.048910413,0.002660539,-0.006287578,-0.009396974
445.6000061,-0.001820261,0.02562291,0.005131074,0.00313161,0.003695942,0.018087905,0.038147449,0.011747221,0.005534591,-0.005298554,0.011912173,-0.004823421,-0.006492202,-0.006098427,-0.004654069,-0.006381255,-0.003788099,0.036235746,0.052985545,-0.003890167,0.014999015,0.021126542,0.056874432,0.036121968,0.037601337,0.039386809,0.067785166,0.035013162,0.020020869,-0.011619822,0.01215193,0.018710153,0.050062377,0.002649261,-0.006520355,-0.010145392
444.7999878,-0.002049828,0.026203951,0.004721285,0.003147854,0.003888787,0.018378435,0.040422462,0.012359807,0.006631887,-0.00562376,0.011538921,-0.005509677,-0.007049876,-0.005623351,-0.004431768,-0.00659226,-0.00595051,0.036651462,0.054586962,-0.004395177,0.014522209,0.021735802,0.058801439,0.036398895,0.037099212,0.0392197,0.068210207,0.035076018,0.020108543,-0.011714221,0.011831406,0.018558864,0.050282098,0.00389495,-0.004996391,-0.01009977
444,-0.001566843,0.026137359,0.005020996,0.003054805,0.003416737,0.019497121,0.04049284,0.012408176,0.006006954,-0.004719216,0.012028749,-0.004932361,-0.00663968,-0.005419851,-0.003837776,-0.007295482,-0.005021264,0.036381837,0.054652218,-0.005071312,0.016343044,0.023558475,0.060149264,0.036995668,0.038317058,0.039030056,0.068940379,0.03691585,0.02111358,-0.011867544,0.013618666,0.018455755,0.050938178,0.003545408,-0.005778226,-0.009569095
443.1999817,-0.002026743,0.02583904,0.004548159,0.003681662,0.002970038,0.020620244,0.0405991,0.011767754,0.006914272,-0.005305101,0.009846416,-0.00632651,-0.006621936,-0.006306407,-0.004438584,-0.007932808,-0.00419715,0.036346935,0.054577157,-0.006863402,0.01555903,0.023300676,0.06025292,0.036056541,0.037631202,0.038129278,0.069312342,0.035558473,0.020238649,-0.011806332,0.013132512,0.018443035,0.050651215,0.002745948,-0.005226486,-0.010617116
442.3999939,-0.000722652,0.0260594,0.006795064,0.006801164,0.005349164,0.022208449,0.042119723,0.013249416,0.008068146,-0.004301224,0.01210785,-0.005550622,-0.005382729,-0.00593999,-0.003664343,-0.006245376,-0.003178681,0.037446737,0.055878002,-0.005832375,0.016380487,0.024926145,0.063355401,0.038487386,0.039399847,0.039905772,0.071880564,0.037924461,0.02192523,-0.01218802,0.014311155,0.02053548,0.053124685,0.005020132,-0.004780103,-0.009439074
441.6000061,-0.000957914,0.026904535,0.005924994,0.005877815,0.004586824,0.021628426,0.043139223,0.012509938,0.007843493,-0.004021655,0.012826486,-0.0052449,-0.005270066,-0.005468575,-0.00452436,-0.007348679,-0.005128364,0.038390182,0.057189781,-0.005567744,0.016076973,0.024740063,0.063158602,0.038352631,0.039584633,0.0404975,0.072253525,0.036932364,0.02202783,-0.01270359,0.015933793,0.020646466,0.053211961,0.003957772,-0.005695047,-0.009830085
440.7999878,-0.00067851,0.027997164,0.006646817,0.00701678,0.004909663,0.021434478,0.043696899,0.013778745,0.008008129,-0.003070842,0.013073739,-0.003183204,-0.004863918,-0.005154662,-0.002330823,-0.006560644,-0.003943167,0.040789146,0.05827057,-0.003305401,0.017488427,0.025814397,0.06336882,0.039360646,0.041778103,0.042559247,0.07280083,0.038117636,0.023693828,-0.010901005,0.016392315,0.02152426,0.055960767,0.006238405,-0.00492714,-0.00846249
440,-0.001363652,0.026901174,0.005710339,0.006549441,0.00508529,0.021036245,0.044035878,0.013922846,0.007828259,-0.004583738,0.013644149,-0.004392768,-0.00488885,-0.006279005,-0.002980613,-0.007246657,-0.004655247,0.040078882,0.056719482,-0.003650123,0.017879562,0.025862612,0.062637456,0.039250724,0.041307826,0.042270206,0.073349707,0.038648695,0.022977686,-0.011258267,0.016084574,0.021573007,0.056261778,0.005456914,-0.00585245,-0.009447482
439.1999817,-0.000914468,0.028941365,0.007628811,0.007251797,0.006720684,0.022494169,0.046068992,0.015470123,0.009641778,-0.004092283,0.015456013,-0.003332888,-0.001632249,-0.004461797,-0.00164339,-0.005586553,-0.003729588,0.042595334,0.059579778,-0.001401274,0.019660547,0.027680984,0.066091508,0.04218182,0.042844336,0.044285648,0.075764246,0.04128027,0.025831046,-0.008454264,0.017946031,0.023063555,0.057851888,0.006813128,-0.00374668,-0.008214901
438.3999939,-0.000329041,0.029051228,0.007459236,0.006404718,0.006124319,0.024169706,0.046060357,0.014394526,0.009611738,-0.005515402,0.015341626,-0.003681335,-0.003708645,-0.003722761,-0.001258614,-0.005355218,-0.003227657,0.043077987,0.058775861,-0.001836346,0.020316683,0.027677506,0.066303663,0.042657703,0.043184079,0.044286679,0.076161817,0.041230652,0.025368245,-0.009961457,0.017623952,0.022846429,0.056979816,0.006207682,-0.002859405,-0.008246752
437.6000061,-0.001829798,0.028117698,0.006062968,0.005926175,0.004796187,0.022168702,0.043078702,0.01373009,0.00833698,-0.005943616,0.014356263,-0.005384007,-0.006276249,-0.005785378,-0.003418113,-0.007048449,-0.00467722,0.041673552,0.058587141,-0.003605302,0.018485926,0.026406202,0.065916069,0.041403577,0.042005051,0.043170869,0.075505495,0.039596431,0.023877328,-0.011685193,0.016256664,0.022114821,0.057018276,0.003748577,-0.005117108,-0.010302404
436.7999878,-0.002232096,0.028854879,0.006328987,0.005373144,0.004539684,0.022278089,0.043406185,0.013413657,0.008372631,-0.004768326,0.013616289,-0.006011736,-0.005761622,-0.00561962,-0.003322407,-0.006704377,-0.005626009,0.042519905,0.059563655,-0.004646437,0.018617358,0.026127325,0.066375017,0.041063376,0.042583771,0.044565566,0.077758007,0.040736772,0.023961272,-0.011838274,0.017281961,0.021128256,0.056871686,0.00479247,-0.005859601,-0.010577455
436,-0.002080589,0.026794469,0.006483905,0.005007981,0.004390949,0.022590306,0.044514887,0.013523427,0.008643,-0.004980423,0.014972435,-0.004860488,-0.005412233,-0.004887621,-0.003371624,-0.007622757,-0.004478451,0.043652873,0.060022417,-0.003829873,0.019142237,0.027256723,0.068682566,0.04055931,0.043137908,0.045551412,0.077085584,0.040989917,0.024461513,-0.011309418,0.015901517,0.022695301,0.057620648,0.005354668,-0.005021059,-0.010886212
