wavelength (nm),DOMBlank1,DOMSTD24,DOM12226,DOM12229,DOM12430,DOM12454,DOM12480,DOM12832,DOM13036,DOMBlank2,DOM13039,DOM13121,DOM13155,DOM13242,DOM13297,DOM13329,DOM13368,DOM12855,DOM12857,DOMBlank3,DOM12868,DOM12912,DOM12913,DOM12930,DOM12939,DOM12942,DOM12963,DOM12965,DOM13092,DOMBlank4,DOM13093,DOM13095,DOM13096,DOM13097,DOM13110,DOM13139,DOM13142,DOM13210,DOM13665,DOMBlank5
711.2000122,-0.002584412,-0.006702695,-0.012254563,-0.014050348,-0.015934618,-0.017523933,-0.019464416,-0.020668833,-0.023344146,-0.024066824,-0.023187755,-0.025060149,-0.023061061,-0.023823418,-0.026954673,-0.026732305,-0.027728884,-0.025240242,-0.024518536,-0.027627653,-0.028570702,-0.025234869,-0.02759311,-0.028176466,-0.028759474,-0.028824156,-0.029884199,-0.027107086,-0.027698768,-0.02890617,-0.030208802,-0.02804816,-0.030708011,-0.027396636,-0.028252635,-0.029413652,-0.028024329,-0.030292582,-0.029817015,-0.029580632
710.4000244,-0.00386523,-0.00692083,-0.013115134,-0.013969591,-0.016427269,-0.018605933,-0.019252742,-0.020777078,-0.024074074,-0.024733678,-0.023327513,-0.024587475,-0.023802491,-0.02463791,-0.026409185,-0.027551567,-0.027173279,-0.024927448,-0.024989186,-0.028081356,-0.02847505,-0.025505459,-0.028294934,-0.02861491,-0.029322442,-0.029829342,-0.028840385,-0.027127272,-0.028614378,-0.030447498,-0.029264465,-0.028280964,-0.03204998,-0.028330585,-0.028928161,-0.030523559,-0.028919538,-0.03017002,-0.030809056,-0.029392364
709.5999756,-0.003248726,-0.006335439,-0.012510222,-0.014587043,-0.015762307,-0.017323647,-0.019221934,-0.020547967,-0.02245363,-0.024601808,-0.022835953,-0.025055556,-0.023311174,-0.024975011,-0.025641693,-0.026047111,-0.026996758,-0.024280084,-0.023964737,-0.027184708,-0.028025543,-0.025067577,-0.026683962,-0.028923124,-0.029346347,-0.029715497,-0.029091261,-0.027816447,-0.028006371,-0.029392121,-0.029580101,-0.027989285,-0.030731646,-0.028009525,-0.028880691,-0.029440502,-0.027892629,-0.030332366,-0.028933488,-0.029655783
708.7999878,-0.001098659,-0.004584712,-0.010510806,-0.01408809,-0.014714081,-0.017091114,-0.018168332,-0.019198159,-0.022239227,-0.022380814,-0.02119845,-0.02352711,-0.022567134,-0.024492653,-0.025335146,-0.025221875,-0.026301358,-0.022774253,-0.023485864,-0.027100228,-0.02751182,-0.02393779,-0.026009418,-0.027833393,-0.027884327,-0.028910771,-0.027301697,-0.026359051,-0.026478991,-0.027897095,-0.027922584,-0.027261732,-0.029887436,-0.026940806,-0.027596267,-0.027832713,-0.027248019,-0.029428214,-0.029282615,-0.028913921
708,-0.003351794,-0.00666298,-0.012369606,-0.014259514,-0.015583033,-0.018829029,-0.01880558,-0.020016912,-0.022547621,-0.024286546,-0.022527419,-0.02535551,-0.021691078,-0.026360756,-0.025470454,-0.025944658,-0.026888154,-0.024038218,-0.023854293,-0.027303787,-0.02745292,-0.024878612,-0.027564637,-0.029186683,-0.028870614,-0.028570557,-0.027946712,-0.026512746,-0.02810533,-0.028357601,-0.028735828,-0.028883161,-0.030491272,-0.027601272,-0.028166665,-0.028808847,-0.028312929,-0.030046748,-0.029915079,-0.029519739
707.2000122,-0.003886986,-0.007313707,-0.012708819,-0.014920777,-0.016899493,-0.018866654,-0.019404761,-0.020826971,-0.022888999,-0.024672639,-0.023309996,-0.02580169,-0.024214184,-0.025718844,-0.027015392,-0.026509482,-0.027126834,-0.024464956,-0.023715194,-0.027769048,-0.029004682,-0.025553202,-0.027620073,-0.030380305,-0.029445583,-0.029450711,-0.029247332,-0.027243206,-0.027763853,-0.030529784,-0.029923441,-0.027910884,-0.031172918,-0.028476844,-0.029631218,-0.028520722,-0.028783314,-0.029807348,-0.030185428,-0.030562019
706.4000244,-0.002800871,-0.006268799,-0.012359593,-0.01336597,-0.015239609,-0.019076439,-0.019507928,-0.020907993,-0.022905551,-0.024103215,-0.023109857,-0.025158072,-0.023644207,-0.02662495,-0.026331082,-0.025648769,-0.026826346,-0.024358409,-0.023387808,-0.027583295,-0.028999161,-0.02474522,-0.027269414,-0.028001808,-0.028812626,-0.029342137,-0.0286911,-0.026415177,-0.027907388,-0.029197767,-0.028557517,-0.028056266,-0.030165769,-0.027586307,-0.029305505,-0.027936712,-0.028049422,-0.030112978,-0.029702393,-0.02935075
705.5999756,-0.00313854,-0.005595191,-0.011302709,-0.014167923,-0.015538678,-0.01832803,-0.018574683,-0.021420861,-0.023618171,-0.024188623,-0.023352142,-0.025244785,-0.023031751,-0.025595374,-0.026262129,-0.026209787,-0.027838152,-0.024792116,-0.023558546,-0.027685994,-0.027986081,-0.025402341,-0.026764141,-0.029138127,-0.029327765,-0.028938914,-0.028986812,-0.02644119,-0.028257873,-0.028044617,-0.029279178,-0.028556112,-0.030594686,-0.027961129,-0.028385147,-0.028362304,-0.02809014,-0.029185617,-0.029500537,-0.029624447
704.7999878,-0.002423967,-0.007414441,-0.011810715,-0.014078617,-0.016545098,-0.018682808,-0.019242439,-0.020135256,-0.022954611,-0.023603365,-0.02238396,-0.023964394,-0.022789875,-0.02579652,-0.026594125,-0.026130527,-0.027512452,-0.025392039,-0.022480277,-0.028464237,-0.028015835,-0.025145661,-0.026871365,-0.028627368,-0.028908931,-0.028612487,-0.028236674,-0.027161025,-0.027655633,-0.02908884,-0.029108305,-0.027872287,-0.031026408,-0.027694203,-0.028003071,-0.02861554,-0.028931648,-0.029154297,-0.030312184,-0.029144906
704,-0.002462115,-0.006486234,-0.012342886,-0.013883153,-0.015622939,-0.017516723,-0.020551475,-0.02013234,-0.023067443,-0.023558937,-0.021269789,-0.025090447,-0.023187215,-0.024812996,-0.02641771,-0.026268659,-0.026568558,-0.024512567,-0.023433823,-0.028391937,-0.028245891,-0.023811363,-0.027509099,-0.02807398,-0.029467449,-0.028770424,-0.027764872,-0.026864503,-0.02756352,-0.029401507,-0.028607396,-0.028094847,-0.030075878,-0.027424244,-0.028237306,-0.029185811,-0.02751765,-0.029809427,-0.029019404,-0.030103896
703.2000122,-0.004294765,-0.007486147,-0.011128246,-0.014990404,-0.014872902,-0.018136505,-0.020532561,-0.021198746,-0.023383295,-0.023673525,-0.022506576,-0.025349358,-0.022826128,-0.025409471,-0.027576882,-0.026182344,-0.027888697,-0.025300909,-0.024007602,-0.027860535,-0.029386461,-0.025615679,-0.02703339,-0.027845776,-0.02910264,-0.028357698,-0.028530952,-0.027519789,-0.027803626,-0.028409103,-0.029074945,-0.027984867,-0.030745344,-0.027689541,-0.029414233,-0.029234264,-0.027652476,-0.029177921,-0.029621499,-0.028937073
702.4000244,-0.003254995,-0.006869058,-0.010918828,-0.014785092,-0.015463392,-0.018124439,-0.020106884,-0.02008993,-0.022949258,-0.023495477,-0.022043759,-0.025119863,-0.02305075,-0.025726944,-0.026505537,-0.025971139,-0.02790433,-0.024076082,-0.024591388,-0.028420936,-0.028304782,-0.025144635,-0.026922461,-0.027266253,-0.028413225,-0.028375739,-0.02826874,-0.027682496,-0.027522996,-0.028425591,-0.029721636,-0.027489319,-0.030675014,-0.027261974,-0.028751722,-0.028680922,-0.028359346,-0.030626627,-0.030228166,-0.029665792
701.5999756,-0.003063388,-0.006192247,-0.011211248,-0.01471228,-0.016055526,-0.017625608,-0.019868666,-0.019485258,-0.023320202,-0.023556044,-0.02300995,-0.025685223,-0.022421181,-0.025385056,-0.026107615,-0.025869839,-0.02727763,-0.023933087,-0.023642588,-0.027798574,-0.028219791,-0.024968363,-0.026659666,-0.028106688,-0.029031897,-0.028587185,-0.02788122,-0.026511187,-0.027563229,-0.028856179,-0.028243078,-0.027399408,-0.030001285,-0.028575357,-0.028957464,-0.027682593,-0.028168945,-0.030602068,-0.029681748,-0.028841598
700.7999878,-0.003996879,-0.005181879,-0.011098523,-0.013211719,-0.014815264,-0.017815966,-0.018091368,-0.019240804,-0.022109352,-0.023469187,-0.02154828,-0.024895087,-0.022554895,-0.023953125,-0.025154114,-0.025514247,-0.025692444,-0.023588164,-0.022553125,-0.027187869,-0.02753213,-0.024955019,-0.02603375,-0.027947731,-0.027409516,-0.028392034,-0.026971119,-0.02531478,-0.026793346,-0.02809111,-0.028137552,-0.026483569,-0.029430052,-0.026819436,-0.028114015,-0.02741676,-0.027495589,-0.0281491,-0.03007124,-0.028437471
700,-0.003948247,-0.006683577,-0.01299039,-0.015704937,-0.016400648,-0.018482311,-0.019443279,-0.021740917,-0.024584293,-0.023833564,-0.022613037,-0.026678411,-0.023337964,-0.025814619,-0.026905866,-0.026916087,-0.027281228,-0.024654394,-0.024078188,-0.028795814,-0.02827883,-0.026581706,-0.027298829,-0.030204745,-0.029461449,-0.028729625,-0.028391257,-0.026807122,-0.027632413,-0.029587403,-0.029473931,-0.028030688,-0.030968705,-0.027453113,-0.030248642,-0.028799012,-0.027882531,-0.029644225,-0.028800707,-0.029910151
699.2000122,-0.004128387,-0.005891881,-0.013491609,-0.013555494,-0.016317783,-0.019499265,-0.019125884,-0.020072035,-0.023152072,-0.023849392,-0.022259491,-0.025798958,-0.022788009,-0.025297489,-0.025625294,-0.026175277,-0.027036943,-0.02494319,-0.024463097,-0.02705319,-0.027213933,-0.025699276,-0.026782637,-0.028859958,-0.030213196,-0.029979397,-0.028214503,-0.027431875,-0.028560862,-0.029564818,-0.029138999,-0.027961712,-0.031582545,-0.027571343,-0.029575216,-0.0287163,-0.02763149,-0.030469602,-0.029239878,-0.030201944
698.4000244,-0.003595444,-0.006772887,-0.012326633,-0.013683537,-0.015339421,-0.01768193,-0.018134519,-0.020119093,-0.022466462,-0.023640677,-0.022338917,-0.025476022,-0.022740306,-0.023958564,-0.02582979,-0.025864327,-0.026367383,-0.02441396,-0.023578307,-0.028590819,-0.02747095,-0.024554646,-0.026208909,-0.027580477,-0.03060863,-0.028855743,-0.028560378,-0.027038159,-0.02822338,-0.027514443,-0.028921427,-0.027064718,-0.031133162,-0.026835009,-0.029424537,-0.028353769,-0.027252249,-0.030641582,-0.028287513,-0.029004633
697.5999756,-0.002862542,-0.005236103,-0.010880709,-0.013165413,-0.013994507,-0.017327577,-0.017933024,-0.019577516,-0.02124588,-0.022541378,-0.022142807,-0.024965137,-0.021237893,-0.023210578,-0.026124483,-0.025353216,-0.026164845,-0.023676613,-0.022743303,-0.026564322,-0.02720659,-0.024854459,-0.025886033,-0.027633822,-0.028444067,-0.027480135,-0.027184222,-0.025331385,-0.028019719,-0.027688131,-0.027468666,-0.026562667,-0.030374318,-0.026533347,-0.028385825,-0.028205285,-0.026899882,-0.029288422,-0.027708046,-0.028738203
696.7999878,-0.003833004,-0.007669455,-0.012925115,-0.014593,-0.015838837,-0.018540157,-0.018976044,-0.020875329,-0.024020191,-0.024574852,-0.021868145,-0.025464449,-0.022759711,-0.024919236,-0.02622743,-0.02655502,-0.027386187,-0.024428252,-0.024498181,-0.02936909,-0.027976906,-0.024742236,-0.026896037,-0.028479366,-0.02890341,-0.029267514,-0.028265782,-0.026327379,-0.02901829,-0.028686544,-0.028712131,-0.026865281,-0.030272786,-0.027244275,-0.02911179,-0.029490571,-0.027258134,-0.03046497,-0.029779891,-0.03035187
696,-0.002487493,-0.006750918,-0.011856359,-0.014390856,-0.015215865,-0.017759962,-0.018903583,-0.020155421,-0.022662917,-0.02392461,-0.021598676,-0.025116101,-0.021645963,-0.024249731,-0.026515959,-0.025999228,-0.026664924,-0.022888213,-0.02260262,-0.027361153,-0.026810333,-0.025484711,-0.026974086,-0.028448042,-0.029301925,-0.028006807,-0.027663261,-0.025147323,-0.027629402,-0.028609967,-0.027811298,-0.026463598,-0.02946711,-0.026946984,-0.027807364,-0.028400907,-0.027354153,-0.029911406,-0.029488878,-0.029414522
695.2000122,-0.002480132,-0.00604426,-0.01141992,-0.014397867,-0.014499825,-0.016954314,-0.019395009,-0.019889487,-0.021985836,-0.024083136,-0.021815613,-0.024770306,-0.021959554,-0.02371539,-0.026771881,-0.026070464,-0.026897935,-0.023538832,-0.022246851,-0.026175326,-0.028058887,-0.024700029,-0.025686003,-0.027351916,-0.02782543,-0.028259959,-0.027303252,-0.02490369,-0.026513135,-0.027672928,-0.027813969,-0.026644522,-0.030063221,-0.027322212,-0.027842328,-0.027592478,-0.026942119,-0.029291423,-0.029917931,-0.027877724
694.4000244,-0.003459615,-0.005428645,-0.011295546,-0.014055059,-0.014798203,-0.017995365,-0.019982601,-0.019946555,-0.02236321,-0.023202674,-0.022158993,-0.025789933,-0.021669606,-0.024677629,-0.026591886,-0.025353411,-0.027245102,-0.02354506,-0.02265255,-0.027338158,-0.028841646,-0.025126019,-0.027061265,-0.027798139,-0.028241865,-0.027967101,-0.027629061,-0.02557341,-0.026376542,-0.02876466,-0.027800614,-0.027575472,-0.030248111,-0.027267518,-0.027807754,-0.027878258,-0.027345305,-0.028932955,-0.029102592,-0.028879529
693.5999756,-0.005104726,-0.008466348,-0.014484503,-0.015299239,-0.01673349,-0.018978028,-0.022078549,-0.020348873,-0.024437208,-0.025590347,-0.024043901,-0.026379466,-0.023825673,-0.025874278,-0.028606379,-0.028274853,-0.028708642,-0.025479438,-0.024188427,-0.029912954,-0.028769795,-0.026419999,-0.02821688,-0.0304028,-0.03074877,-0.029569799,-0.028641472,-0.027225457,-0.029896522,-0.030646117,-0.030361237,-0.029797826,-0.032633003,-0.029437019,-0.028972089,-0.029619031,-0.029729856,-0.03173219,-0.030844888,-0.030259071
692.7999878,-0.005452317,-0.008858845,-0.013610841,-0.017248871,-0.016327607,-0.020364782,-0.021746382,-0.02133535,-0.024114432,-0.025032489,-0.023483854,-0.026984546,-0.024762874,-0.026137255,-0.027967636,-0.027337575,-0.028729092,-0.026477139,-0.024521766,-0.029186198,-0.030057762,-0.027447719,-0.028925061,-0.03080081,-0.030428721,-0.030452807,-0.029539185,-0.027497096,-0.027519351,-0.031362921,-0.030766808,-0.029408667,-0.033045098,-0.029268483,-0.029577587,-0.030113025,-0.02979449,-0.031265955,-0.031360127,-0.032153457
692,-0.004167154,-0.007419836,-0.011912678,-0.014317426,-0.015674576,-0.019352131,-0.020189028,-0.020645976,-0.024609342,-0.024781359,-0.022344179,-0.025992353,-0.024036357,-0.024570791,-0.027427793,-0.02696562,-0.027642518,-0.024007652,-0.024069274,-0.028478637,-0.029217856,-0.026287518,-0.028172923,-0.029679378,-0.029677494,-0.030252215,-0.029036788,-0.027248167,-0.028500553,-0.030488087,-0.028773477,-0.028491147,-0.032073785,-0.027861118,-0.028688289,-0.028863154,-0.028583985,-0.029314507,-0.030582044,-0.030736517
691.2000122,-0.003592363,-0.007526855,-0.013306877,-0.015181571,-0.015682817,-0.01925596,-0.020571768,-0.021114672,-0.024024846,-0.023887763,-0.023629988,-0.025708841,-0.023089878,-0.024392474,-0.02599396,-0.026776262,-0.027492382,-0.024636637,-0.024339709,-0.029055189,-0.028381219,-0.025743144,-0.027275296,-0.029011171,-0.030704055,-0.028793827,-0.029294809,-0.026590034,-0.028204024,-0.029591417,-0.029073685,-0.028233279,-0.03110656,-0.027672684,-0.028829824,-0.027795322,-0.028539531,-0.031583942,-0.030418053,-0.030339608
690.4000244,-0.004352124,-0.00595148,-0.011647343,-0.01395435,-0.016093992,-0.017562419,-0.01835637,-0.020243041,-0.022760743,-0.024181375,-0.02226736,-0.024581065,-0.022712497,-0.0242323,-0.024876656,-0.026275629,-0.026003471,-0.023472181,-0.022606108,-0.027531354,-0.026659325,-0.023605717,-0.025364107,-0.028139248,-0.027903698,-0.027756518,-0.028695412,-0.025470993,-0.026598312,-0.02870273,-0.027070021,-0.026347162,-0.030129353,-0.026731769,-0.027433576,-0.027884619,-0.027248846,-0.030325945,-0.028497692,-0.029230488
689.5999756,-0.00308025,-0.006080049,-0.010755069,-0.013577272,-0.015619243,-0.017756581,-0.017720798,-0.019366045,-0.021703981,-0.022768358,-0.022616576,-0.024505815,-0.022022353,-0.024190435,-0.025667606,-0.026157778,-0.027147066,-0.023561243,-0.022550324,-0.027733352,-0.027959771,-0.025372358,-0.026681965,-0.028872553,-0.028641665,-0.027182909,-0.028640939,-0.026490437,-0.027975887,-0.02811683,-0.027588056,-0.026478942,-0.030014668,-0.027038548,-0.02868727,-0.028237013,-0.026400415,-0.030552946,-0.028701955,-0.028948406
688.7999878,-0.002895148,-0.00577562,-0.012016531,-0.014388151,-0.015450303,-0.017311757,-0.017775716,-0.020015776,-0.02346492,-0.023523383,-0.021339294,-0.024655374,-0.021610597,-0.024665009,-0.02555701,-0.026074853,-0.026092356,-0.024478314,-0.023228785,-0.027116863,-0.027217677,-0.024441905,-0.026649879,-0.027874179,-0.02833626,-0.027324546,-0.027790464,-0.02692645,-0.026694672,-0.02814774,-0.028184762,-0.027438777,-0.030799363,-0.027244568,-0.026789598,-0.027699983,-0.027362367,-0.029141176,-0.029818757,-0.029120408
688,-0.004622363,-0.006309723,-0.011456177,-0.015467039,-0.013897544,-0.016859304,-0.018003859,-0.019550445,-0.023053501,-0.022613334,-0.021319725,-0.025029849,-0.022205975,-0.024066286,-0.025677951,-0.025614703,-0.02618332,-0.024277294,-0.022999099,-0.027504094,-0.026584191,-0.024473764,-0.026118632,-0.027660055,-0.028274756,-0.028215231,-0.027609289,-0.026391305,-0.026244877,-0.028877638,-0.028617769,-0.027948314,-0.029775202,-0.02655351,-0.02684197,-0.027726747,-0.026425114,-0.029530188,-0.02901892,-0.029363863
687.2000122,-0.003801391,-0.006686483,-0.011725005,-0.014322084,-0.0138478,-0.01786655,-0.018411206,-0.018270353,-0.022460513,-0.023037789,-0.021090409,-0.024053404,-0.022175277,-0.023914026,-0.025368843,-0.025146443,-0.026645107,-0.023348266,-0.022083765,-0.026867568,-0.027797798,-0.023329182,-0.024217708,-0.027508272,-0.027634017,-0.027469249,-0.026665801,-0.025438769,-0.026002251,-0.027672052,-0.028021757,-0.026846448,-0.027961615,-0.027067006,-0.027125958,-0.02740383,-0.026672568,-0.029105544,-0.028502541,-0.029131155
686.4000244,-0.003754892,-0.006341766,-0.011498935,-0.014147627,-0.013792835,-0.017344641,-0.018814702,-0.019599341,-0.021663597,-0.023071615,-0.02223411,-0.024168596,-0.023219068,-0.023642786,-0.026029704,-0.025830667,-0.02593383,-0.023583652,-0.022520488,-0.026887229,-0.028685624,-0.023288701,-0.025317613,-0.027729902,-0.027959334,-0.028294547,-0.026613165,-0.025668485,-0.02650612,-0.027903456,-0.028447896,-0.027399359,-0.030248497,-0.026434468,-0.026775824,-0.02834242,-0.027221909,-0.028300658,-0.029532025,-0.029019017
685.5999756,-0.004107822,-0.006547742,-0.010969463,-0.012999585,-0.014613475,-0.01778983,-0.019093482,-0.018560447,-0.022518128,-0.02330352,-0.021206981,-0.025102956,-0.022842534,-0.024299372,-0.026161531,-0.025958704,-0.025869204,-0.023627585,-0.022548014,-0.027976129,-0.029599253,-0.023646364,-0.027018407,-0.028177921,-0.02824628,-0.02849808,-0.027002109,-0.026732353,-0.026729433,-0.028917311,-0.028450515,-0.027072113,-0.030882161,-0.026797095,-0.027521685,-0.027940109,-0.027933992,-0.029107578,-0.029588806,-0.029719509
684.7999878,-0.002690005,-0.00660771,-0.010660865,-0.012718372,-0.01441194,-0.016931161,-0.017606817,-0.019316824,-0.021825854,-0.022452991,-0.021018989,-0.02437642,-0.020982388,-0.023547413,-0.023925981,-0.025230326,-0.024906037,-0.022734214,-0.021473095,-0.026832139,-0.026982065,-0.023719557,-0.026808582,-0.028703215,-0.027011257,-0.027903019,-0.026779328,-0.025520593,-0.026756059,-0.028212417,-0.0267288,-0.026368162,-0.029727438,-0.026282256,-0.027403977,-0.027636979,-0.026851265,-0.029515628,-0.027787503,-0.02882779
684,-0.003308895,-0.006973054,-0.011867241,-0.014399621,-0.015276198,-0.017165769,-0.018464101,-0.018445792,-0.022238439,-0.022757353,-0.020970944,-0.025464255,-0.021839097,-0.023551533,-0.025237313,-0.025330018,-0.025242684,-0.023489101,-0.021589071,-0.025816374,-0.027998168,-0.024112619,-0.027129216,-0.027520712,-0.02824172,-0.028110959,-0.027017288,-0.026430814,-0.026389014,-0.026905917,-0.027510945,-0.02766904,-0.030134859,-0.026424384,-0.027060974,-0.027463125,-0.026289713,-0.028836269,-0.029018387,-0.028779389
683.2000122,-0.003017067,-0.007970627,-0.012584462,-0.014477393,-0.014946738,-0.016860101,-0.018563027,-0.018786591,-0.023446184,-0.022727236,-0.021824328,-0.02467983,-0.0227491,-0.024900269,-0.026685763,-0.026055595,-0.026124386,-0.024179025,-0.021962261,-0.027540488,-0.027741609,-0.024489619,-0.026408307,-0.028416911,-0.028978724,-0.027614195,-0.027723784,-0.025908908,-0.02626442,-0.027965596,-0.02781528,-0.027483294,-0.029721154,-0.026428036,-0.027338061,-0.028844697,-0.027514638,-0.029810442,-0.028808072,-0.028880352
682.4000244,-0.002202994,-0.005961541,-0.011153981,-0.013523729,-0.013037468,-0.016802777,-0.018114408,-0.017966704,-0.022594953,-0.024002802,-0.020617982,-0.024849569,-0.02200439,-0.024412395,-0.025322985,-0.024797348,-0.026645936,-0.02366014,-0.021646161,-0.026254868,-0.02648581,-0.023076033,-0.024802532,-0.026353447,-0.027119489,-0.027642371,-0.026946742,-0.026241174,-0.026328744,-0.027981857,-0.027213398,-0.026733765,-0.02968755,-0.027122213,-0.027504142,-0.028897112,-0.027468618,-0.029186537,-0.027821545,-0.029234845
681.5999756,-0.002105372,-0.00417141,-0.009642877,-0.012747281,-0.012327387,-0.016668776,-0.017495092,-0.017750917,-0.02324228,-0.022348655,-0.020129621,-0.023943229,-0.01942719,-0.022638593,-0.024738716,-0.024340738,-0.024403732,-0.021846384,-0.020376982,-0.026185757,-0.025830472,-0.022945819,-0.023811068,-0.025266279,-0.028179619,-0.027068853,-0.026117804,-0.025792519,-0.024650481,-0.026400609,-0.026171817,-0.026621735,-0.029147761,-0.026049938,-0.026674517,-0.026854185,-0.026281379,-0.027814988,-0.027294891,-0.02829833
