	sample	eem_location	X250.3999939	X254.3999939	X280	X284.7999878	X364.7999878	X375.1999817	X400	X410.3999939	Station.Code	latitude	longitude	altitude	Region	lake_area_km2	basin_area_km2	lake_catchm_.	min_elev	mean_elev	max_elev	developed	agriculture	forest	natural_not_forest	peat	glacier	freshwater	Avrenning	ERA5.mean.annual.temperature.2019	ERA5.total.annual.precipitation.2019	ERA5.total.annual.runoff.2019	X2019_ALK	X2019_Al.Il	X2019_Al.R	X2019_Al	X2019_As	X2019_Ca	X2019_Cd	X2019_Cl	X2019_Co	X2019_Cr	X2019_Cu	X2019_DOC.C	X2019_FARGE	X2019_F	X2019_Fe	X2019_Hg	X2019_KOND	X2019_K	X2019_Mg	X2019_Mn	X2019_NH4.N	X2019_NO3.N	X2019_Na	X2019_Ni	X2019_PO4.P	X2019_Pb	X2019_SO4	X2019_SiO2	X2019_TOC	X2019_CNDOM	X2019_TOTN	X2019_TON	X2019_TOTP	X2019_Zn	X2019_pH	X2019_H	X2019_LAL	X2019_ALKE	X2019_ANC	X2019_ANCorg	TOC_TON	Pr?venr	Stasjonskode	Stasjonskode.1	Stasjonsnavn	sUVa	sVISa	SAR	E2_E3	HI	Comp.1	Comp.2	Comp.3	Comp1.R	Comp2.R	Comp3.R	bix	a	m	c	fi	Number	Sample_ID	Survey	dmax	tmax	tmax_h	auc	hauc	width	hwidth	ox_initial	incub_date	Comp1.C	Comp2.C	Comp3.C	dmax.C	a.C	m.C	c.C	Al.C	Cd.C	Co.C	Cr.C	Fe.C	Hg.C	Pb.C
330	DOM12867	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191115	0.071376335	0.071620002	0.056858707	0.054646425	0.035407755	0.029641127	0.025055754	0.022529509	938-3-4	58.85833713	7.27576324	848	4	1.131661544	6.5522	17.27147437	846.2405396	898.4444919	1021.484375	0	0	0	80.48490655	0.314265845	0	19.20082744	60	4.820519924	1747.686279	866.4743042	0.042	25	37	81	0.075	0.33	0.01	1.08	0.028	0.05	0.054	1.3	9	2	17	0.63	0.83	0.047	0.11	5.4	16	60	0.94	0.05	1	0.19	0.39	1.01	1.4	18.91891892	150	74	2	1.4	5.51	3.090295433	12	12.4832874	25.8802448	19.977	0.018918919	DOM12867	938-3-4	938-3-4	Storolavsvatnet	5.509230902	17.33039133	3.178942008	2.022720793	0.763005074	37.36335263	19.51852589	14.78726686	52.13310753	27.23421046	20.632682	0.553379568	52.0005942	27.63098206	36.94646901	1.322762888	330	12867	1000_lakes	15.44315377	9.203916667	17.62204167	112.2786449	112.2786449	6.186666667	2.865333333	304.5838842	191108	28.74104048	15.01425068	11.37482066	11.87934905	40.00045708	21.25460158	28.42036078	62.30769231	0.007692308	0.021538462	0.038461538	13.07692308	0.484615385	0.146153846
331	DOM12897	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191018	0.00374627	0.002499606	0.00341464	0.002570446	-0.005321035	-0.004849615	-0.004105949	-0.002949168	941-1-8	59.512	6.99	1172	4	0.072779653	1.5806	4.604558593	1173	1253.677338	1444.349976	0	0	0	93.95434663	0	0	6.045653246	71.52	2.193841457	1943.684692	997.3793335	0.058	5	9	13	0.022	0.81	0.007	1.18	0.02	0.05	0.05	0.1	2	40	0.95	0.28	0.84	0.032	0.11	0.46	2	9	0.69	0.05	1	0.039	0.44	0.72	0.3	15	31	20	1	0.51	6.04	0.912010839	4	29.7192081	37.35349596	36.193	0.015	DOM12897	941-1-8	941-1-8	HOH 1168	2.499605808	-29.49168192	-0.847562989	-0.469759308	1.028340469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	331	12897	1000_lakes	9.061717682	21.2725	23.25083333	89.71204844	89.71204844	10.142	3.981	300.6848668	191018	NA	NA	NA	90.61717682	NA	NA	NA	130	0.07	0.2	0.5	9.5	2.8	0.39
332	DOM12899	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191007	0.00464721	0.005597397	0.002493154	0.006299915	-0.00191478	-0.00154146	-0.003283974	-0.002275394	941-1-18	59.216	6.907	1240	4	0.031535021	0.3766	8.373611496	1254.082275	1259.381837	1280.594482	0	0	0	73.52748231	0	0	26.47252655	75.101	2.247521877	1968.687012	1058.149658	0.04	5	9	14	0.055	0.16	0.009	1.1	0.022	0.05	0.18	0.28	2	5	5.2	1.01	0.72	0.016	0.096	1.6	10	12	0.7	0.05	1	0.17	0.32	0.11	0.6	10.52631579	79	57	2	1.1	5.44	3.630780548	4	10.27228588	8.904367385	6.152	0.010526316	DOM12899	941-1-18	941-1-18	HOH 1260	1.999070467	-8.126406044	-2.45996872	-2.923259177	1.125507975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	332	12899	1000_lakes	21.31488652	28.14333333	29.91866667	80.89617359	80.89617359	2.1805	2.1805	306.1424776	191021	NA	NA	NA	76.12459471	NA	NA	NA	50	0.032142857	0.078571429	0.178571429	18.57142857	3.607142857	0.607142857
333	DOM12901	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191007	0.007455259	0.005268143	0.001750951	0.003614434	-0.002152063	-0.002491714	-0.005449781	-0.004868525	941-2-2	59.456	7.596	1233	4	0.110887422	3.1562	3.513320525	1235	1345.244661	1501.7146	0	0	0	92.99983452	0	0	7.000170981	45	2.394525051	1520.849487	711.6577148	0.05	8	14	28	0.039	0.39	0.007	0.24	0.02	0.05	0.064	0.26	2	44	5.1	0.48	0.43	0.025	0.065	1.2	3	13	0.32	0.05	1	0.041	0.4	1.06	0.54	12.85714286	58	42	1	0.74	5.86	1.380384265	6	21.17103129	23.55515002	21.505	0.012857143	DOM12901	941-2-2	941-2-2	HOH 1238	2.026208787	-18.72509675	-1.082081879	-2.44794993	0.686092604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	333	12901	1000_lakes	9.051460655	15.64375	19.15604167	97.89788874	97.89788874	12.60141667	3.803083333	181.7675908	191018	NA	NA	NA	34.81331021	NA	NA	NA	107.6923077	0.026923077	0.076923077	0.192307692	19.61538462	1.846153846	0.157692308
334	DOM12903	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191030	0.050238579	0.052128847	0.050658184	0.049834334	0.028511359	0.025573398	0.02377537	0.023037368	941-2-32	59.338	6.861	1081	4	0.163780295	1.2781	12.81435683	1081.695068	1094.472733	1121.74707	0	0	0	78.69070289	0	0	21.30929714	83.144	3.505853176	2004.684204	1064.087524	0.043	5	6	14	0.05	0.17	0.006	0.91	0.02	0.05	0.05	0.49	2	11	9.3	0.62	0.61	0.026	0.096	1.4	9	2	0.61	0.05	1	0.1	0.27	0.074	0.8	10.81081081	85	74	2	1.4	5.57	2.691534804	1	13.58114704	12.78745413	9.427	0.010810811	DOM12903	941-2-32	941-2-32	HOH 1080	10.63854016	47.01503626	2.262795268	1.828353646	0.955983814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	334	12903	1000_lakes	8.462808031	20.25833333	22.84516667	89.50803606	89.50803606	10.04066667	3.955416667	300.6848669	191018	NA	NA	NA	17.2710368	NA	NA	NA	28.57142857	0.012244898	0.040816327	0.102040816	18.97959184	1.265306122	0.204081633
335	DOM12905	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191021	0.00954945	0.008841044	0.005060851	0.00255568	0.002442671	0.001522934	0.000207269	-0.000222088	941-3-5	59.426	7.2	1175	4	3.573876261	15.5558	22.97455779	1171.227905	1230.740637	1431.862061	0	0	0	71.68199543	0	0	28.31800445	63.454	2.25341177	1719.038574	849.7536621	0.046	5	9	17	0.027	0.5	0.011	0.69	0.032	0.05	0.05	0.14	2	23	5.6	0.42	0.64	0.056	0.092	5.1	5	64	0.54	0.05	1	0.021	0.42	0.56	0.48	11.70731707	110	41	1	0.9	5.82	1.513561248	4	16.85139764	25.01985362	23.029	0.011707317	DOM12905	941-3-5	941-3-5	Reinevatn	6.315031264	-1.586344505	-39.80870008	3.619416861	0.289069915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	335	12905	1000_lakes	12.02428893	28.14333333	29.91866667	54.6101929	54.6101929	2.282	2.282	306.1424776	191021	NA	NA	NA	85.88777807	NA	NA	NA	121.4285714	0.078571429	0.228571429	0.357142857	40	3	0.15
336	DOM12906	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191107	0.093406477	0.091864795	0.080266297	0.077586402	0.036776677	0.031666889	0.030658238	0.029417398	941-3-12	59.571	7.278	759	4	1.050866565	108.6857	0.966885768	758.4373169	1070.766189	1418.320801	0	0.100655521	20.1195373	70.05457204	0.292595052	0	9.432640051	32.514	2.25341177	1719.038574	849.7536621	0.084	5	9	26	0.081	1.15	0.008	0.69	0.023	0.054	0.41	1.3	6	59	23	0.54	1.09	0.13	0.16	6	24	39	0.74	0.085	1	0.026	0.42	1.36	1.5	22.3880597	130	67	1	1.1	6.57	0.26915348	4	57.07625474	76.78202046	69.968	0.02238806	DOM12906	941-3-12	941-3-12	Breivevatnet	7.06652271	22.62876787	3.122804896	2.497909059	0.844571656	11.19614171	6.778864649	3.198903262	52.87706385	32.01517703	15.10775912	0.519203431	15.78308101	10.1444318	10.09355383	1.279486816	336	12906	1000_lakes	6.237299773	14.29983333	25.69704167	40.01842429	40.01842429	2.155166667	2.155166667	289.9273177	191105	8.6124167	5.214511268	2.460694817	4.797922902	12.14083155	7.803409075	7.764272176	20	0.006153846	0.017692308	0.041538462	17.69230769	0.415384615	0.02
337	DOM12909	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191030	0.04758185	0.049066051	0.045076179	0.044871685	0.026483164	0.022203651	0.02229635	0.021621483	941-4-2	59.44941434	7.12159258	1175	4	13.28660515	54.3156	24.46185838	1164.013184	1218.561386	1384.299561	0	0	0	63.47478275	0	0	36.52521824	64.955	2.193841457	1943.684692	997.3793335	0.047	5	9	19	0.036	0.49	0.008	0.79	0.056	0.05	0.079	0.2	2	10	4.2	0.25	0.69	0.06	0.1	6.4	3	78	0.6	0.055	1	0.017	0.41	0.47	0.44	11.28205128	120	39	1	0.82	5.79	1.621810097	4	17.93508706	24.13643648	22.424	0.011282051	DOM12909	941-4-2	941-4-2	Store Urevatn	24.5330256	108.107416	2.269319397	1.852726164	0.914515925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	337	12909	1000_lakes	10.72000294	23.09808333	26.66116667	98.56306671	98.56306671	4.640083333	4.2345	279.0831543	191018	NA	NA	NA	53.6000147	NA	NA	NA	95	0.04	0.28	0.25	21	1.25	0.085
338	DOM12916	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191115	0.315555213	0.307893543	0.239284126	0.224924786	0.089974208	0.078528462	0.059717139	0.051819524	919-2-19	58.673	8.354	171	4	0.301081818	5.9303	5.077008219	167.4862213	233.8233479	366.5135193	0	0.415108658	86.91978457	0.196777595	6.825379629	0	5.642949804	30.353	6.007958889	1711.165649	986.3479614	0.043	110	150	260	0.22	0.52	0.03	1.76	0.19	0.18	0.3	8.1	61	30	260	2.77	1.62	0.16	0.2	8.7	17	27	1.32	0.35	1	0.53	1.13	2.89	7.1	34.46601942	250	206	3	6.1	5.23	5.888436554	40	13.58114704	30.02244857	4.671	0.034466019	DOM12916	919-2-19	919-2-19	èlevatnet	3.801154849	6.397472075	5.941651335	3.422020047	0.730527778	192.98094	65.43264141	70.99984841	58.58320352	19.86338002	21.55341646	0.514141418	234.1726819	134.5206943	179.0287923	1.344396397	338	12916	1000_lakes	8.935437361	20.05491667	21.145625	83.03412554	83.03412554	6.744083333	3.752333333	290.025918	191112	23.82480741	8.078103878	8.765413384	1.103140415	28.91020764	16.60749313	22.10232003	32.09876543	0.003703704	0.02345679	0.022222222	32.09876543	0.341975309	0.065432099
339	DOM12917	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191114	0.242769822	0.233504683	0.177221179	0.168416589	0.065465175	0.058534171	0.04404467	0.04009993	904-12	58.4790714	8.46099601	109	4	1.281240665	11.0171	11.62956372	108.6093521	219.6040519	353.7476807	0	1.470954264	83.30263068	0	2.839261123	0	12.38715404	30	7.703576565	1596.022217	1275.480835	0.06	84	92	200	0.19	1.07	0.035	3.1	0.21	0.23	0.56	5.4	20	23	66	1.51	2.36	0.25	0.4	5.6	11	155	2.06	0.65	2	0.24	1.59	3.06	5.5	31.6091954	340	174	2	5.2	5.97	1.071519305	8	31.84264061	51.4697284	31.982	0.031609195	DOM12917	904-12	904-12	Sn?l?svatn	4.324160792	7.42591292	5.823069619	3.566853424	0.721255723	95.71648157	43.7234094	34.7254799	54.9572404	25.10453667	19.93822292	0.502386872	125.5441665	74.44786894	88.62854768	1.251492677	339	12917	1000_lakes	54.41666502	0	13.85066667	104.52803	104.52803	1.547416667	1.547416667	278.0251227	191110	17.72527436	8.096927667	6.430644426	10.07716019	23.24891972	13.7866424	16.41269402	37.03703704	0.006481481	0.038888889	0.042592593	12.22222222	0.27962963	0.044444444
340	DOM12918	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191119	0.503650668	0.48905209	0.379579338	0.358227613	0.121423098	0.096278305	0.064042094	0.056535049	935-1-19	58.42787563	7.95976654	251	4	0.04016939	4.1279	0.973119268	253.7789612	298.0935585	372.9224243	0	0	81.74136137	0	15.8396932	0	2.418945791	40	6.737329006	1709.86853	1152.754517	0.038	130	160	310	0.31	0.49	0.03	2.39	0.21	0.36	0.41	11	67	21	550	3.29	2.09	0.086	0.26	5.9	20	26	1.9	0.48	1	0.99	1.04	3.22	10.9	39.7810219	320	274	3	5	5.05	8.912509381	30	8.034265095	41.18528988	2.701	0.039781022	DOM12918	935-1-19	935-1-19	Fëretj?rn	4.445928095	5.139549951	8.65042297	4.027669337	0.732493778	161.874425	46.43507261	63.55400557	59.54253628	17.08028921	23.37717451	0.456172481	193.9996238	111.3529913	147.3712072	1.269067563	340	12918	1000_lakes	21.90173255	8.721583333	16.11316667	166.033346	166.033346	6.262666667	2.738166667	397.2276018	191107	14.71585682	4.221370237	5.77763687	1.991066595	17.63632943	10.12299921	13.39738247	28.18181818	0.002727273	0.019090909	0.032727273	50	0.299090909	0.09
341	DOM12923	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191115	0.61065658	0.591022989	0.459609827	0.432965657	0.155363118	0.130836962	0.093338838	0.083324595	901-1-55	58.714	8.974	164	4	0.054212842	1.0607	5.111043797	165.1697998	183.4032832	220.2406616	0	0	86.32856355	0	8.339667975	0	5.331768216	25.416	7.902886868	1474.499268	1120.849609	0.04	210	270	480	0.4	0.89	0.078	3.13	0.3	0.41	0.67	13.3	84	19	490	4.66	2.55	0.12	0.34	7.2	40	90	2.06	0.55	2	1.3	1.44	2.78	13.3	38	480	350	6	9.8	5.03	9.332543008	60	10.27228588	43.21292303	-4.86	0.038	DOM12923	901-1-55	901-1-55	Stavvatn	4.44378187	6.265007123	7.093019662	3.804139601	0.732569908	320.0523277	106.0824301	127.7551046	57.78266573	19.15226064	23.06507363	0.487784384	393.8178008	218.1858983	293.4927425	1.307317526	341	12923	1000_lakes	14.25872461	8.899083333	16.37941667	103.3590652	103.3590652	6.05975	2.611583333	397.2276194	191107	24.06408479	7.976122564	9.605646962	1.072084557	29.61036096	16.40495476	22.0671235	36.09022556	0.005864662	0.022556391	0.030827068	36.84210526	0.35037594	0.097744361
342	DOM12924	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191119	0.373367536	0.362390327	0.27243008	0.255182791	0.083115878	0.065164785	0.041887368	0.036231085	901-2-49	58.75565461	9.0325793	121	4	0.659495038	6.5158	10.12147455	116.5591202	152.3290003	244.2238159	0	0	84.3387045	0	3.832675579	0	11.82862005	25.357	7.902886868	1474.499268	1120.849609	0.072	120	130	280	0.3	1.69	0.047	10.2	0.27	0.3	0.67	9	70	19	280	3.22	4.74	0.22	0.46	13	11	105	5.62	0.62	1	0.54	1.93	2.71	9.1	35.82677165	370	254	4	7.1	5.98	1.047128548	10	44.50604023	37.63464661	5.928	0.035826772	DOM12924	901-2-49	901-2-49	MjÜvatnet	4.026559183	4.025676056	10.00219374	4.360061367	0.704165569	147.6222679	54.67030158	54.50346033	57.48619557	21.28938739	21.22441705	0.471935622	182.1158348	110.5543784	135.1493557	1.272653451	342	12924	1000_lakes	61.03777649	15.41575	15.31491667	562.846717	562.846717	7.276916667	2.991833333	265.3061657	191113	16.40247421	6.074477953	6.055940037	6.781975166	20.23509276	12.28381982	15.01659507	31.11111111	0.005222222	0.03	0.033333333	31.11111111	0.357777778	0.06
343	DOM12925	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191120	0.22987275	0.225450547	0.180402713	0.170679109	0.069978473	0.057876413	0.044525597	0.039896618	901-3-8	58.762	9.148	4	4	2.394987018	18.9915	12.61083652	3.552288771	71.50625806	238.2045746	0	1.127802433	80.77619882	0.059232495	0.54805507	0	17.48871139	23.002	8.491724014	1495.223755	518.6213989	0.1	50	55	140	0.25	1.79	0.033	11.7	0.11	0.2	1	5.3	39	23	42	1.67	5.62	0.44	0.9	2.1	9	240	6.34	0.57	1	0.22	2.43	2.81	5.4	29.83425414	430	181	3	4	6.47	0.338844156	5	73.7426973	53.26631753	34.276	0.029834254	DOM12925	901-3-8	901-3-8	Dalsvatnet	4.253783911	7.527663832	5.650868592	3.221712859	0.757057862	94.00401455	53.74481913	30.15808454	52.83887523	30.20951612	16.95160865	0.529325532	123.2002871	81.26324908	87.06474461	1.208869036	343	12925	1000_lakes	8.098173947	17.89966667	22.033	88.44203468	88.44203468	2.991666667	2.991666667	268.8475739	191112	17.73660652	10.14053191	5.69020463	1.527957348	23.24533719	15.33268851	16.4273103	26.41509434	0.006226415	0.020754717	0.037735849	7.924528302	0.31509434	0.041509434
344	DOM12929	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191122	0.440429877	0.428904634	0.333178233	0.311840277	0.095543671	0.077224586	0.048774972	0.038055438	914-1-14	58.613	8.755	137	4	0.067363425	2.2824	2.951429425	134.4759216	190.1881353	261.0909729	0	0	89.65965419	0	7.121262522	0	3.219083153	32.92	8.290063858	1441.578369	1130.338623	0.098	96	110	250	0.43	2.15	0.037	3	0.38	0.34	0.75	9.9	75	2	360	3.35	2.77	0.46	0.63	18	14	100	2.39	1	1	0.53	1.63	4	9.9	37.21804511	380	266	5	7.4	6.34	0.45708819	14	71.66400821	150.1370709	115.476	0.037218045	DOM12929	914-1-14	914-1-14	VÜlandstjern	4.332370039	3.843983625	11.27052158	4.489095195	0.727062037	132.4685544	40.54350515	51.38018496	59.03437291	18.06814012	22.89748698	0.458167593	157.6673481	94.4162376	122.3027528	1.230152702	344	12929	1000_lakes	110.0238078	0	12.46804167	312.6118738	312.6118738	1.4715	1.4715	384.3454396	191110	13.38066206	4.095303551	5.189917673	11.11351594	15.92599476	9.536993697	12.35381341	25.25252525	0.003737374	0.038383838	0.034343434	36.36363636	0.338383838	0.053535354
345	DOM12931	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191114	0.363909184	0.351038634	0.268299847	0.255148112	0.086825273	0.0801334	0.060645978	0.054067052	914-15	58.61399824	8.97899955	41	4	0.197640634	1.6817	11.75243111	39.04633331	69.93392847	129.7315979	0	0	85.11624406	0	1.313608174	0	13.57014761	21	8.681451797	1438.683838	678.3250732	0.075	110	120	260	0.24	1.14	0.045	6.65	0.51	0.43	0.6	8.3	56	25	330	2.84	3.74	0.35	0.66	20	25	43	4.13	1	1	0.38	2.32	3.15	8.5	25.60240964	400	332	6	7.6	6.14	0.72443596	10	47.65576249	62.60350714	31.93	0.02560241	DOM12931	914-15	914-15	Stokkebuvatnet	4.229381127	6.51410259	6.492653543	4.043046724	0.726837696	139.0585883	57.12036906	47.80485691	56.99500547	23.41154032	19.5934542	0.490054135	171.9510417	108.046261	128.1250132	1.304400258	345	12931	1000_lakes	15.166792	0	13.4955	31.76946305	31.76946305	0.811833333	0.811833333	278.0251227	191110	16.75404678	6.881972176	5.759621314	1.827324337	20.71699297	13.01762181	15.43674858	31.3253012	0.005421687	0.061445783	0.051807229	39.75903614	0.342168675	0.045783133
346	DOM12932	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191017	0.017480358	0.016924889	0.008407259	0.010838845	0.000947466	8.89E-06	0.000384708	0.000180935	940-2-9	59.18429408	7.10573061	1224	4	0.210156561	4.6797	4.490812684	1224	1284.333013	1399.068848	0	0	0	86.37574932	0	0	13.62425065	65	2.247521877	1968.687012	1058.149658	0.044	6	16	30	0.036	0.26	0.006	0.46	0.02	0.05	0.05	0.22	2	37	4.1	0.52	0.5	0.025	0.073	1.3	4	28	0.46	0.05	1	0.06	0.34	0.63	0.51	11.33333333	77	45	2	0.75	5.7	1.995262315	10	14.67480074	17.85990279	15.84	0.011333333	DOM12932	940-2-9	940-2-9	HOH 1227	7.693131206	0.822430245	93.54144325	17.86332685	0.640408624	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	346	12932	1000_lakes	14.17052007	28.14333333	29.91866667	68.88924387	68.88924387	2.38325	2.38325	308.8771184	191021	NA	NA	NA	64.41145486	NA	NA	NA	136.3636364	0.027272727	0.090909091	0.227272727	18.63636364	2.363636364	0.272727273
347	DOM12933	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191114	0.132965696	0.127627936	0.10123675	0.096826021	0.047535999	0.043678314	0.0379694	0.035319029	940-1-4	59.052	7.33	865	4	0.092487155	0.6986	13.23892861	864.7175903	942.1554538	1088.174438	0	0	7.187375729	79.07717561	0	0	13.7354487	42.89	3.443871975	1782.582153	891.5098877	0.048	26	30	72	0.06	0.45	0.009	0.86	0.036	0.05	0.05	2.1	18	35	64	1.12	0.79	0.038	0.12	3.1	15	23	0.73	0.05	1	0.053	0.49	1.27	2.3	25	130	92	2	1.4	5.77	1.698243652	4	19.01610061	30.01987509	21.13	0.025	DOM12933	940-1-4	940-1-4	Urdevotni	6.077520738	16.818585	3.613574351	2.684869142	0.758658519	45.61204244	20.26749904	16.96854757	55.05503261	24.46344783	20.48151957	0.486506188	60.26097651	35.03436415	41.79875274	1.257476274	347	12933	1000_lakes	43.19832854	3.475416667	14.763875	212.7545579	212.7545579	4.641666667	2.054583333	384.3454396	191110	21.72002021	9.651190019	8.080260748	20.57063264	28.6957031	16.68303055	19.90416797	34.28571429	0.004285714	0.017142857	0.023809524	30.47619048	0.533333333	0.025238095
348	DOM12935	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191017	0.046792462	0.04604103	0.029909148	0.032002918	0.006069206	0.005287058	0.004768409	0.003708773	940-1-10	59.1215536	7.36963382	1114	4	0.037012106	0.4595	8.054865228	1110.306152	1134.95963	1176.67334	0	0	0	91.25256395	0	0	8.747437679	45.438	3.443871975	1782.582153	891.5098877	0.045	23	37	70	0.079	0.24	0.01	0.43	0.035	0.05	0.13	1	6	20	21	1.07	0.48	0.013	0.057	1.8	13	8	0.41	0.05	1	0.12	0.28	0.96	1.3	16.4556962	100	79	3	1.4	5.59	2.570395783	14	15.76474827	17.22923568	11.882	0.016455696	DOM12935	940-1-10	940-1-10	HOH 1114	4.604103012	3.708773115	12.41408646	7.586005359	0.695095614	22.4722597	10.12226978	8.867700577	54.19935124	24.41323047	21.3874183	0.581789029	30.37086267	16.3850165	20.8636503	1.28425598	348	12935	1000_lakes	12.05442365	24.41658333	27.890875	79.41831182	79.41831182	2.66225	2.66225	279.0831543	191018	22.4722597	10.12226978	8.867700577	12.05442365	30.37086267	16.3850165	20.8636503	70	0.01	0.035	0.05	21	1.07	0.12
349	DOM12937	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191017	0.017082052	0.016395765	0.012259395	0.014044914	0.000807427	-0.000227768	0.001579036	0.001095972	940-1-13	59.199	7.108	1237	4	0.087135294	0.5666	15.37862582	1236.984009	1257.740734	1319.804443	0	0	0	83.91939661	0	0	16.08060345	65	2.247521877	1968.687012	1058.149658	0.046	7	11	22	0.036	0.24	0.006	0.64	0.02	0.05	0.05	0.28	2	26	3.9	0.37	0.54	0.03	0.092	1.6	7	16	0.56	0.05	1	0.051	0.34	0.52	0.63	9.545454545	89	66	1	0.88	5.78	1.659586907	4	16.85139764	18.8957258	16.254	0.009545455	DOM12937	940-1-13	940-1-13	HOH 1238	5.855630398	3.914186126	14.96002032	20.30618591	0.856618402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	349	12937	1000_lakes	9.33912411	28.14333333	29.91866667	45.88832192	45.88832192	1.7495	1.7495	308.8771184	191021	NA	NA	NA	33.35401468	NA	NA	NA	78.57142857	0.021428571	0.071428571	0.178571429	13.92857143	1.321428571	0.182142857
350	DOM12940	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191113	0.130148923	0.125807037	0.10003378	0.096640779	0.037306828	0.033411369	0.028761823	0.026494559	940-2-51	59.062	7.735	791	4	0.418473796	4.8862	8.564401708	791.5802612	834.2401048	926.4585571	0	0	66.9769041	6.885683796	2.881379393	0	23.25603311	34.217	4.446649075	1561.390015	656.0150757	0.045	51	63	130	0.091	0.31	0.008	0.68	0.051	0.076	0.26	2.5	15	12	16	1.03	0.69	0.062	0.1	5	21	52	0.63	0.079	1	0.19	0.37	1.25	2.7	27.83505155	170	97	2	1.4	5.67	2.13796209	12	15.76474827	23.58685522	12.907	0.027835052	DOM12940	940-2-51	940-2-51	Langevatn	5.032281495	10.59782375	4.748410251	3.372225483	0.768166721	59.31696136	28.59912611	21.66502636	54.13064285	26.09859045	19.7707667	0.542975509	80.00937935	45.3783634	55.07122599	1.304984528	350	12940	1000_lakes	21.32244318	7.708	16.9375	126.5571996	126.5571996	5.248666667	2.484916667	304.5840312	191108	23.72678454	11.43965044	8.666010544	8.528977272	32.00375174	18.15134536	22.0284904	52	0.0032	0.0204	0.0304	6.4	0.412	0.076
351	DOM12941	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191101	0.057309602	0.057839893	0.051661632	0.050205881	0.011228318	0.012671713	0.016183409	0.016939247	940-2-52	59.201	7.375	1174	4	0.194368744	2.0434	9.512026227	1172.700195	1230.605364	1339.038452	0	0	0	89.36131099	0	0	10.63868913	56.294	2.923669338	1605.655151	785.451416	0.049	10	16	28	0.049	0.38	0.01	0.38	0.036	0.05	0.05	0.27	2	32	2.4	0.42	0.48	0.028	0.064	0.9	3	31	0.42	0.057	1	0.055	0.36	1.05	0.57	10.96153846	86	52	1	0.95	5.91	1.230268771	6	20.09467965	22.99911295	20.846	0.010961538	DOM12941	940-2-52	940-2-52	?vre Krokvatnet	21.42218245	62.73795043	3.414549297	5.151251915	0.868014762	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	351	12941	1000_lakes	7.13546326	19.04125	22.35083333	82.06032971	82.06032971	5.679416667	3.245416667	351.2331049	191018	NA	NA	NA	26.4276417	NA	NA	NA	103.7037037	0.037037037	0.133333333	0.185185185	8.888888889	1.555555556	0.203703704
