station_id	Station Code	Station name	latitude	longitude	altitude	NVE Vatn nr	NVE Vassdrag nr	Kommune	Fylke Nr	Fylke	Region	Region_2	Region_3	Region 4	lake_area_km2	basin_area_km2	lake_catchm_%	min_elev	mean_elev	max_elev	developed	agriculture	forest	natural_not_forest	peat	glacier	freshwater	sea	nodata	sum	comment_land cover	Avrenning	Avrenning 1961-1990	ERA5 mean annual precipitation 1981 - 2010	ERA5 mean annual runoff 1981 - 2010	ERA5 mean annual temperature 1981 - 2010	ERA5 mean annual temperature 1995	ERA5 mean annual temperature 2019	ERA5 total annual precipitation 1995	ERA5 total annual precipitation 2019	ERA5 total annual runoff 1995	ERA5 total annual runoff 2019	NILU mean total N deposition 1992 - 1996	NILU mean total N deposition 2012 - 2016	NILU mean total S deposition 1992 - 1996	NILU mean total S deposition 2012 - 2016	station_id 2	station_code	station_name	year	resa_id	Uke_19	sample_date_19	Dyp	Uke_95	sample_date_95	rr_2w_19	rr_1m_19	rr_2m_19	rr_6m_19	tg_2w_19	tg_1m_19	tg_2m_19	tg_6m_19	rr_2w_95	rr_1m_95	rr_2m_95	rr_6m_95	tg_2w_95	tg_1m_95	tg_2m_95	tg_6m_95	LakeTemp_19	PredT_Mod1_19	PredT_Mod2_19	PredT_Mod3_19	PredT_Mod1_95	PredT_Mod2_95	PredT_Mod3_95	2019_ALK	2019_Al/Il	2019_IlAl_DOM	2019_Al/R	2019_Al	2019_As	2019_Ca	2019_Ca_e	2019_Ca_TOC	2019_Ca_SO4	2019_Ca_SO4_e	2019_Ca_SiO2	2019_Cd	2019_Cl	2019_Cl_e	2019_Co	2019_Cr	2019_Cu	2019_DOC C	2019_FARGE	2019_F	2019_Fe	2019_Fe_DOM	2019_Fe_TotP	2019_Hg	2019_KOND	2019_K	2019_Mg	2019_Mg_e	2019_Mg_SO4_e	2019_Mn	2019_NH4-N	2019_NO3-N	2019_NO3_totP	2019_Na	2019_Ni	2019_PO4-P	2019_Pb	2019_SO4	2019_SO4_e	2019_SAA	2019_SAA_Alk	2019_SiO2	2019_TOC	2019_CNDOM	2019_CNDOMcorr	2019_Pb_TOC	2019_TOTN	2019_TON	2019_TONcorr	2019_TOTP	2019_Temp_oC	2019_Zn	2019_pH	2019_H	2019_LAL	2019_ALKE	2019_ANC	2019_ANCorg	comment_station	2019_CaMg_e	2019_CaMg_SO4_e	2019_CaMg_SO4Cl_e	2019_CaMg_SAA_Alk	station_id 3	1995_ALK	1995_Al/Il	1995_IlAl_DOM	1995_Al/R	1995_As	1995_Ca	1995_Ca_e	1995_Ca_TOC	1995_Ca_SO4	1995_Ca_SO4_e	1995_Ca_SiO2	1995_Cd	1995_Cl	1995_Cl_e	1995_Co	1995_Cr	1995_Cu	1995_F	1995_Fe	1995_FeDOM	1995_KOND	1995_K	1995_Mg	1995_Mg_e	1995_Mg_SO4_e	1995_Mn	1995_NH4-N	1995_NO3-N	1995_NO3_totP	1995_Na	1995_Ni	1995_Pb	1995_SO4	1995_SO4_e	1995_SAA	1995_SAA_Alk	1995_SiO2	1995_TOC	1995_Pb_TOC	1995_CNDOM	1995_CNDOMcorr	1995_TOTN	1995_TON	1995_TONcorr	1995_TOTP	1995_Zn	1995_pH	1995_H	1995_LAL	1995_ALKE	1995_ANC	1995_ANCorg	1995_CaMg_e	1995_CaMg_SO4_e	1995_CaMg_SO4Cl_e	1995_CaMg_SAA_Alk	deltaSO4%	del_SO4	del_Ndep	deltaSdep	del_T1m	del_T2m	del_T6m	del_R1m	del_R2m	del_R6m	del_NO3	del_SiO2	del%_SiO2	del_TOC	del%_TOC	del_TON	del_ANC	del_ANCorg	del_LAL	del_IlAl	del_Fe	del_Mg	del_K	del_Na	del_Ca	del_Cl	del_pH	del_H	del_Alke	del_totP	del_TotN	del_NO3_totP	del_CNDOM
3028	402-2-7	Kjerketjerna	60.259	12.412	318	4099	313.1H	Kongsvinger kommune	4	Hedmark	2	East (1+2)	East (1+2)	2-East	0.189279419	5.5064	3.43744404	316.8695679	393.1995496	473.9029541	0	0	78.10926103	0	15.42791684	0	6.462822374	0	0	100.0000002		13.424	500.24	876.8684082	359.0059814	4.783696175	4.222375393	5.672082424	800.6305542	1040.045532	365.0036011	368.8275757	48.60813704	40.97073519	28.75857767	10.10605115	3028	402-2-7	Kjerketjerna	2019	3028	43	10.25.2019	16.7	42	10.20.1995	96.42694369	148.0256931	246.0404657	652.9498424	4.59773504	3.977477672	7.221468403	10.74923262	23.68323418	90.7062256	153.7250464	448.2412627	7.610558509	6.822621724	8.570914175	10.3233197	8.4	8.118083016	7.835942376	8.720019547	9.028087251	8.702892236	6.804136532	0.038	130	8.496732026	170	290	0.27	0.75	37.4251497	0.049019608	0.625	0.500031188	0.176056338	0.023	1.38	38.92477364	0.2	0.11	0.19	16.1	137	24	630	41.17647059	90	4.74	2.01	0.15	0.3	24.68627854	0.329829253	39	15	25	3.571428571	1.48	0.18	1	0.84	1.2	74.84563089	115.5561188	123.5903839	4.26	15.3	51	48.57142857	0.054901961	340	300	315	7		4.7	4.94	11.48153621	40	8.034265095	65.69225523	12.602		62.11142824	0.829860441	0.545936604	0.502558745	1995	0.028	127	13.22916667	168	0.13	0.82	40.91816367	0.085416667	0.303703704	0.242978118	0.234285714	0.03	1.4	39.4889008	0.206	0.2	0.2	40	524.9	54.67708333	1.95	0.21	0.32	26.33203045	0.156363498	49	0	33	5.5	1.11	0.2	0.67	2.7	168.4026695	210.2487131	210.2487131	3.5	9.6	0.069791667	39.66942149	39.66942149	275	242	242	6	5.6	5	10	41	0	22.83491521	-9.805	67.25019412	0.399341616	0.323486874	0.319860194	-55.55555556	-1.5	-7.637401856	-18.65252651	-2.845144052	-1.349445773	0.425912915	57.31946745	92.31541929	204.7085797	-8	0.76	21.71428571	5.7	59.375	73	42.85734001	22.407	-1	3	105.1	-0.02	-0.06	0.37	-0.07	-0.02	-0.06	1.481536215	8.034265095	1	65	-1.928571429	8.902007084
3030	402-3-9	N Hërsj?en	60.11499514	12.38099937	228	371	313.1B1D	Kongsvinger kommune	4	Hedmark	2	East (1+2)	East (1+2)	2-East	1.156398319	8.1873	14.12429396	228.6026306	264.4304227	362.1604919	0	0.795229377	75.68430186	0	7.998292249	0	15.52217672	0	0	100.0000002		14	416.8198	879.0106812	322.806488	5.323955059	4.883630276	6.232202053	791.7220459	1068.356445	280.7088318	388.4040222	37.90149893	50.03568879	21.9588272	12.1646912	3030	402-3-9	N Hërsj?en	2019	3030	43	10.25.2019	27.6	42	10.20.1995	98.89379003	149.4406549	250.4372907	612.7239077	5.656364262	4.93828847	8.062402586	11.533848	26.02286509	104.4943705	175.4693669	488.3726148	8.246697339	7.467628733	9.234940414	11.02105038	9.4	8.969163314	8.931128844	9.268563116	9.591530262	9.409416423	7.729625907	0.092	48	5.161290323	58	140	0.16	1.76	87.8243513	0.189247312	0.972375691	0.777949074	0.534954407	0.006	1.79	50.48938031	0.062	0.1	0.43	9.3	52	48	120	12.90322581	30	2.2	2.26	0.47	0.62	51.01830899	0.451920745	22	9	29	7.25	1.61	0.22	1	0.1	1.81	112.8921599	165.4529688	230.8735152	3.29	9.3	36.9047619	35.63218391	0.010752688	290	252	261	4		1.6	6.14	0.72443596	10	65.42054642	131.2770903	99.014		138.8426603	1.229869819	0.849806288	0.601379765	1995	0.069	54	8.852459016	56		1.89	94.31137725	0.309836066	0.385714286	0.308590676	0.726923077		2.2	62.05398697	0.051		0.6	60	120.8	19.80327869	2.76	0.53	0.78	64.18432421	0.210013729	17.3	0	47	11.75	1.66	0.3	0.17	4.9	305.6196595	371.0307893	412.3814371	2.6	6.1	0.027868852	26.18025751	26.18025751	280	233	233	4	2	6.37	0.426579519	2	41.35064785	76.80923803	56.068	158.4957015	0.518604404	0.431077133	0.384342473	-63.06122449	-3.09	12.13418986	-9.794135995	-2.529340263	-1.172537828	0.512797623	44.94628433	74.96792379	124.3512929	-18	0.69	26.53846154	3.2	52.45901639	28	54.46785223	42.946	8	-6	-0.8	-0.16	-0.06	-0.05	-0.13	-0.41	-0.23	0.297856441	24.06989858	0	10	-4.5	9.451926397
3031	403-3-15	Brumundsj?en	61.02699929	11.1119888	633	194	002.DC7D	Hamar kommune	4	Hedmark	2	East (1+2)	East (1+2)	2-East	1.674994548	11.5012	14.5636503	637.199646	668.0283796	827.114624	0	0.133914985	44.66797044	0	39.62389664	0	15.57421758	0	0	99.99999965		16.005	572.24	950.6288452	381.5326538	3.467826366	3.435266018	4.224572659	863.7529907	1124.182251	223.0329742	412.0588074	31.90578158	34.1184868	19.65065502	8.983156581	3031	403-3-15	Brumundsj?en	2019	3031	43	10.23.2019	7.8	38	09.20.1995	37.65807336	88.00174425	189.4802392	550.7774028	1.965275299	2.060657596	5.646903306	8.912032817	21.01050525	56.55179277	109.0288635	396.9700494	6.896710181	8.247709301	11.05336943	7.07338515	5.7	6.137354169	6.060540928	6.222090357	7.299456007	6.802042848	6.863167737	0.076	13	1.494252874	15	52	0.19	1.79	89.32135729	0.205747126	4.068181818	3.254748458	1.672897196	0.004	0.34	9.590161622	0.033	0.057	0.097	8.6	63	11	200	22.98850575	22.22222222	2.22	1.2	0.11	0.24	19.74902283	0.719627462	22	27	10	1.111111111	0.56	0.14	3	0.065	0.44	27.44339799	37.74784533	86.45235812	1.07	8.7	39.01345291	34.8	0.007471264	260	223	250	9		1.1	6.19	0.645654229	2	48.70451279	118.6995388	87.191		109.0703801	3.974375919	2.945176787	1.261624119	1995	0.062	17	2.615384615	25		1.45	72.35528942	0.223076923	0.852941176	0.682395503	1.208333333	0.04	0.4	11.28254309	0.287	0.2	1.7	40	987.2	151.8769231	1.17	0.08	0.23	18.92614688	0.178495831	181.5	0	4	0.444444444	0.45	2.5	0.13	1.7	106.0313104	117.5995678	151.561366	1.2	6.5	0.02	25.390625	25.390625	260	256	256	9	5.2	6.21	0.616595002	8	33.9617982	65.93375384	43.834	91.2814363	0.860891334	0.778095967	0.602273777	-74.11764706	-1.26	2.212705211	-10.66749844	-6.187051705	-5.406466129	1.838647667	31.44995148	80.45137576	153.8073533	6	-0.13	-10.83333333	2.2	33.84615385	-6	52.76578501	43.357	-6	-4	-787.2	0.01	0.03	0.11	0.34	-0.06	-0.02	0.029059227	14.7427146	0	0	0.666666667	9.409375
3032	412-1-20	Kinnlitjernet	60.886	10.806	233	4448	002.DC72	Ringsaker kommune	4	Hedmark	2	East (1+2)	East (1+2)	2-East	0.068239492	1.0647	6.409269423	235.2745056	268.8722175	325.4924011	0	66.12868519	27.28350388	0	0	0	6.587829642	0	0	100.0000187		8	287.04	966.887085	409.8452454	3.334734917	3.321588039	4.104608059	889.2403564	1125.426636	265.2931824	442.3684692	32.04853676	35.47466096	19.77542109	9.045539613	3032	412-1-20	Kinnlitjernet	2019	3032	43	10.23.2019	4	46	11.13.1995	43.90038089	103.5595011	193.0066831	570.1544789	4.57412554	4.793430386	8.271420766	11.5857757	7.866997122	16.01211915	44.83142508	304.9645858	-4.86065348	0.830986262	3.880987515	9.985220224	8.7	8.292315788	8.416474128	8.399334807	3.431577906	2.53766091	5.026936645	3.15	10	1.470588235	25	2.5	0.2	75.2	3752.49501	11.05882353	3.530516432	2.824589319	9.283950617	0.004	4.94	139.3394071	0.063	0.055	0.22	6.6	24	65	11	1.617647059	0.112244898	0.48	39.3	4.5	3.26	268.2575602	0.201923637	62	500	970	9.897959184	4.12	0.45	62	0.01	21.3	1328.509948	1537.13507	4691.609413	8.1	6.8	8.192771084	5.112781955	0.001470588	2300	830	1330	98		0.24	8.02	0.009549926	15	3154.474343	3698.623767	3639.758		4020.75257	3.026512956	2.739213364	0.85700923	1995	3.215	11	0.990990991	14		68	3393.213573	6.126126126	1.971014493	1.576909948	10.46153846		12.3	346.9381999				90	158.2	14.25225225	41.1	6.84	4.37	359.5967908	0.167113488	20.1	0	27	0.529411765	5.52	0.1	0.12	34.5	2151.811888	2500.678659	5720.52703	6.5	11.1	0.010810811	3.168712532	3.168712532	3530	3503	3503	51	0.8	7.84	0.014454398	3	3219.848371	3100.581041	3062.845	3752.810364	1.744023437	1.50187503	0.656025283	-38.26086957	-13.2	3.426124197	-10.72988147	3.962444123	4.390433251	1.600555474	87.54738191	148.175258	265.1898931	943	1.6	24.61538462	-4.3	-38.73873874	-2173	598.042726	576.913	12	-1	-147.2	-1.11	-2.34	-1.4	7.2	-7.36	0.18	-0.004904472	-65.3740282	47	-1230	9.368547419	1.944069423
3033	412-1-22	?rtjernet	61.013	11.113		33723	002.DC7D	Ringsaker kommune	4	Hedmark	2	East (1+2)	East (1+2)	2-East	0.049263911	0.7488	6.579047923	638.0308838	641.2290331	653.9832764	0	0	22.32527625	0	69.62840785	0	8.046315217	0	0	99.99999932		15.964	573.16	950.6288452	381.5326538	3.467826366	3.435266018	4.224572659	863.7529907	1124.182251	223.0329742	412.0588074	31.90578158	34.1184868	19.65065502	8.983156581	3033	412-1-22	?rtjernet	2019	3033	43	10.23.2019	5.2	46	11.13.1995	37.73364688	87.98142993	188.628077	549.2089943	2.060880143	2.167635713	5.757583949	9.031587213	6.934172836	30.8540448	72.24427425	408.8035344	-5.64895325	-0.6574827	2.016135837	7.841569622	6.4	5.992794951	5.785497148	5.852196632	2.941159404	1.90309397	4.334664605	0.039	6	0.495867769	10	37	0.18	1.13	56.38722555	0.09338843	6.277777778	5.022535485	0.837037037	0.01	0.21	5.92333512	0.058	0.067	0.05	11.9	110	7	340	28.09917355	37.77777778	2.09	1.14	0.03	0.1	8.228759515	0.732953896	24	6	25	2.777777778	0.44	0.084	6	0.17	0.18	11.22684463	18.93589404	28.09320403	1.35	12.1	48.59437751	47.45098039	0.014049587	280	249	255	9		2.5	5.03	9.332543008	4	9.15730999	73.49264374	31.923		64.61598506	5.755489381	3.767656432	2.300057516	1995	0.03	27	2.454545455	33	0.322	0.99	49.4011976	0.09	0.707142857	0.565749572	0.61875	0.03	0.4	11.28254309	0.073	0.2	1.3	40	429.1	39.00909091	1.46	0.05	0.15	12.34313927	0.141355394	56.7	0	59	4.538461538	0.46	0.4	0.75	1.4	87.3199027	102.8167315	102.8167315	1.6	11	0.068181818	37.16216216	37.16216216	355	296	296	13	16.1	5.09	8.128305162	6	0	38.38604556	0.984	61.74433688	0.707104967	0.62619478	0.600528104	-87.14285714	-1.22	2.212705211	-10.66749844	2.825118413	3.741448112	1.190017591	57.12738513	116.3838027	140.4054599	-34	-0.25	-15.625	1.1	10	-41	35.10659818	30.939	-2	-21	-89.1	-0.05	-0.02	-0.02	0.14	-0.19	-0.06	1.204237846	9.15730999	-4	-75	-1.760683761	10.28881823
3034	412-3-4	Sjusj?en	61.146	10.708	810	257	002.DD5BB	Ringsaker kommune	4	Hedmark	2	East (1+2)	East (1+2)	2-East	1.248920416	64.194	1.945540729	809.49823	916.5444247	1089.718628	0.600807067	2.19891855	17.17734633	30.31863453	36.11615216	0	13.58813973	0	0	99.99999837		23.554	833.52	1044.275024	526.0878296	2.015371561	1.957269311	2.918176174	964.3392334	1135.992432	409.6275024	487.7003174	33.11920057	26.124197	20.77354959	6.799750468	3034	412-3-4	Sjusj?en	2019	3034	43	10.23.2019	13.4	46	11.13.1995	24.52276559	82.64777017	168.8670077	542.9321837	0.563658219	0.669182584	4.218009305	7.344636505	12.74135014	42.09173509	103.9088568	584.3586143	-5.738407677	-1.513429226	0.953741406	6.307502028	4.8	5.650863434	5.701188154	6.061754562	3.111222465	2.072562404	4.206732377	0.114	5	0.909090909	5	29	0.13	2.76	137.7245509	0.501818182	1.84	1.472091816	1.308056872	0.008	0.59	16.64175105	0.033	0.11	0.3	5.4	53	16	180	32.72727273	12	1.35	1.71	0.12	0.29	23.86340259	0.255067956	7.8	5	32	2.133333333	0.76	0.28	7	0.052	1.5	93.55703861	112.4845039	200.7485331	2.11	5.5	25.82159624	25.2293578	0.009454545	250	213	218	15		1.4	6.54	0.28840315	0	88.2640292	147.9091151	128.851		161.5879535	1.727159772	1.466331472	0.804927194	1995	0.188	11	11	10		3.36	167.6646707	3.36	1.2	0.96005988	0.763636364		0.7	19.7444504	0.231		0.6	40	146.9	146.9	2.71	0.3	0.4	32.91503806	0.188473859	58.9	0	117	19.5	0.85	0.8	0.12	2.8	174.6398054	202.7413987	367.2202737	4.4	1	0.12	9.708737864	9.708737864	220	103	103	6	1.6	6.62	0.239883292	0	164.4788751	158.8239731	155.418	200.5797087	1.148533739	1.031872195	0.54621088	-46.42857143	-1.3	-6.995003569	-13.97379913	2.182611809	3.264267898	1.037134477	40.55603508	64.95815086	-41.42643056	-85	-2.29	-52.04545455	4.5	450	115	-10.91485801	-26.567	0	-6	33.1	-0.11	-0.18	-0.09	-0.6	-0.11	-0.08	0.048519858	-76.21484588	9	30	-17.36666667	15.52061993
3035	412-5-1	Mj?sa	60.899	10.692	123	118	002.DC	Ringsaker kommune	4	Hedmark	2	East (1+2)	East (1+2)	2-East	369.3221276	16552.46	2.231221991	121.2543259	944.377032	2468.496338	0.833323231	7.538226313	36.38691724	41.81418361	5.736186023	1.807451362	5.883711601	0	0	99.99999938		14	230	966.887085	409.8452454	3.334734917	3.321588039	4.104608059	889.2403564	1125.426636	265.2931824	442.3684692	44.25410421	33.69022127	26.69993762	8.546475359	3035	412-5-1	Mj?sa	2019	3035	43	10.23.2019	22.8	46	11.15.1995	23.80462493	68.75128183	152.0156546	464.7174155	0.762008605	0.964175822	4.155311395	7.041240042	5.718551333	43.78772677	91.95030194	343.5674207	-6.613028052	-2.213119185	0.354670885	5.890737404	11.2	8.815951615	9.122391282	10.85300307	4.356289359	3.765210725	9.087816901	0.254	5	2.380952381	7	13	0.079	5.48	273.4530938	2.60952381	1.602339181	1.281951302	2.331914894	0.004	1.19	33.56556568	0.02	0.061	0.81	1.8	12	22	22	10.47619048	7.333333333	0.53	4.22	0.63	0.65	53.48693684	0.250747386	1.8	3	370	123.3333333	1.04	0.53	2	0.01	3.42	213.310048	273.3041851	505.3380358	2.35	2.1	21.64948454	21	0.004761905	470	97	100	3		0.34	7.25	0.056234133	2	232.0338507	257.3091438	249.935		326.9400307	1.532698688	1.324310756	0.646972932	1995	0.237	10	5.263157895	10		6.03	300.8982036	3.173684211	1.096363636	0.877145618	3.015		1.8	50.77144388		0.3	1.3	40	210.3	110.6842105	4.85	0.72	0.83	68.29870397	0.199096931	8.6	0	400	57.14285714	1.11	1.9		5.5	343.0424749	422.3853474	637.0436791	2	1.9		15.83333333	15.83333333	520	120	120	7		7.29	0.051286138	0	214.6583317	242.0405051	235.56	369.1969076	1.076242549	0.937490754	0.579547243	-37.81818182	-2.08	-10.56388294	-18.15346226	3.177295007	3.80064051	1.150502639	24.96355505	60.06535268	121.1499948	-30	0.35	17.5	0.2	10.52631579	-20	15.26863873	14.375	2	-5	-188.3	-0.18	-0.09	-0.07	-0.55	-0.61	-0.04	0.004947994	17.37551892	-4	-50	66.19047619	5.166666667
3036	418-1-4	Vesle Otten	60.455	11.368		3954	002.EC4A	Nord-Odal kommune	4	Hedmark	2	East (1+2)	East (1+2)	2-East	0.049324501	5.7365	0.859836148	336.0782471	391.1360586	481.4893188	0	0	77.64896395	0	2.780114622	0	19.57092105	0	0	99.99999962		12.53	418.6	921.7633667	347.5974121	4.502554417	4.393304348	5.222589016	879.4589844	1204.37085	214.001358	427.6134033	47.10920771	42.46966453	26.69993762	10.35558328	3036	418-1-4	Vesle Otten	2019	3036	43	10.24.2019	14.3	42	10.20.1995	68.49454657	128.7154077	255.995454	562.6566502	4.437383758	4.200856896	7.595336318	10.87384331	7.883976052	53.7506874	124.2545436	436.3106513	7.177135231	6.477752726	8.334979454	10.21384459		8.021019783	7.950823534	8.407829704	8.749338954	8.520113703	6.669316745	0.075	54	6.75	63	140	0.23	1.57	78.34331337	0.19625	1.286885246	1.029572413	0.618110236	0.02	0.79	22.28302259	0.22	0.13	0.41	7.9	65	23	270	33.75	45	2.88	1.62	0.18	0.27	22.21765069	0.291979995	20	4	61	10.16666667	0.95	0.32	1	0.2	1.22	76.09305807	102.7332235	150.388986	2.54	8	37.20930233	36.52968037	0.025	280	215	219	6		2.9	6.12	0.758577575	9	47.65576249	94.72806704	67.24		100.5609641	1.321552407	1.022209498	0.668672399	1995	0.098	42	9.545454545	40		2.52	125.748503	0.572727273	0.63	0.504031437	1.8		1.1	31.02699348	0.103		0.4	40	235.2	53.45454545	2.23	0.33	0.4	32.91503806	0.131931701	29.7	0	47	7.833333333	0.94	0.4	0.22	4	249.4854363	283.8695726	355.5335808	1.4	4.4	0.05	22.22222222	22.22222222	245	198	198	6	2.6	6.46	0.34673685	0	71.66400821	90.31836289	75.357	158.6635411	0.635963138	0.565620358	0.44626879	-69.5	-2.78	-4.639543183	-16.34435434	-2.27689583	-0.739643136	0.659998725	74.96472035	131.7409104	126.3459989	14	1.14	81.42857143	3.6	81.81818182	21	4.40970415	-8.117	9	12	34.8	-0.13	-0.15	0.01	-0.95	-0.31	-0.34	0.411840725	-24.00824571	0	35	2.333333333	14.30745814
3037	418-1-14	Geittjerna	60.469	11.568	354	3934	002.EB32	Nord-Odal kommune	4	Hedmark	2	East (1+2)	East (1+2)	2-East	0.062711761	6.1172	1.025171014	354.8568726	389.9387301	475.6728821	0	0	78.93171172	0	19.68161573	0	1.386672348	0	0	99.99999979		14	398.36	896.5047607	280.9192505	4.519808769	4.336999416	5.282678127	848.6488647	1145.022095	154.2731476	289.0639648	42.68379729	41.68451106	24.07985028	10.10605115	3037	418-1-14	Geittjerna	2019	3037	43	10.25.2019	17.7	42	10.20.1995	69.58714748	126.5838829	254.8479321	570.3948635	4.385672441	4.016842951	7.341306242	10.80035951	11.39150647	56.09674099	121.1597203	424.8930361	7.21872347	6.52086764	8.346509774	10.21815624	7.7	7.916210639	7.766842005	8.03020473	8.73379864	8.382883934	6.703014263	0.03	160	6.299212598	180	360	0.33	0.92	45.90818363	0.036220472	1.260273973	1.008282066	0.206278027	0.029	0.69	19.46238682	0.53	0.38	0.83	26.4	235	24	690	27.16535433	62.72727273	7.19	2.82	0.13	0.28	23.04052664	0.506039402	24	2	19	1.727272727	0.93	0.51	1	0.99	0.73	45.53109212	66.3506218	66.3506218	4.46	25.4	59.20745921	58.93271462	0.038976378	450	429	431	11		5.4	4.47	33.88441561	20	0	76.84486326	-9.659		68.94871027	1.514321468	1.060855818	1.039156957	1995	0.024	244	24.15841584	271	0.387	1.55	77.34530938	0.153465347	0.516666667	0.413359115	0.418918919	0.04	1.1	31.02699348	0.602	0.5	0.6	40	791.7	78.38613861	2.42	0.23	0.44	36.20654186	0.193499829	38.6	0	39	3.9	0.95	0.6	1.28	3	187.1140772	220.926785	220.926785	3.7	10.1	0.126732673	23.99049881	23.99049881	460	421	421	10	6.9	4.75	17.7827941	27	0	64.4747644	30.134	113.5518512	0.606858944	0.520543201	0.513979558	-75.66666667	-2.27	-0.999286224	-13.97379913	-2.504024689	-1.005203532	0.58220327	70.48714195	133.6882118	145.5018274	-20	0.76	20.54054054	15.3	151.4851485	10	12.37009885	-39.793	-7	-84	-101.7	-0.16	-0.1	-0.02	-0.63	-0.41	-0.28	16.10162151	0	1	-10	-2.172727273	34.9422158
3038	418-2-3	Tennungen	60.354	11.44	298	4041	002.E2AB	Nord-Odal kommune	4	Hedmark	2	East (1+2)	East (1+2)	2-East	0.279915675	8.5044	3.291421794	295.441864	406.051785	537.5846558	0	0	92.91771447	0	3.711450438	0	3.370835035	0	0	99.99999994		14	373.52	873.1901245	264.9523926	5.109431744	4.864617825	5.962396145	832.5703125	1078.280396	180.7383881	265.8537598	40.04282655	44.25410421	22.70742358	10.66749844	3038	418-2-3	Tennungen	2019	3038	43	10.25.2019	11.7	42	10.20.1995	81.06883294	142.0909936	255.8091974	551.4932143	4.649243245	4.273343703	7.564219249	10.95795725	10.44927359	56.19774816	123.2183486	395.8736545	7.38454312	6.686321158	8.525202778	10.36319582	8.4	8.258082957	8.237618753	8.683052414	9.00667543	8.774262383	6.735285265	0.06	190	10.49723757	220	380	0.27	1.77	88.32335329	0.097790055	1.525862069	1.220765796	0.416470588	0.03	1	28.20635771	0.4	0.29	0.59	18	151	45	540	29.83425414	49.09090909	5.77	1.9	0.16	0.38	31.26928616	0.432190056	37	9	48	4.363636364	1.17	0.4	3	0.62	1.16	72.35077652	103.9857057	135.8283463	4.25	18.1	52.7696793	51.42045455	0.034254144	400	343	352	11		5.3	5.24	5.754399373	30	31.84264061	119.4259292	57.242		119.5926394	1.652955852	1.189300395	0.880468935	1995	0.07	144	15.82417582	154		2.05	102.2954092	0.225274725	0.554054054	0.443270891	0.683333333	0.05	1.1	31.02699348	0.317	0.2	0.6	50	515.9	56.69230769	2.14	0.31	0.46	37.85229377	0.164023196	62.2	0	63	7.875	1.17	0.5	0.61	3.7	230.7740286	266.3010221	308.7041376	3	9.1	0.067032967	34.082397	34.082397	330	267	267	8	5.4	5.99	1.023292992	10	42.40311559	86.39840487	55.456	140.1477029	0.607294087	0.535321451	0.453987122	-68.64864865	-2.54	4.211277659	-12.03992514	-2.412977455	-0.96098353	0.594761437	85.89324542	132.5908488	155.6195598	-15	1.25	41.66666667	9	98.9010989	85	33.02752431	1.786	20	46	24.1	-0.08	-0.15	0	-0.28	-0.1	-0.75	4.731106381	-10.56047497	3	70	-3.511363636	17.33805754
3039	419-1-6	HOH 174	60.255	11.808	174	4119	002.F2B	S?r-Odal kommune	4	Hedmark	2	East (1+2)	East (1+2)	2-East	0.061668061	1.0699	5.763908912	175.0231323	221.7307459	338.1453247	0	19.37965722	74.39967161	0	0	0	6.220691005	0	0	100.0000198		12	249.32	834.2778931	233.3209991	5.132142067	4.799005032	6.028314114	803.1987305	998.6538696	164.2718353	190.8127289	37.90149893	42.89793005	21.9588272	10.29320025	3039	419-1-6	HOH 174	2019	3039	43	10.24.2019	8.2	42	10.20.1995	81.73908114	129.7047352	211.1322798	503.6263146	5.686629849	5.257078919	8.563399228	11.84912932	14.51970754	69.52027519	139.2467722	416.8796421	8.134462138	7.443883027	9.271238144	11.13275369		8.551978418	8.700064868	9.404183472	9.621974988	9.45473591	7.198314903	0.707	24	1.348314607	51	110	0.27	12.4	618.762475	0.696629213	3.734939759	2.988138181	3.406593407	0.005	8.64	243.7029306	0.32	0.36	1.1	17.8	98	93	550	30.8988764	11.2244898	3.32	12.2	7.17	2.82	232.0510183	1.120624692	130	420	97	1.979591837	3.33	0.67	9	0.055	3.32	207.0729121	457.7044142	1149.892959	3.64	17.8	18.10783316	12.68709907	0.003089888	1500	983	1403	49		1.8	7.42	0.03801894	27	692.1885445	889.1952519	798.686		850.8134934	4.108762873	1.887442522	0.73990669	1995	0.532	17	1.734693878	18		10.9	543.9121756	1.112244898	2.477272727	1.981941798	6.8125		9	253.8572194	0.081		0.5	100	376.7	38.43877551	9.27	3.16	2.33	191.7300967	0.698638327	70.2	31	6	0.272727273	3.04	0.5	0.09	4.4	274.4339799	528.7197708	1043.570547	1.6	9.8	0.009183673	19.48310139	18.35205993	540	503	534	22	0.8	7.17	0.067608298	1	514.850776	604.9489837	569.42	735.6422723	2.680580126	1.3924939	0.704928167	-24.54545455	-1.08	4.996431121	-11.66562695	-2.186804108	-0.707838916	0.716375626	60.18446005	71.88550757	86.74667244	91	2.04	127.5	8	81.63265306	869	284.2462682	229.266	26	7	173.3	0.49	4.01	0.29	1.5	-0.36	0.25	-0.029589358	177.3377685	27	960	1.706864564	-5.664960852
