wavelength (nm),DOMBlank1,DOMSTD27,DOM13465F,DOM12770,DOM12978,DOM12984,DOM13002,DOM13018,DOM13019,DOMBlank2,DOM13051,DOM13451,DOM13453,DOM13154,DOM13469,DOM13470,DOM13471,DOM13617,DOM13260,DOMBlank3,DOM13264,DOM13316,DOM13333,DOM13416,DOM13538,DOM13542,DOM13543,DOM13545,DOM13546,DOMBlank4,DOM13551,DOM13552,DOM13553,DOM13558,DOM13559,DOMBlank5
438.3999939,0.008086422,0.030456575,0.03953572,0.031878322,0.010819066,0.016875217,0.057174899,0.008687471,0.023053974,0.007567379,0.021264866,0.074127875,0.024182515,0.018282928,0.033264186,0.009025162,0.04641467,0.033456668,0.01068549,0.002819807,0.011947135,0.006604237,0.006835033,0.012923439,0.00834962,0.015105166,0.019347776,0.009602555,0.008272414,0.001453961,0.005733368,0.005410283,0.006671814,0.005397493,0.010690637,0.005751861
437.6000061,0.006960328,0.031491164,0.039785784,0.03209335,0.01173669,0.016470414,0.057315327,0.009914262,0.022468217,0.008497368,0.021741979,0.074870497,0.025223317,0.018941229,0.034937579,0.00960536,0.04665878,0.035542376,0.01106632,0.00312152,0.01409384,0.007724742,0.00753635,0.012617347,0.008001828,0.015669584,0.018953668,0.009398878,0.00850629,0.002366902,0.006285755,0.005670237,0.00519651,0.006165854,0.010844464,0.005904894
436.7999878,0.005544317,0.030780591,0.039459344,0.031952094,0.012244606,0.016733173,0.056541827,0.009373934,0.023010546,0.007240189,0.020891178,0.075135455,0.023668788,0.018439092,0.034813341,0.009754119,0.046383705,0.034386855,0.0102708,0.002493414,0.012393845,0.007435378,0.00760547,0.010875943,0.006119278,0.015541671,0.018091278,0.009599829,0.008024477,0.00270737,0.004731098,0.005066852,0.006500958,0.004491713,0.010223649,0.005759757
436,0.006414649,0.032420404,0.039833501,0.033054359,0.013118451,0.016016591,0.058353644,0.010742853,0.023207903,0.00788638,0.021382837,0.076284543,0.026555931,0.018507943,0.035147671,0.01031003,0.048760366,0.034973685,0.011787889,0.002971862,0.012906265,0.007601623,0.007870723,0.012826886,0.006180715,0.015627962,0.019329805,0.009537484,0.008472185,0.001945826,0.005915338,0.006955172,0.007215422,0.004491452,0.010580282,0.005968794
435.1999817,0.007254113,0.031159412,0.040391494,0.03379323,0.013914239,0.017386839,0.059687633,0.010640496,0.023135874,0.006939154,0.022971982,0.076616317,0.027191047,0.019492518,0.036533691,0.010737785,0.049528092,0.03444878,0.011902675,0.003583252,0.013762259,0.007764244,0.008997438,0.013239061,0.00804734,0.015751578,0.021434914,0.010387705,0.008779357,0.001982543,0.00538693,0.006023569,0.008384638,0.004795454,0.011170345,0.005484491
434.3999939,0.007699789,0.03248233,0.04103848,0.033014473,0.013713606,0.0176019,0.060529485,0.010762781,0.023012375,0.007090738,0.023921883,0.076992884,0.026992781,0.019049862,0.035996381,0.009886508,0.050383456,0.036166556,0.011126708,0.004017911,0.014003362,0.007862946,0.008007971,0.013262893,0.007408045,0.015600538,0.020757889,0.012068244,0.008759045,0.002308188,0.005598594,0.004637735,0.008108338,0.005726706,0.011290176,0.006669212
433.6000061,0.008201948,0.033400111,0.041980103,0.034797862,0.014638551,0.019856224,0.060963564,0.010943844,0.023694703,0.00811021,0.023698941,0.078514315,0.027343281,0.020536348,0.036830518,0.010605268,0.051435705,0.037639644,0.012228871,0.004414981,0.014499512,0.008132998,0.00899498,0.014260327,0.008794149,0.016421348,0.020843105,0.011482276,0.008218911,0.002692836,0.006592199,0.004955089,0.009743873,0.00602475,0.012190106,0.007319529
432.7999878,0.007834005,0.033314772,0.042462926,0.035612334,0.015109293,0.01855962,0.062567011,0.011765573,0.024887875,0.009368273,0.023855669,0.080952734,0.028468885,0.020804323,0.037778895,0.010840722,0.051820356,0.038497198,0.012207625,0.005408946,0.015305988,0.007670621,0.0086641,0.014568276,0.008644796,0.016320573,0.022031071,0.011695815,0.009486205,0.004297346,0.007214738,0.006460652,0.009350367,0.006153592,0.012458707,0.007489259
432,0.007626071,0.032561284,0.042756293,0.035582468,0.013343901,0.017825671,0.062891878,0.010183314,0.024648737,0.007312605,0.024189986,0.080518439,0.028220363,0.020680591,0.03664121,0.010271516,0.051302377,0.037645798,0.011811136,0.003812004,0.01414315,0.006048557,0.007920781,0.014186235,0.007716732,0.017107984,0.02141555,0.010416048,0.008420057,0.003275402,0.006901016,0.006504952,0.008037741,0.006414649,0.011362712,0.007127707
431.1999817,0.008108892,0.034552954,0.04320867,0.034844644,0.014340611,0.016908078,0.063467011,0.010585613,0.026181899,0.006823936,0.024781773,0.08221145,0.029300336,0.02096539,0.037125323,0.010565056,0.051409449,0.038511146,0.013436886,0.003315466,0.014632071,0.005957299,0.008377223,0.014619729,0.008351124,0.017073277,0.020593969,0.010216891,0.008711081,0.0022926,0.005737434,0.006029816,0.008923684,0.0058648,0.012941867,0.005632211
430.3999939,0.007734255,0.035506502,0.044280089,0.036860164,0.014711032,0.017603517,0.063786648,0.011523051,0.027007602,0.007716652,0.026021333,0.083019778,0.028098062,0.021240808,0.038412523,0.010773714,0.053151075,0.038335323,0.013818026,0.003238732,0.014889864,0.006609572,0.009392556,0.014663584,0.00719313,0.017404271,0.02127495,0.011539718,0.008809867,0.002326978,0.006095887,0.006668712,0.009348092,0.0065116,0.012715107,0.005503419
429.6000061,0.007603204,0.035953663,0.044826176,0.036987834,0.015613096,0.019429602,0.063405059,0.011342889,0.027011182,0.007540881,0.026112922,0.08348839,0.029382009,0.0207268,0.038958073,0.011245065,0.054040197,0.039560616,0.014011328,0.005391123,0.013578602,0.006781707,0.008136506,0.015313924,0.006821806,0.017856203,0.021216478,0.013347852,0.009180992,0.002383352,0.006327779,0.007159049,0.009815542,0.006484877,0.013268418,0.005938325
428.7999878,0.008697453,0.036167346,0.045364846,0.036380176,0.015491101,0.020231435,0.065042101,0.012217662,0.027269349,0.008943185,0.026538897,0.085837685,0.029526422,0.021897485,0.039641038,0.011915259,0.054335978,0.039574992,0.013497096,0.003601836,0.014201026,0.007763426,0.009447473,0.014631375,0.009034333,0.017871335,0.022527648,0.012539379,0.009813742,0.003791949,0.007205,0.00770996,0.0094175,0.006361059,0.013567652,0.006153093
428,0.009515971,0.036460008,0.04636959,0.037920196,0.015727689,0.021192314,0.066628046,0.013053998,0.027800629,0.009095496,0.027638111,0.087979011,0.030187739,0.021495292,0.040068179,0.013340645,0.055490151,0.040643983,0.015062606,0.005077695,0.016733605,0.008554125,0.010608505,0.015206704,0.010363791,0.020092493,0.023818888,0.013679356,0.010330044,0.004666334,0.00785952,0.00930403,0.010271648,0.007451968,0.014389737,0.00701315
427.1999817,0.009148473,0.035670165,0.045231845,0.037289228,0.014820674,0.019680969,0.066479534,0.012364947,0.029045498,0.007931485,0.025704911,0.087214977,0.029547313,0.021954689,0.040461101,0.012695196,0.054661613,0.039503399,0.013447138,0.004564195,0.016827909,0.008974102,0.010229267,0.014492097,0.009486126,0.019612068,0.023305919,0.012033619,0.009753774,0.002996258,0.007823437,0.008375718,0.009659722,0.006828275,0.014202417,0.005751677
426.3999939,0.006996655,0.034810957,0.046007086,0.037906721,0.013222569,0.018857226,0.066530071,0.011621389,0.027862091,0.006846972,0.025116501,0.086466409,0.028634865,0.021210525,0.039337154,0.010620547,0.054916102,0.039465949,0.012405112,0.004197594,0.014800372,0.007329164,0.008859216,0.013204529,0.00860907,0.01746792,0.021952156,0.011561889,0.00836226,0.002538535,0.005557794,0.007461712,0.009807413,0.004718877,0.012630618,0.004889688
425.6000061,0.007616692,0.035630289,0.046563447,0.038895074,0.013288702,0.019375004,0.066130668,0.011993142,0.027693067,0.006101583,0.026064705,0.088935338,0.030829443,0.021856461,0.040376637,0.011077075,0.056775179,0.040728301,0.012841444,0.003295225,0.013677994,0.007405438,0.00941221,0.015176653,0.00953743,0.017683182,0.021414218,0.012523153,0.008634523,0.003148662,0.007553682,0.007682478,0.010287419,0.005665937,0.013538301,0.005715087
424.7999878,0.009392,0.03696049,0.047122311,0.039373856,0.015960433,0.021207672,0.067436516,0.012163804,0.028822318,0.007641246,0.026856149,0.089670137,0.031101514,0.022261577,0.042189721,0.011783872,0.057234783,0.04289205,0.013305757,0.00377837,0.01651459,0.007736943,0.010081857,0.014707577,0.008610046,0.018325238,0.021656724,0.013260331,0.010003654,0.001796417,0.008404934,0.008081675,0.010028793,0.006754941,0.014147403,0.005744254
424,0.0074121,0.037432827,0.046613012,0.039260726,0.015552375,0.021056896,0.069731526,0.013136888,0.029706916,0.008155787,0.027629118,0.090901084,0.033261951,0.022866184,0.041658849,0.012588487,0.05889155,0.043497395,0.013695145,0.004168112,0.01695141,0.008028855,0.009875518,0.015256598,0.010131536,0.018252231,0.022157423,0.013241196,0.010055046,0.00230824,0.007930879,0.007931353,0.010781488,0.007193735,0.01370113,0.006156139
423.1999817,0.008137033,0.037912626,0.047575217,0.039593875,0.016537957,0.020354958,0.070940353,0.013111648,0.029338969,0.008316425,0.028057992,0.091796942,0.032148484,0.022985054,0.042033851,0.011638086,0.059353165,0.043905605,0.013653872,0.004438282,0.015174723,0.008280936,0.010275571,0.01504725,0.009475914,0.018092601,0.022828994,0.014943445,0.010230805,0.002902043,0.008569966,0.008077904,0.010497189,0.006505688,0.014750397,0.006627155
422.3999939,0.008220599,0.037489261,0.048399188,0.041643009,0.015140922,0.019104339,0.071405597,0.012335678,0.029842619,0.00865895,0.028289622,0.093770891,0.03259404,0.023045104,0.042400129,0.012535915,0.060640525,0.043620788,0.014344651,0.004564091,0.015989438,0.008947017,0.010890807,0.015270969,0.00858425,0.017545322,0.024042794,0.013787323,0.010339666,0.001974741,0.007576151,0.005589835,0.010994948,0.006515857,0.014690627,0.006334845
421.6000061,0.010045694,0.038606141,0.050247747,0.041947626,0.016183225,0.020110521,0.072869584,0.01319639,0.032359689,0.009804395,0.028703028,0.094956264,0.033400141,0.023588892,0.044611894,0.013916484,0.0623025,0.045859072,0.016361563,0.005833552,0.017682616,0.009650141,0.011162722,0.016409492,0.010261814,0.020184329,0.02505751,0.014723912,0.011744934,0.003710902,0.008840458,0.009646303,0.012555845,0.00760929,0.01564637,0.007470956
420.7999878,0.009755018,0.038940713,0.05129486,0.043288741,0.015550551,0.020205591,0.075592428,0.013132005,0.032798287,0.010228473,0.029060334,0.095705427,0.032721218,0.024462691,0.044992525,0.013525616,0.062599987,0.045873053,0.01458846,0.006003648,0.017675254,0.008985968,0.012045834,0.016972002,0.010713587,0.020683631,0.02528373,0.014943955,0.011623516,0.003940844,0.007885536,0.011090592,0.01172911,0.008631038,0.015472081,0.008070519
420,0.009115586,0.0385525,0.051476676,0.043319058,0.014080149,0.019624012,0.073413834,0.012396642,0.032166909,0.008739209,0.030195175,0.096397571,0.03344417,0.024311574,0.044384412,0.013500995,0.062448215,0.046344966,0.015516586,0.007151733,0.016964654,0.00948946,0.011127107,0.017132703,0.010158139,0.01959433,0.024168666,0.01467175,0.010527077,0.003705837,0.009611315,0.009021039,0.011826697,0.008426919,0.014571006,0.006576693
419.1999817,0.009150852,0.04063639,0.051633265,0.043527551,0.01655221,0.021609791,0.075479411,0.013664958,0.033072013,0.009728837,0.030924914,0.098456889,0.034619361,0.024768727,0.045047369,0.014463943,0.064489827,0.046158228,0.016128041,0.006200277,0.017530201,0.01027899,0.012368223,0.017893992,0.011209072,0.019436533,0.024620682,0.016555894,0.010461416,0.003972557,0.009455753,0.01090546,0.010872386,0.007541065,0.01603746,0.007384058
418.3999939,0.010292137,0.041067101,0.052151289,0.044714402,0.017357418,0.021280687,0.07687486,0.015064563,0.033237472,0.007871777,0.03119098,0.099179626,0.034728847,0.023345225,0.045659579,0.01293632,0.065490134,0.04718357,0.016396051,0.006280975,0.017908102,0.009425225,0.012792893,0.016675983,0.010070809,0.019416202,0.02605547,0.016833749,0.011290441,0.003950144,0.009159418,0.009540605,0.011503221,0.007813632,0.015313629,0.006309262
417.6000061,0.009567332,0.041787937,0.052054305,0.046053134,0.018372413,0.022337168,0.078817971,0.016094003,0.034250423,0.008246084,0.031507418,0.102391899,0.036790822,0.024185553,0.047153965,0.012480286,0.067208007,0.048856817,0.017178375,0.006613935,0.019325474,0.01055649,0.014182438,0.018170653,0.010524663,0.020128444,0.026929706,0.016110793,0.01170374,0.005267092,0.011477439,0.01195038,0.012720704,0.008305421,0.016342506,0.008148375
416.7999878,0.01116158,0.044037111,0.05291165,0.04660359,0.019236092,0.02385102,0.07915777,0.016222268,0.035591122,0.009467262,0.033879783,0.103484698,0.038572162,0.025595808,0.048351038,0.013721701,0.068502225,0.048400085,0.018188955,0.00754765,0.020161796,0.011323652,0.013755419,0.018876771,0.013314753,0.020407427,0.027939657,0.017460212,0.013148521,0.005983911,0.011243073,0.0116613,0.013166131,0.009972556,0.015838878,0.009409221
416,0.009824968,0.042146135,0.054424349,0.046708874,0.017903272,0.023986574,0.078858659,0.014194072,0.034490172,0.009069935,0.03196533,0.10264872,0.037274167,0.025538372,0.046912603,0.013919344,0.068131924,0.048735604,0.017638886,0.006104104,0.018913541,0.010072346,0.013012785,0.017412301,0.011834305,0.020519549,0.027605146,0.016390271,0.012093609,0.004087622,0.010947029,0.009483507,0.012690478,0.008777772,0.014418555,0.006984292
415.1999817,0.011543891,0.042114962,0.055372659,0.046508126,0.019512419,0.024159882,0.080262698,0.015651388,0.035199825,0.008698272,0.033201031,0.10446687,0.038712449,0.026953394,0.047927413,0.015439544,0.069418602,0.049300052,0.01924927,0.008329618,0.01962856,0.01040507,0.01443041,0.017015288,0.011503753,0.021145703,0.028355632,0.018342869,0.01300361,0.004900605,0.011270622,0.010753838,0.013831655,0.009178771,0.015364742,0.008417786
414.3999939,0.011235369,0.043630235,0.056155916,0.048606429,0.020123482,0.0240472,0.083085813,0.016180458,0.037246272,0.011661166,0.035331331,0.106948026,0.040299572,0.027660485,0.048520163,0.016042482,0.071390644,0.052306894,0.019295651,0.008412587,0.020567099,0.010049615,0.015154539,0.019188283,0.0121239,0.022921767,0.028949279,0.019311672,0.013643534,0.005716529,0.011080898,0.011838029,0.014272632,0.009887276,0.016290257,0.009049213
413.6000061,0.010118765,0.043816801,0.05485063,0.047716159,0.016969606,0.022744235,0.081956059,0.014459286,0.035355005,0.00949036,0.034295548,0.106412105,0.039843094,0.02629167,0.047496576,0.014891766,0.070624366,0.051802009,0.01675136,0.006841949,0.021200849,0.010804974,0.012640372,0.018628193,0.011070595,0.02147394,0.028050426,0.018801374,0.011444083,0.005093147,0.011506677,0.010027866,0.013402017,0.009837228,0.016103083,0.00809378
412.7999878,0.006744924,0.042604245,0.056565505,0.04796901,0.018295186,0.023440484,0.083607875,0.015541242,0.036425043,0.010814077,0.034626059,0.109876581,0.039290283,0.026595835,0.049280625,0.016356133,0.072218858,0.052265052,0.018214842,0.007317659,0.021797039,0.010647764,0.012897812,0.020127984,0.012900959,0.021484358,0.029459432,0.019152192,0.012586408,0.006527472,0.011100231,0.01149514,0.014461293,0.010316762,0.018284036,0.008836179
412,0.009409326,0.045144178,0.056791049,0.049191356,0.020318527,0.024627833,0.085492775,0.016301062,0.037147656,0.010961259,0.035497289,0.110168956,0.039333582,0.027227702,0.051248662,0.015333313,0.073606066,0.052562959,0.019505244,0.007989514,0.020862823,0.011802677,0.014564581,0.020424549,0.013756568,0.023833765,0.030050512,0.019541552,0.013776928,0.005533201,0.012601331,0.012016214,0.015295074,0.011036368,0.01872745,0.009564342
411.1999817,0.009186729,0.04511388,0.058489952,0.050075538,0.019914242,0.025360644,0.08652138,0.016823873,0.03887203,0.011035492,0.035426505,0.112280399,0.039534047,0.028241359,0.052063148,0.016389923,0.073486611,0.053646252,0.018875366,0.008437924,0.020835148,0.011195312,0.014162406,0.021063715,0.013687745,0.023122195,0.031669773,0.019887332,0.014578368,0.00546525,0.012783162,0.012125311,0.014714299,0.009567888,0.018702317,0.009614464
410.3999939,0.009062984,0.044884756,0.058148917,0.051247992,0.019277899,0.02546159,0.086934999,0.0166911,0.0396576,0.011628967,0.037517115,0.112241648,0.040625677,0.028796123,0.052219275,0.016610837,0.076607548,0.054017626,0.019171454,0.008522208,0.021748211,0.011373739,0.013958156,0.020399315,0.013662313,0.023526965,0.031641763,0.020023119,0.015491315,0.006547575,0.013118478,0.011935773,0.013590834,0.008873377,0.018760802,0.008921465
409.6000061,0.009564633,0.046843972,0.060284443,0.051777162,0.020752214,0.026141759,0.088046469,0.017544756,0.039471593,0.011327717,0.037122335,0.114891574,0.042767692,0.028231248,0.053818479,0.017941147,0.078145266,0.056892991,0.020230459,0.009206242,0.023136638,0.012241731,0.015684318,0.022093438,0.016272601,0.024080962,0.033362094,0.020578064,0.015510255,0.007290361,0.01352113,0.012080008,0.016021533,0.010134079,0.018760802,0.01053018
408.7999878,0.010755138,0.047032673,0.060932379,0.05346686,0.022128548,0.027440386,0.090831071,0.018536171,0.038798206,0.014443952,0.039252821,0.116714671,0.044521023,0.030681791,0.055289917,0.018748153,0.078354239,0.057837222,0.020078721,0.008850576,0.023351043,0.013579884,0.016212622,0.021547573,0.016567135,0.023959083,0.034037683,0.021525186,0.016578,0.0077205,0.014452702,0.014009804,0.015652381,0.012499068,0.021465128,0.01044654
408,0.011164821,0.047163948,0.060425494,0.05199749,0.021691853,0.02690905,0.092020303,0.018121289,0.039344098,0.011480522,0.037009142,0.117691353,0.045071147,0.030207191,0.055099383,0.017585402,0.079289213,0.058882538,0.0197109,0.008302704,0.024105014,0.012318821,0.014141547,0.022520205,0.015653133,0.024588959,0.033589046,0.021471955,0.015018336,0.00813102,0.014436271,0.014815719,0.015318429,0.012461931,0.021355402,0.00996085
407.1999817,0.009989456,0.047330245,0.060386077,0.051335122,0.021339005,0.027344907,0.093039617,0.018397095,0.04018129,0.012414942,0.038038682,0.118553758,0.044146791,0.029021282,0.055439886,0.017596509,0.079179674,0.059440129,0.020267615,0.009470754,0.024688957,0.012771939,0.014451284,0.02143505,0.015083832,0.025859041,0.034594409,0.021262364,0.015266116,0.008961709,0.014671322,0.014185674,0.015448449,0.010775677,0.021283543,0.010238172
406.3999939,0.009784724,0.047102343,0.060525972,0.052349672,0.021754934,0.028378483,0.09246219,0.018478094,0.041657425,0.012687706,0.039344039,0.121437877,0.04483157,0.030286316,0.057133354,0.017052654,0.080570258,0.059765395,0.021817889,0.009588291,0.025098262,0.012880293,0.016077053,0.023605101,0.015105809,0.025320498,0.033628985,0.022128576,0.015885057,0.008465084,0.014418609,0.014582035,0.016423095,0.012447999,0.021850634,0.011380063
405.6000061,0.009444537,0.04805563,0.061621789,0.055437092,0.023081301,0.027715802,0.09380649,0.020093361,0.042159915,0.012601944,0.040080868,0.122870207,0.045634128,0.031580154,0.056609824,0.018766884,0.083397076,0.059797537,0.021341888,0.009928034,0.024553813,0.012035456,0.015704151,0.022724159,0.015046607,0.024116399,0.034074385,0.021221399,0.017563326,0.008096576,0.01302879,0.014263591,0.016886815,0.011054743,0.02210003,0.012274456
